證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""03990C""",T50反1元大56牛03,0,0,0,"3,200,000","36,000","3,164,000","3,200,000","36,000","3,164,000",
"=""00945B""",凱基美國非投等債,0,0,0,"3,540,462","380,619","3,159,843","3,540,462","380,619","3,159,843",
"=""03994C""",臺股指元大59牛09,0,0,0,"3,289,000","191,000","3,098,000","3,289,000","191,000","3,098,000",
"=""03986C""",臺股指元大56牛14,0,0,0,"3,005,000",0,"3,005,000","3,005,000",0,"3,005,000",
"=""030397""",大成鋼群益53購01,0,0,0,"3,374,000","409,000","2,965,000","3,374,000","409,000","2,965,000",
"=""00669R""",國泰美國道瓊反1 ,0,"3,161,000","-3,161,000","6,590,362","833,100","5,757,262","6,590,362","3,994,100","2,596,262",
"=""009802""",富邦旗艦50      ,0,0,0,"5,070,000","2,547,579","2,522,421","5,070,000","2,547,579","2,522,421",
2312  ,金寶            ,"513,000","109,523","403,477","2,265,669","154,090","2,111,579","2,778,669","263,613","2,515,056",
"=""00706L""",期元大S&P日圓正2,0,0,0,"2,769,802","295,737","2,474,065","2,769,802","295,737","2,474,065",
"=""089854""",T50反1中信57購02,0,0,0,"2,458,000","86,000","2,372,000","2,458,000","86,000","2,372,000",
"=""00915 """,凱基優選高股息30,"9,000",0,"9,000","3,484,849","1,134,466","2,350,383","3,493,849","1,134,466","2,359,383",
2880  ,華南金          ,"198,000","262,132","-64,132","2,324,000","35,000","2,289,000","2,522,000","297,132","2,224,868",
"=""085372""",中砂元大56購03  ,0,0,0,"2,520,000","454,000","2,066,000","2,520,000","454,000","2,066,000",
"=""039287""",智邦群益54購02  ,0,0,0,"2,035,000",0,"2,035,000","2,035,000",0,"2,035,000",
"=""05085U""",健策群益56售02  ,0,0,0,"1,999,000","5,000","1,994,000","1,999,000","5,000","1,994,000",
2317  ,鴻海            ,"865,000","421,000","444,000","1,928,499","410,460","1,518,039","2,793,499","831,460","1,962,039",
"=""04235U""",鴻海富邦55售01  ,0,0,0,"1,955,000",0,"1,955,000","1,955,000",0,"1,955,000",
"=""05177U""",金像電凱基53售02,0,0,0,"2,200,000","268,000","1,932,000","2,200,000","268,000","1,932,000",
2867  ,三商壽          ,"2,428,000","514,000","1,914,000",0,0,0,"2,428,000","514,000","1,914,000",
2885  ,元大金          ,"14,360","26,000","-11,640","2,225,789","336,020","1,889,769","2,240,149","362,020","1,878,129",
"=""088219""",T50反1元富57購01,0,0,0,"1,800,000",0,"1,800,000","1,800,000",0,"1,800,000",
"=""084438""",臺指反元大4C購02,0,0,0,"1,795,000",0,"1,795,000","1,795,000",0,"1,795,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"2,731,000","940,117","1,790,883","2,731,000","940,117","1,790,883",
2891  ,中信金          ,"270,000","332,000","-62,000","2,468,847","626,000","1,842,847","2,738,847","958,000","1,780,847",
"=""03693B""",臺股指凱基53熊28,0,0,0,"2,147,000","369,000","1,778,000","2,147,000","369,000","1,778,000",
2303  ,聯電            ,"378,000","107,000","271,000","2,050,218","558,748","1,491,470","2,428,218","665,748","1,762,470",
"=""05344U""",金像電元大53售06,0,0,0,"1,929,000","200,000","1,729,000","1,929,000","200,000","1,729,000",
"=""00941 """,中信上游半導體  ,0,0,0,"1,793,170","65,554","1,727,616","1,793,170","65,554","1,727,616",
2890  ,永豐金          ,"144,000","366,000","-222,000","1,965,170","32,760","1,932,410","2,109,170","398,760","1,710,410",
"=""06164U""",鴻海群益53售22  ,0,0,0,"1,698,000","8,000","1,690,000","1,698,000","8,000","1,690,000",
"=""00885 """,富邦越南        ,0,"10,000","-10,000","2,096,265","398,200","1,698,065","2,096,265","408,200","1,688,065",
2886  ,兆豐金          ,"187,000","257,501","-70,501","1,860,000","134,897","1,725,103","2,047,000","392,398","1,654,602",
"=""03991C""",臺股指元大55牛18,0,0,0,"1,805,000","161,000","1,644,000","1,805,000","161,000","1,644,000",
"=""00982D""",主動富邦動態入息,0,0,0,"2,175,000","536,000","1,639,000","2,175,000","536,000","1,639,000",
"=""00648R""",元大S&P500反1   ,0,0,0,"1,601,120","12,000","1,589,120","1,601,120","12,000","1,589,120",
"=""086669""",華擎統一57購03  ,0,0,0,"1,600,000","15,000","1,585,000","1,600,000","15,000","1,585,000",
"=""031593""",臺股指中信56購01,0,0,0,"2,046,000","467,000","1,579,000","2,046,000","467,000","1,579,000",
"=""054306""",大銀統一4C購02  ,0,0,0,"1,577,000",0,"1,577,000","1,577,000",0,"1,577,000",
"=""033121""",AES群益52購05   ,0,0,0,"1,587,000","20,000","1,567,000","1,587,000","20,000","1,567,000",
"=""038709""",聯發科國泰55購03,0,0,0,"1,774,000","218,000","1,556,000","1,774,000","218,000","1,556,000",
"=""030615""",T50反1元大52購02,0,0,0,"1,654,000","100,000","1,554,000","1,654,000","100,000","1,554,000",
"=""035782""",大同元富53購01  ,0,0,0,"1,547,000",0,"1,547,000","1,547,000",0,"1,547,000",
"=""040321""",景碩群益54購01  ,0,0,0,"1,664,000","117,000","1,547,000","1,664,000","117,000","1,547,000",
"=""031422""",玉晶光富邦54購01,0,0,0,"1,554,000","20,000","1,534,000","1,554,000","20,000","1,534,000",
"=""087652""",亞德客凱基51購01,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000",
"=""030617""",臺指反元大56購01,0,0,0,"1,479,000",0,"1,479,000","1,479,000",0,"1,479,000",
"=""084205""",慧洋元富51購01  ,0,0,0,"1,511,000","83,000","1,428,000","1,511,000","83,000","1,428,000",
"=""035604""",創意元大57購01  ,0,0,0,"2,098,000","673,000","1,425,000","2,098,000","673,000","1,425,000",
"=""00961 """,FT臺灣永續高息  ,0,0,0,"3,345,330","1,922,408","1,422,922","3,345,330","1,922,408","1,422,922",
"=""042396""",T50反1群益54購04,0,0,0,"1,814,000","413,000","1,401,000","1,814,000","413,000","1,401,000",
"=""030766""",T50反1中信62購01,0,0,0,"1,522,000","123,000","1,399,000","1,522,000","123,000","1,399,000",
"=""037554""",臺指反元大57購01,0,0,0,"1,497,000","100,000","1,397,000","1,497,000","100,000","1,397,000",
"=""042533""",微星元大54購03  ,0,0,0,"1,515,000","137,000","1,378,000","1,515,000","137,000","1,378,000",
"=""06942U""",台光電凱基55售06,0,0,0,"1,333,000","10,000","1,323,000","1,333,000","10,000","1,323,000",
"=""083480""",虎航國票4C購02  ,0,0,0,"1,299,000",0,"1,299,000","1,299,000",0,"1,299,000",
"=""039986""",力積電群益54購02,0,0,0,"2,101,000","809,000","1,292,000","2,101,000","809,000","1,292,000",
"=""041305""",力積電元大54購20,0,0,0,"1,811,000","526,000","1,285,000","1,811,000","526,000","1,285,000",
"=""042200""",立隆電元大54購08,0,0,0,"1,696,000","416,000","1,280,000","1,696,000","416,000","1,280,000",
"=""085215""",中砂元大56購02  ,0,0,0,"1,327,000","50,000","1,277,000","1,327,000","50,000","1,277,000",
"=""05058U""",台光電富邦53售03,0,0,0,"1,234,000",0,"1,234,000","1,234,000",0,"1,234,000",
"=""086546""",創意元大51購06  ,0,0,0,"1,281,000","56,000","1,225,000","1,281,000","56,000","1,225,000",
"=""059057""",康舒統一53購01  ,0,0,0,"1,332,000","113,000","1,219,000","1,332,000","113,000","1,219,000",
"=""035753""",緯創統一59購02  ,0,0,0,"1,392,000","174,000","1,218,000","1,392,000","174,000","1,218,000",
"=""039611""",華新科統一59購01,0,0,0,"1,338,000","172,000","1,166,000","1,338,000","172,000","1,166,000",
"=""05968U""",華邦電中信53售07,0,0,0,"1,165,000",0,"1,165,000","1,165,000",0,"1,165,000",
"=""03995U""",T50正2中信55售01,0,0,0,"1,149,000",0,"1,149,000","1,149,000",0,"1,149,000",
"=""035680""",華新富邦54購01  ,0,0,0,"1,144,000","12,000","1,132,000","1,144,000","12,000","1,132,000",
"=""009811""",統一美國50      ,0,0,0,"2,206,000","1,103,909","1,102,091","2,206,000","1,103,909","1,102,091",
"=""031412""",大成鋼富邦54購02,0,0,0,"1,285,000","200,000","1,085,000","1,285,000","200,000","1,085,000",
"=""089825""",精成科元大53購03,0,0,0,"1,131,000","47,000","1,084,000","1,131,000","47,000","1,084,000",
"=""034015""",緯創元大53購02  ,0,0,0,"1,081,000",0,"1,081,000","1,081,000",0,"1,081,000",
"=""041168""",景碩群益54購02  ,0,0,0,"1,087,000","6,000","1,081,000","1,087,000","6,000","1,081,000",
"=""076314""",AES統一56購01   ,0,0,0,"1,102,000","45,000","1,057,000","1,102,000","45,000","1,057,000",
"=""05116U""",奇鋐元大52售01  ,0,0,0,"1,195,000","140,000","1,055,000","1,195,000","140,000","1,055,000",
"=""00983D""",主動富邦複合收益,0,0,0,"3,821,000","2,777,000","1,044,000","3,821,000","2,777,000","1,044,000",
"=""040672""",凱美元大54購01  ,0,0,0,"1,557,000","523,000","1,034,000","1,557,000","523,000","1,034,000",
2330  ,台積電          ,"336,000","220,694","115,306","1,387,251","486,099","901,152","1,723,251","706,793","1,016,458",
"=""039940""",矽力元大54購02  ,0,0,0,"1,113,000","97,000","1,016,000","1,113,000","97,000","1,016,000",
"=""04152U""",鴻準元富51售02  ,0,0,0,"1,023,000","11,000","1,012,000","1,023,000","11,000","1,012,000",
"=""05774U""",國巨凱基53售02  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""031727""",洋基群益52購02  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""036899""",智邦富邦56購01  ,0,0,0,"996,000",0,"996,000","996,000",0,"996,000",
"=""072126""",大亞統一51購02  ,0,0,0,"990,000",0,"990,000","990,000",0,"990,000",
"=""042514""",元金反元大54購01,0,0,0,"998,000","10,000","988,000","998,000","10,000","988,000",
"=""079073""",長榮元大53購02  ,0,0,0,"1,008,000","21,000","987,000","1,008,000","21,000","987,000",
"=""05233U""",台玻群益54售01  ,0,0,0,"1,483,000","506,000","977,000","1,483,000","506,000","977,000",
1216  ,統一            ,"272,000","35,000","237,000","837,000","97,539","739,461","1,109,000","132,539","976,461",
"=""039964""",台達電群益58購02,0,0,0,"984,000","13,000","971,000","984,000","13,000","971,000",
"=""05611U""",臺指2X中信59售01,0,0,0,"1,022,000","61,000","961,000","1,022,000","61,000","961,000",
"=""030760""",世芯統一57購03  ,0,0,0,"1,068,000","122,000","946,000","1,068,000","122,000","946,000",
"=""072334""",三芳統一52購03  ,0,0,0,"945,000",0,"945,000","945,000",0,"945,000",
"=""036229""",強茂群益53購03  ,0,0,0,"965,000","25,000","940,000","965,000","25,000","940,000",
4938  ,和碩            ,"62,000","55,005","6,995","990,000","58,832","931,168","1,052,000","113,837","938,163",
"=""00688L""",國泰20年美債正2 ,0,0,0,"1,314,000","396,154","917,846","1,314,000","396,154","917,846",
"=""038785""",美時國票54購02  ,0,0,0,"922,000","5,000","917,000","922,000","5,000","917,000",
"=""080798""",緯創元大54購01  ,0,0,0,"917,000","5,000","912,000","917,000","5,000","912,000",
"=""06486U""",智邦群益54售04  ,0,0,0,"1,058,000","151,000","907,000","1,058,000","151,000","907,000",
2615  ,萬海            ,"309,000","31,010","277,990","820,587","193,245","627,342","1,129,587","224,255","905,332",
"=""033797""",鈞興元大53購02  ,0,0,0,"895,000",0,"895,000","895,000",0,"895,000",
"=""033544""",華新統一58購04  ,0,0,0,"1,029,000","146,000","883,000","1,029,000","146,000","883,000",
"=""032379""",臺股指富邦5B購01,0,0,0,"1,013,000","133,000","880,000","1,013,000","133,000","880,000",
"=""074567""",華新元大4C購01  ,0,0,0,"987,000","116,000","871,000","987,000","116,000","871,000",
"=""036844""",台達電統一58購03,0,0,0,"986,000","125,000","861,000","986,000","125,000","861,000",
"=""042974""",南電元大55購04  ,0,0,0,"869,000","10,000","859,000","869,000","10,000","859,000",
"=""06976U""",台光電群益55售09,0,0,0,"1,082,000","226,000","856,000","1,082,000","226,000","856,000",
"=""05142U""",定穎控元富52售04,0,0,0,"1,058,000","218,000","840,000","1,058,000","218,000","840,000",
"=""041108""",南電元富54購07  ,0,0,0,"857,000","20,000","837,000","857,000","20,000","837,000",
"=""038444""",美時群益54購01  ,0,0,0,"903,000","73,000","830,000","903,000","73,000","830,000",
5876  ,上海商銀        ,"72,000","85,818","-13,818","932,000","92,000","840,000","1,004,000","177,818","826,182",
"=""032382""",台玻凱基53購06  ,0,0,0,"891,000","70,000","821,000","891,000","70,000","821,000",
"=""05563U""",台灣50元富53售04,0,0,0,"1,821,000","1,000,000","821,000","1,821,000","1,000,000","821,000",
"=""069398""",聯詠統一52購01  ,0,0,0,"819,000",0,"819,000","819,000",0,"819,000",
"=""041195""",台虹富邦54購02  ,0,0,0,"815,000",0,"815,000","815,000",0,"815,000",
"=""039695""",義隆元大54購02  ,0,0,0,"810,000",0,"810,000","810,000",0,"810,000",
"=""042369""",華新科元大54購12,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""042956""",智原元大55購01  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""05371U""",台積電凱基54售18,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""067021""",長榮統一51購01  ,0,0,0,"850,000","50,000","800,000","850,000","50,000","800,000",
"=""036502""",台光電凱基53購15,0,0,0,"806,000","13,000","793,000","806,000","13,000","793,000",
"=""041260""",南電群益54購08  ,0,0,0,"799,000","8,000","791,000","799,000","8,000","791,000",
"=""042852""",京元電兆豐5B購01,0,0,0,"788,000",0,"788,000","788,000",0,"788,000",
"=""042745""",貿聯元大55購01  ,0,0,0,"1,009,000","229,000","780,000","1,009,000","229,000","780,000",
"=""042198""",立隆電元大54購06,0,0,0,"974,000","197,000","777,000","974,000","197,000","777,000",
"=""042371""",華新科元大55購01,0,0,0,"771,000",0,"771,000","771,000",0,"771,000",
"=""042971""",旭隼元大55購01  ,0,0,0,"1,032,000","265,000","767,000","1,032,000","265,000","767,000",
"=""043386""",祥碩元大55購01  ,0,0,0,"860,000","100,000","760,000","860,000","100,000","760,000",
2892  ,第一金          ,"116,000","201,849","-85,849","846,000","8,000","838,000","962,000","209,849","752,151",
"=""06393U""",臺股指凱基54售29,0,0,0,"857,000","106,000","751,000","857,000","106,000","751,000",
"=""087851""",佳必琪元大51購02,0,0,0,"750,000",0,"750,000","750,000",0,"750,000",
"=""033543""",華新統一58購03  ,0,0,0,"832,000","91,000","741,000","832,000","91,000","741,000",
"=""032827""",台光電凱基53購09,0,0,0,"945,000","205,000","740,000","945,000","205,000","740,000",
"=""040189""",亞翔永豐56購02  ,0,0,0,"1,047,000","307,000","740,000","1,047,000","307,000","740,000",
"=""036046""",智原富邦54購01  ,0,0,0,"1,122,000","390,000","732,000","1,122,000","390,000","732,000",
"=""036657""",富世達永豐56購03,0,0,0,"732,000",0,"732,000","732,000",0,"732,000",
"=""070995""",華新統一52購04  ,0,0,0,"990,000","264,000","726,000","990,000","264,000","726,000",
"=""074826""",世芯元大51購09  ,0,0,0,"725,000",0,"725,000","725,000",0,"725,000",
"=""038720""",智邦元富54購03  ,0,0,0,"720,000",0,"720,000","720,000",0,"720,000",
"=""030241""",南亞統一62購01  ,0,0,0,"802,000","88,000","714,000","802,000","88,000","714,000",
"=""038316""",國巨統一59購05  ,0,0,0,"792,000","83,000","709,000","792,000","83,000","709,000",
"=""033816""",大同群益52購01  ,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""034148""",景碩凱基53購03  ,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""042010""",緯創元大54購35  ,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""054246""",T50反1富邦51購01,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""088724""",大立光元大51購14,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""081704""",士電中信4C購01  ,0,0,0,"699,000",0,"699,000","699,000",0,"699,000",
"=""033645""",建準統一58購01  ,0,0,0,"752,000","54,000","698,000","752,000","54,000","698,000",
"=""038995""",華邦電統一58購03,0,0,0,"698,000",0,"698,000","698,000",0,"698,000",
"=""06109U""",T50正2群益53售09,0,0,0,"698,000",0,"698,000","698,000",0,"698,000",
"=""085623""",皇昌國泰51購02  ,0,0,0,"1,203,000","506,000","697,000","1,203,000","506,000","697,000",
"=""033542""",南亞統一58購02  ,0,0,0,"874,000","179,000","695,000","874,000","179,000","695,000",
"=""041526""",禾伸堂元大54購02,0,0,0,"868,000","178,000","690,000","868,000","178,000","690,000",
"=""042786""",矽力凱基55購01  ,0,0,0,"690,000",0,"690,000","690,000",0,"690,000",
"=""033560""",強茂統一58購01  ,0,0,0,"684,000",0,"684,000","684,000",0,"684,000",
"=""06239U""",旺宏統一58售01  ,0,0,0,"804,000","120,000","684,000","804,000","120,000","684,000",
"=""06296U""",臺股指國票54售04,0,0,0,"843,000","164,000","679,000","843,000","164,000","679,000",
"=""052735""",滬深2X統一51購01,0,0,0,"678,000","2,000","676,000","678,000","2,000","676,000",
"=""039524""",力成元大54購10  ,0,0,0,"718,000","46,000","672,000","718,000","46,000","672,000",
"=""03982C""",臺股指元大55牛06,0,0,0,"666,000",0,"666,000","666,000",0,"666,000",
"=""036383""",定穎控元大54購07,0,0,0,"768,000","105,000","663,000","768,000","105,000","663,000",
"=""08970P""",T50正2中信51售04,0,0,0,"660,000",0,"660,000","660,000",0,"660,000",
2105  ,正新            ,"32,497","101,971","-69,474","803,812","75,010","728,802","836,309","176,981","659,328",
"=""036304""",定穎控中信56購01,0,0,0,"664,000","8,000","656,000","664,000","8,000","656,000",
"=""088688""",遠東新凱基51購01,0,0,0,"665,000","10,000","655,000","665,000","10,000","655,000",
"=""043389""",jpp元大55購02   ,0,0,0,"648,000",0,"648,000","648,000",0,"648,000",
"=""06687U""",香港2X永豐54售03,0,0,0,"640,000",0,"640,000","640,000",0,"640,000",
"=""042930""",臺指反元大5B購01,0,0,0,"998,000","365,000","633,000","998,000","365,000","633,000",
"=""087840""",辛耘元大51購02  ,0,0,0,"628,000",0,"628,000","628,000",0,"628,000",
"=""036873""",力成統一57購01  ,0,0,0,"657,000","30,000","627,000","657,000","30,000","627,000",
"=""033983""",南亞元大54購10  ,0,0,0,"676,000","50,000","626,000","676,000","50,000","626,000",
"=""041183""",華新富邦54購02  ,0,0,0,"626,000",0,"626,000","626,000",0,"626,000",
"=""06113U""",華邦電群益53售17,0,0,0,"624,000",0,"624,000","624,000",0,"624,000",
"=""06374U""",臺股指富邦54售10,0,0,0,"1,241,000","617,000","624,000","1,241,000","617,000","624,000",
"=""043461""",立隆電富邦57購01,0,0,0,"731,000","108,000","623,000","731,000","108,000","623,000",
"=""036868""",日月光統一5C購01,0,0,0,"1,108,000","486,000","622,000","1,108,000","486,000","622,000",
"=""081628""",晶心科統一55購02,0,0,0,"657,000","36,000","621,000","657,000","36,000","621,000",
"=""088847""",台塑國泰52購02  ,0,0,0,"651,000","30,000","621,000","651,000","30,000","621,000",
"=""033208""",臻鼎富邦54購03  ,0,0,0,"620,000",0,"620,000","620,000",0,"620,000",
"=""040617""",華新科統一6A購02,0,0,0,"616,000",0,"616,000","616,000",0,"616,000",
"=""00936 """,台新永續高息中小,0,0,0,"1,125,738","510,720","615,018","1,125,738","510,720","615,018",
"=""039523""",jpp元大55購01   ,0,0,0,"614,000",0,"614,000","614,000",0,"614,000",
"=""05072U""",東陽凱基52售01  ,0,0,0,"613,000","1,000","612,000","613,000","1,000","612,000",
2376  ,技嘉            ,"70,000","124,000","-54,000","825,528","161,075","664,453","895,528","285,075","610,453",
"=""05161U""",鴻海中信56售01  ,0,0,0,"621,000","11,000","610,000","621,000","11,000","610,000",
"=""038315""",國巨統一59購04  ,0,0,0,"976,000","368,000","608,000","976,000","368,000","608,000",
"=""030606""",台塑化統一58購02,0,0,0,"604,000",0,"604,000","604,000",0,"604,000",
"=""039834""",南電富邦54購02  ,0,0,0,"639,000","38,000","601,000","639,000","38,000","601,000",
"=""041657""",康舒富邦54購02  ,0,0,0,"602,000","1,000","601,000","602,000","1,000","601,000",
"=""063216""",道瓊反元大56購01,0,0,0,"620,000","20,000","600,000","620,000","20,000","600,000",
"=""06347U""",臺股指凱基55售19,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
1102  ,亞泥            ,"37,000","168,232","-131,232","756,000","25,000","731,000","793,000","193,232","599,768",
"=""032181""",毅嘉凱基56購01  ,0,0,0,"599,000",0,"599,000","599,000",0,"599,000",
"=""035643""",微星群益53購01  ,0,0,0,"599,000",0,"599,000","599,000",0,"599,000",
"=""038103""",聯鈞元大54購07  ,0,0,0,"715,000","117,000","598,000","715,000","117,000","598,000",
"=""077727""",一詮統一5A購02  ,0,0,0,"855,000","257,000","598,000","855,000","257,000","598,000",
"=""038373""",慧洋富邦54購01  ,0,0,0,"669,000","72,000","597,000","669,000","72,000","597,000",
"=""044640""",定穎控兆豐57購01,0,0,0,"597,000",0,"597,000","597,000",0,"597,000",
"=""085241""",嘉澤元大56購01  ,0,0,0,"597,000",0,"597,000","597,000",0,"597,000",
"=""055437""",台積電群益54購01,0,0,0,"599,000","5,000","594,000","599,000","5,000","594,000",
"=""031759""",全新元大52購03  ,0,0,0,"655,000","62,000","593,000","655,000","62,000","593,000",
"=""037773""",台光電元大54購27,0,0,0,"750,000","157,000","593,000","750,000","157,000","593,000",
"=""04474U""",南電群益53售03  ,0,0,0,"591,000","2,000","589,000","591,000","2,000","589,000",
"=""032140""",精成科元大54購05,0,0,0,"676,000","91,000","585,000","676,000","91,000","585,000",
"=""039938""",力成元大57購01  ,0,0,0,"583,000","1,000","582,000","583,000","1,000","582,000",
2002  ,中鋼            ,"352,000","86,000","266,000","416,000","100,073","315,927","768,000","186,073","581,927",
"=""042791""",鴻海元富55購03  ,0,0,0,"580,000",0,"580,000","580,000",0,"580,000",
"=""033500""",祥碩元大54購05  ,0,0,0,"817,000","240,000","577,000","817,000","240,000","577,000",
"=""036841""",光寶科統一57購05,0,0,0,"911,000","334,000","577,000","911,000","334,000","577,000",
"=""06395U""",臺股指凱基57售03,0,0,0,"812,000","235,000","577,000","812,000","235,000","577,000",
"=""084508""",玉晶光統一56購04,0,0,0,"674,000","98,000","576,000","674,000","98,000","576,000",
"=""04014U""",神達元大51售09  ,0,0,0,"574,000",0,"574,000","574,000",0,"574,000",
"=""031018""",中信金元大52購01,0,0,0,"597,000","24,000","573,000","597,000","24,000","573,000",
"=""042204""",華新科元大56購01,0,0,0,"572,000",0,"572,000","572,000",0,"572,000",
"=""031032""",AES元大52購07   ,0,0,0,"581,000","10,000","571,000","581,000","10,000","571,000",
"=""036403""",金像電凱基53購09,0,0,0,"570,000",0,"570,000","570,000",0,"570,000",
"=""040625""",景碩統一57購06  ,0,0,0,"895,000","325,000","570,000","895,000","325,000","570,000",
"=""037911""",矽創元大53購01  ,0,0,0,"957,000","389,000","568,000","957,000","389,000","568,000",
"=""083632""",玉晶光統一56購03,0,0,0,"567,000",0,"567,000","567,000",0,"567,000",
"=""076073""",AES統一59購01   ,0,0,0,"585,000","21,000","564,000","585,000","21,000","564,000",
"=""032687""",台光電中信52購03,0,0,0,"1,032,000","470,000","562,000","1,032,000","470,000","562,000",
"=""031149""",全新富邦55購01  ,0,0,0,"623,000","62,000","561,000","623,000","62,000","561,000",
"=""030050""",AES群益53購01   ,0,0,0,"612,000","53,000","559,000","612,000","53,000","559,000",
"=""040584""",景碩國票55購01  ,0,0,0,"603,000","45,000","558,000","603,000","45,000","558,000",
"=""00693U""",期街口S&P黃豆   ,0,0,0,"836,719","282,010","554,709","836,719","282,010","554,709",
"=""03491U""",臺股指中信53售11,0,0,0,"550,000",0,"550,000","550,000",0,"550,000",
"=""042550""",力成元大54購12  ,0,0,0,"569,000","20,000","549,000","569,000","20,000","549,000",
"=""038322""",立隆電統一59購01,0,0,0,"595,000","47,000","548,000","595,000","47,000","548,000",
"=""06406U""",臺股指元大54售26,0,0,0,"715,000","167,000","548,000","715,000","167,000","548,000",
"=""034288""",健策群益53購02  ,0,0,0,"1,115,000","568,000","547,000","1,115,000","568,000","547,000",
"=""042033""",華新科中信54購01,0,0,0,"545,000",0,"545,000","545,000",0,"545,000",
"=""037907""",力成元大53購01  ,0,0,0,"744,000","200,000","544,000","744,000","200,000","544,000",
"=""05197U""",奇鋐凱基53售08  ,0,0,0,"565,000","21,000","544,000","565,000","21,000","544,000",
2356  ,英業達          ,"94,000","34,037","59,963","729,115","246,080","483,035","823,115","280,117","542,998",
"=""00636 """,國泰中國A50     ,0,0,0,"2,677,813","2,140,138","537,675","2,677,813","2,140,138","537,675",
"=""00646 """,元大S&P500      ,0,0,0,"834,000","300,598","533,402","834,000","300,598","533,402",
"=""038371""",國巨富邦59購01  ,0,0,0,"533,000",0,"533,000","533,000",0,"533,000",
"=""036561""",志聖元大54購02  ,0,0,0,"556,000","24,000","532,000","556,000","24,000","532,000",
"=""039694""",全新元大54購01  ,0,0,0,"546,000","15,000","531,000","546,000","15,000","531,000",
"=""040643""",力積電統一58購03,0,0,0,"632,000","101,000","531,000","632,000","101,000","531,000",
"=""041330""",愛普元富54購04  ,0,0,0,"602,000","75,000","527,000","602,000","75,000","527,000",
"=""088421""",欣興統一57購04  ,0,0,0,"567,000","42,000","525,000","567,000","42,000","525,000",
"=""038003""",力成富邦53購01  ,0,0,0,"523,000",0,"523,000","523,000",0,"523,000",
"=""00633L""",富邦上証正2     ,0,0,0,"2,338,322","1,815,600","522,722","2,338,322","1,815,600","522,722",
"=""039744""",台達電群益55購03,0,0,0,"524,000","2,000","522,000","524,000","2,000","522,000",
"=""089913""",AES國票53購02   ,0,0,0,"523,000","1,000","522,000","523,000","1,000","522,000",
"=""073331""",矽格統一55購01  ,0,0,0,"520,000",0,"520,000","520,000",0,"520,000",
