證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""00984A""",主動安聯台灣高息,0,"100,000","-100,000","4,477,695","738,776","3,738,919","4,477,695","838,776","3,638,919",
"=""03994C""",臺股指元大59牛09,0,0,0,"3,258,000",0,"3,258,000","3,258,000",0,"3,258,000",
"=""00922 """,國泰台灣領袖50  ,"21,000","1,600,000","-1,579,000","5,664,372","902,523","4,761,849","5,685,372","2,502,523","3,182,849",
"=""038188""",世芯國票54購05  ,0,0,0,"3,195,000","16,000","3,179,000","3,195,000","16,000","3,179,000",
1605  ,華新            ,"1,240,000","310,121","929,879","3,381,010","1,346,108","2,034,902","4,621,010","1,656,229","2,964,781",
"=""00830 """,國泰費城半導體  ,0,"600,000","-600,000","5,482,998","1,945,681","3,537,317","5,482,998","2,545,681","2,937,317",
2867  ,三商壽          ,"2,818,000","200,000","2,618,000",0,0,0,"2,818,000","200,000","2,618,000",
"=""063932""",台積電國票4C購01,0,0,0,"2,527,000","21,000","2,506,000","2,527,000","21,000","2,506,000",
"=""089854""",T50反1中信57購02,0,0,0,"3,892,000","1,391,000","2,501,000","3,892,000","1,391,000","2,501,000",
"=""00941 """,中信上游半導體  ,0,0,0,"2,729,227","262,000","2,467,227","2,729,227","262,000","2,467,227",
"=""033041""",T50反1中信62購02,0,0,0,"2,798,000","400,000","2,398,000","2,798,000","400,000","2,398,000",
"=""00946 """,群益科技高息成長,"407,000",0,"407,000","2,343,464","461,312","1,882,152","2,750,464","461,312","2,289,152",
"=""00915 """,凱基優選高股息30,0,0,0,"2,786,716","500,701","2,286,015","2,786,716","500,701","2,286,015",
2408  ,南亞科          ,"2,867,000","1,553,981","1,313,019","1,541,045","594,623","946,422","4,408,045","2,148,604","2,259,441",
"=""00638R""",元大滬深300反1  ,0,0,0,"2,483,000","229,000","2,254,000","2,483,000","229,000","2,254,000",
"=""006208""",富邦台50        ,0,"47,000","-47,000","3,030,226","758,158","2,272,068","3,030,226","805,158","2,225,068",
"=""040539""",南電元富54購06  ,0,0,0,"2,312,000","100,000","2,212,000","2,312,000","100,000","2,212,000",
"=""05439U""",健策國票53售02  ,0,0,0,"2,657,000","467,000","2,190,000","2,657,000","467,000","2,190,000",
"=""00930 """,永豐ESG低碳高息 ,0,0,0,"2,399,922","290,407","2,109,515","2,399,922","290,407","2,109,515",
"=""031669""",帆宣凱基52購01  ,0,0,0,"2,024,000",0,"2,024,000","2,024,000",0,"2,024,000",
"=""040060""",臺指反元大58購02,0,0,0,"2,008,000","7,000","2,001,000","2,008,000","7,000","2,001,000",
"=""031736""",帆宣國票53購02  ,0,0,0,"3,198,000","1,201,000","1,997,000","3,198,000","1,201,000","1,997,000",
"=""00673R""",期元大S&P原油反1,0,0,0,"2,380,391","429,630","1,950,761","2,380,391","429,630","1,950,761",
6282  ,康舒            ,"584,000","300,196","283,804","1,729,274","90,334","1,638,940","2,313,274","390,530","1,922,744",
"=""030877""",定穎控群益53購01,0,0,0,"3,594,000","1,692,000","1,902,000","3,594,000","1,692,000","1,902,000",
"=""032790""",昇貿群益54購01  ,0,0,0,"1,980,000","100,000","1,880,000","1,980,000","100,000","1,880,000",
"=""00881 """,國泰台灣科技龍頭,0,"158,000","-158,000","6,092,456","4,059,941","2,032,515","6,092,456","4,217,941","1,874,515",
"=""036983""",微星元大54購02  ,0,0,0,"2,615,000","757,000","1,858,000","2,615,000","757,000","1,858,000",
"=""030001""",大同凱基51購02  ,0,0,0,"1,789,000",0,"1,789,000","1,789,000",0,"1,789,000",
1802  ,台玻            ,"2,085,765","1,751,450","334,315","3,214,391","1,797,365","1,417,026","5,300,156","3,548,815","1,751,341",
"=""036688""",臺股指凱基5B購02,0,0,0,"1,761,000","12,000","1,749,000","1,761,000","12,000","1,749,000",
"=""00663L""",國泰臺灣加權正2 ,0,0,0,"3,155,898","1,450,597","1,705,301","3,155,898","1,450,597","1,705,301",
"=""00904 """,新光臺灣半導體30,0,0,0,"2,386,726","694,065","1,692,661","2,386,726","694,065","1,692,661",
"=""037556""",臺指反元大59購01,0,0,0,"2,166,000","510,000","1,656,000","2,166,000","510,000","1,656,000",
"=""040538""",南電元富54購05  ,0,0,0,"2,147,000","499,000","1,648,000","2,147,000","499,000","1,648,000",
"=""068164""",創意統一52購02  ,0,0,0,"1,635,000","10,000","1,625,000","1,635,000","10,000","1,625,000",
"=""039554""",東元元富54購03  ,0,0,0,"1,693,000","75,000","1,618,000","1,693,000","75,000","1,618,000",
"=""035415""",長榮元大54購04  ,0,0,0,"2,013,000","399,000","1,614,000","2,013,000","399,000","1,614,000",
"=""068042""",創意元大4B購03  ,0,0,0,"1,847,000","282,000","1,565,000","1,847,000","282,000","1,565,000",
"=""040255""",世芯富邦56購01  ,0,0,0,"2,140,000","594,000","1,546,000","2,140,000","594,000","1,546,000",
"=""00934 """,中信成長高股息  ,0,0,0,"2,569,814","1,032,798","1,537,016","2,569,814","1,032,798","1,537,016",
"=""036570""",文曄元大54購01  ,0,0,0,"1,559,000","32,000","1,527,000","1,559,000","32,000","1,527,000",
"=""031958""",金像電元大53購01,0,0,0,"1,642,000","164,000","1,478,000","1,642,000","164,000","1,478,000",
"=""031018""",中信金元大52購01,0,0,0,"1,753,000","306,000","1,447,000","1,753,000","306,000","1,447,000",
"=""033691""",樺漢凱基53購02  ,0,0,0,"1,599,000","166,000","1,433,000","1,599,000","166,000","1,433,000",
"=""009802""",富邦旗艦50      ,0,0,0,"2,233,000","814,366","1,418,634","2,233,000","814,366","1,418,634",
8112  ,至上            ,"1,294,138","1,102,823","191,315","1,280,207","63,553","1,216,654","2,574,345","1,166,376","1,407,969",
"=""035335""",京元電統一65購01,0,0,0,"1,635,000","244,000","1,391,000","1,635,000","244,000","1,391,000",
"=""086667""",文曄統一55購01  ,0,0,0,"1,459,000","80,000","1,379,000","1,459,000","80,000","1,379,000",
"=""00953B""",群益優選非投等債,0,0,0,"8,397,000","7,040,044","1,356,956","8,397,000","7,040,044","1,356,956",
"=""034597""",群創元大59購01  ,0,0,0,"1,347,000",0,"1,347,000","1,347,000",0,"1,347,000",
"=""089534""",世芯永豐51購11  ,0,0,0,"1,423,000","90,000","1,333,000","1,423,000","90,000","1,333,000",
"=""00909 """,國泰數位支付服務,"237,000","84,000","153,000","2,286,298","1,113,906","1,172,392","2,523,298","1,197,906","1,325,392",
"=""04740U""",健策凱基51售06  ,0,0,0,"2,288,000","987,000","1,301,000","2,288,000","987,000","1,301,000",
"=""08038P""",鴻海國票58售01  ,0,0,0,"1,600,000","306,000","1,294,000","1,600,000","306,000","1,294,000",
6505  ,台塑化          ,"494,079","52,000","442,079","953,562","101,996","851,566","1,447,641","153,996","1,293,645",
"=""078933""",長榮元大53購01  ,0,0,0,"1,319,000","34,000","1,285,000","1,319,000","34,000","1,285,000",
"=""088936""",帆宣群益51購02  ,0,0,0,"1,290,000","10,000","1,280,000","1,290,000","10,000","1,280,000",
"=""00985B""",群益ESG投等債0-5,0,0,0,"1,883,000","607,685","1,275,315","1,883,000","607,685","1,275,315",
"=""039328""",滬深2X國票67購01,0,0,0,"2,000,000","725,000","1,275,000","2,000,000","725,000","1,275,000",
"=""031593""",臺股指中信56購01,0,0,0,"1,281,000","34,000","1,247,000","1,281,000","34,000","1,247,000",
6191  ,精成科          ,"536,000","84,000","452,000","938,157","157,865","780,292","1,474,157","241,865","1,232,292",
"=""036206""",定穎控凱基53購04,0,0,0,"1,215,000",0,"1,215,000","1,215,000",0,"1,215,000",
"=""080160""",亞力統一55購02  ,0,0,0,"1,212,000","5,000","1,207,000","1,212,000","5,000","1,207,000",
"=""00926 """,凱基全球菁英55  ,0,0,0,"1,491,974","286,603","1,205,371","1,491,974","286,603","1,205,371",
"=""041211""",臺指2X中信5A購01,0,0,0,"1,202,000","10,000","1,192,000","1,202,000","10,000","1,192,000",
"=""04697U""",川湖國泰53售01  ,0,0,0,"1,388,000","209,000","1,179,000","1,388,000","209,000","1,179,000",
"=""037607""",台達電群益53購11,0,0,0,"1,232,000","85,000","1,147,000","1,232,000","85,000","1,147,000",
1314  ,中石化          ,"1,283,426","139,000","1,144,426",0,0,0,"1,283,426","139,000","1,144,426",
"=""038135""",京元電群益53購10,0,0,0,"1,144,000","5,000","1,139,000","1,144,000","5,000","1,139,000",
"=""00927 """,群益半導體收益  ,0,0,0,"1,719,657","581,502","1,138,155","1,719,657","581,502","1,138,155",
"=""071780""",創意元大51購04  ,0,0,0,"1,272,000","144,000","1,128,000","1,272,000","144,000","1,128,000",
"=""030760""",世芯統一57購03  ,0,0,0,"1,142,000","15,000","1,127,000","1,142,000","15,000","1,127,000",
"=""032109""",智邦元大54購06  ,0,0,0,"1,194,000","70,000","1,124,000","1,194,000","70,000","1,124,000",
"=""042564""",華城群益56購01  ,0,0,0,"1,123,000","16,000","1,107,000","1,123,000","16,000","1,107,000",
"=""032301""",帆宣元大53購01  ,0,0,0,"1,092,000",0,"1,092,000","1,092,000",0,"1,092,000",
"=""036730""",佳能國泰54購02  ,0,0,0,"1,092,000",0,"1,092,000","1,092,000",0,"1,092,000",
2330  ,台積電          ,"808,000","44,000","764,000","547,928","228,535","319,393","1,355,928","272,535","1,083,393",
"=""033946""",國巨統一5B購01  ,0,0,0,"1,529,000","451,000","1,078,000","1,529,000","451,000","1,078,000",
"=""031290""",奇鋐統一57購03  ,0,0,0,"1,202,000","128,000","1,074,000","1,202,000","128,000","1,074,000",
"=""089242""",台泥元大51購07  ,0,0,0,"1,573,000","499,000","1,074,000","1,573,000","499,000","1,074,000",
"=""034648""",AES群益53購03   ,0,0,0,"1,388,000","318,000","1,070,000","1,388,000","318,000","1,070,000",
"=""077519""",揚明光國票4C購01,0,0,0,"1,070,000",0,"1,070,000","1,070,000",0,"1,070,000",
"=""041438""",鴻海中信5A購01  ,0,0,0,"1,371,000","314,000","1,057,000","1,371,000","314,000","1,057,000",
"=""030654""",愛普元大52購03  ,0,0,0,"1,080,000","30,000","1,050,000","1,080,000","30,000","1,050,000",
"=""037254""",力積電統一5C購01,0,0,0,"1,156,000","131,000","1,025,000","1,156,000","131,000","1,025,000",
"=""032149""",台灣50中信58購01,0,0,0,"1,257,000","234,000","1,023,000","1,257,000","234,000","1,023,000",
"=""034819""",京元電兆豐59購01,0,0,0,"1,018,000",0,"1,018,000","1,018,000",0,"1,018,000",
"=""068388""",長榮統一62購01  ,0,0,0,"1,018,000","2,000","1,016,000","1,018,000","2,000","1,016,000",
"=""066651""",景碩統一51購03  ,0,0,0,"1,060,000","49,000","1,011,000","1,060,000","49,000","1,011,000",
"=""089823""",精成科元大51購14,0,0,0,"1,082,000","74,000","1,008,000","1,082,000","74,000","1,008,000",
"=""030682""",世芯群益52購07  ,0,0,0,"1,030,000","24,000","1,006,000","1,030,000","24,000","1,006,000",
"=""088664""",順德富邦52購01  ,0,0,0,"1,030,000","25,000","1,005,000","1,030,000","25,000","1,005,000",
"=""039390""",晶豪科富邦56購01,0,0,0,"1,002,000",0,"1,002,000","1,002,000",0,"1,002,000",
"=""038241""",臺指反元大5A購01,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""04717U""",健策元大51售03  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""059706""",緯創富邦4B購02  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""071763""",台積電元大51購10,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""079292""",元日2X永豐54購01,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""030670""",金像電群益53購02,0,0,0,"1,021,000","26,000","995,000","1,021,000","26,000","995,000",
"=""086453""",文曄統一57購03  ,0,0,0,"1,119,000","128,000","991,000","1,119,000","128,000","991,000",
"=""069777""",堤維西統一51購01,0,0,0,"990,000",0,"990,000","990,000",0,"990,000",
"=""074171""",臺股指元大54購01,0,0,0,"1,013,000","32,000","981,000","1,013,000","32,000","981,000",
"=""087057""",鴻海統一51購01  ,0,0,0,"1,128,000","151,000","977,000","1,128,000","151,000","977,000",
"=""086547""",創意元大51購07  ,0,0,0,"965,000",0,"965,000","965,000",0,"965,000",
"=""088369""",台泥元大51購05  ,0,0,0,"1,141,000","176,000","965,000","1,141,000","176,000","965,000",
"=""088507""",欣興元大51購10  ,0,0,0,"1,282,000","318,000","964,000","1,282,000","318,000","964,000",
"=""040090""",昇貿元大54購07  ,0,0,0,"992,000","30,000","962,000","992,000","30,000","962,000",
"=""037140""",為升元大54購03  ,0,0,0,"1,165,000","205,000","960,000","1,165,000","205,000","960,000",
"=""033288""",長榮太元大53購04,0,0,0,"940,000",0,"940,000","940,000",0,"940,000",
"=""034595""",昇貿元大54購05  ,0,0,0,"1,659,000","730,000","929,000","1,659,000","730,000","929,000",
2455  ,全新            ,"337,613","123,179","214,434","803,190","100,867","702,323","1,140,803","224,046","916,757",
"=""039018""",昇貿統一5A購01  ,0,0,0,"1,020,000","107,000","913,000","1,020,000","107,000","913,000",
"=""086454""",文曄統一59購01  ,0,0,0,"1,000,000","89,000","911,000","1,000,000","89,000","911,000",
"=""030804""",世芯凱基52購10  ,0,0,0,"1,030,000","122,000","908,000","1,030,000","122,000","908,000",
"=""082158""",群創元大53購01  ,0,0,0,"931,000","25,000","906,000","931,000","25,000","906,000",
"=""037450""",鴻海統一56購01  ,0,0,0,"927,000","22,000","905,000","927,000","22,000","905,000",
"=""045658""",元債2X元富58購01,0,0,0,"957,000","55,000","902,000","957,000","55,000","902,000",
"=""088727""",欣興元大51購11  ,0,0,0,"1,048,000","148,000","900,000","1,048,000","148,000","900,000",
"=""036804""",迅得元大55購01  ,0,0,0,"909,000","10,000","899,000","909,000","10,000","899,000",
"=""070185""",華新統一51購02  ,0,0,0,"1,316,000","417,000","899,000","1,316,000","417,000","899,000",
2887  ,台新新光金      ,"765,000","174,000","591,000","550,000","246,601","303,399","1,315,000","420,601","894,399",
"=""00675L""",富邦臺灣加權正2 ,0,0,0,"1,542,220","655,653","886,567","1,542,220","655,653","886,567",
"=""034596""",昇貿元大57購01  ,0,0,0,"899,000","22,000","877,000","899,000","22,000","877,000",
"=""086451""",文曄統一57購01  ,0,0,0,"962,000","85,000","877,000","962,000","85,000","877,000",
"=""041353""",T50反1凱基54購11,0,0,0,"927,000","60,000","867,000","927,000","60,000","867,000",
"=""088984""",臺股指中信52購02,0,0,0,"1,747,000","891,000","856,000","1,747,000","891,000","856,000",
"=""042198""",立隆電元大54購06,0,0,0,"853,000",0,"853,000","853,000",0,"853,000",
"=""041056""",創見元大54購07  ,0,0,0,"852,000",0,"852,000","852,000",0,"852,000",
"=""080278""",保瑞富邦52購01  ,0,0,0,"838,000","5,000","833,000","838,000","5,000","833,000",
"=""033151""",聯發科統一55購01,0,0,0,"968,000","138,000","830,000","968,000","138,000","830,000",
"=""033499""",立積元大54購02  ,0,0,0,"1,109,000","283,000","826,000","1,109,000","283,000","826,000",
"=""088021""",飛捷元大51購03  ,0,0,0,"846,000","20,000","826,000","846,000","20,000","826,000",
"=""070486""",金寶統一52購01  ,0,0,0,"825,000",0,"825,000","825,000",0,"825,000",
"=""030473""",台玻元富52購03  ,0,0,0,"1,203,000","380,000","823,000","1,203,000","380,000","823,000",
"=""039672""",東元元大54購07  ,0,0,0,"827,000","4,000","823,000","827,000","4,000","823,000",
"=""009812""",野村日本東證    ,0,0,0,"1,063,914","242,857","821,057","1,063,914","242,857","821,057",
"=""082996""",保瑞元大54購03  ,0,0,0,"921,000","100,000","821,000","921,000","100,000","821,000",
"=""084047""",亞德客元富4C購01,0,0,0,"998,000","181,000","817,000","998,000","181,000","817,000",
"=""031152""",愛普富邦53購02  ,0,0,0,"1,075,000","268,000","807,000","1,075,000","268,000","807,000",
"=""034240""",友達元大53購01  ,0,0,0,"806,000","1,000","805,000","806,000","1,000","805,000",
"=""041570""",日月光富邦54購03,0,0,0,"966,000","163,000","803,000","966,000","163,000","803,000",
"=""072123""",亞力統一58購03  ,0,0,0,"982,000","193,000","789,000","982,000","193,000","789,000",
"=""086214""",創意統一57購02  ,0,0,0,"813,000","30,000","783,000","813,000","30,000","783,000",
"=""038004""",保瑞富邦55購01  ,0,0,0,"1,246,000","469,000","777,000","1,246,000","469,000","777,000",
"=""035320""",采鈺凱基54購03  ,0,0,0,"997,000","223,000","774,000","997,000","223,000","774,000",
"=""037029""",旺宏統一59購01  ,0,0,0,"785,000","16,000","769,000","785,000","16,000","769,000",
"=""034217""",鈺邦國票53購02  ,0,0,0,"768,000",0,"768,000","768,000",0,"768,000",
"=""030470""",AES富邦55購02   ,0,0,0,"766,000","2,000","764,000","766,000","2,000","764,000",
"=""036719""",精成科國票54購02,0,0,0,"1,032,000","274,000","758,000","1,032,000","274,000","758,000",
"=""031863""",金像電國票53購04,0,0,0,"804,000","48,000","756,000","804,000","48,000","756,000",
2337  ,旺宏            ,"1,810,590","2,661,383","-850,793","2,616,361","1,017,447","1,598,914","4,426,951","3,678,830","748,121",
"=""030610""",AES統一57購01   ,0,0,0,"1,382,000","634,000","748,000","1,382,000","634,000","748,000",
"=""042791""",鴻海元富55購03  ,0,0,0,"998,000","250,000","748,000","998,000","250,000","748,000",
"=""039677""",光寶科元大54購18,0,0,0,"747,000",0,"747,000","747,000",0,"747,000",
"=""034239""",台光電元大57購02,0,0,0,"1,018,000","272,000","746,000","1,018,000","272,000","746,000",
"=""084285""",士電元大4C購07  ,0,0,0,"740,000",0,"740,000","740,000",0,"740,000",
"=""080441""",華航永豐51購02  ,0,0,0,"750,000","16,000","734,000","750,000","16,000","734,000",
"=""042197""",飛宏元大54購03  ,0,0,0,"732,000",0,"732,000","732,000",0,"732,000",
"=""083287""",士電元大4C購04  ,0,0,0,"730,000",0,"730,000","730,000",0,"730,000",
"=""087569""",新日興元大51購05,0,0,0,"730,000",0,"730,000","730,000",0,"730,000",
"=""037247""",國巨統一5B購03  ,0,0,0,"866,000","139,000","727,000","866,000","139,000","727,000",
"=""040934""",臺股指元富54購13,0,0,0,"734,000","7,000","727,000","734,000","7,000","727,000",
"=""031510""",聯茂元大58購01  ,0,0,0,"827,000","114,000","713,000","827,000","114,000","713,000",
"=""030848""",華擎元大52購02  ,0,0,0,"730,000","20,000","710,000","730,000","20,000","710,000",
"=""074748""",聯發科統一53購05,0,0,0,"810,000","101,000","709,000","810,000","101,000","709,000",
2481  ,強茂            ,"622,765","257,395","365,370","378,432","38,384","340,048","1,001,197","295,779","705,418",
"=""041786""",景碩元大54購14  ,0,0,0,"702,000",0,"702,000","702,000",0,"702,000",
"=""042281""",愛普富邦54購01  ,0,0,0,"747,000","45,000","702,000","747,000","45,000","702,000",
"=""030251""",AES統一5C購01   ,0,0,0,"899,000","201,000","698,000","899,000","201,000","698,000",
"=""035316""",帝寶凱基54購01  ,0,0,0,"698,000",0,"698,000","698,000",0,"698,000",
"=""040733""",迅得凱基54購05  ,0,0,0,"708,000","10,000","698,000","708,000","10,000","698,000",
"=""080973""",華擎統一55購01  ,0,0,0,"749,000","51,000","698,000","749,000","51,000","698,000",
"=""00633L""",富邦上証正2     ,0,0,0,"3,068,189","2,371,181","697,008","3,068,189","2,371,181","697,008",
"=""085844""",偉訓國票52購01  ,0,0,0,"707,000","10,000","697,000","707,000","10,000","697,000",
"=""083081""",群創統一56購01  ,0,0,0,"907,000","214,000","693,000","907,000","214,000","693,000",
"=""036018""",零壹元大54購01  ,0,0,0,"684,000","2,000","682,000","684,000","2,000","682,000",
"=""041757""",東元元大54購12  ,0,0,0,"687,000","7,000","680,000","687,000","7,000","680,000",
"=""036659""",T50正2凱基53購06,0,0,0,"733,000","60,000","673,000","733,000","60,000","673,000",
"=""036547""",台達電元大57購03,0,0,0,"722,000","50,000","672,000","722,000","50,000","672,000",
"=""037919""",創意富邦54購03  ,0,0,0,"840,000","169,000","671,000","840,000","169,000","671,000",
"=""041791""",創意元大54購35  ,0,0,0,"1,214,000","543,000","671,000","1,214,000","543,000","671,000",
"=""042258""",國巨永豐57購01  ,0,0,0,"887,000","216,000","671,000","887,000","216,000","671,000",
"=""088656""",帆宣永豐52購02  ,0,0,0,"671,000",0,"671,000","671,000",0,"671,000",
"=""082312""",士電元大53購01  ,0,0,0,"694,000","25,000","669,000","694,000","25,000","669,000",
"=""087076""",正文國票52購01  ,0,0,0,"699,000","30,000","669,000","699,000","30,000","669,000",
"=""036284""",昇陽半元大56購02,0,0,0,"668,000",0,"668,000","668,000",0,"668,000",
"=""038972""",昇貿富邦56購01  ,0,0,0,"708,000","41,000","667,000","708,000","41,000","667,000",
"=""038352""",台積電凱基54購23,0,0,0,"676,000","10,000","666,000","676,000","10,000","666,000",
"=""034594""",昇貿元大54購04  ,0,0,0,"673,000","15,000","658,000","673,000","15,000","658,000",
"=""087491""",晟銘電統一59購06,0,0,0,"960,000","302,000","658,000","960,000","302,000","658,000",
"=""041053""",致茂元大54購05  ,0,0,0,"696,000","39,000","657,000","696,000","39,000","657,000",
"=""032766""",聯茂元大54購02  ,0,0,0,"733,000","86,000","647,000","733,000","86,000","647,000",
"=""077896""",玉晶光元大51購01,0,0,0,"639,000",0,"639,000","639,000",0,"639,000",
"=""087957""",大立光統一57購04,0,0,0,"637,000",0,"637,000","637,000",0,"637,000",
"=""039516""",創意元大54購21  ,0,0,0,"635,000",0,"635,000","635,000",0,"635,000",
"=""039687""",致茂元大54購03  ,0,0,0,"647,000","14,000","633,000","647,000","14,000","633,000",
"=""06375U""",臺股指富邦55售05,0,0,0,"633,000","1,000","632,000","633,000","1,000","632,000",
"=""031262""",昇陽半元大52購01,0,0,0,"885,000","254,000","631,000","885,000","254,000","631,000",
"=""039928""",晶豪科元大56購01,0,0,0,"657,000","26,000","631,000","657,000","26,000","631,000",
"=""042228""",至上元大54購09  ,0,0,0,"1,287,000","657,000","630,000","1,287,000","657,000","630,000",
"=""06384U""",電子類國票54售04,0,0,0,"630,000","1,000","629,000","630,000","1,000","629,000",
"=""087917""",京鼎國票52購01  ,0,0,0,"779,000","153,000","626,000","779,000","153,000","626,000",
"=""06179U""",臺股指富邦64售01,0,0,0,"645,000","21,000","624,000","645,000","21,000","624,000",
"=""086750""",新日興元大52購01,0,0,0,"620,000",0,"620,000","620,000",0,"620,000",
"=""039187""",新日興元大5A購01,0,0,0,"619,000","1,000","618,000","619,000","1,000","618,000",
"=""033277""",所羅門元大53購04,0,0,0,"617,000",0,"617,000","617,000",0,"617,000",
"=""037504""",力積電中信53購03,0,0,0,"769,000","152,000","617,000","769,000","152,000","617,000",
"=""030637""",技嘉元大54購01  ,0,0,0,"796,000","182,000","614,000","796,000","182,000","614,000",
"=""088519""",世芯元大51購45  ,0,0,0,"616,000","3,000","613,000","616,000","3,000","613,000",
"=""037787""",定穎控元大54購08,0,0,0,"611,000",0,"611,000","611,000",0,"611,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"1,341,000","731,124","609,876","1,341,000","731,124","609,876",
"=""039524""",力成元大54購10  ,0,0,0,"702,000","95,000","607,000","702,000","95,000","607,000",
"=""086939""",飛捷元大51購01  ,0,0,0,"675,000","69,000","606,000","675,000","69,000","606,000",
"=""039555""",東元元富54購04  ,0,0,0,"926,000","321,000","605,000","926,000","321,000","605,000",
2002  ,中鋼            ,"339,000",0,"339,000","288,171","23,952","264,219","627,171","23,952","603,219",
"=""039698""",華新科元大54購02,0,0,0,"654,000","51,000","603,000","654,000","51,000","603,000",
"=""036307""",光寶科永豐53購04,0,0,0,"657,000","57,000","600,000","657,000","57,000","600,000",
"=""037553""",台灣50元大55購05,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""084353""",虎航富邦51購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""039279""",華榮群益55購01  ,0,0,0,"652,000","53,000","599,000","652,000","53,000","599,000",
"=""078958""",國泰金群益4B購01,0,0,0,"599,000",0,"599,000","599,000",0,"599,000",
2312  ,金寶            ,"263,007","54,000","209,007","574,072","185,772","388,300","837,079","239,772","597,307",
"=""036021""",牧德元大54購01  ,0,0,0,"632,000","35,000","597,000","632,000","35,000","597,000",
"=""00932 """,兆豐永續高息等權,0,0,0,"756,043","159,321","596,722","756,043","159,321","596,722",
"=""033913""",群創元富55購01  ,0,0,0,"799,000","205,000","594,000","799,000","205,000","594,000",
"=""037065""",南電統一5B購02  ,0,0,0,"637,000","46,000","591,000","637,000","46,000","591,000",
"=""037585""",創意元大54購16  ,0,0,0,"590,000",0,"590,000","590,000",0,"590,000",
"=""039597""",愛普永豐56購01  ,0,0,0,"628,000","38,000","590,000","628,000","38,000","590,000",
"=""084055""",世芯元富56購05  ,0,0,0,"613,000","29,000","584,000","613,000","29,000","584,000",
"=""081072""",AES富邦52購01   ,0,0,0,"614,000","32,000","582,000","614,000","32,000","582,000",
"=""034574""",華通元大58購01  ,0,0,0,"586,000","5,000","581,000","586,000","5,000","581,000",
"=""041445""",鴻海永豐54購10  ,0,0,0,"680,000","100,000","580,000","680,000","100,000","580,000",
"=""034675""",滬深2X凱基54購11,0,0,0,"771,000","192,000","579,000","771,000","192,000","579,000",
"=""041707""",台灣50元富54購20,0,0,0,"779,000","201,000","578,000","779,000","201,000","578,000",
"=""085234""",亞光元大4C購06  ,0,0,0,"588,000","10,000","578,000","588,000","10,000","578,000",
"=""040788""",旭隼國泰55購01  ,0,0,0,"848,000","278,000","570,000","848,000","278,000","570,000",
"=""087571""",牧德元大51購04  ,0,0,0,"570,000",0,"570,000","570,000",0,"570,000",
