證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""085667""",AES元富4C購01   ,0,0,0,"1,486,000",0,"1,486,000","1,486,000",0,"1,486,000",
"=""031593""",臺股指中信56購01,0,0,0,"1,484,000","11,000","1,473,000","1,484,000","11,000","1,473,000",
"=""085787""",玉晶光統一56購05,0,0,0,"1,472,000","17,000","1,455,000","1,472,000","17,000","1,455,000",
"=""00961 """,FT臺灣永續高息  ,0,0,0,"2,844,688","1,395,963","1,448,725","2,844,688","1,395,963","1,448,725",
"=""036332""",定穎控元富53購04,0,0,0,"2,463,000","1,031,000","1,432,000","2,463,000","1,031,000","1,432,000",
"=""044605""",力積電凱基55購05,0,0,0,"1,502,000","87,000","1,415,000","1,502,000","87,000","1,415,000",
"=""06575U""",日本2X元大54售01,0,0,0,"2,358,000","960,000","1,398,000","2,358,000","960,000","1,398,000",
"=""00941 """,中信上游半導體  ,0,0,0,"6,190,728","4,793,100","1,397,628","6,190,728","4,793,100","1,397,628",
"=""038326""",南電統一5C購02  ,0,0,0,"1,464,000","71,000","1,393,000","1,464,000","71,000","1,393,000",
"=""00929 """,復華台灣科技優息,"208,000","20,000","188,000","3,793,065","2,590,038","1,203,027","4,001,065","2,610,038","1,391,027",
"=""040967""",臺股指群益58購04,0,0,0,"1,369,000","7,000","1,362,000","1,369,000","7,000","1,362,000",
"=""00983D""",主動富邦複合收益,0,0,0,"1,860,000","500,021","1,359,979","1,860,000","500,021","1,359,979",
"=""085915""",AES凱基4C購06   ,0,0,0,"1,363,000","5,000","1,358,000","1,363,000","5,000","1,358,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"3,577,000","2,231,822","1,345,178","3,577,000","2,231,822","1,345,178",
"=""077534""",惠特國票51購01  ,0,0,0,"1,510,000","165,000","1,345,000","1,510,000","165,000","1,345,000",
"=""038146""",臺股指中信59購03,0,0,0,"1,416,000","83,000","1,333,000","1,416,000","83,000","1,333,000",
"=""00675L""",富邦臺灣加權正2 ,0,"60,000","-60,000","2,218,796","853,759","1,365,037","2,218,796","913,759","1,305,037",
"=""038497""",鴻海元大53購17  ,0,0,0,"2,135,000","833,000","1,302,000","2,135,000","833,000","1,302,000",
"=""031912""",定穎控元富52購03,0,0,0,"2,116,000","824,000","1,292,000","2,116,000","824,000","1,292,000",
"=""036438""",定穎控群益57購01,0,0,0,"1,323,000","33,000","1,290,000","1,323,000","33,000","1,290,000",
"=""00693U""",期街口S&P黃豆   ,0,0,0,"1,938,493","650,503","1,287,990","1,938,493","650,503","1,287,990",
"=""041057""",聯發科元大54購33,0,0,0,"1,306,000","19,000","1,287,000","1,306,000","19,000","1,287,000",
"=""041707""",台灣50元富54購20,0,0,0,"1,272,000","2,000","1,270,000","1,272,000","2,000","1,270,000",
"=""00633L""",富邦上証正2     ,0,0,0,"3,626,655","2,383,902","1,242,753","3,626,655","2,383,902","1,242,753",
"=""083391""",臺股指元富56購05,0,0,0,"1,232,000",0,"1,232,000","1,232,000",0,"1,232,000",
"=""069398""",聯詠統一52購01  ,0,0,0,"1,231,000",0,"1,231,000","1,231,000",0,"1,231,000",
"=""043388""",祥碩元大59購02  ,0,0,0,"1,225,000",0,"1,225,000","1,225,000",0,"1,225,000",
"=""071780""",創意元大51購04  ,0,0,0,"1,472,000","256,000","1,216,000","1,472,000","256,000","1,216,000",
"=""039857""",台積電國泰55購02,0,0,0,"1,365,000","170,000","1,195,000","1,365,000","170,000","1,195,000",
"=""06533U""",力積電國票54售04,0,0,0,"1,850,000","656,000","1,194,000","1,850,000","656,000","1,194,000",
"=""037986""",華邦電中信55購02,0,0,0,"3,573,000","2,381,000","1,192,000","3,573,000","2,381,000","1,192,000",
"=""00636 """,國泰中國A50     ,"40,000",0,"40,000","1,320,277","170,669","1,149,608","1,360,277","170,669","1,189,608",
"=""041827""",創意群益54購09  ,0,0,0,"1,638,000","450,000","1,188,000","1,638,000","450,000","1,188,000",
"=""06239U""",旺宏統一58售01  ,0,0,0,"1,432,000","246,000","1,186,000","1,432,000","246,000","1,186,000",
"=""00934 """,中信成長高股息  ,0,0,0,"1,671,662","498,134","1,173,528","1,671,662","498,134","1,173,528",
"=""042244""",大毅群益54購01  ,0,0,0,"1,200,000","29,000","1,171,000","1,200,000","29,000","1,171,000",
"=""00878 """,國泰永續高股息  ,"68,000",0,"68,000","8,683,498","7,595,035","1,088,463","8,751,498","7,595,035","1,156,463",
"=""040346""",台積電富邦55購13,0,0,0,"1,345,000","200,000","1,145,000","1,345,000","200,000","1,145,000",
"=""034021""",神達元大53購08  ,0,0,0,"1,139,000","15,000","1,124,000","1,139,000","15,000","1,124,000",
"=""076517""",一詮元大4C購01  ,0,0,0,"1,118,000",0,"1,118,000","1,118,000",0,"1,118,000",
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"1,159,846","50,900","1,108,946","1,159,846","50,900","1,108,946",
"=""073912""",群創群益51購01  ,0,0,0,"1,098,000",0,"1,098,000","1,098,000",0,"1,098,000",
"=""035181""",祥碩元大54購07  ,0,0,0,"1,071,000",0,"1,071,000","1,071,000",0,"1,071,000",
"=""00915 """,凱基優選高股息30,0,0,0,"2,468,955","1,400,102","1,068,853","2,468,955","1,400,102","1,068,853",
"=""036643""",台積電永豐56購05,0,0,0,"1,100,000","38,000","1,062,000","1,100,000","38,000","1,062,000",
"=""043726""",兆聯元大55購02  ,0,0,0,"1,059,000",0,"1,059,000","1,059,000",0,"1,059,000",
"=""040302""",力積電元大57購03,0,0,0,"1,124,000","70,000","1,054,000","1,124,000","70,000","1,054,000",
"=""039186""",緯創元大54購17  ,0,0,0,"1,076,000","23,000","1,053,000","1,076,000","23,000","1,053,000",
"=""039479""",兆聯統一6A購02  ,0,0,0,"1,065,000","18,000","1,047,000","1,065,000","18,000","1,047,000",
"=""072063""",臺股指元大51購02,0,0,0,"1,047,000","2,000","1,045,000","1,047,000","2,000","1,045,000",
"=""044640""",定穎控兆豐57購01,0,0,0,"1,030,000",0,"1,030,000","1,030,000",0,"1,030,000",
"=""038594""",T50正2凱基54購10,0,0,0,"1,044,000","23,000","1,021,000","1,044,000","23,000","1,021,000",
"=""043930""",致茂元大55購05  ,0,0,0,"1,087,000","67,000","1,020,000","1,087,000","67,000","1,020,000",
"=""033552""",台積電統一68購02,0,0,0,"1,160,000","146,000","1,014,000","1,160,000","146,000","1,014,000",
"=""037714""",金像電元富54購03,0,0,0,"1,025,000","14,000","1,011,000","1,025,000","14,000","1,011,000",
"=""087802""",長榮航群益51購04,0,0,0,"1,010,000",0,"1,010,000","1,010,000",0,"1,010,000",
"=""035421""",緯創元大56購01  ,0,0,0,"1,002,000",0,"1,002,000","1,002,000",0,"1,002,000",
"=""032318""",漢唐永豐52購04  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""057217""",金寶統一51購01  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""072983""",材料元大52購02  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""080577""",SGBR2X元大4C購02,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""081346""",陽明統一53購04  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""084826""",聯詠國票51購01  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""089415""",聯發科國票51購04,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""071661""",智原凱基51購01  ,0,0,0,"990,000",0,"990,000","990,000",0,"990,000",
"=""03933U""",萬海國票51售05  ,0,0,0,"989,000",0,"989,000","989,000",0,"989,000",
"=""00986A""",主動台新龍頭成長,0,0,0,"1,655,365","668,624","986,741","1,655,365","668,624","986,741",
"=""038229""",臺股指凱基53購27,0,0,0,"980,000",0,"980,000","980,000",0,"980,000",
"=""038721""",智邦元富54購04  ,0,0,0,"1,337,000","361,000","976,000","1,337,000","361,000","976,000",
"=""00650L""",復華香港正2     ,0,0,0,"5,823,999","4,859,945","964,054","5,823,999","4,859,945","964,054",
"=""037500""",華邦電中信53購08,0,0,0,"1,561,000","608,000","953,000","1,561,000","608,000","953,000",
3711  ,日月光投控      ,"757,731","231,000","526,731","667,307","242,879","424,428","1,425,038","473,879","951,159",
"=""034081""",所羅門永豐53購01,0,0,0,"950,000",0,"950,000","950,000",0,"950,000",
"=""031727""",洋基群益52購02  ,0,0,0,"998,000","50,000","948,000","998,000","50,000","948,000",
"=""081349""",萬海統一54購01  ,0,0,0,"940,000",0,"940,000","940,000",0,"940,000",
"=""088395""",上緯控元大51購01,0,0,0,"945,000","11,000","934,000","945,000","11,000","934,000",
"=""033279""",金像電元大54購08,0,0,0,"979,000","47,000","932,000","979,000","47,000","932,000",
"=""040647""",力積電統一6A購01,0,0,0,"993,000","66,000","927,000","993,000","66,000","927,000",
"=""039895""",力積電凱基54購03,0,0,0,"1,160,000","247,000","913,000","1,160,000","247,000","913,000",
"=""039839""",華邦電元富54購06,0,0,0,"991,000","79,000","912,000","991,000","79,000","912,000",
"=""05423U""",南亞元富53售01  ,0,0,0,"1,002,000","93,000","909,000","1,002,000","93,000","909,000",
"=""082052""",大立光元大51購08,0,0,0,"1,071,000","170,000","901,000","1,071,000","170,000","901,000",
"=""065302""",英業達統一51購01,0,0,0,"950,000","50,000","900,000","950,000","50,000","900,000",
"=""080441""",華航永豐51購02  ,0,0,0,"1,000,000","100,000","900,000","1,000,000","100,000","900,000",
"=""083636""",矽力統一56購01  ,0,0,0,"900,000",0,"900,000","900,000",0,"900,000",
"=""043534""",至上元大57購01  ,0,0,0,"904,000","5,000","899,000","904,000","5,000","899,000",
2801  ,彰銀            ,"435,979","17,000","418,979","472,000",0,"472,000","907,979","17,000","890,979",
"=""043710""",景碩元大5A購03  ,0,0,0,"890,000",0,"890,000","890,000",0,"890,000",
"=""030590""",欣興統一58購01  ,0,0,0,"988,000","112,000","876,000","988,000","112,000","876,000",
"=""042976""",元金2X群益5B購01,0,0,0,"885,000","11,000","874,000","885,000","11,000","874,000",
"=""086200""",矽力群益56購01  ,0,0,0,"1,000,000","131,000","869,000","1,000,000","131,000","869,000",
"=""040664""",金寶元大54購02  ,0,0,0,"863,000","10,000","853,000","863,000","10,000","853,000",
"=""00982D""",主動富邦動態入息,0,0,0,"1,660,000","813,000","847,000","1,660,000","813,000","847,000",
"=""032986""",健策群益54購02  ,0,0,0,"1,356,000","514,000","842,000","1,356,000","514,000","842,000",
"=""06600U""",日本2X凱基54售01,0,0,0,"931,000","101,000","830,000","931,000","101,000","830,000",
"=""086210""",聯詠統一57購01  ,0,0,0,"1,090,000","260,000","830,000","1,090,000","260,000","830,000",
"=""071540""",創意元大51購03  ,0,0,0,"1,099,000","273,000","826,000","1,099,000","273,000","826,000",
"=""030579""",台光電統一58購02,0,0,0,"1,254,000","432,000","822,000","1,254,000","432,000","822,000",
"=""009809""",富邦淨零ESG50   ,"100,000",0,"100,000","2,824,000","2,106,737","717,263","2,924,000","2,106,737","817,263",
"=""042747""",定穎控元大5B購01,0,0,0,"1,066,000","250,000","816,000","1,066,000","250,000","816,000",
"=""086752""",創意元大51購09  ,0,0,0,"820,000","5,000","815,000","820,000","5,000","815,000",
"=""06455U""",台達電凱基54售12,0,0,0,"1,068,000","256,000","812,000","1,068,000","256,000","812,000",
"=""036269""",定穎控元大55購01,0,0,0,"1,001,000","191,000","810,000","1,001,000","191,000","810,000",
"=""032201""",臺股指凱基53購15,0,0,0,"812,000","10,000","802,000","812,000","10,000","802,000",
"=""032522""",漢唐凱基54購02  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""082466""",保瑞元大54購02  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""03344U""",臺股指富邦51售11,0,0,0,"799,000",0,"799,000","799,000",0,"799,000",
"=""037233""",臺股指群益5B購03,0,0,0,"798,000","1,000","797,000","798,000","1,000","797,000",
"=""040705""",臺股指元大57購04,0,0,0,"797,000","1,000","796,000","797,000","1,000","796,000",
"=""00683L""",期元大美元指正2 ,0,0,0,"792,268",0,"792,268","792,268",0,"792,268",
"=""063932""",台積電國票4C購01,0,0,0,"1,043,000","254,000","789,000","1,043,000","254,000","789,000",
"=""052122""",創意統一59購01  ,0,0,0,"960,000","178,000","782,000","960,000","178,000","782,000",
"=""038618""",大立光凱基54購06,0,0,0,"781,000",0,"781,000","781,000",0,"781,000",
"=""00927 """,群益半導體收益  ,0,0,0,"3,177,779","2,398,448","779,331","3,177,779","2,398,448","779,331",
"=""042179""",金寶元大54購09  ,0,0,0,"775,000",0,"775,000","775,000",0,"775,000",
"=""089246""",聚陽元大51購02  ,0,0,0,"779,000","6,000","773,000","779,000","6,000","773,000",
"=""037646""",定穎控中信55購01,0,0,0,"965,000","197,000","768,000","965,000","197,000","768,000",
"=""040830""",金寶元大54購05  ,0,0,0,"775,000","10,000","765,000","775,000","10,000","765,000",
"=""039916""",華邦電元大54購27,0,0,0,"983,000","219,000","764,000","983,000","219,000","764,000",
"=""037149""",台光電元大54購21,0,0,0,"762,000",0,"762,000","762,000",0,"762,000",
"=""081933""",聯鈞凱基51購01  ,0,0,0,"948,000","186,000","762,000","948,000","186,000","762,000",
"=""040663""",金寶元大54購01  ,0,0,0,"769,000","11,000","758,000","769,000","11,000","758,000",
"=""037150""",台光電元大54購22,0,0,0,"1,130,000","375,000","755,000","1,130,000","375,000","755,000",
"=""043088""",緯穎元大55購04  ,0,0,0,"759,000","10,000","749,000","759,000","10,000","749,000",
"=""072773""",台積電群益53購01,0,0,0,"856,000","111,000","745,000","856,000","111,000","745,000",
"=""045132""",貿聯元大5B購01  ,0,0,0,"744,000",0,"744,000","744,000",0,"744,000",
"=""031032""",AES元大52購07   ,0,0,0,"738,000",0,"738,000","738,000",0,"738,000",
1301  ,台塑            ,"254,597","173,351","81,246","972,170","322,881","649,289","1,226,767","496,232","730,535",
"=""031024""",世芯元大52購13  ,0,0,0,"1,027,000","300,000","727,000","1,027,000","300,000","727,000",
"=""032145""",AES元大54購05   ,0,0,0,"725,000",0,"725,000","725,000",0,"725,000",
"=""043948""",聯鈞元大55購02  ,0,0,0,"725,000",0,"725,000","725,000",0,"725,000",
"=""033005""",宇隆元大53購02  ,0,0,0,"723,000",0,"723,000","723,000",0,"723,000",
"=""088734""",牧德元大51購05  ,0,0,0,"1,885,000","1,162,000","723,000","1,885,000","1,162,000","723,000",
"=""037956""",國巨國票53購03  ,0,0,0,"737,000","16,000","721,000","737,000","16,000","721,000",
"=""036843""",光寶科統一5C購02,0,0,0,"725,000","5,000","720,000","725,000","5,000","720,000",
"=""034242""",大立光元大53購04,0,0,0,"1,504,000","790,000","714,000","1,504,000","790,000","714,000",
"=""043083""",祥碩元大58購02  ,0,0,0,"714,000",0,"714,000","714,000",0,"714,000",
"=""039840""",華邦電元富54購07,0,0,0,"773,000","62,000","711,000","773,000","62,000","711,000",
2481  ,強茂            ,"546,617","56,325","490,292","290,513","71,577","218,936","837,130","127,902","709,228",
1314  ,中石化          ,"714,504","18,855","695,649","13,000",0,"13,000","727,504","18,855","708,649",
"=""041979""",台灣50元大54購13,0,0,0,"1,105,000","398,000","707,000","1,105,000","398,000","707,000",
"=""088584""",世芯統一67購02  ,0,0,0,"762,000","60,000","702,000","762,000","60,000","702,000",
"=""041669""",緯穎中信5A購02  ,0,0,0,"959,000","258,000","701,000","959,000","258,000","701,000",
"=""00936 """,台新永續高息中小,0,0,0,"748,305","49,053","699,252","748,305","49,053","699,252",
"=""072261""",創意元大4C購02  ,0,0,0,"704,000","5,000","699,000","704,000","5,000","699,000",
"=""089959""",華碩元大51購09  ,0,0,0,"725,000","30,000","695,000","725,000","30,000","695,000",
"=""00631L""",元大台灣50正2   ,"209,000","58,000","151,000","1,666,268","1,123,401","542,867","1,875,268","1,181,401","693,867",
"=""033549""",鴻海統一58購03  ,0,0,0,"745,000","55,000","690,000","745,000","55,000","690,000",
"=""043387""",祥碩元大58購03  ,0,0,0,"1,187,000","501,000","686,000","1,187,000","501,000","686,000",
"=""071242""",T50正2凱基51購03,0,0,0,"735,000","51,000","684,000","735,000","51,000","684,000",
"=""039022""",創意統一5A購02  ,0,0,0,"741,000","59,000","682,000","741,000","59,000","682,000",
"=""085226""",聯發科元大56購01,0,0,0,"848,000","166,000","682,000","848,000","166,000","682,000",
"=""031644""",台積電凱基54購13,0,0,0,"709,000","29,000","680,000","709,000","29,000","680,000",
"=""042354""",金寶元大54購10  ,0,0,0,"685,000","10,000","675,000","685,000","10,000","675,000",
"=""042748""",祥碩元大58購01  ,0,0,0,"672,000",0,"672,000","672,000",0,"672,000",
"=""038742""",緯創中信57購01  ,0,0,0,"683,000","15,000","668,000","683,000","15,000","668,000",
"=""034886""",亞翔元大54購09  ,0,0,0,"1,132,000","471,000","661,000","1,132,000","471,000","661,000",
"=""079368""",友達群益54購01  ,0,0,0,"660,000","2,000","658,000","660,000","2,000","658,000",
"=""033804""",富世達元大54購14,0,0,0,"656,000",0,"656,000","656,000",0,"656,000",
"=""077607""",中興電兆豐54購01,0,0,0,"665,000","9,000","656,000","665,000","9,000","656,000",
"=""038111""",力成元大53購02  ,0,0,0,"651,000",0,"651,000","651,000",0,"651,000",
"=""043659""",國巨統一5B購04  ,0,0,0,"662,000","12,000","650,000","662,000","12,000","650,000",
"=""040699""",富世達元大57購04,0,0,0,"823,000","174,000","649,000","823,000","174,000","649,000",
"=""089699""",聯鈞凱基55購01  ,0,0,0,"700,000","51,000","649,000","700,000","51,000","649,000",
"=""040684""",緯創元大54購25  ,0,0,0,"649,000","1,000","648,000","649,000","1,000","648,000",
"=""044147""",聯鈞元大58購04  ,0,0,0,"648,000",0,"648,000","648,000",0,"648,000",
"=""070675""",華新統一52購02  ,0,0,0,"825,000","177,000","648,000","825,000","177,000","648,000",
"=""030145""",鴻海統一54購02  ,0,0,0,"757,000","110,000","647,000","757,000","110,000","647,000",
"=""037650""",定穎控統一5C購01,0,0,0,"766,000","121,000","645,000","766,000","121,000","645,000",
"=""037023""",台達電統一57購09,0,0,0,"807,000","163,000","644,000","807,000","163,000","644,000",
"=""042546""",貿聯元大54購28  ,0,0,0,"652,000","15,000","637,000","652,000","15,000","637,000",
"=""086213""",創意統一57購01  ,0,0,0,"661,000","25,000","636,000","661,000","25,000","636,000",
"=""030575""",智邦統一58購02  ,0,0,0,"665,000","33,000","632,000","665,000","33,000","632,000",
"=""00985A""",主動野村台灣50  ,0,0,0,"5,500,487","4,870,468","630,019","5,500,487","4,870,468","630,019",
"=""040700""",兆聯元大54購01  ,0,0,0,"651,000","25,000","626,000","651,000","25,000","626,000",
"=""00905 """,FT臺灣Smart     ,0,0,0,"810,212","184,566","625,646","810,212","184,566","625,646",
"=""069099""",創意元大51購01  ,0,0,0,"664,000","39,000","625,000","664,000","39,000","625,000",
"=""063284""",世芯統一5C購01  ,0,0,0,"690,000","66,000","624,000","690,000","66,000","624,000",
"=""062891""",創意元富5C購01  ,0,0,0,"660,000","39,000","621,000","660,000","39,000","621,000",
"=""00674R""",期元大S&P黃金反1,0,0,0,"1,399,203","786,000","613,203","1,399,203","786,000","613,203",
"=""042972""",緯穎元大55購03  ,0,0,0,"772,000","163,000","609,000","772,000","163,000","609,000",
"=""036393""",富世達元大57購01,0,0,0,"606,000",0,"606,000","606,000",0,"606,000",
"=""041646""",金寶富邦55購01  ,0,0,0,"601,000",0,"601,000","601,000",0,"601,000",
"=""032414""",華城群益52購03  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""035130""",泓德國票53購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""064827""",台塑統一51購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""089191""",台積電凱基51購27,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""080961""",訊芯群益4C購03  ,0,0,0,"599,000",0,"599,000","599,000",0,"599,000",
"=""087354""",來億凱基51購02  ,0,0,0,"598,000",0,"598,000","598,000",0,"598,000",
"=""062791""",臺股指群益56購01,0,0,0,"609,000","12,000","597,000","609,000","12,000","597,000",
"=""034582""",台光電元大54購15,0,0,0,"597,000","1,000","596,000","597,000","1,000","596,000",
1326  ,台化            ,"279,000","6,967","272,033","650,072","327,645","322,427","929,072","334,612","594,460",
"=""068661""",力積電統一54購03,0,0,0,"594,000",0,"594,000","594,000",0,"594,000",
"=""034444""",長榮太元大53購08,0,0,0,"673,000","80,000","593,000","673,000","80,000","593,000",
"=""072764""",臺股指元大52購01,0,0,0,"680,000","88,000","592,000","680,000","88,000","592,000",
"=""041337""",台光電國票56購03,0,0,0,"699,000","108,000","591,000","699,000","108,000","591,000",
"=""040683""",景碩元大5A購02  ,0,0,0,"826,000","236,000","590,000","826,000","236,000","590,000",
"=""037946""",華邦電永豐53購03,0,0,0,"578,000",0,"578,000","578,000",0,"578,000",
"=""036636""",滬深2X永豐58購01,0,0,0,"600,000","23,000","577,000","600,000","23,000","577,000",
"=""032301""",帆宣元大53購01  ,0,0,0,"576,000",0,"576,000","576,000",0,"576,000",
