證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""032762""",眾達元大53購02  ,0,0,0,"3,203,000","463,000","2,740,000","3,203,000","463,000","2,740,000",
"=""076059""",AES永豐4C購01   ,0,0,0,"2,677,000",0,"2,677,000","2,677,000",0,"2,677,000",
"=""03692B""",臺股指元大55熊19,0,0,0,"3,937,000","1,424,000","2,513,000","3,937,000","1,424,000","2,513,000",
"=""00676R""",富邦臺灣加權反1 ,0,0,0,"3,283,297","854,054","2,429,243","3,283,297","854,054","2,429,243",
"=""06616U""",臺股指元大54售29,0,0,0,"2,313,000","76,000","2,237,000","2,313,000","76,000","2,237,000",
2867  ,三商壽          ,"3,020,000","799,000","2,221,000",0,0,0,"3,020,000","799,000","2,221,000",
"=""00982D""",主動富邦動態入息,0,0,0,"2,738,000","560,000","2,178,000","2,738,000","560,000","2,178,000",
"=""084316""",昇陽半元大4C購05,0,0,0,"2,094,000","5,000","2,089,000","2,094,000","5,000","2,089,000",
2618  ,長榮航          ,"111,000","332,000","-221,000","2,471,000","165,585","2,305,415","2,582,000","497,585","2,084,415",
5876  ,上海商銀        ,"106,000","212,452","-106,452","2,197,000","10,000","2,187,000","2,303,000","222,452","2,080,548",
"=""087272""",偉訓元大51購02  ,0,0,0,"2,025,000",0,"2,025,000","2,025,000",0,"2,025,000",
"=""00646 """,元大S&P500      ,0,0,0,"2,967,000","942,947","2,024,053","2,967,000","942,947","2,024,053",
"=""00633L""",富邦上証正2     ,0,0,0,"3,061,180","1,064,939","1,996,241","3,061,180","1,064,939","1,996,241",
"=""00963 """,中信全球高股息  ,0,0,0,"3,347,000","1,371,155","1,975,845","3,347,000","1,371,155","1,975,845",
"=""00885 """,富邦越南        ,"10,000",0,"10,000","3,024,368","1,060,000","1,964,368","3,034,368","1,060,000","1,974,368",
"=""00915 """,凱基優選高股息30,"36,000",0,"36,000","2,770,000","867,814","1,902,186","2,806,000","867,814","1,938,186",
"=""089805""",大同元大51購03  ,0,0,0,"1,911,000",0,"1,911,000","1,911,000",0,"1,911,000",
"=""042983""",智邦群益55購04  ,0,0,0,"1,930,000","31,000","1,899,000","1,930,000","31,000","1,899,000",
"=""082820""",世芯國泰53購01  ,0,0,0,"1,955,000","64,000","1,891,000","1,955,000","64,000","1,891,000",
"=""040643""",力積電統一58購03,0,0,0,"2,698,000","840,000","1,858,000","2,698,000","840,000","1,858,000",
"=""05936U""",臺股指元大54售21,0,0,0,"1,855,000",0,"1,855,000","1,855,000",0,"1,855,000",
"=""052517""",奇鋐統一5A購01  ,0,0,0,"1,830,000",0,"1,830,000","1,830,000",0,"1,830,000",
"=""00688L""",國泰20年美債正2 ,0,0,0,"4,176,814","2,353,000","1,823,814","4,176,814","2,353,000","1,823,814",
"=""034583""",台光電元大54購16,0,0,0,"2,054,000","233,000","1,821,000","2,054,000","233,000","1,821,000",
"=""042421""",偉訓群益54購02  ,0,0,0,"1,817,000",0,"1,817,000","1,817,000",0,"1,817,000",
"=""072424""",台灣50凱基4C購03,0,0,0,"1,974,000","166,000","1,808,000","1,974,000","166,000","1,808,000",
"=""00881 """,國泰台灣科技龍頭,"30,000",0,"30,000","9,671,489","7,894,615","1,776,874","9,701,489","7,894,615","1,806,874",
"=""04493U""",臺股指元富51售19,0,0,0,"1,800,000",0,"1,800,000","1,800,000",0,"1,800,000",
"=""088070""",世芯元富51購13  ,0,0,0,"1,837,000","40,000","1,797,000","1,837,000","40,000","1,797,000",
"=""034432""",智邦元大53購05  ,0,0,0,"1,857,000","65,000","1,792,000","1,857,000","65,000","1,792,000",
"=""06974U""",臺股指元大5A售06,0,0,0,"1,840,000","55,000","1,785,000","1,840,000","55,000","1,785,000",
"=""06972U""",臺股指元大59售12,0,0,0,"1,915,000","153,000","1,762,000","1,915,000","153,000","1,762,000",
"=""00642U""",期元大S&P石油   ,"10,000",0,"10,000","2,103,935","361,100","1,742,835","2,113,935","361,100","1,752,835",
1216  ,統一            ,"93,000","210,000","-117,000","1,892,000","41,189","1,850,811","1,985,000","251,189","1,733,811",
"=""030225""",AES元大56購03   ,0,0,0,"1,838,000","107,000","1,731,000","1,838,000","107,000","1,731,000",
"=""086996""",奇鋐統一5C購02  ,0,0,0,"1,719,000",0,"1,719,000","1,719,000",0,"1,719,000",
"=""085239""",玉晶光元大4C購02,0,0,0,"1,744,000","50,000","1,694,000","1,744,000","50,000","1,694,000",
"=""009802""",富邦旗艦50      ,0,0,0,"5,115,000","3,427,390","1,687,610","5,115,000","3,427,390","1,687,610",
"=""031965""",聯發科元大54購06,0,0,0,"1,873,000","235,000","1,638,000","1,873,000","235,000","1,638,000",
"=""061232""",世芯元大4C購01  ,0,0,0,"1,623,000","5,000","1,618,000","1,623,000","5,000","1,618,000",
"=""050305""",洋華統一53購01  ,0,0,0,"1,622,000","5,000","1,617,000","1,622,000","5,000","1,617,000",
"=""032426""",海華群益53購02  ,0,0,0,"1,608,000",0,"1,608,000","1,608,000",0,"1,608,000",
"=""071814""",創意國票4B購01  ,0,0,0,"1,713,000","125,000","1,588,000","1,713,000","125,000","1,588,000",
"=""043650""",保瑞凱基55購03  ,0,0,0,"1,624,000","62,000","1,562,000","1,624,000","62,000","1,562,000",
"=""038168""",臺指反國票59購02,0,0,0,"1,619,000","105,000","1,514,000","1,619,000","105,000","1,514,000",
"=""076314""",AES統一56購01   ,0,0,0,"2,404,000","890,000","1,514,000","2,404,000","890,000","1,514,000",
"=""036403""",金像電凱基53購09,0,0,0,"2,207,000","711,000","1,496,000","2,207,000","711,000","1,496,000",
1102  ,亞泥            ,"133,441","130,146","3,295","1,511,000","36,000","1,475,000","1,644,441","166,146","1,478,295",
"=""06406U""",臺股指元大54售26,0,0,0,"1,843,000","385,000","1,458,000","1,843,000","385,000","1,458,000",
"=""05423U""",南亞元富53售01  ,0,0,0,"1,469,000","16,000","1,453,000","1,469,000","16,000","1,453,000",
"=""030076""",台塑統一56購01  ,0,0,0,"1,452,000",0,"1,452,000","1,452,000",0,"1,452,000",
"=""043930""",致茂元大55購05  ,0,0,0,"2,054,000","653,000","1,401,000","2,054,000","653,000","1,401,000",
2356  ,英業達          ,"80,000","157,688","-77,688","1,577,004","121,622","1,455,382","1,657,004","279,310","1,377,694",
"=""00738U""",期元大道瓊白銀  ,0,0,0,"2,346,321","981,544","1,364,777","2,346,321","981,544","1,364,777",
"=""032940""",南亞統一56購03  ,0,0,0,"1,688,000","326,000","1,362,000","1,688,000","326,000","1,362,000",
"=""077534""",惠特國票51購01  ,0,0,0,"1,362,000","9,000","1,353,000","1,362,000","9,000","1,353,000",
"=""043693""",台光電元大5B購02,0,0,0,"1,613,000","270,000","1,343,000","1,613,000","270,000","1,343,000",
"=""087526""",雄獅富邦52購01  ,0,0,0,"1,308,000",0,"1,308,000","1,308,000",0,"1,308,000",
"=""06374U""",臺股指富邦54售10,0,0,0,"3,352,000","2,075,000","1,277,000","3,352,000","2,075,000","1,277,000",
"=""030579""",台光電統一58購02,0,0,0,"1,888,000","614,000","1,274,000","1,888,000","614,000","1,274,000",
"=""088395""",上緯控元大51購01,0,0,0,"1,987,000","714,000","1,273,000","1,987,000","714,000","1,273,000",
"=""06798U""",臺股指元大55售23,0,0,0,"1,454,000","186,000","1,268,000","1,454,000","186,000","1,268,000",
"=""06491U""",臺股指富邦55售06,0,0,0,"1,261,000","2,000","1,259,000","1,261,000","2,000","1,259,000",
"=""039367""",國巨永豐56購02  ,0,0,0,"1,336,000","79,000","1,257,000","1,336,000","79,000","1,257,000",
"=""00983D""",主動富邦複合收益,0,0,0,"2,117,000","861,592","1,255,408","2,117,000","861,592","1,255,408",
2105  ,正新            ,"79,000","192,913","-113,913","1,393,008","38,442","1,354,566","1,472,008","231,355","1,240,653",
"=""033011""",金像電元大54購07,0,0,0,"1,628,000","393,000","1,235,000","1,628,000","393,000","1,235,000",
"=""033285""",裕民元大53購01  ,0,0,0,"1,214,000","2,000","1,212,000","1,214,000","2,000","1,212,000",
"=""080848""",光聖統一61購01  ,0,0,0,"1,235,000","28,000","1,207,000","1,235,000","28,000","1,207,000",
"=""04314U""",臺股指元富51售18,0,0,0,"1,200,000",0,"1,200,000","1,200,000",0,"1,200,000",
"=""06665U""",臺股指元大54售31,0,0,0,"1,402,000","202,000","1,200,000","1,402,000","202,000","1,200,000",
"=""034418""",SP黃豆元大54購01,0,0,0,"1,241,000","56,000","1,185,000","1,241,000","56,000","1,185,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"2,148,000","973,158","1,174,842","2,148,000","973,158","1,174,842",
"=""030656""",AES元大54購02   ,0,0,0,"1,173,000",0,"1,173,000","1,173,000",0,"1,173,000",
"=""083628""",全新統一54購02  ,0,0,0,"1,150,000",0,"1,150,000","1,150,000",0,"1,150,000",
"=""00693U""",期街口S&P黃豆   ,0,0,0,"2,500,293","1,366,232","1,134,061","2,500,293","1,366,232","1,134,061",
"=""043692""",台光電元大55購09,0,0,0,"1,372,000","250,000","1,122,000","1,372,000","250,000","1,122,000",
"=""05712U""",日月光元富53售02,0,0,0,"1,113,000",0,"1,113,000","1,113,000",0,"1,113,000",
"=""05888U""",台灣50元富53售13,0,0,0,"3,216,000","2,119,000","1,097,000","3,216,000","2,119,000","1,097,000",
"=""009811""",統一美國50      ,0,0,0,"5,532,000","4,454,113","1,077,887","5,532,000","4,454,113","1,077,887",
"=""039282""",鴻海群益58購02  ,0,0,0,"1,048,000",0,"1,048,000","1,048,000",0,"1,048,000",
"=""030599""",南寶統一58購01  ,0,0,0,"1,040,000","6,000","1,034,000","1,040,000","6,000","1,034,000",
"=""039507""",友達元大5A購01  ,0,0,0,"1,286,000","255,000","1,031,000","1,286,000","255,000","1,031,000",
"=""06405U""",臺股指元大54售25,0,0,0,"1,044,000","13,000","1,031,000","1,044,000","13,000","1,031,000",
"=""030655""",AES元大52購03   ,0,0,0,"1,147,000","123,000","1,024,000","1,147,000","123,000","1,024,000",
"=""043521""",貿聯元大58購01  ,0,0,0,"1,029,000","5,000","1,024,000","1,029,000","5,000","1,024,000",
"=""082799""",中鴻國票51購01  ,0,0,0,"1,024,000",0,"1,024,000","1,024,000",0,"1,024,000",
"=""04992U""",台玻元大52售08  ,0,0,0,"1,023,000",0,"1,023,000","1,023,000",0,"1,023,000",
"=""043368""",京元電元大55購04,0,0,0,"1,040,000","18,000","1,022,000","1,040,000","18,000","1,022,000",
"=""034030""",AES元大54購11   ,0,0,0,"1,041,000","23,000","1,018,000","1,041,000","23,000","1,018,000",
"=""06003U""",旺宏統一54售02  ,0,0,0,"1,079,000","65,000","1,014,000","1,079,000","65,000","1,014,000",
"=""038194""",泰金寶國票54購01,0,0,0,"1,001,000",0,"1,001,000","1,001,000",0,"1,001,000",
"=""041310""",南電元大54購28  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""03138U""",世芯國票51售01  ,0,0,0,"999,000",0,"999,000","999,000",0,"999,000",
"=""08203P""",世芯群益54售02  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""085718""",臺指反元大4C購03,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""036542""",光寶科元大53購01,0,0,0,"1,048,000","56,000","992,000","1,048,000","56,000","992,000",
"=""083765""",金寶元大4C購01  ,0,0,0,"966,000",0,"966,000","966,000",0,"966,000",
"=""039806""",大立光永豐54購01,0,0,0,"1,457,000","500,000","957,000","1,457,000","500,000","957,000",
"=""036950""",皇昌國票53購01  ,0,0,0,"950,000",0,"950,000","950,000",0,"950,000",
"=""06539U""",T50正2元大54售10,0,0,0,"1,016,000","67,000","949,000","1,016,000","67,000","949,000",
"=""063364""",世芯凱基4C購02  ,0,0,0,"1,386,000","440,000","946,000","1,386,000","440,000","946,000",
"=""043958""",旭隼元大55購03  ,0,0,0,"944,000",0,"944,000","944,000",0,"944,000",
"=""082471""",AES元大4C購01   ,0,0,0,"1,442,000","499,000","943,000","1,442,000","499,000","943,000",
"=""06048U""",臺股指國票53售11,0,0,0,"1,222,000","282,000","940,000","1,222,000","282,000","940,000",
"=""034377""",精成科群益54購01,0,0,0,"992,000","54,000","938,000","992,000","54,000","938,000",
"=""034457""",萬海統一55購01  ,0,0,0,"948,000","10,000","938,000","948,000","10,000","938,000",
"=""032144""",洋基元大53購02  ,0,0,0,"976,000","42,000","934,000","976,000","42,000","934,000",
"=""037599""",昇陽半元大54購13,0,0,0,"931,000",0,"931,000","931,000",0,"931,000",
"=""030050""",AES群益53購01   ,0,0,0,"1,571,000","641,000","930,000","1,571,000","641,000","930,000",
"=""079890""",保瑞元富55購01  ,0,0,0,"1,045,000","117,000","928,000","1,045,000","117,000","928,000",
"=""040642""",力積電統一58購02,0,0,0,"1,011,000","89,000","922,000","1,011,000","89,000","922,000",
"=""05289U""",臺股指元大55售08,0,0,0,"908,000",0,"908,000","908,000",0,"908,000",
"=""070671""",三芳統一52購01  ,0,0,0,"998,000","90,000","908,000","998,000","90,000","908,000",
"=""031222""",大成鋼元大54購02,0,0,0,"925,000","25,000","900,000","925,000","25,000","900,000",
"=""083471""",啟�眥窶�51購02  ,0,0,0,"899,000",0,"899,000","899,000",0,"899,000",
"=""074567""",華新元大4C購01  ,0,0,0,"1,437,000","540,000","897,000","1,437,000","540,000","897,000",
"=""06796U""",臺股指元大54售34,0,0,0,"909,000","18,000","891,000","909,000","18,000","891,000",
2027  ,大成鋼          ,"50,000","72,000","-22,000","1,224,077","312,263","911,814","1,274,077","384,263","889,814",
"=""034166""",T50反1富邦58購02,0,0,0,"1,037,000","150,000","887,000","1,037,000","150,000","887,000",
"=""043367""",漢唐元大58購01  ,0,0,0,"886,000",0,"886,000","886,000",0,"886,000",
"=""00639 """,富邦深100       ,0,0,0,"1,187,030","302,000","885,030","1,187,030","302,000","885,030",
"=""06970U""",臺股指元大55售26,0,0,0,"885,000","1,000","884,000","885,000","1,000","884,000",
"=""00951 """,台新日本半導體  ,0,0,0,"1,540,000","658,546","881,454","1,540,000","658,546","881,454",
"=""068662""",力積電統一58購01,0,0,0,"893,000","12,000","881,000","893,000","12,000","881,000",
"=""089475""",晟銘電中信51購02,0,0,0,"880,000","4,000","876,000","880,000","4,000","876,000",
"=""030240""",南亞統一5A購01  ,0,0,0,"881,000","10,000","871,000","881,000","10,000","871,000",
"=""042221""",祥碩元大54購10  ,0,0,0,"1,271,000","403,000","868,000","1,271,000","403,000","868,000",
"=""041644""",力成兆豐55購01  ,0,0,0,"860,000",0,"860,000","860,000",0,"860,000",
"=""037778""",強茂元大54購12  ,0,0,0,"853,000",0,"853,000","853,000",0,"853,000",
3702  ,大聯大          ,"230,000","132,528","97,472","814,191","64,378","749,813","1,044,191","196,906","847,285",
3231  ,緯創            ,"140,500","282,343","-141,843","1,485,330","496,676","988,654","1,625,830","779,019","846,811",
"=""043617""",京元電富邦55購04,0,0,0,"922,000","81,000","841,000","922,000","81,000","841,000",
"=""034648""",AES群益53購03   ,0,0,0,"1,020,000","180,000","840,000","1,020,000","180,000","840,000",
"=""043092""",道瓊銀國票57購01,0,0,0,"861,000","21,000","840,000","861,000","21,000","840,000",
4938  ,和碩            ,"52,000","139,319","-87,319","1,157,000","240,021","916,979","1,209,000","379,340","829,660",
"=""06437U""",華東國票54售01  ,0,0,0,"824,000",0,"824,000","824,000",0,"824,000",
"=""082885""",聯發科富邦52購01,0,0,0,"840,000","17,000","823,000","840,000","17,000","823,000",
"=""030356""",南亞元大52購07  ,0,0,0,"877,000","60,000","817,000","877,000","60,000","817,000",
"=""083408""",世芯富邦52購03  ,0,0,0,"989,000","175,000","814,000","989,000","175,000","814,000",
"=""042576""",世芯群益54購17  ,0,0,0,"875,000","62,000","813,000","875,000","62,000","813,000",
"=""039851""",力積電元富54購02,0,0,0,"811,000",0,"811,000","811,000",0,"811,000",
"=""00903 """,富邦元宇宙      ,0,0,0,"1,764,214","953,799","810,415","1,764,214","953,799","810,415",
"=""041868""",SP黃豆群益54購02,0,0,0,"810,000",0,"810,000","810,000",0,"810,000",
"=""072334""",三芳統一52購03  ,0,0,0,"1,010,000","200,000","810,000","1,010,000","200,000","810,000",
"=""038911""",宏達電群益54購04,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""041300""",瀚宇博元大54購01,0,0,0,"815,000","15,000","800,000","815,000","15,000","800,000",
"=""068892""",立積元富52購01  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""05739U""",道瓊銀元大53售03,0,0,0,"800,000","2,000","798,000","800,000","2,000","798,000",
3711  ,日月光投控      ,"208,000","316,000","-108,000","1,306,595","405,260","901,335","1,514,595","721,260","793,335",
"=""033367""",台塑富邦54購02  ,0,0,0,"970,000","177,000","793,000","970,000","177,000","793,000",
"=""033962""",奇鋐統一5B購02  ,0,0,0,"935,000","143,000","792,000","935,000","143,000","792,000",
"=""087684""",欣興統一67購01  ,0,0,0,"1,090,000","300,000","790,000","1,090,000","300,000","790,000",
"=""06316U""",T50正2元富54售07,0,0,0,"839,000","50,000","789,000","839,000","50,000","789,000",
"=""009805""",新光美國電力基建,0,0,0,"2,603,000","1,821,395","781,605","2,603,000","1,821,395","781,605",
"=""032051""",SP黃豆國票58購01,0,0,0,"792,000","12,000","780,000","792,000","12,000","780,000",
"=""033228""",台虹富邦52購01  ,0,0,0,"830,000","60,000","770,000","830,000","60,000","770,000",
2382  ,廣達            ,"516,000","526,479","-10,479","812,509","32,098","780,411","1,328,509","558,577","769,932",
"=""05385U""",南亞統一54售01  ,0,0,0,"815,000","46,000","769,000","815,000","46,000","769,000",
"=""06580U""",臺股指元大5A售03,0,0,0,"943,000","174,000","769,000","943,000","174,000","769,000",
"=""082411""",上銀國票51購01  ,0,0,0,"799,000","30,000","769,000","799,000","30,000","769,000",
"=""033499""",立積元大54購02  ,0,0,0,"787,000","20,000","767,000","787,000","20,000","767,000",
"=""06107U""",臺股指元大59售08,0,0,0,"802,000","37,000","765,000","802,000","37,000","765,000",
"=""085437""",AES中信4C購02   ,0,0,0,"792,000","30,000","762,000","792,000","30,000","762,000",
"=""030097""",聚陽富邦53購02  ,0,0,0,"751,000",0,"751,000","751,000",0,"751,000",
2330  ,台積電          ,"459,000","822,500","-363,500","1,909,591","797,764","1,111,827","2,368,591","1,620,264","748,327",
"=""032537""",洋基凱基53購03  ,0,0,0,"755,000","11,000","744,000","755,000","11,000","744,000",
"=""063700""",世芯永豐54購01  ,0,0,0,"762,000","21,000","741,000","762,000","21,000","741,000",
"=""081002""",世芯元大54購03  ,0,0,0,"1,087,000","351,000","736,000","1,087,000","351,000","736,000",
"=""031988""",洋基元大53購01  ,0,0,0,"735,000",0,"735,000","735,000",0,"735,000",
"=""043532""",兆聯元大55購01  ,0,0,0,"734,000",0,"734,000","734,000",0,"734,000",
"=""086756""",宏致元大51購01  ,0,0,0,"800,000","67,000","733,000","800,000","67,000","733,000",
"=""083270""",世芯富邦52購01  ,0,0,0,"730,000",0,"730,000","730,000",0,"730,000",
"=""081804""",一詮富邦51購01  ,0,0,0,"725,000",0,"725,000","725,000",0,"725,000",
"=""033276""",智邦元大54購10  ,0,0,0,"738,000","14,000","724,000","738,000","14,000","724,000",
"=""043056""",智邦元大55購06  ,0,0,0,"1,023,000","299,000","724,000","1,023,000","299,000","724,000",
"=""042944""",智邦元大59購02  ,0,0,0,"725,000","2,000","723,000","725,000","2,000","723,000",
"=""06305U""",臺股指元大55售21,0,0,0,"1,280,000","559,000","721,000","1,280,000","559,000","721,000",
"=""075420""",元日2X元大57購01,0,0,0,"717,000",0,"717,000","717,000",0,"717,000",
"=""083775""",雄獅元大4C購02  ,0,0,0,"728,000","15,000","713,000","728,000","15,000","713,000",
2324  ,仁寶            ,"104,000","557,285","-453,285","1,861,100","697,539","1,163,561","1,965,100","1,254,824","710,276",
"=""082059""",保瑞元大55購02  ,0,0,0,"778,000","72,000","706,000","778,000","72,000","706,000",
"=""074456""",臺指反國票59購01,0,0,0,"704,000",0,"704,000","704,000",0,"704,000",
"=""05058U""",台光電富邦53售03,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""085841""",偉詮電國票52購01,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""00971 """,野村美國研發龍頭,0,0,0,"1,086,649","395,173","691,476","1,086,649","395,173","691,476",
"=""03693B""",臺股指凱基53熊28,0,0,0,"1,659,000","968,000","691,000","1,659,000","968,000","691,000",
"=""05572U""",臺股指元大55售14,0,0,0,"690,000",0,"690,000","690,000",0,"690,000",
"=""035837""",創意元大57購02  ,0,0,0,"1,035,000","347,000","688,000","1,035,000","347,000","688,000",
3036  ,文曄            ,"195,000","62,888","132,112","665,868","110,652","555,216","860,868","173,540","687,328",
"=""06971U""",臺股指元大57售07,0,0,0,"1,268,000","581,000","687,000","1,268,000","581,000","687,000",
"=""033496""",鈞興元大53購01  ,0,0,0,"680,000",0,"680,000","680,000",0,"680,000",
"=""035166""",晟銘電元大54購01,0,0,0,"760,000","80,000","680,000","760,000","80,000","680,000",
"=""080362""",聯發科元大51購14,0,0,0,"685,000","6,000","679,000","685,000","6,000","679,000",
"=""031978""",神達元大54購04  ,0,0,0,"1,010,000","333,000","677,000","1,010,000","333,000","677,000",
"=""071466""",創意統一54購02  ,0,0,0,"796,000","120,000","676,000","796,000","120,000","676,000",
"=""032370""",聯發科富邦52購04,0,0,0,"710,000","35,000","675,000","710,000","35,000","675,000",
"=""04395U""",聯發科國票51售03,0,0,0,"682,000","7,000","675,000","682,000","7,000","675,000",
"=""085192""",富世達凱基54購01,0,0,0,"675,000",0,"675,000","675,000",0,"675,000",
"=""037149""",台光電元大54購21,0,0,0,"689,000","15,000","674,000","689,000","15,000","674,000",
"=""05611U""",臺指2X中信59售01,0,0,0,"716,000","48,000","668,000","716,000","48,000","668,000",
"=""034470""",樺漢元大53購03  ,0,0,0,"700,000","36,000","664,000","700,000","36,000","664,000",
"=""06797U""",臺股指元大54售35,0,0,0,"1,058,000","399,000","659,000","1,058,000","399,000","659,000",
"=""033803""",樺漢元大53購02  ,0,0,0,"737,000","80,000","657,000","737,000","80,000","657,000",
"=""034085""",健策永豐53購02  ,0,0,0,"1,390,000","733,000","657,000","1,390,000","733,000","657,000",
"=""078200""",聯發科元大52購03,0,0,0,"657,000",0,"657,000","657,000",0,"657,000",
2353  ,宏��            ,"10,000","139,999","-129,999","1,240,000","455,317","784,683","1,250,000","595,316","654,684",
"=""038478""",T50反1元大53購09,0,0,0,"662,000","9,000","653,000","662,000","9,000","653,000",
"=""040098""",十銓元大54購03  ,0,0,0,"1,229,000","576,000","653,000","1,229,000","576,000","653,000",
"=""032761""",眾達元大53購01  ,0,0,0,"726,000","76,000","650,000","726,000","76,000","650,000",
"=""04396U""",奇鋐國票52售04  ,0,0,0,"650,000",0,"650,000","650,000",0,"650,000",
"=""08599P""",台灣50富邦53售03,0,0,0,"650,000",0,"650,000","650,000",0,"650,000",
"=""031014""",漢唐元大52購05  ,0,0,0,"649,000",0,"649,000","649,000",0,"649,000",
"=""034203""",健策國票54購01  ,0,0,0,"1,554,000","905,000","649,000","1,554,000","905,000","649,000",
"=""083271""",世芯富邦52購02  ,0,0,0,"649,000",0,"649,000","649,000",0,"649,000",
"=""031989""",AES元大54購04   ,0,0,0,"1,058,000","412,000","646,000","1,058,000","412,000","646,000",
"=""03991U""",台積電統一53售10,0,0,0,"700,000","55,000","645,000","700,000","55,000","645,000",
"=""041654""",貿聯富邦56購03  ,0,0,0,"699,000","55,000","644,000","699,000","55,000","644,000",
"=""030019""",聚陽群益51購01  ,0,0,0,"642,000",0,"642,000","642,000",0,"642,000",
"=""071069""",台塑群益4C購03  ,0,0,0,"641,000",0,"641,000","641,000",0,"641,000",
"=""033597""",富世達統一64購01,0,0,0,"714,000","74,000","640,000","714,000","74,000","640,000",
"=""00960 """,野村全球航運龍頭,0,0,0,"1,040,184","400,513","639,671","1,040,184","400,513","639,671",
"=""033299""",臻鼎元大54購05  ,0,0,0,"782,000","145,000","637,000","782,000","145,000","637,000",
