證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""066933""",力積電群益47購01,0,0,0,"998,000","1,000","997,000","998,000","1,000","997,000",
"=""05335P""",樺漢元大45售04  ,0,0,0,"1,752,000","763,000","989,000","1,752,000","763,000","989,000",
2408  ,南亞科          ,"1,363,420","775,071","588,349","474,496","98,460","376,036","1,837,916","873,531","964,385",
"=""072455""",臺股指凱基51購05,0,0,0,"964,000","6,000","958,000","964,000","6,000","958,000",
"=""075798""",台積電元富4A購18,0,0,0,"1,026,000","69,000","957,000","1,026,000","69,000","957,000",
"=""072211""",緯創凱基49購04  ,0,0,0,"950,000",0,"950,000","950,000",0,"950,000",
"=""078374""",國企2X群益54購01,0,0,0,"1,019,000","69,000","950,000","1,019,000","69,000","950,000",
"=""068513""",景碩元大48購01  ,0,0,0,"940,000",0,"940,000","940,000",0,"940,000",
"=""05455P""",鴻準凱基47售02  ,0,0,0,"1,251,000","314,000","937,000","1,251,000","314,000","937,000",
"=""077462""",聯發科群益4A購05,0,0,0,"1,017,000","86,000","931,000","1,017,000","86,000","931,000",
"=""078720""",智原台新4A購01  ,0,0,0,"1,161,000","231,000","930,000","1,161,000","231,000","930,000",
"=""078756""",長榮凱基4A購06  ,0,0,0,"1,048,000","122,000","926,000","1,048,000","122,000","926,000",
"=""069626""",台光電凱基48購03,0,0,0,"1,146,000","221,000","925,000","1,146,000","221,000","925,000",
"=""080826""",新日興永豐4C購01,0,0,0,"1,940,000","1,018,000","922,000","1,940,000","1,018,000","922,000",
"=""079650""",台積電凱基4B購15,0,0,0,"1,107,000","186,000","921,000","1,107,000","186,000","921,000",
"=""081268""",群創國票4C購01  ,0,0,0,"910,000","2,000","908,000","910,000","2,000","908,000",
"=""00648R""",元大S&P500反1   ,0,0,0,"1,075,000","168,000","907,000","1,075,000","168,000","907,000",
"=""079054""",台灣50元大4A購24,0,0,0,"1,113,000","215,000","898,000","1,113,000","215,000","898,000",
"=""071646""",大成鋼凱基49購02,0,0,0,"1,012,000","115,000","897,000","1,012,000","115,000","897,000",
"=""080762""",晶心科元富55購01,0,0,0,"905,000","10,000","895,000","905,000","10,000","895,000",
"=""072020""",三芳元大48購01  ,0,0,0,"959,000","70,000","889,000","959,000","70,000","889,000",
"=""071749""",台灣50元大49購11,0,0,0,"914,000","27,000","887,000","914,000","27,000","887,000",
"=""074321""",台灣50元大49購19,0,0,0,"978,000","100,000","878,000","978,000","100,000","878,000",
"=""069785""",致茂統一52購01  ,0,0,0,"937,000","61,000","876,000","937,000","61,000","876,000",
"=""072529""",健鼎群益48購01  ,0,0,0,"1,095,000","241,000","854,000","1,095,000","241,000","854,000",
2337  ,旺宏            ,"724,094","144,000","580,094","366,587","97,000","269,587","1,090,681","241,000","849,681",
"=""077979""",新光鋼國票4B購01,0,0,0,"1,029,000","182,000","847,000","1,029,000","182,000","847,000",
3704  ,合勤控          ,"53,200","32,000","21,200","1,121,000","297,000","824,000","1,174,200","329,000","845,200",
"=""071540""",創意元大51購03  ,0,0,0,"900,000","60,000","840,000","900,000","60,000","840,000",
"=""04933P""",臺股指國票44售09,0,0,0,"914,000","76,000","838,000","914,000","76,000","838,000",
"=""068220""",威盛群益4A購03  ,0,0,0,"1,720,000","889,000","831,000","1,720,000","889,000","831,000",
"=""076161""",大成鋼凱基4A購05,0,0,0,"924,000","97,000","827,000","924,000","97,000","827,000",
"=""00634R""",富邦上証反1     ,0,0,0,"1,525,000","708,000","817,000","1,525,000","708,000","817,000",
"=""067762""",技嘉統一51購02  ,0,0,0,"816,000",0,"816,000","816,000",0,"816,000",
"=""071419""",南亞科中信49購01,0,0,0,"812,000",0,"812,000","812,000",0,"812,000",
"=""00653L""",富邦印度正2     ,0,0,0,"1,051,000","241,000","810,000","1,051,000","241,000","810,000",
"=""079700""",世芯元大4A購26  ,0,0,0,"811,000","2,000","809,000","811,000","2,000","809,000",
"=""066599""",世芯國票49購04  ,0,0,0,"812,000","9,000","803,000","812,000","9,000","803,000",
"=""077096""",T50正2元大49購08,0,0,0,"963,000","162,000","801,000","963,000","162,000","801,000",
"=""069150""",邁達特群益49購01,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""081178""",來億國票4B購01  ,0,0,0,"820,000","30,000","790,000","820,000","30,000","790,000",
"=""061740""",漢唐國泰48購01  ,0,0,0,"1,650,000","861,000","789,000","1,650,000","861,000","789,000",
"=""068422""",亞翔元富4B購02  ,0,0,0,"831,000","48,000","783,000","831,000","48,000","783,000",
"=""069051""",致茂凱基4A購03  ,0,0,0,"910,000","127,000","783,000","910,000","127,000","783,000",
"=""076177""",創意凱基4A購05  ,0,0,0,"902,000","119,000","783,000","902,000","119,000","783,000",
"=""076458""",大銀元富4C購01  ,0,0,0,"783,000",0,"783,000","783,000",0,"783,000",
"=""080073""",立積元富55購01  ,0,0,0,"784,000","2,000","782,000","784,000","2,000","782,000",
"=""080476""",緯創元大4C購03  ,0,0,0,"801,000","19,000","782,000","801,000","19,000","782,000",
"=""073212""",亞泥國票49購01  ,0,0,0,"1,463,000","684,000","779,000","1,463,000","684,000","779,000",
"=""057544""",京元電元大4A購01,0,0,0,"808,000","38,000","770,000","808,000","38,000","770,000",
"=""064244""",全新群益46購12  ,0,0,0,"769,000",0,"769,000","769,000",0,"769,000",
"=""079257""",嘉澤凱基4C購02  ,0,0,0,"786,000","20,000","766,000","786,000","20,000","766,000",
"=""04818P""",台積電富邦46售04,0,0,0,"940,000","175,000","765,000","940,000","175,000","765,000",
"=""074489""",龍德船元富49購01,0,0,0,"765,000",0,"765,000","765,000",0,"765,000",
"=""074396""",信邦國票4A購02  ,0,0,0,"827,000","70,000","757,000","827,000","70,000","757,000",
"=""00852L""",國泰美國道瓊正2 ,0,0,0,"791,000","40,000","751,000","791,000","40,000","751,000",
"=""070389""",碩天富邦49購01  ,0,0,0,"750,000",0,"750,000","750,000",0,"750,000",
2492  ,華新科          ,"573,714","316,000","257,714","577,305","87,810","489,495","1,151,019","403,810","747,209",
2002  ,中鋼            ,"1,402,741","1,077,000","325,741","781,000","369,000","412,000","2,183,741","1,446,000","737,741",
"=""080260""",宇隆國票4C購01  ,0,0,0,"768,000","41,000","727,000","768,000","41,000","727,000",
2327  ,國巨*           ,"585,373","183,000","402,373","424,000","100,000","324,000","1,009,373","283,000","726,373",
2454  ,聯發科          ,"545,175","61,000","484,175","365,000","124,000","241,000","910,175","185,000","725,175",
"=""04133P""",臺股指法興42售10,0,0,0,"998,000","276,000","722,000","998,000","276,000","722,000",
"=""080165""",滬深2X凱基59購01,0,0,0,"772,000","50,000","722,000","772,000","50,000","722,000",
"=""079278""",滬深2X中信51購01,0,0,0,"736,000","21,000","715,000","736,000","21,000","715,000",
"=""05740P""",裕民群益48售01  ,0,0,0,"830,000","126,000","704,000","830,000","126,000","704,000",
"=""068516""",碩天元大51購01  ,0,0,0,"1,310,000","608,000","702,000","1,310,000","608,000","702,000",
"=""063267""",景碩兆豐46購02  ,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""078461""",S&P反1元富54購01,0,0,0,"1,053,000","355,000","698,000","1,053,000","355,000","698,000",
"=""080004""",偉訓國票4B購01  ,0,0,0,"1,786,000","1,088,000","698,000","1,786,000","1,088,000","698,000",
3042  ,晶技            ,"462,582","133,000","329,582","429,000","64,000","365,000","891,582","197,000","694,582",
"=""073080""",FBNQ2X元富49購02,0,0,0,"941,000","255,000","686,000","941,000","255,000","686,000",
3545  ,敦泰            ,"683,000",0,"683,000",0,0,0,"683,000",0,"683,000",
"=""068880""",羅昇永豐48購01  ,0,0,0,"680,000",0,"680,000","680,000",0,"680,000",
"=""071559""",中502X凱基4A購01,0,0,0,"910,000","231,000","679,000","910,000","231,000","679,000",
"=""071660""",奇鋐凱基56購01  ,0,0,0,"853,000","177,000","676,000","853,000","177,000","676,000",
"=""04858P""",國企2X富邦47售01,0,0,0,"675,000",0,"675,000","675,000",0,"675,000",
"=""065767""",愛普元大47購08  ,0,0,0,"675,000",0,"675,000","675,000",0,"675,000",
"=""068436""",鈺齊國票4B購01  ,0,0,0,"676,000","4,000","672,000","676,000","4,000","672,000",
"=""078393""",台灣50元富4A購11,0,0,0,"897,000","225,000","672,000","897,000","225,000","672,000",
"=""079842""",鴻海富邦51購02  ,0,0,0,"719,000","47,000","672,000","719,000","47,000","672,000",
"=""079424""",元債2X國泰51購01,0,0,0,"670,000","3,000","667,000","670,000","3,000","667,000",
"=""05422P""",神達國票48售02  ,0,0,0,"956,000","290,000","666,000","956,000","290,000","666,000",
"=""076336""",美債2X國票4C購01,0,0,0,"730,000","65,000","665,000","730,000","65,000","665,000",
"=""078547""",奇鋐永豐4A購07  ,0,0,0,"746,000","81,000","665,000","746,000","81,000","665,000",
"=""05664P""",台積電富邦45售13,0,0,0,"711,000","47,000","664,000","711,000","47,000","664,000",
"=""079404""",台光電凱基4A購06,0,0,0,"1,116,000","454,000","662,000","1,116,000","454,000","662,000",
"=""077482""",世紀鋼群益4A購02,0,0,0,"703,000","44,000","659,000","703,000","44,000","659,000",
"=""064219""",亞翔永豐48購01  ,0,0,0,"678,000","21,000","657,000","678,000","21,000","657,000",
"=""03470B""",臺股指元大06熊02,0,0,0,"778,000","124,000","654,000","778,000","124,000","654,000",
2615  ,萬海            ,"93,997","136,924","-42,927","851,000","158,000","693,000","944,997","294,924","650,073",
"=""076873""",漢翔元大4C購03  ,0,0,0,"709,000","59,000","650,000","709,000","59,000","650,000",
"=""072843""",台積電凱基5C購03,0,0,0,"801,000","155,000","646,000","801,000","155,000","646,000",
"=""078856""",臺股指群益55購06,0,0,0,"649,000","5,000","644,000","649,000","5,000","644,000",
"=""065490""",泰金寶第一48購01,0,0,0,"722,000","80,000","642,000","722,000","80,000","642,000",
"=""05696P""",台積電元大45售27,0,0,0,"752,000","111,000","641,000","752,000","111,000","641,000",
"=""079953""",智原凱基52購02  ,0,0,0,"953,000","316,000","637,000","953,000","316,000","637,000",
"=""080216""",中興電元富55購01,0,0,0,"880,000","246,000","634,000","880,000","246,000","634,000",
"=""069939""",全新兆豐4A購01  ,0,0,0,"659,000","26,000","633,000","659,000","26,000","633,000",
"=""078000""",台聚凱基4A購01  ,0,0,0,"1,003,000","371,000","632,000","1,003,000","371,000","632,000",
"=""075842""",群創元大49購06  ,0,0,0,"630,000",0,"630,000","630,000",0,"630,000",
"=""066686""",T50反1富邦3B購01,0,0,0,"1,077,000","449,000","628,000","1,077,000","449,000","628,000",
"=""075328""",同欣電元富49購01,0,0,0,"624,000",0,"624,000","624,000",0,"624,000",
"=""071121""",大成鋼元大48購10,0,0,0,"866,000","244,000","622,000","866,000","244,000","622,000",
1605  ,華新            ,"756,000","40,228","715,772","34,000","130,000","-96,000","790,000","170,228","619,772",
"=""078671""",材料元富4B購04  ,0,0,0,"650,000","31,000","619,000","650,000","31,000","619,000",
"=""079410""",奇鋐凱基4A購07  ,0,0,0,"619,000","2,000","617,000","619,000","2,000","617,000",
"=""05039P""",上証2X凱基44售06,0,0,0,"910,000","295,000","615,000","910,000","295,000","615,000",
"=""077995""",矽創國票4B購01  ,0,0,0,"625,000","10,000","615,000","625,000","10,000","615,000",
"=""077091""",新日興富邦4A購02,0,0,0,"1,018,000","404,000","614,000","1,018,000","404,000","614,000",
"=""04912P""",臺股指群益4A售02,0,0,0,"610,000",0,"610,000","610,000",0,"610,000",
"=""072937""",亞翔群益49購06  ,0,0,0,"991,000","384,000","607,000","991,000","384,000","607,000",
"=""077217""",達發國票4C購02  ,0,0,0,"1,012,000","406,000","606,000","1,012,000","406,000","606,000",
"=""061833""",國企2X群益4A購03,0,0,0,"625,000","21,000","604,000","625,000","21,000","604,000",
"=""070185""",華新統一51購02  ,0,0,0,"630,000","31,000","599,000","630,000","31,000","599,000",
"=""076126""",時碩元富4A購04  ,0,0,0,"1,009,000","410,000","599,000","1,009,000","410,000","599,000",
"=""069874""",威盛凱基4A購05  ,0,0,0,"598,000",0,"598,000","598,000",0,"598,000",
"=""00662 """,富邦NASDAQ      ,0,0,0,"589,175",0,"589,175","589,175",0,"589,175",
"=""070161""",奇鋐富邦4A購01  ,0,0,0,"799,000","210,000","589,000","799,000","210,000","589,000",
"=""078544""",鴻海永豐54購01  ,0,0,0,"590,000","3,000","587,000","590,000","3,000","587,000",
"=""076332""",臺股指元富51購03,0,0,0,"798,000","213,000","585,000","798,000","213,000","585,000",
"=""079730""",奇鋐元富54購01  ,0,0,0,"710,000","125,000","585,000","710,000","125,000","585,000",
"=""078607""",鴻海群益54購03  ,0,0,0,"638,000","55,000","583,000","638,000","55,000","583,000",
"=""069352""",精銳凱基4C購01  ,0,0,0,"864,000","288,000","576,000","864,000","288,000","576,000",
"=""077787""",金像電統一42購01,0,0,0,"780,000","204,000","576,000","780,000","204,000","576,000",
"=""071528""",晶豪科元大48購01,0,0,0,"570,000",0,"570,000","570,000",0,"570,000",
"=""080777""",亞航國票51購01  ,0,0,0,"985,000","416,000","569,000","985,000","416,000","569,000",
"=""03520P""",台積電元富41售08,"566,000",0,"566,000",0,0,0,"566,000",0,"566,000",
"=""079917""",奇鋐統一44購03  ,0,0,0,"564,000",0,"564,000","564,000",0,"564,000",
"=""069888""",亞翔凱基48購03  ,0,0,0,"591,000","30,000","561,000","591,000","30,000","561,000",
"=""078964""",日月光群益4A購04,0,0,0,"590,000","29,000","561,000","590,000","29,000","561,000",
"=""081024""",台積電永豐65購01,0,0,0,"840,000","279,000","561,000","840,000","279,000","561,000",
"=""068227""",奇鋐群益48購01  ,0,0,0,"592,000","34,000","558,000","592,000","34,000","558,000",
"=""074999""",玉晶光元大49購02,0,0,0,"813,000","255,000","558,000","813,000","255,000","558,000",
"=""080418""",定穎控統一48購02,0,0,0,"557,000",0,"557,000","557,000",0,"557,000",
"=""076890""",雲豹元大49購02  ,0,0,0,"555,000",0,"555,000","555,000",0,"555,000",
"=""00875 """,國泰網路資安    ,0,0,0,"776,000","222,000","554,000","776,000","222,000","554,000",
"=""068221""",南亞科群益48購05,0,0,0,"580,000","26,000","554,000","580,000","26,000","554,000",
"=""073919""",樺漢群益49購01  ,0,0,0,"661,000","107,000","554,000","661,000","107,000","554,000",
"=""079774""",裕民凱基4C購03  ,0,0,0,"635,000","82,000","553,000","635,000","82,000","553,000",
"=""078729""",上銀群益4C購04  ,0,0,0,"552,000",0,"552,000","552,000",0,"552,000",
"=""077459""",聯發科群益4A購04,0,0,0,"636,000","85,000","551,000","636,000","85,000","551,000",
"=""078566""",台光電富邦4A購02,0,0,0,"713,000","162,000","551,000","713,000","162,000","551,000",
"=""078941""",材料元大4A購09  ,0,0,0,"550,000",0,"550,000","550,000",0,"550,000",
"=""072759""",志強元大49購02  ,0,0,0,"565,000","18,000","547,000","565,000","18,000","547,000",
"=""077928""",T50反1永豐42購01,0,0,0,"892,000","351,000","541,000","892,000","351,000","541,000",
"=""070714""",巨大統一51購01  ,0,0,0,"540,000",0,"540,000","540,000",0,"540,000",
"=""072492""",材料元大48購23  ,0,0,0,"542,000","2,000","540,000","542,000","2,000","540,000",
"=""077847""",T50正2元大52購01,0,0,0,"774,000","234,000","540,000","774,000","234,000","540,000",
"=""03535P""",矽格群益41售02  ,0,0,0,"539,000",0,"539,000","539,000",0,"539,000",
"=""078565""",國巨國票4B購02  ,0,0,0,"537,000",0,"537,000","537,000",0,"537,000",
"=""079669""",皇昌國票4A購03  ,0,0,0,"680,000","145,000","535,000","680,000","145,000","535,000",
"=""068605""",台積電元大48購25,0,0,0,"534,000",0,"534,000","534,000",0,"534,000",
"=""068060""",道瓊銅凱基4B購01,0,0,0,"690,000","157,000","533,000","690,000","157,000","533,000",
"=""076526""",威強電元大49購15,0,0,0,"658,000","125,000","533,000","658,000","125,000","533,000",
"=""078569""",緯創富邦4A購02  ,0,0,0,"737,000","206,000","531,000","737,000","206,000","531,000",
"=""080074""",光聖元富52購01  ,0,0,0,"551,000","20,000","531,000","551,000","20,000","531,000",
"=""076538""",穎崴元大49購05  ,0,0,0,"541,000","13,000","528,000","541,000","13,000","528,000",
"=""070717""",中鴻中信48購01  ,0,0,0,"658,000","135,000","523,000","658,000","135,000","523,000",
"=""077428""",威強電凱基4B購02,0,0,0,"534,000","12,000","522,000","534,000","12,000","522,000",
"=""078518""",T50正2台新4A購01,0,0,0,"599,000","77,000","522,000","599,000","77,000","522,000",
"=""073586""",華城元富49購03  ,0,0,0,"650,000","129,000","521,000","650,000","129,000","521,000",
"=""078885""",材料元富4A購10  ,0,0,0,"562,000","44,000","518,000","562,000","44,000","518,000",
"=""05108P""",直得國票45售02  ,0,0,0,"526,000","10,000","516,000","526,000","10,000","516,000",
"=""069731""",長榮富邦4A購01  ,0,0,0,"523,000","10,000","513,000","523,000","10,000","513,000",
"=""03721C""",FBVIX凱基09牛01 ,0,0,0,"533,000","25,000","508,000","533,000","25,000","508,000",
"=""073797""",臺股指凱基49購33,0,0,0,"508,000",0,"508,000","508,000",0,"508,000",
"=""081163""",緯創國票51購02  ,0,0,0,"1,280,000","772,000","508,000","1,280,000","772,000","508,000",
"=""080486""",華新國票51購01  ,0,0,0,"555,000","48,000","507,000","555,000","48,000","507,000",
"=""078038""",聯發科群益4A購06,0,0,0,"684,000","180,000","504,000","684,000","180,000","504,000",
"=""065686""",志強凱基47購01  ,0,0,0,"502,000",0,"502,000","502,000",0,"502,000",
"=""04405P""",臺股指凱基44售26,0,0,0,"500,000",0,"500,000","500,000",0,"500,000",
"=""070475""",穎崴凱基48購03  ,0,0,0,"500,000",0,"500,000","500,000",0,"500,000",
"=""071475""",台塑化統一52購01,0,0,0,"500,000",0,"500,000","500,000",0,"500,000",
"=""072036""",南亞科元大48購06,0,0,0,"523,000","23,000","500,000","523,000","23,000","500,000",
"=""073551""",廣宇群益4A購02  ,0,0,0,"500,000",0,"500,000","500,000",0,"500,000",
"=""080265""",世紀鋼國票4C購01,0,0,0,"500,000",0,"500,000","500,000",0,"500,000",
"=""03517P""",華通元富41售03  ,0,0,0,"499,000",0,"499,000","499,000",0,"499,000",
"=""073649""",聯發科元大49購08,0,0,0,"499,000",0,"499,000","499,000",0,"499,000",
"=""073981""",A50正2永豐4A購01,0,0,0,"499,000",0,"499,000","499,000",0,"499,000",
"=""076595""",龍德船永豐4A購01,0,0,0,"499,000",0,"499,000","499,000",0,"499,000",
"=""076820""",天鈺國票4C購01  ,0,0,0,"513,000","14,000","499,000","513,000","14,000","499,000",
"=""08644P""",台灣50永豐4B售04,0,0,0,"499,000",0,"499,000","499,000",0,"499,000",
"=""080480""",日月光元大4B購02,0,0,0,"523,000","25,000","498,000","523,000","25,000","498,000",
2239  ,英利-KY         ,"467,000",0,"467,000","32,000","1,000","31,000","499,000","1,000","498,000",
"=""075365""",T50正2群益49購04,0,0,0,"507,000","10,000","497,000","507,000","10,000","497,000",
"=""077457""",南亞科群益4A購05,0,0,0,"515,000","18,000","497,000","515,000","18,000","497,000",
"=""080758""",華航元富4B購02  ,0,0,0,"560,000","64,000","496,000","560,000","64,000","496,000",
"=""077234""",南亞科凱基4A購06,0,0,0,"500,000","5,000","495,000","500,000","5,000","495,000",
"=""066501""",廣宇群益47購03  ,0,0,0,"736,000","242,000","494,000","736,000","242,000","494,000",
"=""071924""",鈺邦統一52購03  ,0,0,0,"534,000","41,000","493,000","534,000","41,000","493,000",
"=""078680""",道瓊銀元大4A購02,0,0,0,"561,000","68,000","493,000","561,000","68,000","493,000",
"=""074597""",神達元大49購05  ,0,0,0,"491,000",0,"491,000","491,000",0,"491,000",
"=""080328""",世芯群益4B購05  ,0,0,0,"491,000",0,"491,000","491,000",0,"491,000",
