證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""033126""",元黃金元大54購02,0,0,0,"225,000","56,000","169,000","225,000","56,000","169,000",
"=""033180""",立積元大53購03  ,0,0,0,"190,000","21,000","169,000","190,000","21,000","169,000",
"=""07317P""",台積電中信4C售04,0,0,0,"169,000",0,"169,000","169,000",0,"169,000",
"=""085535""",台灣50元大54購01,0,0,0,"169,000",0,"169,000","169,000",0,"169,000",
"=""085783""",緯穎兆豐4C購02  ,0,0,0,"193,000","24,000","169,000","193,000","24,000","169,000",
"=""086996""",奇鋐統一5C購02  ,0,0,0,"169,000",0,"169,000","169,000",0,"169,000",
"=""089267""",創意元大51購12  ,0,0,0,"169,000",0,"169,000","169,000",0,"169,000",
8271  ,宇瞻            ,"62,017","14,028","47,989","121,563","1,010","120,553","183,580","15,038","168,542",
"=""031007""",鴻準元大54購02  ,0,0,0,"178,000","10,000","168,000","178,000","10,000","168,000",
"=""036310""",南亞科永豐56購02,0,0,0,"215,000","47,000","168,000","215,000","47,000","168,000",
"=""079255""",長榮凱基51購06  ,0,0,0,"208,000","40,000","168,000","208,000","40,000","168,000",
"=""085629""",零壹統一56購02  ,0,0,0,"168,000",0,"168,000","168,000",0,"168,000",
"=""086327""",精成科元大54購02,0,0,0,"168,000",0,"168,000","168,000",0,"168,000",
"=""087399""",精成科元大51購10,0,0,0,"173,000","5,000","168,000","173,000","5,000","168,000",
"=""036705""",玉晶光元富56購01,0,0,0,"197,000","30,000","167,000","197,000","30,000","167,000",
"=""03972C""",元債2X凱基58牛01,0,0,0,"177,000","10,000","167,000","177,000","10,000","167,000",
"=""069661""",台積電元大51購04,0,0,0,"186,000","19,000","167,000","186,000","19,000","167,000",
"=""072716""",中興電元大51購02,0,0,0,"167,000",0,"167,000","167,000",0,"167,000",
"=""076977""",創意國票4A購05  ,0,0,0,"167,000",0,"167,000","167,000",0,"167,000",
"=""083271""",世芯富邦52購02  ,0,0,0,"265,000","98,000","167,000","265,000","98,000","167,000",
"=""089594""",華新凱基53購01  ,0,0,0,"172,000","5,000","167,000","172,000","5,000","167,000",
2455  ,全新            ,"130,000","102,494","27,506","206,885","68,116","138,769","336,885","170,610","166,275",
"=""00964 """,中信亞太高股息  ,0,0,0,"339,000","173,000","166,000","339,000","173,000","166,000",
"=""035430""",昇陽半元大55購01,0,0,0,"173,000","7,000","166,000","173,000","7,000","166,000",
"=""036892""",南亞富邦55購03  ,0,0,0,"261,000","95,000","166,000","261,000","95,000","166,000",
"=""04632U""",緯創凱基51售03  ,0,0,0,"167,000","1,000","166,000","167,000","1,000","166,000",
"=""084449""",上銀元大4C購01  ,0,0,0,"467,000","301,000","166,000","467,000","301,000","166,000",
"=""030068""",欣興永豐52購02  ,0,0,0,"210,000","45,000","165,000","210,000","45,000","165,000",
"=""031608""",欣興永豐52購05  ,0,0,0,"165,000",0,"165,000","165,000",0,"165,000",
"=""038296""",智原群益53購02  ,0,0,0,"168,000","3,000","165,000","168,000","3,000","165,000",
"=""04358U""",貿聯國泰52售04  ,0,0,0,"165,000",0,"165,000","165,000",0,"165,000",
"=""078429""",聯發科元大51購10,0,0,0,"166,000","1,000","165,000","166,000","1,000","165,000",
"=""089062""",台灣50元大55購01,0,0,0,"165,000",0,"165,000","165,000",0,"165,000",
"=""033223""",聯電富邦52購01  ,0,0,0,"355,000","191,000","164,000","355,000","191,000","164,000",
"=""033513""",中砂群益52購05  ,0,0,0,"214,000","50,000","164,000","214,000","50,000","164,000",
"=""036905""",創見富邦55購01  ,0,0,0,"738,000","574,000","164,000","738,000","574,000","164,000",
"=""075033""",群創群益4B購04  ,0,0,0,"184,000","20,000","164,000","184,000","20,000","164,000",
"=""085079""",昇陽半元大51購01,0,0,0,"175,000","11,000","164,000","175,000","11,000","164,000",
"=""032223""",世芯群益58購01  ,0,0,0,"200,000","37,000","163,000","200,000","37,000","163,000",
"=""034017""",群創元大54購04  ,0,0,0,"163,000",0,"163,000","163,000",0,"163,000",
"=""034233""",華通元大53購07  ,0,0,0,"179,000","16,000","163,000","179,000","16,000","163,000",
"=""034645""",精成科群益53購02,0,0,0,"173,000","10,000","163,000","173,000","10,000","163,000",
"=""037996""",燿華富邦55購02  ,0,0,0,"520,000","357,000","163,000","520,000","357,000","163,000",
"=""064824""",愛普元大4B購01  ,0,0,0,"273,000","110,000","163,000","273,000","110,000","163,000",
"=""072145""",龍德船統一51購02,0,0,0,"225,000","62,000","163,000","225,000","62,000","163,000",
3035  ,智原            ,"212,242","140,496","71,746","166,322","75,137","91,185","378,564","215,633","162,931",
"=""030325""",華新凱基54購01  ,0,0,0,"162,000",0,"162,000","162,000",0,"162,000",
"=""031066""",建準中信52購01  ,0,0,0,"192,000","30,000","162,000","192,000","30,000","162,000",
"=""034997""",矽統富邦55購02  ,0,0,0,"347,000","185,000","162,000","347,000","185,000","162,000",
"=""035405""",佳能元大54購04  ,0,0,0,"210,000","48,000","162,000","210,000","48,000","162,000",
"=""035575""",華新元大54購05  ,0,0,0,"168,000","6,000","162,000","168,000","6,000","162,000",
"=""049317""",華通元富53購02  ,0,0,0,"315,000","153,000","162,000","315,000","153,000","162,000",
"=""060326""",元日2X元大53購01,0,0,0,"245,000","83,000","162,000","245,000","83,000","162,000",
"=""082635""",聯茂統一53購01  ,0,0,0,"348,000","186,000","162,000","348,000","186,000","162,000",
"=""087595""",緯穎國票52購02  ,0,0,0,"162,000",0,"162,000","162,000",0,"162,000",
"=""00661 """,元大日經225     ,0,0,0,"357,698","196,698","161,000","357,698","196,698","161,000",
"=""032506""",京鼎國泰53購01  ,0,0,0,"162,000","1,000","161,000","162,000","1,000","161,000",
"=""034662""",台達電永豐56購01,0,0,0,"171,000","10,000","161,000","171,000","10,000","161,000",
"=""037260""",國巨凱基53購05  ,0,0,0,"280,000","119,000","161,000","280,000","119,000","161,000",
"=""040661""",台積電凱基56購06,0,0,0,"171,000","10,000","161,000","171,000","10,000","161,000",
"=""084817""",上証2X國票51購01,0,0,0,"161,000",0,"161,000","161,000",0,"161,000",
"=""088642""",台新金中信51購01,0,0,0,"261,000","100,000","161,000","261,000","100,000","161,000",
"=""032941""",宇隆統一56購03  ,0,0,0,"160,000",0,"160,000","160,000",0,"160,000",
"=""036114""",昇陽半國泰54購01,0,0,0,"170,000","10,000","160,000","170,000","10,000","160,000",
"=""048252""",融程電統一52購01,0,0,0,"160,000",0,"160,000","160,000",0,"160,000",
"=""05071U""",T50正2凱基52售05,0,0,0,"160,000",0,"160,000","160,000",0,"160,000",
"=""067636""",台塑化統一51購02,0,0,0,"160,000",0,"160,000","160,000",0,"160,000",
"=""081800""",亞力富邦51購01  ,0,0,0,"160,000",0,"160,000","160,000",0,"160,000",
"=""031795""",奇鋐永豐52購05  ,0,0,0,"171,000","12,000","159,000","171,000","12,000","159,000",
"=""032546""",帆宣富邦52購02  ,0,0,0,"159,000",0,"159,000","159,000",0,"159,000",
"=""035051""",台達電統一59購01,0,0,0,"159,000",0,"159,000","159,000",0,"159,000",
"=""037243""",華邦電中信55購01,0,0,0,"627,000","468,000","159,000","627,000","468,000","159,000",
"=""037435""",鉅祥富邦53購02  ,0,0,0,"363,000","204,000","159,000","363,000","204,000","159,000",
"=""082052""",大立光元大51購08,0,0,0,"159,000",0,"159,000","159,000",0,"159,000",
"=""020034""",元大IC設計N     ,0,0,0,"162,000","4,000","158,000","162,000","4,000","158,000",
"=""031791""",京元電永豐53購05,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""032033""",聯茂群益54購02  ,0,0,0,"160,000","2,000","158,000","160,000","2,000","158,000",
"=""034012""",德律元大54購06  ,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""034438""",建準元大53購02  ,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""034795""",臻鼎元大58購02  ,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""069466""",台積電元大4B購07,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""074708""",建準元富4A購02  ,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""074967""",華城元大51購05  ,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""081391""",立積元大4B購04  ,0,0,0,"158,000",0,"158,000","158,000",0,"158,000",
"=""083425""",台化元大4C購02  ,0,0,0,"301,000","143,000","158,000","301,000","143,000","158,000",
"=""086319""",辛耘元大51購01  ,0,0,0,"260,000","102,000","158,000","260,000","102,000","158,000",
"=""069157""",大成鋼統一52購03,0,0,0,"157,000",0,"157,000","157,000",0,"157,000",
"=""081806""",大立光富邦51購01,0,0,0,"318,000","161,000","157,000","318,000","161,000","157,000",
"=""087973""",長榮群益51購06  ,0,0,0,"157,000",0,"157,000","157,000",0,"157,000",
"=""088394""",大聯大元大51購01,0,0,0,"163,000","6,000","157,000","163,000","6,000","157,000",
"=""033631""",龍德船富邦52購01,0,0,0,"157,000","1,000","156,000","157,000","1,000","156,000",
"=""036896""",台達電富邦53購08,0,0,0,"576,000","420,000","156,000","576,000","420,000","156,000",
"=""037099""",力成元富53購01  ,0,0,0,"183,000","27,000","156,000","183,000","27,000","156,000",
"=""038093""",華邦電元大53購03,0,0,0,"230,000","74,000","156,000","230,000","74,000","156,000",
"=""047267""",鈺邦統一4C購01  ,0,0,0,"156,000",0,"156,000","156,000",0,"156,000",
"=""083077""",中磊兆豐56購01  ,0,0,0,"156,000",0,"156,000","156,000",0,"156,000",
"=""086566""",卜蜂群益51購01  ,0,0,0,"258,000","102,000","156,000","258,000","102,000","156,000",
"=""088565""",威盛統一61購01  ,0,0,0,"156,000",0,"156,000","156,000",0,"156,000",
"=""089577""",京鼎元大51購02  ,0,0,0,"162,000","6,000","156,000","162,000","6,000","156,000",
"=""033765""",華新元大54購03  ,0,0,0,"155,000",0,"155,000","155,000",0,"155,000",
"=""035345""",鉅祥統一57購02  ,0,0,0,"269,000","114,000","155,000","269,000","114,000","155,000",
"=""05858U""",T50正2群益53售07,0,0,0,"368,000","213,000","155,000","368,000","213,000","155,000",
"=""072484""",智原元大51購04  ,0,0,0,"180,000","25,000","155,000","180,000","25,000","155,000",
"=""074411""",臺股指國票4A購02,0,0,0,"155,000",0,"155,000","155,000",0,"155,000",
"=""079599""",華新富邦4C購01  ,0,0,0,"172,000","17,000","155,000","172,000","17,000","155,000",
"=""083830""",中磊統一56購01  ,0,0,0,"155,000",0,"155,000","155,000",0,"155,000",
"=""088545""",聯發科群益54購05,0,0,0,"230,000","75,000","155,000","230,000","75,000","155,000",
"=""033415""",神基永豐53購01  ,0,0,0,"154,000",0,"154,000","154,000",0,"154,000",
"=""056555""",台玻元大4B購01  ,0,0,0,"154,000",0,"154,000","154,000",0,"154,000",
"=""071894""",中興電統一52購03,0,0,0,"154,000",0,"154,000","154,000",0,"154,000",
"=""030754""",緯穎國泰57購01  ,0,0,0,"210,000","57,000","153,000","210,000","57,000","153,000",
"=""031226""",台積電元大52購18,0,0,0,"253,000","100,000","153,000","253,000","100,000","153,000",
"=""03821U""",健策國票51售03  ,0,0,0,"153,000",0,"153,000","153,000",0,"153,000",
"=""044563""",昇陽半統一4B購01,0,0,0,"153,000",0,"153,000","153,000",0,"153,000",
"=""030260""",億泰元富52購01  ,0,0,0,"202,000","50,000","152,000","202,000","50,000","152,000",
"=""073051""",華通凱基51購02  ,0,0,0,"576,000","424,000","152,000","576,000","424,000","152,000",
"=""082276""",聯茂統一58購01  ,0,0,0,"542,000","390,000","152,000","542,000","390,000","152,000",
"=""030841""",聯發科元大52購07,0,0,0,"386,000","235,000","151,000","386,000","235,000","151,000",
"=""035083""",神達統一59購02  ,0,0,0,"230,000","79,000","151,000","230,000","79,000","151,000",
"=""036393""",富世達元大57購01,0,0,0,"159,000","8,000","151,000","159,000","8,000","151,000",
"=""036762""",群創富邦53購03  ,0,0,0,"290,000","139,000","151,000","290,000","139,000","151,000",
"=""062478""",台塑化群益4A購01,0,0,0,"151,000",0,"151,000","151,000",0,"151,000",
"=""071465""",創意統一54購01  ,0,0,0,"172,000","21,000","151,000","172,000","21,000","151,000",
"=""074750""",漢翔統一52購01  ,0,0,0,"151,000",0,"151,000","151,000",0,"151,000",
"=""033343""",精成科凱基53購03,0,0,0,"160,000","10,000","150,000","160,000","10,000","150,000",
"=""03345U""",臺股指富邦52售08,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""033469""",中興電元大54購01,0,0,0,"160,000","10,000","150,000","160,000","10,000","150,000",
"=""033879""",貿聯凱基53購03  ,0,0,0,"293,000","143,000","150,000","293,000","143,000","150,000",
"=""034228""",和大元大53購03  ,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""036600""",神達元富53購07  ,0,0,0,"210,000","60,000","150,000","210,000","60,000","150,000",
"=""037193""",八方國票54購01  ,0,0,0,"155,000","5,000","150,000","155,000","5,000","150,000",
"=""04977U""",致茂永豐53售01  ,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""080159""",亞力統一55購01  ,0,0,0,"270,000","120,000","150,000","270,000","120,000","150,000",
"=""080711""",邁達特元大4B購01,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""083135""",聯茂元大4C購03  ,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""084411""",南亞科兆豐56購01,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""085261""",勤誠元大4C購08  ,0,0,0,"150,000",0,"150,000","150,000",0,"150,000",
"=""085764""",聯發科群益4C購12,0,0,0,"277,000","127,000","150,000","277,000","127,000","150,000",
"=""0055  """,元大MSCI金融    ,0,0,0,"161,000","11,793","149,207","161,000","11,793","149,207",
"=""036485""",毅嘉富邦56購01  ,0,0,0,"195,000","46,000","149,000","195,000","46,000","149,000",
"=""037064""",台虹統一5B購01  ,0,0,0,"179,000","30,000","149,000","179,000","30,000","149,000",
"=""037564""",華泰元大54購04  ,0,0,0,"149,000",0,"149,000","149,000",0,"149,000",
"=""059254""",長榮航凱基4B購02,0,0,0,"149,000",0,"149,000","149,000",0,"149,000",
"=""068537""",台積電富邦4C購06,0,0,0,"149,000",0,"149,000","149,000",0,"149,000",
"=""076022""",富世達元大53購01,0,0,0,"151,000","2,000","149,000","151,000","2,000","149,000",
"=""081116""",創意統一55購02  ,0,0,0,"149,000",0,"149,000","149,000",0,"149,000",
"=""089089""",精成科元大54購04,0,0,0,"156,000","7,000","149,000","156,000","7,000","149,000",
"=""087192""",上銀統一56購02  ,0,0,0,"169,000","21,000","148,000","169,000","21,000","148,000",
"=""032861""",鴻海富邦52購07  ,0,0,0,"296,000","149,000","147,000","296,000","149,000","147,000",
"=""037589""",群創元大57購03  ,0,0,0,"147,000",0,"147,000","147,000",0,"147,000",
"=""059856""",全訊統一53購01  ,0,0,0,"209,000","62,000","147,000","209,000","62,000","147,000",
"=""065294""",聯電統一4C購02  ,0,0,0,"147,000",0,"147,000","147,000",0,"147,000",
"=""079427""",聯詠國泰51購01  ,0,0,0,"147,000",0,"147,000","147,000",0,"147,000",
"=""082255""",力成富邦4B購01  ,0,0,0,"169,000","22,000","147,000","169,000","22,000","147,000",
"=""082734""",金寶永豐51購01  ,0,0,0,"157,000","10,000","147,000","157,000","10,000","147,000",
"=""087171""",大立光凱基54購01,0,0,0,"157,000","10,000","147,000","157,000","10,000","147,000",
"=""088674""",富世達富邦54購01,0,0,0,"147,000",0,"147,000","147,000",0,"147,000",
"=""033222""",中鋼富邦54購01  ,0,0,0,"146,000",0,"146,000","146,000",0,"146,000",
"=""081329""",華新統一55購01  ,0,0,0,"146,000",0,"146,000","146,000",0,"146,000",
"=""086659""",喬山統一54購02  ,0,0,0,"194,000","48,000","146,000","194,000","48,000","146,000",
"=""031766""",智原元大52購03  ,0,0,0,"188,000","43,000","145,000","188,000","43,000","145,000",
"=""037315""",力成元大54購03  ,0,0,0,"175,000","30,000","145,000","175,000","30,000","145,000",
"=""05098U""",台光電凱基52售06,0,0,0,"153,000","8,000","145,000","153,000","8,000","145,000",
"=""05350U""",宏達電國票52售02,0,0,0,"145,000",0,"145,000","145,000",0,"145,000",
"=""05689U""",臺股指國票53售09,0,0,0,"145,000",0,"145,000","145,000",0,"145,000",
"=""082474""",泰金寶元大52購01,0,0,0,"145,000",0,"145,000","145,000",0,"145,000",
"=""030831""",楠梓電元大54購01,0,0,0,"169,000","25,000","144,000","169,000","25,000","144,000",
"=""030880""",立積群益52購02  ,0,0,0,"198,000","54,000","144,000","198,000","54,000","144,000",
"=""031256""",亞翔元大58購02  ,0,0,0,"316,000","172,000","144,000","316,000","172,000","144,000",
"=""031975""",京鼎元大53購01  ,0,0,0,"208,000","64,000","144,000","208,000","64,000","144,000",
"=""033360""",創意群益52購04  ,0,0,0,"155,000","11,000","144,000","155,000","11,000","144,000",
"=""035095""",台灣50元富53購03,0,0,0,"155,000","11,000","144,000","155,000","11,000","144,000",
"=""035325""",美時統一69購01  ,0,0,0,"150,000","6,000","144,000","150,000","6,000","144,000",
"=""082874""",矽力元富56購01  ,0,0,0,"194,000","50,000","144,000","194,000","50,000","144,000",
"=""083297""",群創元大4C購03  ,0,0,0,"171,000","27,000","144,000","171,000","27,000","144,000",
"=""084712""",奇鋐元大4C購20  ,0,0,0,"270,000","126,000","144,000","270,000","126,000","144,000",
"=""085407""",勤誠元大4C購11  ,0,0,0,"368,000","224,000","144,000","368,000","224,000","144,000",
"=""086146""",亞光富邦51購01  ,0,0,0,"477,000","333,000","144,000","477,000","333,000","144,000",
"=""086606""",創意永豐54購03  ,0,0,0,"300,000","156,000","144,000","300,000","156,000","144,000",
"=""032649""",昇陽半元大54購03,0,0,0,"167,000","24,000","143,000","167,000","24,000","143,000",
"=""032714""",華新富邦52購02  ,0,0,0,"156,000","13,000","143,000","156,000","13,000","143,000",
"=""033280""",大同元大53購02  ,0,0,0,"153,000","10,000","143,000","153,000","10,000","143,000",
"=""047428""",南亞科統一4C購01,0,0,0,"143,000",0,"143,000","143,000",0,"143,000",
"=""053011""",大銀統一54購01  ,0,0,0,"174,000","31,000","143,000","174,000","31,000","143,000",
"=""06103U""",台光電國泰54售04,0,0,0,"146,000","3,000","143,000","146,000","3,000","143,000",
"=""087233""",大立光永豐51購03,0,0,0,"143,000",0,"143,000","143,000",0,"143,000",
"=""089306""",上銀永豐53購02  ,0,0,0,"146,000","3,000","143,000","146,000","3,000","143,000",
"=""089771""",士電富邦55購01  ,0,0,0,"252,000","109,000","143,000","252,000","109,000","143,000",
4967  ,十銓            ,"10,000","8,000","2,000","161,630","21,481","140,149","171,630","29,481","142,149",
"=""031813""",緯穎兆豐58購01  ,0,0,0,"306,000","164,000","142,000","306,000","164,000","142,000",
"=""031995""",鴻準永豐52購04  ,0,0,0,"150,000","8,000","142,000","150,000","8,000","142,000",
"=""032242""",京元電富邦54購02,0,0,0,"295,000","153,000","142,000","295,000","153,000","142,000",
"=""085897""",致茂凱基52購01  ,0,0,0,"145,000","3,000","142,000","145,000","3,000","142,000",
2363  ,矽統            ,"33,000","8,927","24,073","180,314","63,001","117,313","213,314","71,928","141,386",
"=""033480""",威盛元大53購02  ,0,0,0,"141,000",0,"141,000","141,000",0,"141,000",
"=""037588""",群創元大54購11  ,0,0,0,"151,000","10,000","141,000","151,000","10,000","141,000",
"=""038011""",華邦電元富53購08,0,0,0,"173,000","32,000","141,000","173,000","32,000","141,000",
"=""05905U""",台光電元大54售20,0,0,0,"141,000",0,"141,000","141,000",0,"141,000",
"=""080169""",上銀凱基4B購06  ,0,0,0,"144,000","3,000","141,000","144,000","3,000","141,000",
"=""088240""",台泥富邦53購01  ,0,0,0,"151,000","10,000","141,000","151,000","10,000","141,000",
"=""030839""",建準元大52購02  ,0,0,0,"300,000","160,000","140,000","300,000","160,000","140,000",
"=""034855""",昇陽半凱基54購03,0,0,0,"165,000","25,000","140,000","165,000","25,000","140,000",
"=""038905""",允強群益55購01  ,0,0,0,"140,000",0,"140,000","140,000",0,"140,000",
"=""057385""",緯創統一4B購03  ,0,0,0,"168,000","28,000","140,000","168,000","28,000","140,000",
"=""085454""",敦泰國票51購01  ,0,0,0,"170,000","30,000","140,000","170,000","30,000","140,000",
"=""085614""",達興永豐54購01  ,0,0,0,"140,000",0,"140,000","140,000",0,"140,000",
"=""088415""",英業達統一57購02,0,0,0,"192,000","52,000","140,000","192,000","52,000","140,000",
4968  ,立積            ,"11,000","1,000","10,000","196,796","67,731","129,065","207,796","68,731","139,065",
"=""036251""",楠梓電元大54購06,0,0,0,"190,000","51,000","139,000","190,000","51,000","139,000",
"=""036322""",光寶科元富54購02,0,0,0,"177,000","38,000","139,000","177,000","38,000","139,000",
"=""03960U""",緯創元富4C售06  ,0,0,0,"140,000","1,000","139,000","140,000","1,000","139,000",
"=""07482P""",臺股指凱基52售03,0,0,0,"149,000","10,000","139,000","149,000","10,000","139,000",
"=""083892""",元大金元富4C購01,0,0,0,"139,000",0,"139,000","139,000",0,"139,000",
"=""084178""",碩天凱基4C購02  ,0,0,0,"139,000",0,"139,000","139,000",0,"139,000",
"=""087379""",聯發科元大51購35,0,0,0,"300,000","161,000","139,000","300,000","161,000","139,000",
"=""088090""",台新金國票52購01,0,0,0,"139,000",0,"139,000","139,000",0,"139,000",
"=""089546""",台灣50元大51購15,0,0,0,"141,000","2,000","139,000","141,000","2,000","139,000",
"=""052515""",宏達電統一54購01,0,0,0,"469,000","331,000","138,000","469,000","331,000","138,000",
"=""058425""",台積電統一4B購02,0,0,0,"138,000",0,"138,000","138,000",0,"138,000",
"=""074189""",台積電永豐4A購08,0,0,0,"138,000",0,"138,000","138,000",0,"138,000",
"=""086938""",神達元大55購01  ,0,0,0,"159,000","21,000","138,000","159,000","21,000","138,000",
"=""031016""",聯發科元大52購08,0,0,0,"179,000","42,000","137,000","179,000","42,000","137,000",
"=""032692""",聯茂中信53購01  ,0,0,0,"170,000","33,000","137,000","170,000","33,000","137,000",
"=""034165""",富世達兆豐54購03,0,0,0,"2,029,000","1,892,000","137,000","2,029,000","1,892,000","137,000",
"=""036745""",楠梓電群益54購02,0,0,0,"137,000",0,"137,000","137,000",0,"137,000",
"=""079743""",亞光統一58購03  ,0,0,0,"249,000","112,000","137,000","249,000","112,000","137,000",
"=""087271""",大立光元大51購10,0,0,0,"137,000",0,"137,000","137,000",0,"137,000",
"=""030522""",允強凱基52購01  ,0,0,0,"208,000","72,000","136,000","208,000","72,000","136,000",
"=""034793""",南寶元大54購02  ,0,0,0,"136,000",0,"136,000","136,000",0,"136,000",
"=""037214""",台達電群益53購10,0,0,0,"180,000","44,000","136,000","180,000","44,000","136,000",
"=""037987""",華邦電中信58購01,0,0,0,"174,000","38,000","136,000","174,000","38,000","136,000",
"=""05005U""",神達中信56售02  ,0,0,0,"136,000",0,"136,000","136,000",0,"136,000",
"=""086269""",科妍國票53購01  ,0,0,0,"201,000","65,000","136,000","201,000","65,000","136,000",
2880  ,華南金          ,"122,000","79,604","42,396","136,000","43,000","93,000","258,000","122,604","135,396",
"=""030082""",台玻統一56購04  ,0,0,0,"485,000","350,000","135,000","485,000","350,000","135,000",
"=""031098""",昇陽半永豐53購04,0,0,0,"750,000","615,000","135,000","750,000","615,000","135,000",
"=""032301""",帆宣元大53購01  ,0,0,0,"135,000",0,"135,000","135,000",0,"135,000",
"=""035037""",神達凱基54購07  ,0,0,0,"135,000",0,"135,000","135,000",0,"135,000",
"=""035805""",鉅祥國泰54購01  ,0,0,0,"157,000","22,000","135,000","157,000","22,000","135,000",
"=""038521""",力成元大53購03  ,0,0,0,"145,000","10,000","135,000","145,000","10,000","135,000",
"=""06113U""",華邦電群益53售17,0,0,0,"180,000","45,000","135,000","180,000","45,000","135,000",
"=""068165""",創意統一52購03  ,0,0,0,"345,000","210,000","135,000","345,000","210,000","135,000",
"=""073258""",亞德客元富53購01,0,0,0,"145,000","10,000","135,000","145,000","10,000","135,000",
"=""081762""",士電凱基4B購03  ,0,0,0,"135,000",0,"135,000","135,000",0,"135,000",
"=""031249""",京鼎元大52購01  ,0,0,0,"168,000","34,000","134,000","168,000","34,000","134,000",
"=""034256""",神達元大53購10  ,0,0,0,"294,000","160,000","134,000","294,000","160,000","134,000",
"=""037856""",富世達凱基53購05,0,0,0,"211,000","77,000","134,000","211,000","77,000","134,000",
"=""081355""",亞光統一53購01  ,0,0,0,"242,000","108,000","134,000","242,000","108,000","134,000",
"=""083192""",晶豪科統一5C購01,0,0,0,"212,000","78,000","134,000","212,000","78,000","134,000",
"=""089211""",世紀鋼凱基51購04,0,0,0,"190,000","56,000","134,000","190,000","56,000","134,000",
"=""032758""",臻鼎元大53購02  ,0,0,0,"390,000","257,000","133,000","390,000","257,000","133,000",
"=""032799""",聯茂群益54購03  ,0,0,0,"189,000","56,000","133,000","189,000","56,000","133,000",
"=""035330""",鴻準統一59購01  ,0,0,0,"133,000",0,"133,000","133,000",0,"133,000",
"=""05070U""",嘉澤元大52售05  ,0,0,0,"133,000",0,"133,000","133,000",0,"133,000",
"=""083948""",士電富邦4C購01  ,0,0,0,"213,000","80,000","133,000","213,000","80,000","133,000",
"=""084452""",金寶元大4C購02  ,0,0,0,"133,000",0,"133,000","133,000",0,"133,000",
"=""085610""",創意永豐53購01  ,0,0,0,"315,000","182,000","133,000","315,000","182,000","133,000",
"=""088432""",精成科中信51購01,0,0,0,"442,000","309,000","133,000","442,000","309,000","133,000",
"=""089351""",亞光富邦53購01  ,0,0,0,"214,000","81,000","133,000","214,000","81,000","133,000",
"=""030262""",上銀元富52購03  ,0,0,0,"776,000","644,000","132,000","776,000","644,000","132,000",
"=""032859""",台泥富邦53購02  ,0,0,0,"164,000","32,000","132,000","164,000","32,000","132,000",
"=""033490""",創意元大53購05  ,0,0,0,"157,000","25,000","132,000","157,000","25,000","132,000",
"=""038498""",仁寶元大53購04  ,0,0,0,"142,000","10,000","132,000","142,000","10,000","132,000",
"=""084303""",群創元大4C購05  ,0,0,0,"297,000","165,000","132,000","297,000","165,000","132,000",
"=""030218""",臻鼎元大52購02  ,0,0,0,"249,000","118,000","131,000","249,000","118,000","131,000",
"=""031021""",群創元大57購01  ,0,0,0,"137,000","6,000","131,000","137,000","6,000","131,000",
"=""032207""",華通國泰53購01  ,0,0,0,"131,000",0,"131,000","131,000",0,"131,000",
"=""037806""",華邦電群益53購13,0,0,0,"174,000","43,000","131,000","174,000","43,000","131,000",
"=""054718""",台積電統一51購02,0,0,0,"426,000","295,000","131,000","426,000","295,000","131,000",
"=""068639""",華城統一56購02  ,0,0,0,"131,000",0,"131,000","131,000",0,"131,000",
"=""069034""",世芯永豐4B購05  ,0,0,0,"131,000",0,"131,000","131,000",0,"131,000",
"=""076874""",漢翔元大51購02  ,0,0,0,"226,000","95,000","131,000","226,000","95,000","131,000",
"=""085667""",AES元富4C購01   ,0,0,0,"146,000","15,000","131,000","146,000","15,000","131,000",
"=""087400""",力成元大51購01  ,0,0,0,"251,000","120,000","131,000","251,000","120,000","131,000",
"=""030463""",矽統富邦55購01  ,0,0,0,"310,000","180,000","130,000","310,000","180,000","130,000",
"=""031350""",南電群益52購03  ,0,0,0,"130,000",0,"130,000","130,000",0,"130,000",
"=""031652""",大立光凱基52購03,0,0,0,"143,000","13,000","130,000","143,000","13,000","130,000",
"=""036455""",亞翔中信55購02  ,0,0,0,"130,000",0,"130,000","130,000",0,"130,000",
"=""036844""",台達電統一58購03,0,0,0,"281,000","151,000","130,000","281,000","151,000","130,000",
"=""038827""",鴻準統一5A購01  ,0,0,0,"136,000","6,000","130,000","136,000","6,000","130,000",
"=""04255U""",世芯群益51售11  ,0,0,0,"130,000",0,"130,000","130,000",0,"130,000",
