證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""00904 """,新光臺灣半導體30,0,0,0,"4,580,907","3,049,702","1,531,205","4,580,907","3,049,702","1,531,205",
"=""030877""",定穎控群益53購01,0,0,0,"2,231,000","702,000","1,529,000","2,231,000","702,000","1,529,000",
"=""035990""",jpp國泰54購01   ,0,0,0,"1,638,000","113,000","1,525,000","1,638,000","113,000","1,525,000",
"=""00961 """,FT臺灣永續高息  ,0,0,0,"3,386,661","1,866,819","1,519,842","3,386,661","1,866,819","1,519,842",
"=""031863""",金像電國票53購04,0,0,0,"1,518,000","6,000","1,512,000","1,518,000","6,000","1,512,000",
"=""034167""",T50反1富邦5B購01,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000",
"=""086249""",直得元富51購02  ,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000",
"=""05328U""",穎崴國泰53售02  ,0,0,0,"1,494,000",0,"1,494,000","1,494,000",0,"1,494,000",
"=""036548""",楠梓電元大54購08,0,0,0,"1,501,000","10,000","1,491,000","1,501,000","10,000","1,491,000",
"=""072543""",滬深2X凱基51購02,0,0,0,"1,865,000","400,000","1,465,000","1,865,000","400,000","1,465,000",
"=""038078""",長榮國泰54購02  ,0,0,0,"1,545,000","88,000","1,457,000","1,545,000","88,000","1,457,000",
"=""032081""",聯發科凱基54購06,0,0,0,"1,497,000","60,000","1,437,000","1,497,000","60,000","1,437,000",
"=""036403""",金像電凱基53購09,0,0,0,"2,409,000","995,000","1,414,000","2,409,000","995,000","1,414,000",
"=""00934 """,中信成長高股息  ,0,0,0,"3,106,502","1,693,194","1,413,308","3,106,502","1,693,194","1,413,308",
"=""06239U""",旺宏統一58售01  ,0,0,0,"1,469,000","62,000","1,407,000","1,469,000","62,000","1,407,000",
"=""082705""",元上證元大4C購01,0,0,0,"1,396,000",0,"1,396,000","1,396,000",0,"1,396,000",
"=""036549""",楠梓電元大54購10,0,0,0,"1,418,000","25,000","1,393,000","1,418,000","25,000","1,393,000",
"=""06879U""",旺宏元大55售04  ,0,0,0,"1,547,000","164,000","1,383,000","1,547,000","164,000","1,383,000",
"=""00633L""",富邦上証正2     ,0,0,0,"2,421,661","1,054,629","1,367,032","2,421,661","1,054,629","1,367,032",
"=""070675""",華新統一52購02  ,0,0,0,"2,130,000","768,000","1,362,000","2,130,000","768,000","1,362,000",
"=""033803""",樺漢元大53購02  ,0,0,0,"1,322,000",0,"1,322,000","1,322,000",0,"1,322,000",
"=""036191""",金像電凱基53購08,0,0,0,"1,548,000","229,000","1,319,000","1,548,000","229,000","1,319,000",
"=""037468""",T50反1元富63購01,0,0,0,"1,298,000",0,"1,298,000","1,298,000",0,"1,298,000",
"=""00965 """,元大航太防衛科技,0,0,0,"1,844,000","547,008","1,296,992","1,844,000","547,008","1,296,992",
"=""030606""",台塑化統一58購02,0,0,0,"1,501,000","218,000","1,283,000","1,501,000","218,000","1,283,000",
"=""042337""",至上元富54購03  ,0,0,0,"1,341,000","59,000","1,282,000","1,341,000","59,000","1,282,000",
"=""04663U""",瑞昱凱基51售01  ,0,0,0,"1,287,000","9,000","1,278,000","1,287,000","9,000","1,278,000",
"=""041284""",強茂元大5A購01  ,0,0,0,"1,355,000","81,000","1,274,000","1,355,000","81,000","1,274,000",
1314  ,中石化          ,"1,775,246","501,965","1,273,281",0,0,0,"1,775,246","501,965","1,273,281",
"=""036493""",元黃金凱基59購01,0,0,0,"1,272,000",0,"1,272,000","1,272,000",0,"1,272,000",
"=""087684""",欣興統一67購01  ,0,0,0,"1,516,000","256,000","1,260,000","1,516,000","256,000","1,260,000",
"=""05642U""",創意中信57售01  ,0,0,0,"1,389,000","131,000","1,258,000","1,389,000","131,000","1,258,000",
"=""033190""",南亞富邦54購03  ,0,0,0,"1,819,000","572,000","1,247,000","1,819,000","572,000","1,247,000",
1326  ,台化            ,"1,103,262","597,291","505,971","1,879,398","1,138,611","740,787","2,982,660","1,735,902","1,246,758",
"=""031644""",台積電凱基54購13,0,0,0,"1,620,000","387,000","1,233,000","1,620,000","387,000","1,233,000",
"=""041727""",華東元富54購03  ,0,0,0,"1,311,000","120,000","1,191,000","1,311,000","120,000","1,191,000",
"=""00960 """,野村全球航運龍頭,0,0,0,"1,630,000","450,075","1,179,925","1,630,000","450,075","1,179,925",
"=""089654""",南亞統一57購01  ,0,0,0,"1,397,000","228,000","1,169,000","1,397,000","228,000","1,169,000",
"=""00757 """,統一FANG+       ,"1,000",0,"1,000","1,741,000","596,651","1,144,349","1,742,000","596,651","1,145,349",
"=""039761""",華新科群益54購02,0,0,0,"1,332,000","189,000","1,143,000","1,332,000","189,000","1,143,000",
"=""040685""",昇貿元大5A購02  ,0,0,0,"1,143,000","4,000","1,139,000","1,143,000","4,000","1,139,000",
"=""081230""",南亞元大4B購01  ,0,0,0,"1,146,000","14,000","1,132,000","1,146,000","14,000","1,132,000",
"=""032282""",金像電元大53購03,0,0,0,"1,139,000","10,000","1,129,000","1,139,000","10,000","1,129,000",
"=""086365""",晟銘電凱基52購02,0,0,0,"1,123,000",0,"1,123,000","1,123,000",0,"1,123,000",
"=""058233""",康舒統一4B購01  ,0,0,0,"1,323,000","220,000","1,103,000","1,323,000","220,000","1,103,000",
"=""058076""",中50元富4B購01  ,0,0,0,"1,098,000",0,"1,098,000","1,098,000",0,"1,098,000",
"=""041092""",奇鋐兆豐56購01  ,0,0,0,"1,373,000","278,000","1,095,000","1,373,000","278,000","1,095,000",
"=""087057""",鴻海統一51購01  ,0,0,0,"1,089,000",0,"1,089,000","1,089,000",0,"1,089,000",
"=""035829""",豐達科元大54購03,0,0,0,"1,127,000","46,000","1,081,000","1,127,000","46,000","1,081,000",
"=""030955""",金像電富邦53購03,0,0,0,"1,126,000","56,000","1,070,000","1,126,000","56,000","1,070,000",
"=""077519""",揚明光國票4C購01,0,0,0,"1,068,000",0,"1,068,000","1,068,000",0,"1,068,000",
"=""034266""",富世達元大53購07,0,0,0,"1,296,000","235,000","1,061,000","1,296,000","235,000","1,061,000",
"=""039964""",台達電群益58購02,0,0,0,"1,118,000","68,000","1,050,000","1,118,000","68,000","1,050,000",
"=""035538""",AES元富59購01   ,0,0,0,"1,144,000","96,000","1,048,000","1,144,000","96,000","1,048,000",
"=""040098""",十銓元大54購03  ,0,0,0,"1,403,000","358,000","1,045,000","1,403,000","358,000","1,045,000",
"=""067407""",台化統一4C購01  ,0,0,0,"1,207,000","165,000","1,042,000","1,207,000","165,000","1,042,000",
"=""084889""",旺宏統一5C購01  ,0,0,0,"1,094,000","53,000","1,041,000","1,094,000","53,000","1,041,000",
"=""033131""",南亞元大53購08  ,0,0,0,"1,163,000","127,000","1,036,000","1,163,000","127,000","1,036,000",
"=""040090""",昇貿元大54購07  ,0,0,0,"1,376,000","342,000","1,034,000","1,376,000","342,000","1,034,000",
"=""00708L""",期元大S&P黃金正2,0,"54,000","-54,000","2,891,236","1,803,382","1,087,854","2,891,236","1,857,382","1,033,854",
"=""040605""",南亞統一58購03  ,0,0,0,"1,956,000","934,000","1,022,000","1,956,000","934,000","1,022,000",
"=""06869U""",旺宏國票55售03  ,0,0,0,"1,208,000","187,000","1,021,000","1,208,000","187,000","1,021,000",
"=""030397""",大成鋼群益53購01,0,0,0,"1,009,000",0,"1,009,000","1,009,000",0,"1,009,000",
"=""037893""",晶豪科元大53購01,0,0,0,"1,312,000","306,000","1,006,000","1,312,000","306,000","1,006,000",
"=""031727""",洋基群益52購02  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""038191""",瀚宇博國票54購02,0,0,0,"998,000","3,000","995,000","998,000","3,000","995,000",
"=""084090""",鴻準富邦53購01  ,0,0,0,"997,000","5,000","992,000","997,000","5,000","992,000",
"=""030986""",啟�硈肭�52購02  ,0,0,0,"988,000",0,"988,000","988,000",0,"988,000",
"=""042598""",旺宏凱基57購02  ,0,0,0,"1,004,000","17,000","987,000","1,004,000","17,000","987,000",
"=""068549""",緯創兆豐52購01  ,0,0,0,"1,127,000","140,000","987,000","1,127,000","140,000","987,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"3,454,000","2,469,140","984,860","3,454,000","2,469,140","984,860",
"=""036001""",楠梓電元大54購04,0,0,0,"973,000",0,"973,000","973,000",0,"973,000",
"=""040396""",凱美元富55購01  ,0,0,0,"1,085,000","114,000","971,000","1,085,000","114,000","971,000",
"=""081525""",美債2X國票4B購01,0,0,0,"998,000","34,000","964,000","998,000","34,000","964,000",
"=""041783""",日電貿元大54購03,0,0,0,"967,000","4,000","963,000","967,000","4,000","963,000",
"=""030280""",南亞國票53購04  ,0,0,0,"979,000","18,000","961,000","979,000","18,000","961,000",
"=""030079""",南亞統一59購01  ,0,0,0,"1,277,000","317,000","960,000","1,277,000","317,000","960,000",
"=""034681""",台積電凱基55購08,0,0,0,"998,000","40,000","958,000","998,000","40,000","958,000",
3189  ,景碩            ,"331,969","97,000","234,969","969,346","246,453","722,893","1,301,315","343,453","957,862",
1504  ,東元            ,"1,019,506","441,570","577,936","476,255","98,397","377,858","1,495,761","539,967","955,794",
"=""034885""",全訊元大54購01  ,0,0,0,"944,000",0,"944,000","944,000",0,"944,000",
1301  ,台塑            ,"1,080,635","779,640","300,995","2,307,169","1,680,910","626,259","3,387,804","2,460,550","927,254",
"=""030470""",AES富邦55購02   ,0,0,0,"1,454,000","530,000","924,000","1,454,000","530,000","924,000",
"=""031989""",AES元大54購04   ,0,0,0,"925,000","1,000","924,000","925,000","1,000","924,000",
"=""036046""",智原富邦54購01  ,0,0,0,"1,065,000","141,000","924,000","1,065,000","141,000","924,000",
2887  ,台新新光金      ,0,"241,000","-241,000","1,249,000","94,640","1,154,360","1,249,000","335,640","913,360",
"=""037783""",聯鈞元大54購06  ,0,0,0,"956,000","43,000","913,000","956,000","43,000","913,000",
"=""072869""",台塑化統一53購01,0,0,0,"918,000","10,000","908,000","918,000","10,000","908,000",
"=""041757""",東元元大54購12  ,0,0,0,"1,007,000","100,000","907,000","1,007,000","100,000","907,000",
"=""038973""",昇貿富邦57購01  ,0,0,0,"941,000","39,000","902,000","941,000","39,000","902,000",
"=""042627""",貿聯兆豐5B購01  ,0,0,0,"1,290,000","388,000","902,000","1,290,000","388,000","902,000",
"=""043183""",奇鋐中信55購02  ,0,0,0,"1,068,000","166,000","902,000","1,068,000","166,000","902,000",
"=""038146""",臺股指中信59購03,0,0,0,"1,035,000","137,000","898,000","1,035,000","137,000","898,000",
"=""042465""",旺宏元富54購04  ,0,0,0,"1,695,000","800,000","895,000","1,695,000","800,000","895,000",
"=""030145""",鴻海統一54購02  ,0,0,0,"904,000","10,000","894,000","904,000","10,000","894,000",
"=""038148""",台塑富邦55購01  ,0,0,0,"1,199,000","306,000","893,000","1,199,000","306,000","893,000",
"=""035418""",豐達科元大54購02,0,0,0,"879,000",0,"879,000","879,000",0,"879,000",
"=""042351""",統一元大54購02  ,0,0,0,"879,000",0,"879,000","879,000",0,"879,000",
"=""00915 """,凱基優選高股息30,0,0,0,"2,497,643","1,624,132","873,511","2,497,643","1,624,132","873,511",
"=""032853""",健策永豐53購01  ,0,0,0,"991,000","121,000","870,000","991,000","121,000","870,000",
"=""030376""",大立光元大54購02,0,0,0,"898,000","30,000","868,000","898,000","30,000","868,000",
"=""041495""",八方國票56購01  ,0,0,0,"928,000","64,000","864,000","928,000","64,000","864,000",
"=""032380""",南亞凱基54購01  ,0,0,0,"1,035,000","173,000","862,000","1,035,000","173,000","862,000",
"=""036383""",定穎控元大54購07,0,0,0,"959,000","100,000","859,000","959,000","100,000","859,000",
"=""041444""",力積電中信54購01,0,0,0,"3,115,000","2,257,000","858,000","3,115,000","2,257,000","858,000",
"=""00753L""",中信中國50正2   ,0,0,0,"5,559,584","4,705,445","854,139","5,559,584","4,705,445","854,139",
"=""036894""",大成鋼富邦55購04,0,0,0,"914,000","61,000","853,000","914,000","61,000","853,000",
"=""030854""",AES元大52購05   ,0,0,0,"962,000","111,000","851,000","962,000","111,000","851,000",
"=""053365""",定穎控統一5A購01,0,0,0,"1,110,000","268,000","842,000","1,110,000","268,000","842,000",
"=""032946""",建準統一59購01  ,0,0,0,"1,454,000","615,000","839,000","1,454,000","615,000","839,000",
"=""042757""",力積電台新55購01,0,0,0,"860,000","22,000","838,000","860,000","22,000","838,000",
"=""00885 """,富邦越南        ,0,0,0,"1,185,000","351,831","833,169","1,185,000","351,831","833,169",
"=""031831""",南亞凱基53購03  ,0,0,0,"863,000","30,000","833,000","863,000","30,000","833,000",
"=""033670""",南亞凱基54購03  ,0,0,0,"833,000",0,"833,000","833,000",0,"833,000",
"=""05563U""",台灣50元富53售04,0,0,0,"999,000","170,000","829,000","999,000","170,000","829,000",
"=""038378""",鴻海元富53購13  ,0,0,0,"852,000","24,000","828,000","852,000","24,000","828,000",
"=""00655L""",國泰中國A50正2  ,0,0,0,"1,497,282","674,813","822,469","1,497,282","674,813","822,469",
"=""032310""",台玻元富52購05  ,0,0,0,"1,341,000","525,000","816,000","1,341,000","525,000","816,000",
"=""042829""",南茂國票56購01  ,0,0,0,"819,000","4,000","815,000","819,000","4,000","815,000",
"=""083192""",晶豪科統一5C購01,0,0,0,"875,000","60,000","815,000","875,000","60,000","815,000",
"=""089571""",智原元大51購17  ,0,0,0,"822,000","10,000","812,000","822,000","10,000","812,000",
"=""037150""",台光電元大54購22,0,0,0,"807,000",0,"807,000","807,000",0,"807,000",
"=""00982D""",主動富邦動態入息,0,0,0,"2,064,000","1,260,000","804,000","2,064,000","1,260,000","804,000",
"=""031922""",台玻群益52購02  ,0,0,0,"805,000","1,000","804,000","805,000","1,000","804,000",
2498  ,宏達電          ,"383,464","491,667","-108,203","1,121,069","210,777","910,292","1,504,533","702,444","802,089",
"=""036483""",佳能富邦56購01  ,0,0,0,"866,000","66,000","800,000","866,000","66,000","800,000",
"=""03692B""",臺股指元大55熊19,0,0,0,"998,000","203,000","795,000","998,000","203,000","795,000",
"=""030657""",AES元大56購04   ,0,0,0,"859,000","65,000","794,000","859,000","65,000","794,000",
"=""081869""",亞光富邦4C購02  ,0,0,0,"826,000","37,000","789,000","826,000","37,000","789,000",
"=""04315U""",川湖國票53售01  ,0,0,0,"784,000",0,"784,000","784,000",0,"784,000",
"=""039931""",緯創元大54購21  ,0,0,0,"1,010,000","227,000","783,000","1,010,000","227,000","783,000",
2312  ,金寶            ,"247,897","6,000","241,897","587,032","57,712","529,320","834,929","63,712","771,217",
"=""040107""",愛普元大54購02  ,0,0,0,"893,000","123,000","770,000","893,000","123,000","770,000",
"=""035258""",仁寶國票54購01  ,0,0,0,"905,000","138,000","767,000","905,000","138,000","767,000",
"=""041299""",全訊元大54購03  ,0,0,0,"767,000",0,"767,000","767,000",0,"767,000",
"=""042370""",華新科元大54購13,0,0,0,"765,000",0,"765,000","765,000",0,"765,000",
"=""039879""",台達電凱基54購11,0,0,0,"835,000","73,000","762,000","835,000","73,000","762,000",
"=""071104""",滬深2X元大4B購04,0,0,0,"760,000",0,"760,000","760,000",0,"760,000",
"=""031010""",金像電元大52購01,0,0,0,"851,000","92,000","759,000","851,000","92,000","759,000",
"=""030244""",台玻統一58購01  ,0,0,0,"1,218,000","463,000","755,000","1,218,000","463,000","755,000",
"=""040120""",美律群益54購01  ,0,0,0,"821,000","66,000","755,000","821,000","66,000","755,000",
"=""00951 """,台新日本半導體  ,0,"14,000","-14,000","1,104,499","341,933","762,566","1,104,499","355,933","748,566",
"=""039927""",漢翔元大54購22  ,0,0,0,"748,000",0,"748,000","748,000",0,"748,000",
"=""072261""",創意元大4C購02  ,0,0,0,"1,056,000","308,000","748,000","1,056,000","308,000","748,000",
"=""030375""",大立光元大52購03,0,0,0,"747,000",0,"747,000","747,000",0,"747,000",
"=""086256""",晟銘電元富57購01,0,0,0,"763,000","20,000","743,000","763,000","20,000","743,000",
"=""037149""",台光電元大54購21,0,0,0,"996,000","255,000","741,000","996,000","255,000","741,000",
"=""080278""",保瑞富邦52購01  ,0,0,0,"1,257,000","524,000","733,000","1,257,000","524,000","733,000",
"=""031317""",愛普統一58購02  ,0,0,0,"925,000","193,000","732,000","925,000","193,000","732,000",
"=""087101""",大立光元大51購09,0,0,0,"732,000",0,"732,000","732,000",0,"732,000",
"=""035415""",長榮元大54購04  ,0,0,0,"861,000","130,000","731,000","861,000","130,000","731,000",
"=""030737""",南寶國票54購01  ,0,0,0,"730,000",0,"730,000","730,000",0,"730,000",
"=""042380""",禾伸堂元大54購05,0,0,0,"1,593,000","863,000","730,000","1,593,000","863,000","730,000",
"=""071814""",創意國票4B購01  ,0,0,0,"734,000","6,000","728,000","734,000","6,000","728,000",
"=""033301""",祥碩元大54購04  ,0,0,0,"964,000","239,000","725,000","964,000","239,000","725,000",
"=""033840""",神達永豐55購04  ,0,0,0,"766,000","41,000","725,000","766,000","41,000","725,000",
"=""034596""",昇貿元大57購01  ,0,0,0,"725,000",0,"725,000","725,000",0,"725,000",
"=""040130""",十銓群益55購01  ,0,0,0,"904,000","180,000","724,000","904,000","180,000","724,000",
"=""040258""",精成科富邦56購03,0,0,0,"935,000","211,000","724,000","935,000","211,000","724,000",
"=""05095U""",川湖凱基52售06  ,0,0,0,"794,000","70,000","724,000","794,000","70,000","724,000",
"=""040835""",台積電元大54購68,0,0,0,"740,000","20,000","720,000","740,000","20,000","720,000",
"=""031998""",建準永豐52購03  ,0,0,0,"717,000",0,"717,000","717,000",0,"717,000",
"=""040521""",力積電中信5A購02,0,0,0,"716,000",0,"716,000","716,000",0,"716,000",
"=""031244""",亞光元大54購04  ,0,0,0,"722,000","10,000","712,000","722,000","10,000","712,000",
"=""031278""",致茂統一5A購01  ,0,0,0,"812,000","101,000","711,000","812,000","101,000","711,000",
"=""035298""",正新凱基54購01  ,0,0,0,"884,000","180,000","704,000","884,000","180,000","704,000",
"=""031776""",訊芯元大52購03  ,0,0,0,"1,028,000","327,000","701,000","1,028,000","327,000","701,000",
"=""071023""",晶豪科統一52購01,0,0,0,"873,000","172,000","701,000","873,000","172,000","701,000",
"=""042190""",台積電元大54購89,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""030670""",金像電群益53購02,0,0,0,"699,000",0,"699,000","699,000",0,"699,000",
"=""041767""",台積電元大54購81,0,0,0,"729,000","30,000","699,000","729,000","30,000","699,000",
"=""075305""",中502X永豐53購01,0,0,0,"710,000","11,000","699,000","710,000","11,000","699,000",
"=""032339""",台玻國泰53購05  ,0,0,0,"867,000","170,000","697,000","867,000","170,000","697,000",
"=""00636 """,國泰中國A50     ,0,0,0,"721,356","25,000","696,356","721,356","25,000","696,356",
"=""030070""",欣興永豐52購04  ,0,0,0,"792,000","96,000","696,000","792,000","96,000","696,000",
"=""04291U""",聯發科凱基51售12,0,0,0,"694,000",0,"694,000","694,000",0,"694,000",
"=""088925""",緯創群益55購01  ,0,0,0,"699,000","11,000","688,000","699,000","11,000","688,000",
"=""06870U""",旺宏國票56售02  ,0,0,0,"837,000","157,000","680,000","837,000","157,000","680,000",
"=""033001""",大成鋼元大54購05,0,0,0,"678,000",0,"678,000","678,000",0,"678,000",
"=""074585""",偉訓元大51購01  ,0,0,0,"671,000",0,"671,000","671,000",0,"671,000",
"=""036251""",楠梓電元大54購06,0,0,0,"669,000",0,"669,000","669,000",0,"669,000",
"=""031967""",大立光元大54購03,0,0,0,"667,000",0,"667,000","667,000",0,"667,000",
"=""041285""",長榮元大54購05  ,0,0,0,"664,000",0,"664,000","664,000",0,"664,000",
"=""036018""",零壹元大54購01  ,0,0,0,"663,000",0,"663,000","663,000",0,"663,000",
"=""031598""",鴻海永豐52購08  ,0,0,0,"669,000","7,000","662,000","669,000","7,000","662,000",
"=""088041""",上証2X永豐53購01,0,0,0,"660,000",0,"660,000","660,000",0,"660,000",
"=""05561U""",電子類凱基54售02,0,0,0,"660,000","1,000","659,000","660,000","1,000","659,000",
"=""00763U""",期街口道瓊銅    ,0,"59,000","-59,000","906,128","188,345","717,783","906,128","247,345","658,783",
"=""042566""",旺宏群益56購01  ,0,0,0,"662,000","5,000","657,000","662,000","5,000","657,000",
3715  ,定穎投控        ,"1,120,000","1,350,868","-230,868","1,875,810","990,282","885,528","2,995,810","2,341,150","654,660",
"=""05348U""",川湖國票53售05  ,0,0,0,"654,000",0,"654,000","654,000",0,"654,000",
"=""034881""",群創元大57購02  ,0,0,0,"653,000",0,"653,000","653,000",0,"653,000",
"=""048767""",十銓元富52購01  ,0,0,0,"2,597,000","1,944,000","653,000","2,597,000","1,944,000","653,000",
"=""039140""",南茂國泰55購01  ,0,0,0,"651,000",0,"651,000","651,000",0,"651,000",
"=""032236""",廣宇富邦52購01  ,0,0,0,"650,000",0,"650,000","650,000",0,"650,000",
"=""083330""",鴻準統一56購01  ,0,0,0,"689,000","40,000","649,000","689,000","40,000","649,000",
"=""042791""",鴻海元富55購03  ,0,0,0,"699,000","54,000","645,000","699,000","54,000","645,000",
"=""05833U""",台積電國票54售05,0,0,0,"663,000","20,000","643,000","663,000","20,000","643,000",
"=""040020""",晶豪科國票54購04,0,0,0,"981,000","342,000","639,000","981,000","342,000","639,000",
"=""085047""",仁寶元大4C購03  ,0,0,0,"639,000",0,"639,000","639,000",0,"639,000",
"=""043079""",貿聯元大55購02  ,0,0,0,"715,000","80,000","635,000","715,000","80,000","635,000",
"=""041608""",晶豪科統一56購01,0,0,0,"705,000","71,000","634,000","705,000","71,000","634,000",
"=""037050""",晶豪科統一59購01,0,0,0,"702,000","69,000","633,000","702,000","69,000","633,000",
"=""034529""",南亞元富57購01  ,0,0,0,"745,000","114,000","631,000","745,000","114,000","631,000",
