105年08月01日 個股日本益比、殖利率及股價淨值比,105年08月01日 個股日本益比、殖利率及股價淨值比,105年08月01日 個股日本益比、殖利率及股價淨值比,105年08月01日 個股日本益比、殖利率及股價淨值比,105年08月01日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,24.04,3.92,1.16
1102,亞泥,27.43,3.75,0.77
1103,嘉泥,26.38,1.11,0.47
1104,環泥,9.45,4.95,0.86
1108,幸福,9.08,9.09,0.77
1109,信大,-,1.97,0.71
1110,東泥,38.63,1.29,1.0
1201,味全,-,0.0,1.8
1203,味王,21.80,4.59,1.2
1210,大成,19.93,2.58,1.31
1213,大飲,86.50,5.78,1.3
1215,卜蜂,10.49,5.35,1.76
1216,統一,26.51,3.03,3.74
1217,愛之味,51.25,0.0,0.75
1218,泰山,24.55,0.0,1.32
1219,福壽,42.50,1.63,1.27
1220,台榮,12.01,4.78,0.85
1225,福懋油,17.92,1.96,3.47
1227,佳格,23.51,3.36,4.5
1229,聯華,12.89,6.78,0.92
1231,聯華食,12.43,5.12,1.63
1232,大統益,14.98,6.32,3.3
1233,天仁,16.91,5.38,2.29
1234,黑松,22.43,4.58,0.75
1235,興泰,10.45,0.0,0.77
1236,宏亞,34.30,3.58,1.1
1256,鮮活果汁-KY,13.67,3.92,3.05
1262,綠悅-KY,13.66,3.39,2.12
1301,台塑,15.10,4.6,1.69
1303,南亞,14.74,5.36,1.48
1304,台聚,13.83,3.85,0.77
1305,華夏,10.15,7.08,1.19
1307,三芳,12.15,5.29,1.67
1308,亞聚,17.57,4.42,1.01
1309,台達化,70.00,0.0,0.74
1310,台苯,8.28,5.92,1.35
1312,國喬,8.75,4.76,0.9
1313,聯成,-,2.18,0.58
1314,中石化,-,0.0,0.34
1315,達新,16.60,4.51,0.65
1316,上曜,-,0.0,1.51
1319,東陽,18.32,2.38,1.87
1321,大洋,155.88,0.0,1.18
1323,永裕,12.18,4.66,1.69
1324,地球,12.58,3.49,0.86
1325,恆大,17.16,3.52,1.06
1326,台化,14.84,4.2,1.67
1337,再生-KY,10.95,2.72,0.46
1338,廣華-KY,12.79,3.86,1.49
1339,昭輝,10.67,4.31,1.15
1340,勝悅-KY,7.55,1.72,1.15
1402,遠東新,21.47,4.02,0.68
1409,新纖,19.52,2.91,0.56
1410,南染,13.51,5.53,1.39
1413,宏洲,25.88,0.0,1.02
1414,東和,70.33,3.16,0.45
1416,廣豐,26.71,6.67,0.95
1417,嘉裕,-,0.0,0.43
1418,東華,-,0.0,1.18
1419,新紡,102.44,0.79,1.85
1423,利華,-,0.0,0.45
1432,大魯閣,62.65,0.0,1.51
1434,福懋,17.36,3.93,0.88
1435,中福,-,0.0,0.6
1436,華友聯,-,2.46,1.27
1437,勤益控,38.38,0.0,0.65
1438,三地開發,-,0.0,0.77
1439,雋揚,-,3.36,0.69
1440,南紡,22.58,3.11,0.93
1441,大東,-,0.0,0.92
1442,名軒,9.43,9.73,1.01
1443,立益物流,-,0.0,0.58
1444,力麗,25.85,5.86,0.72
1445,大宇,15.66,5.15,0.69
1446,宏和,-,1.6,1.45
1447,力鵬,-,0.0,0.66
1449,佳和,-,0.0,0.71
1451,年興,11.14,6.26,0.94
1452,宏益,13.03,8.91,1.17
1453,大將,9.43,2.44,0.72
1454,台富,13.64,5.56,0.7
1455,集盛,24.83,2.3,0.71
1456,怡華,7.82,0.0,0.82
1457,宜進,7.15,5.91,0.66
1459,聯發,22.92,2.36,0.79
1460,宏遠,14.81,5.14,1.38
1463,強盛新,31.23,3.93,1.46
1464,得力,20.86,7.16,1.93
1465,偉全,15.00,6.38,0.8
1466,聚隆,-,0.0,0.82
1467,南緯,-,0.0,1.3
1468,昶和,-,0.0,1.44
1469,理隆,-,0.0,0.93
1470,大統新創,27.08,3.08,1.72
1471,首利,-,0.0,0.53
1472,三洋實業,12.14,0.0,2.06
1473,台南,24.47,3.48,1.26
1474,弘裕,12.88,4.85,0.72
1475,業旺,5.98,0.0,1.52
1476,儒鴻,23.65,2.89,6.54
1477,聚陽,15.58,5.63,3.5
1503,士電,16.34,3.84,0.94
1504,東元,17.78,2.85,1.12
1506,正道,51.90,0.0,1.43
1507,永大,9.88,6.09,1.46
1512,瑞利,-,0.0,0.61
1513,中興電,13.12,5.41,1.01
1514,亞力,12.02,4.49,0.77
1515,力山,24.52,3.29,1.15
1516,川飛,498.00,10.32,1.72
1517,利奇,17.50,4.61,0.7
1519,華城,20.81,3.9,1.28
1521,大億,13.70,6.39,3.08
1522,堤維西,11.80,4.62,1.65
1524,耿鼎,25.49,0.0,0.97
1525,江申,18.84,1.54,2.57
1526,日馳,8.14,3.09,1.06
1527,鑽全,12.41,3.28,3.85
1528,恩德,-,0.92,0.84
1529,樂事綠能,-,0.0,4.75
1530,亞崴,11.10,3.59,0.97
1531,高林股,23.33,3.57,0.76
1532,勤美,12.10,6.38,1.02
1533,車王電,24.66,1.13,1.87
1535,中宇,13.39,6.2,1.69
1536,和大,30.04,2.19,8.36
1537,廣隆,15.73,4.87,3.61
1538,正峰,13.00,0.0,0.57
1539,巨庭,9.16,3.66,2.04
1540,喬福,42.00,6.8,0.85
1541,錩泰,14.14,5.28,3.75
1558,伸興,10.59,6.53,2.0
1560,中砂,15.30,6.85,2.17
1568,倉佑,16.06,3.87,1.73
1582,信錦,9.96,8.62,1.38
1583,程泰,10.75,2.55,1.56
1589,永冠-KY,14.09,5.03,1.86
