100年09月01日 個股日本益比、殖利率及股價淨值比,100年09月01日 個股日本益比、殖利率及股價淨值比,100年09月01日 個股日本益比、殖利率及股價淨值比,100年09月01日 個股日本益比、殖利率及股價淨值比,100年09月01日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,16.00,5.0,1.52
1102,亞泥,12.38,5.38,1.52
1103,嘉泥,11.33,3.35,0.69
1104,環泥,10.51,6.51,0.74
1108,幸福,-,0.0,0.68
1109,信大,-,2.68,0.76
1110,東泥,86.15,0.89,0.77
1201,味全,10.85,1.71,2.68
1203,味王,38.47,2.2,1.36
1210,大成,12.75,5.25,1.67
1213,大飲,-,0.0,2.09
1215,卜蜂,12.97,6.27,0.89
1216,統一,20.87,4.63,2.89
1217,愛之味,40.71,0.0,1.16
1218,泰山,19.89,3.63,1.61
1219,福壽,6.25,4.48,1.2
1220,台榮,10.73,0.0,1.06
1225,福懋油,13.96,5.97,1.09
1227,佳格,18.81,5.19,5.88
1229,聯華,7.87,7.65,0.81
1231,聯華食,13.38,3.05,2.67
1232,大統益,12.51,6.96,3.02
1233,天仁,22.09,3.71,3.72
1234,黑松,48.07,1.49,1.87
1235,興泰,125.00,1.2,1.5
1236,宏亞,17.41,5.7,1.85
1301,台塑,10.71,7.51,2.22
1303,南亞,13.59,6.7,2.06
1304,台聚,8.43,7.47,2.15
1305,華夏,20.00,0.0,0.95
1307,三芳,11.64,8.4,1.76
1308,亞聚,9.07,8.73,2.05
1309,台達化,6.76,10.53,1.21
1310,台苯,-,0.0,1.23
1312,國喬,7.46,5.83,1.2
1313,聯成,8.83,11.38,1.06
1314,中石化,8.11,4.58,2.31
1315,達新,32.89,3.2,1.14
1316,上曜,955.00,0.0,2.62
1319,東陽,17.82,3.49,1.24
1321,大洋,-,0.0,1.92
1323,永裕,10.73,6.79,1.58
1324,地球,14.84,2.9,1.05
1325,恆大,11.59,5.39,1.15
1326,台化,9.47,8.5,1.93
1337,再生-KY,12.48,0.0,3.93
1402,遠東新,11.59,6.18,1.87
1409,新纖,8.65,8.0,0.8
1410,南染,13.35,0.99,1.16
1413,宏洲,7.29,0.0,0.73
1414,東和,2.75,0.0,1.14
1416,廣豐,10.00,4.39,0.83
1417,嘉裕,15.62,0.0,0.88
1418,東華,238.75,0.0,1.02
1419,新紡,61.33,1.9,1.92
1423,利華,23.32,0.0,0.63
1432,大魯閣,2.49,0.0,0.66
1434,福懋,10.86,6.75,0.9
1435,中福,-,0.0,0.59
1436,華友聯,24.31,1.45,1.18
1437,勤益控,45.39,0.87,0.96
1438,三地開發,0.41,0.0,0.51
1439,雋揚,-,41.49,1.02
1440,南紡,8.62,7.33,1.02
1441,大東,3.34,0.0,1.33
1442,名軒,9.51,7.71,1.79
1443,立益物流,9.28,0.0,0.48
1444,力麗,6.50,13.64,1.08
1445,大宇,6.92,6.07,0.59
1446,宏和,9.22,0.0,1.29
1447,力鵬,10.43,4.17,0.94
1449,佳和,-,0.0,1.35
1451,年興,8.37,5.3,0.96
1452,宏益,6.52,10.76,0.73
1453,大將,17.10,5.85,0.74
1454,台富,6.88,0.0,0.73
1455,集盛,8.17,6.7,1.31
1456,怡華,-,0.0,1.42
1457,宜進,89.60,5.8,0.93
1459,聯發,6.68,11.58,1.19
1460,宏遠,-,0.0,0.79
1463,強盛新,-,0.0,1.1
1464,得力,60.94,1.54,0.87
1465,偉全,5.67,14.01,0.84
1466,聚隆,7.39,2.4,1.84
1467,南緯,8.56,0.0,0.9
1468,昶和,-,0.0,1.25
1469,理隆,29.30,0.0,0.79
1470,大統新創,14.51,1.68,1.13
1471,首利,-,0.0,0.79
1472,三洋實業,18.63,0.0,1.26
1473,台南,11.07,6.15,1.46
1474,弘裕,11.65,4.72,0.8
1475,業旺,-,0.0,1.2
1476,儒鴻,11.61,5.36,2.66
1477,聚陽,12.28,6.67,3.02
1503,士電,16.63,3.61,1.06
1504,東元,13.03,4.23,0.99
1506,正道,-,0.0,1.63
1507,永大,14.83,3.9,2.14
1512,瑞利,10.13,5.68,0.81
1513,中興電,13.98,6.33,1.09
1514,亞力,15.89,3.31,0.78
1515,力山,-,0.0,0.58
1516,川飛,17.28,0.0,2.13
1517,利奇,9.65,6.42,0.86
1519,華城,15.53,6.25,1.36
1521,大億,13.17,6.92,3.13
1522,堤維西,258.00,2.33,0.78
1524,耿鼎,-,0.0,0.57
1525,江申,12.35,4.12,1.61
1526,日馳,17.50,0.0,0.87
1527,鑽全,-,0.0,1.11
1528,恩德,9.67,4.76,1.12
1529,樂事綠能,-,0.0,1.23
1530,亞崴,11.75,5.5,1.32
1531,高林股,10.19,6.67,1.25
1532,勤美,9.19,8.44,0.97
1533,車王電,90.83,0.0,1.23
1535,中宇,13.41,5.22,3.23
1536,和大,20.69,0.0,1.05
1537,廣隆,9.22,8.12,2.19
1538,正峰,-,0.0,2.79
1539,巨庭,-,0.0,0.68
1540,喬福,43.18,6.84,1.32
1541,錩泰,-,0.0,0.83
1560,中砂,14.74,3.57,1.72
1582,信錦,11.50,10.09,1.4
1583,程泰,12.04,4.03,1.72
1590,亞德客-KY,24.04,2.19,6.48
1603,華電,16.33,0.0,0.71
1604,聲寶,8.23,0.88,0.67
1605,華新,14.55,3.57,0.64
1608,華榮,15.26,3.53,0.83
1609,大亞,8.47,5.26,0.7
1611,中電,15.04,6.26,1.39
1612,宏泰,12.32,5.8,0.66
