99年03月19日 個股日本益比、殖利率及股價淨值比,99年03月19日 個股日本益比、殖利率及股價淨值比,99年03月19日 個股日本益比、殖利率及股價淨值比,99年03月19日 個股日本益比、殖利率及股價淨值比,99年03月19日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,16.40,4.42,1.28
1102,亞泥,12.70,6.98,1.25
1103,嘉泥,34.89,0.0,0.67
1104,環泥,64.20,0.0,0.8
1108,幸福,-,0.0,0.74
1109,信大,34.38,2.01,0.69
1110,東泥,127.22,0.0,0.78
1201,味全,29.80,0.0,3.5
1203,味王,5.19,3.77,1.37
1210,大成,15.12,5.26,1.61
1213,大飲,-,0.0,0.86
1215,卜蜂,18.16,4.88,1.16
1216,統一,23.21,2.51,2.14
1217,愛之味,30.49,0.0,1.18
1218,泰山,-,0.0,1.1
1219,福壽,72.65,0.0,0.95
1220,台榮,-,0.0,1.04
1225,福懋油,-,0.0,1.27
1227,佳格,17.25,2.91,2.95
1229,聯華,71.36,3.82,0.84
1231,聯華食,12.13,5.02,0.94
1232,大統益,13.71,6.12,2.34
1233,天仁,21.30,3.41,2.82
1234,黑松,47.50,1.05,1.6
1235,興泰,-,0.91,2.3
1236,宏亞,10.89,4.52,1.49
1301,台塑,83.53,3.52,2.07
1303,南亞,-,1.69,2.13
1304,台聚,29.32,0.0,1.36
1305,華夏,-,0.0,1.07
1307,三芳,12.51,4.4,2.23
1308,亞聚,15.91,3.38,1.28
1309,台達化,-,0.0,1.11
1310,台苯,50.97,0.0,1.7
1312,國喬,-,0.0,1.47
1313,聯成,-,1.13,1.03
1314,中石化,-,0.0,1.13
1315,達新,41.61,4.29,0.91
1316,上曜,51.75,0.0,0.84
1319,東陽,26.26,1.04,2.69
1321,大洋,-,0.0,1.94
1323,永裕,17.38,3.23,1.32
1324,地球,24.29,0.49,1.61
1325,恆大,15.76,2.74,1.45
1326,台化,-,1.6,1.97
1402,遠東新,34.33,2.77,1.9
1409,新纖,115.50,0.0,0.96
1410,南染,388.75,0.0,1.23
1413,宏洲,-,0.0,0.71
1414,東和,-,0.0,0.73
1416,廣豐,-,0.0,1.11
1417,嘉裕,36.00,0.0,0.76
1418,東華,33.38,0.0,1.52
1419,新紡,268.57,0.0,2.22
1423,利華,-,0.0,0.58
1432,大魯閣,-,0.0,1.33
1434,福懋,-,5.86,0.86
1435,中福,-,0.0,0.96
1436,華友聯,-,0.0,0.8
1437,勤益控,-,0.0,1.26
1438,三地開發,-,0.0,16.58
1439,雋揚,129.03,0.0,2.72
1440,南紡,-,0.0,0.9
1441,大東,-,0.0,1.0
1442,名軒,15.37,6.45,1.52
1443,立益物流,-,0.0,0.47
1444,力麗,-,0.0,1.07
1445,大宇,40.50,2.47,0.63
1446,宏和,58.04,0.0,0.95
1447,力鵬,-,0.0,1.56
1449,佳和,-,0.0,0.66
1451,年興,8.72,2.77,0.88
1452,宏益,13.23,0.0,0.68
1453,大將,-,0.0,0.78
1454,台富,-,2.8,0.65
1455,集盛,-,0.0,1.18
1456,怡華,-,0.0,0.45
1457,宜進,-,0.0,0.7
1459,聯發,-,0.0,0.96
1460,宏遠,-,0.0,0.57
1463,強盛新,-,0.0,0.98
1464,得力,-,0.0,0.61
1465,偉全,-,4.78,0.65
1466,聚隆,-,0.0,1.07
1467,南緯,-,0.0,0.9
1468,昶和,-,0.0,1.18
1469,理隆,-,0.0,0.81
1470,大統新創,15.95,0.0,1.04
1471,首利,-,0.0,2.93
1472,三洋實業,-,0.0,0.65
1473,台南,28.10,4.41,1.29
1474,弘裕,57.71,0.0,0.63
1475,業旺,-,0.0,1.86
1476,儒鴻,9.93,2.88,1.34
1477,聚陽,20.81,2.79,3.29
1503,士電,6.23,1.56,1.29
1504,東元,18.80,3.75,0.7
1506,正道,-,0.0,2.3
1507,永大,12.17,3.97,1.1
1512,瑞利,-,0.0,0.75
1513,中興電,21.35,4.85,1.18
1514,亞力,-,0.0,1.08
1515,力山,-,0.0,1.27
1516,川飛,-,0.0,2.04
1517,利奇,13.83,6.25,0.95
1519,華城,13.24,9.71,2.18
1521,大億,24.38,2.04,2.81
1522,堤維西,24.34,2.52,1.3
1523,開億,484.29,1.18,1.54
1524,耿鼎,-,2.33,1.0
1525,江申,21.05,1.62,1.76
1526,日馳,-,0.0,1.0
1527,鑽全,16.22,4.07,2.0
1528,恩德,-,1.17,0.91
1529,樂事綠能,-,0.0,0.72
1530,亞崴,56.92,4.14,1.79
1531,高林股,85.00,3.05,1.15
