105年07月22日 個股日本益比、殖利率及股價淨值比,105年07月22日 個股日本益比、殖利率及股價淨值比,105年07月22日 個股日本益比、殖利率及股價淨值比,105年07月22日 個股日本益比、殖利率及股價淨值比,105年07月22日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,24.72,3.82,1.19
1102,亞泥,26.96,3.81,0.76
1103,嘉泥,26.24,1.12,0.47
1104,環泥,9.28,5.05,0.84
1108,幸福,9.20,8.97,0.78
1109,信大,-,1.99,0.7
1110,東泥,38.63,1.29,1.0
1201,味全,-,0.0,1.81
1203,味王,21.65,4.62,1.2
1210,大成,19.45,2.65,1.28
1213,大飲,87.00,5.75,1.31
1215,卜蜂,12.32,5.66,1.67
1216,統一,26.43,3.04,3.73
1217,愛之味,51.13,0.0,0.75
1218,泰山,24.18,0.0,1.31
1219,福壽,42.50,1.63,1.27
1220,台榮,12.07,4.76,0.85
1225,福懋油,18.03,1.95,3.49
1227,佳格,23.39,3.38,4.47
1229,聯華,12.92,6.76,0.92
1231,聯華食,12.34,5.16,1.62
1232,大統益,15.00,6.31,3.3
1233,天仁,16.95,5.36,2.29
1234,黑松,22.74,4.52,0.76
1235,興泰,10.70,0.0,0.79
1236,宏亞,34.39,3.57,1.1
1256,鮮活果汁-KY,13.74,3.9,3.07
1262,綠悅-KY,14.07,3.29,2.18
1301,台塑,15.44,4.5,1.72
1303,南亞,14.86,5.31,1.49
1304,台聚,14.26,3.73,0.79
1305,華夏,10.03,7.16,1.18
1307,三芳,12.64,5.09,1.74
1308,亞聚,17.52,4.43,1.0
1309,台達化,67.36,0.0,0.71
1310,台苯,8.14,6.02,1.33
1312,國喬,8.36,4.98,0.86
1313,聯成,-,2.19,0.58
1314,中石化,-,0.0,0.34
1315,達新,16.67,4.49,0.65
1316,上曜,-,0.0,1.53
1319,東陽,17.82,2.45,1.81
1321,大洋,149.71,0.0,1.13
1323,永裕,12.20,4.65,1.69
1324,地球,12.69,3.46,0.86
1325,恆大,17.11,3.53,1.06
1326,台化,14.88,4.19,1.67
1337,再生-KY,11.31,2.63,0.48
1338,廣華-KY,12.62,3.91,1.47
1339,昭輝,10.94,4.2,1.18
1340,勝悅-KY,7.98,1.63,1.22
1402,遠東新,21.25,4.06,0.67
1409,新纖,19.45,2.92,0.56
1410,南染,13.62,5.49,1.4
1413,宏洲,26.40,0.0,1.04
1414,東和,71.78,3.1,0.46
1416,廣豐,27.88,6.39,1.0
1417,嘉裕,-,0.0,0.43
1418,東華,-,0.0,1.17
1419,新紡,102.56,0.79,1.85
1423,利華,-,0.0,0.43
1432,大魯閣,63.97,0.0,1.54
1434,福懋,18.13,3.76,0.92
1435,中福,-,0.0,0.6
1436,華友聯,-,2.46,1.27
1437,勤益控,39.38,0.0,0.67
1438,三地開發,-,0.0,0.77
1439,雋揚,-,3.56,0.65
1440,南紡,22.66,3.1,0.93
1441,大東,-,0.0,0.94
1442,名軒,9.45,9.71,1.01
1443,立益物流,-,0.0,0.59
1444,力麗,25.55,5.93,0.71
1445,大宇,15.61,5.17,0.69
1446,宏和,-,1.58,1.46
1447,力鵬,-,0.0,0.62
1449,佳和,-,0.0,0.8
1451,年興,11.30,6.17,0.95
1452,宏益,7.76,9.55,1.0
1453,大將,9.40,2.44,0.72
1454,台富,13.09,5.79,0.67
1455,集盛,24.06,2.38,0.69
1456,怡華,8.13,0.0,0.85
