101年01月30日 個股日本益比、殖利率及股價淨值比,101年01月30日 個股日本益比、殖利率及股價淨值比,101年01月30日 個股日本益比、殖利率及股價淨值比,101年01月30日 個股日本益比、殖利率及股價淨值比,101年01月30日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.88,5.35,1.47
1102,亞泥,10.45,5.89,1.40
1103,嘉泥,30.49,4.8,0.59
1104,環泥,17.24,7.43,0.66
1108,幸福,-,0.0,0.52
1109,信大,-,2.72,0.74
1110,東泥,515.00,0.97,0.71
1201,味全,10.09,1.83,2.35
1203,味王,31.85,2.53,1.16
1210,大成,12.84,5.95,1.38
1213,大飲,132.50,0.0,1.62
1215,卜蜂,20.14,6.99,0.81
1216,統一,23.08,4.49,2.82
1217,愛之味,100.50,0.0,0.92
1218,泰山,17.38,4.45,1.29
1219,福壽,6.34,4.81,1.12
1220,台榮,11.47,0.0,0.85
1225,福懋油,16.82,6.43,1.00
1227,佳格,17.34,5.32,5.23
1229,聯華,8.22,8.04,0.77
1231,聯華食,11.19,3.92,2.00
1232,大統益,12.66,7.35,2.69
1233,天仁,17.64,4.25,3.06
1234,黑松,38.90,1.89,1.44
1235,興泰,127.11,1.24,1.50
1236,宏亞,18.09,6.05,1.70
1301,台塑,11.15,7.9,2.13
1303,南亞,14.50,7.52,1.83
1304,台聚,7.04,8.99,1.73
1305,華夏,40.77,0.0,0.91
1307,三芳,10.81,9.73,1.42
1308,亞聚,7.64,10.55,1.63
1309,台達化,6.81,13.49,0.91
1310,台苯,-,0.0,0.85
1312,國喬,7.63,6.62,1.03
1313,聯成,10.55,11.38,1.03
1314,中石化,5.20,6.02,1.71
1315,達新,19.54,3.66,1.00
1316,上曜,-,0.0,1.49
1319,東陽,18.94,3.23,1.28
1321,大洋,-,0.0,1.81
1323,永裕,9.14,8.33,1.19
1324,地球,11.58,3.42,0.84
1325,恆大,12.88,5.39,1.12
1326,台化,9.80,9.04,1.86
1337,再生-KY,9.99,0.0,1.91
1402,遠東新,12.41,6.33,1.77
1409,新纖,9.44,10.03,0.71
1410,南染,14.74,0.94,1.21
1413,宏洲,19.33,0.0,0.55
1414,東和,1.97,0.0,0.90
1416,廣豐,11.67,4.76,0.76
1417,嘉裕,14.25,0.0,0.75
1418,東華,49.33,0.0,0.81
1419,新紡,53.38,2.02,1.90
1423,利華,18.48,0.0,0.54
1432,大魯閣,1.72,0.0,0.42
1434,福懋,20.81,7.12,0.93
1435,中福,-,0.0,0.48
1436,華友聯,-,1.46,1.22
1437,勤益控,-,1.06,0.80
1438,三地開發,0.30,0.0,0.37
1439,雋揚,-,51.28,0.83
1440,南紡,18.13,9.48,0.79
1441,大東,2.81,0.0,0.91
1442,名軒,8.11,8.66,1.77
1443,立益物流,13.38,0.0,0.37
1444,力麗,6.68,15.32,0.95
1445,大宇,12.64,6.82,0.53
1446,宏和,6.29,0.0,0.84
1447,力鵬,9.25,4.5,0.88
1449,佳和,-,0.0,1.85
1451,年興,9.09,5.95,0.88
1452,宏益,8.11,12.75,0.62
1453,大將,216.75,5.77,0.79
1454,台富,5.48,0.0,0.60
1455,集盛,6.59,8.92,0.98
1456,怡華,-,0.0,1.81
1457,宜進,-,5.59,0.73
1459,聯發,6.72,13.95,0.98
1460,宏遠,-,0.0,0.82
1463,強盛新,-,0.0,0.86
1464,得力,101.00,1.65,1.15
1465,偉全,10.83,16.12,0.70
1466,聚隆,5.22,3.65,1.14
1467,南緯,11.41,0.0,0.72
1468,昶和,-,0.0,1.50
1469,理隆,100.00,0.0,0.73
1470,大統新創,18.64,1.53,1.26
1471,首利,-,0.0,0.74
1472,三洋實業,11.49,0.0,0.79
1473,台南,10.60,6.2,1.35
1474,弘裕,8.71,6.58,0.58
1475,業旺,-,0.0,0.52
1476,儒鴻,11.10,5.05,2.63
1477,聚陽,12.71,6.36,2.81
1503,士電,13.90,3.74,1.05
1504,東元,13.02,4.12,1.00
1506,正道,-,0.0,1.81
1507,永大,13.00,4.3,1.77
1512,瑞利,54.54,7.05,0.62
1513,中興電,12.36,6.58,0.99
1514,亞力,15.54,4.2,0.61
1515,力山,-,0.0,0.53
1516,川飛,-,0.0,1.04
1517,利奇,9.34,6.14,0.86
1519,華城,13.59,7.66,1.13
1521,大億,13.29,7.02,2.89
1522,堤維西,51.09,2.55,0.71
1524,耿鼎,-,0.0,0.54
1525,江申,10.56,4.64,1.30
1526,日馳,11.15,0.0,0.86
1527,鑽全,23.15,0.0,1.25
1528,恩德,9.33,5.47,0.92
1529,樂事綠能,-,0.0,0.72
1530,亞崴,13.10,4.62,1.48
1531,高林股,7.48,8.53,0.91
