100年01月20日 個股日本益比、殖利率及股價淨值比,100年01月20日 個股日本益比、殖利率及股價淨值比,100年01月20日 個股日本益比、殖利率及股價淨值比,100年01月20日 個股日本益比、殖利率及股價淨值比,100年01月20日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.67,5.71,1.43
1102,亞泥,14.95,6.62,1.29
1103,嘉泥,71.46,2.33,0.79
1104,環泥,7.87,2.62,0.90
1108,幸福,-,2.18,0.76
1109,信大,-,3.4,0.73
1110,東泥,-,1.55,0.90
1201,味全,25.17,1.67,3.21
1203,味王,342.14,6.26,1.37
1210,大成,18.67,5.39,1.59
1213,大飲,-,0.0,2.33
1215,卜蜂,12.58,5.0,1.11
1216,統一,16.44,4.45,2.42
1217,愛之味,88.13,0.0,1.33
1218,泰山,31.40,3.35,1.58
1219,福壽,22.92,4.5,1.15
1220,台榮,31.48,0.0,1.54
1225,福懋油,18.39,2.06,1.26
1227,佳格,13.70,5.0,3.84
1229,聯華,10.26,3.36,1.00
1231,聯華食,14.22,2.47,1.75
1232,大統益,12.17,5.87,2.89
1233,天仁,21.22,3.76,3.43
1234,黑松,43.39,1.67,1.49
1235,興泰,43.72,0.84,2.18
1236,宏亞,12.91,7.45,1.74
1301,台塑,14.33,4.18,2.41
1303,南亞,15.35,2.44,2.27
1304,台聚,15.53,5.3,2.37
1305,華夏,-,2.34,1.14
1307,三芳,12.18,5.51,2.15
1308,亞聚,14.21,5.0,2.15
1309,台達化,10.41,0.0,1.05
1310,台苯,-,4.1,1.37
1312,國喬,12.02,0.92,1.66
1313,聯成,10.16,3.98,1.43
1314,中石化,12.59,0.0,2.13
1315,達新,41.07,3.48,1.04
1316,上曜,-,0.0,1.68
1319,東陽,13.82,3.44,1.57
1321,大洋,-,0.0,1.95
1323,永裕,11.03,5.67,1.70
1324,地球,17.55,3.11,1.46
1325,恆大,12.36,3.19,1.49
1326,台化,13.04,4.64,2.24
1402,遠東新,21.24,3.07,2.43
1409,新纖,15.56,1.36,1.15
1410,南染,39.26,0.0,1.60
1413,宏洲,112.22,0.0,1.23
1414,東和,12.16,0.0,1.76
1416,廣豐,24.66,0.0,1.09
1417,嘉裕,47.83,0.0,0.98
1418,東華,11.31,0.0,1.07
1419,新紡,47.10,0.53,2.30
1423,利華,-,0.0,0.65
1432,大魯閣,1.78,0.0,1.26
1434,福懋,12.18,2.75,0.96
1435,中福,3.10,0.0,1.12
1436,華友聯,-,0.0,0.95
1437,勤益控,26.52,0.0,1.40
1438,三地開發,24.23,0.0,17.50
1439,雋揚,1.73,0.0,1.09
1440,南紡,14.27,2.92,1.35
1441,大東,-,0.0,1.04
1442,名軒,8.52,5.39,1.99
1443,立益物流,-,0.0,0.68
1444,力麗,9.05,5.85,1.45
1445,大宇,11.21,2.05,0.70
1446,宏和,-,0.0,1.24
1447,力鵬,11.91,0.0,1.17
1449,佳和,-,0.0,1.02
1451,年興,8.08,4.1,1.13
1452,宏益,10.39,2.88,1.12
1453,大將,17.38,0.0,1.42
1454,台富,226.25,0.0,0.79
1455,集盛,10.65,1.46,1.32
1456,怡華,-,0.0,1.02
1457,宜進,20.15,0.0,1.30
1459,聯發,14.91,0.0,1.60
1460,宏遠,-,0.0,0.98
1463,強盛新,16.71,0.0,1.21
1464,得力,80.63,1.55,1.13
1465,偉全,5.44,2.89,0.85
1466,聚隆,16.62,0.0,4.20
1467,南緯,8.75,0.0,1.06
1468,昶和,-,0.0,1.86
1469,理隆,28.06,0.0,1.12
1470,大統新創,20.00,0.0,1.13
1471,首利,54.03,1.34,1.27
1472,三洋實業,-,0.0,0.94
1473,台南,12.58,3.52,1.54
1474,弘裕,17.16,1.74,0.89
1475,業旺,-,0.0,1.90
1476,儒鴻,10.59,3.62,2.01
1477,聚陽,9.84,7.74,2.79
1503,士電,35.97,3.09,1.20
1504,東元,12.40,3.0,0.93
1506,正道,-,0.0,1.82
1507,永大,13.27,3.5,1.76
1512,瑞利,17.50,0.0,0.87
1513,中興電,15.52,5.6,1.17
1514,亞力,83.21,1.29,1.00
1515,力山,12.11,0.0,0.98
1516,川飛,-,0.0,2.14
1517,利奇,9.10,3.83,1.21
1519,華城,49.55,6.88,1.86
1521,大億,12.65,4.65,3.35
1522,堤維西,19.75,7.67,1.15
1524,耿鼎,117.22,0.0,0.81
1525,江申,10.51,2.88,1.72
1526,日馳,27.67,0.0,0.92
1527,鑽全,16.85,5.09,1.71
1528,恩德,11.47,1.34,1.13
1529,樂事綠能,-,0.0,0.91
1530,亞崴,21.56,1.29,1.75
1531,高林股,9.78,2.45,1.29
1532,勤美,31.86,13.82,1.26
1533,車王電,188.75,2.21,1.21
1535,中宇,11.16,5.39,2.67
1536,和大,25.65,0.0,1.38
1537,廣隆,8.90,5.87,2.38
1538,正峰,-,0.0,3.49
1539,巨庭,-,0.0,0.81
1540,喬福,12.61,10.44,1.57
1541,錩泰,14.24,10.96,1.39
1560,中砂,34.24,0.86,2.44
1582,信錦,10.52,9.44,1.77
1583,程泰,21.44,1.2,1.89
1590,亞德客-KY,40.87,2.31,-
1603,華電,14.43,0.0,0.98
1604,聲寶,85.55,0.0,0.72
1605,華新,18.99,0.0,1.12
1608,華榮,14.51,4.2,0.99
1609,大亞,20.55,1.44,0.74
1611,中電,15.09,5.0,1.62
1612,宏泰,13.52,3.42,0.93
1613,台一,16.77,0.0,0.92
1614,三洋電,39.46,3.13,2.15
1615,大山,8.47,13.33,1.14
1616,億泰,-,0.0,0.76
1617,榮星,13.12,0.0,1.40
1618,合機,7.01,0.0,0.62
1701,中化,20.89,2.48,1.91
1702,南僑,22.39,0.0,3.17
1704,榮化,19.42,4.05,3.22
1707,葡萄王,13.79,4.43,3.02
1708,東鹼,14.84,3.93,1.83
1709,和益,10.99,5.8,1.22
1710,東聯,16.88,4.11,2.38
1711,永光,17.39,2.0,2.33
1712,興農,13.81,5.52,1.09
1713,國化,45.00,0.9,0.99
1714,和桐,11.46,7.12,1.40
1715,萬洲,9.95,1.53,1.09
1717,長興,12.41,7.71,1.81
1718,中纖,7.30,0.0,1.31
1720,生達,16.77,5.05,1.85
1721,三晃,-,0.0,1.03
1722,台肥,38.46,1.27,2.20
1723,中碳,16.11,4.63,5.43
1724,台硝,107.69,1.36,1.22
1725,元禎,20.26,8.58,1.77
1726,永記,10.43,5.59,1.21
1727,中華化,18.86,2.85,2.07
1729,必翔,125.14,0.0,2.64
1730,花仙子,11.97,5.06,1.50
1731,美吾華,28.79,1.5,1.32
1732,毛寶,34.15,3.31,1.58
1733,五鼎,13.75,4.57,4.21
1734,杏輝,37.39,2.59,2.16
1735,日勝化,22.88,7.28,1.14
1736,喬山,80.77,0.71,1.77
1737,臺鹽,37.18,2.6,0.98
1762,中化生,30.28,3.91,4.39
1773,勝一,10.65,5.15,2.12
1802,台玻,15.85,1.27,1.83
1805,寶徠,-,0.0,2.23
1806,冠軍,12.00,4.13,1.59
1808,潤隆,13.39,7.21,2.30
1809,中釉,24.62,1.92,1.82
1810,和成,-,0.0,0.76
1902,台紙,7.11,0.0,1.03
1903,士紙,-,0.0,4.17
1904,正隆,10.18,4.91,0.87
1905,華紙,9.21,0.0,1.08
1906,寶隆,17.52,0.0,0.73
1907,永豐餘,10.44,5.67,0.95
1909,榮成,22.87,4.13,0.87
2002,中鋼,9.23,4.04,1.72
2006,東和鋼鐵,32.77,3.08,1.61
2007,燁興,7.76,0.0,0.77
2008,高興昌,-,0.0,1.73
2009,第一銅,8.50,4.23,1.14
2010,春源,8.87,3.58,0.91
2012,春雨,-,0.0,0.92
2013,中鋼構,12.44,3.92,1.02
2014,中鴻,5.64,0.0,1.37
2015,豐興,15.04,3.6,2.15
2017,官田鋼,12.83,0.0,0.94
