101年08月01日 個股日本益比、殖利率及股價淨值比,101年08月01日 個股日本益比、殖利率及股價淨值比,101年08月01日 個股日本益比、殖利率及股價淨值比,101年08月01日 個股日本益比、殖利率及股價淨值比,101年08月01日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.08,5.31,1.34
1102,亞泥,12.62,6.84,1.35
1103,嘉泥,453.33,3.68,0.63
1104,環泥,19.41,4.55,0.61
1108,幸福,45.86,0.0,0.61
1109,信大,35.86,3.37,0.74
1110,東泥,74.69,0.84,0.82
1201,味全,22.06,1.93,1.99
1203,味王,-,2.42,1.25
1210,大成,16.41,5.72,1.41
1213,大飲,100.00,0.0,2.12
1215,卜蜂,30.85,2.07,0.71
1216,統一,23.02,3.28,3.07
1217,愛之味,-,0.0,1.0
1218,泰山,49.70,3.05,1.5
1219,福壽,9.09,6.67,1.16
1220,台榮,13.96,0.0,0.88
1225,福懋油,-,2.17,1.11
1227,佳格,20.83,5.99,4.88
1229,聯華,10.25,5.51,0.72
1231,聯華食,14.00,3.81,2.07
1232,大統益,14.90,5.98,2.61
1233,天仁,19.30,4.9,2.49
1234,黑松,53.06,1.57,1.59
1235,興泰,160.00,0.0,1.56
1236,宏亞,17.18,7.04,1.62
1301,台塑,19.95,4.82,2.0
1303,南亞,42.12,3.64,1.69
1304,台聚,10.34,8.7,1.66
1305,華夏,27.79,0.0,0.99
1307,三芳,12.75,6.47,1.26
1308,亞聚,10.99,8.2,1.48
1309,台達化,27.50,5.79,0.88
1310,台苯,-,0.0,0.88
1312,國喬,19.85,5.19,0.91
1313,聯成,19.72,5.7,1.03
1314,中石化,4.56,15.18,1.16
1315,達新,9.05,6.5,0.9
1316,上曜,-,0.0,2.28
1319,東陽,14.48,2.39,1.07
1321,大洋,-,0.0,0.94
1323,永裕,10.51,5.52,1.37
1324,地球,14.30,5.31,0.82
1325,恆大,17.89,4.04,0.91
1326,台化,25.32,5.0,1.76
1337,再生-KY,10.71,5.61,2.49
1339,昭輝,10.46,5.51,1.32
1402,遠東新,18.04,5.87,1.47
1409,新纖,16.15,3.49,0.69
1410,南染,14.70,6.12,1.01
1413,宏洲,-,0.0,0.51
1414,東和,2.54,3.46,0.59
1416,廣豐,18.42,0.0,1.02
1417,嘉裕,12.30,0.0,0.92
1418,東華,18.71,0.0,0.66
1419,新紡,49.05,1.46,2.17
1423,利華,19.34,0.0,0.48
1432,大魯閣,147.50,0.0,0.62
1434,福懋,24.49,4.58,0.81
1435,中福,-,0.0,0.48
1437,勤益控,-,0.0,0.72
1438,三地開發,-,0.0,0.49
1439,雋揚,-,3.37,0.63
1440,南紡,-,1.63,0.82
1441,大東,-,8.67,0.6
1442,名軒,9.10,9.47,1.46
1443,立益物流,-,0.0,0.34
1444,力麗,17.26,7.48,0.85
1445,大宇,10.95,7.36,0.47
1446,宏和,4.31,2.34,0.86
1447,力鵬,-,0.0,0.7
1449,佳和,-,0.0,1.1
1451,年興,13.16,5.28,0.83
1452,宏益,25.94,5.84,0.58
1453,大將,-,4.56,0.8
1454,台富,-,7.36,0.57
1455,集盛,-,2.1,0.84
1456,怡華,-,0.0,2.46
1457,宜進,-,0.0,0.57
1459,聯發,-,5.41,0.8
1460,宏遠,5.60,0.0,0.94
1463,強盛新,122.75,0.0,1.02
1464,得力,24.86,2.3,0.78
1465,偉全,13.35,8.0,0.71
1466,聚隆,19.52,6.1,0.98
1467,南緯,13.02,4.73,0.74
1468,昶和,9.26,0.0,1.08
1469,理隆,70.75,0.0,0.69
1470,大統新創,30.26,1.69,1.13
1471,首利,-,0.0,0.71
1472,三洋實業,-,0.0,1.41
1473,台南,11.06,8.16,0.98
1474,弘裕,28.75,4.35,0.52
1475,業旺,-,0.0,0.78
1476,儒鴻,12.99,4.55,3.56
1477,聚陽,11.28,7.29,2.86
1503,士電,16.76,3.46,0.9
1504,東元,13.21,4.7,0.93
1506,正道,45.00,0.0,1.83
1507,永大,14.33,4.46,1.81
1512,瑞利,68.73,6.61,0.66
1513,中興電,12.65,5.9,1.07
1514,亞力,18.24,4.26,0.69
1515,力山,-,0.0,0.56
1516,川飛,-,0.0,0.77
1517,利奇,13.11,5.19,0.99
1519,華城,-,3.89,1.13
1521,大億,13.63,7.72,2.26
1522,堤維西,-,1.71,0.72
1524,耿鼎,-,0.0,0.43
1525,江申,9.91,3.74,1.29
1526,日馳,18.60,0.0,0.94
1527,鑽全,21.20,8.25,1.34
1528,恩德,9.42,9.04,0.75
1529,樂事綠能,-,0.0,0.39
1530,亞崴,10.37,4.67,1.36
1531,高林股,11.69,9.2,0.94
1532,勤美,17.42,4.64,0.7
1533,車王電,16.34,2.42,0.87
1535,中宇,12.47,5.54,2.78
1536,和大,10.26,0.0,1.23
1537,廣隆,14.11,4.7,2.0
1538,正峰,-,0.0,1.13
1539,巨庭,-,0.0,0.57
1540,喬福,11.74,7.18,1.3
1541,錩泰,-,0.0,0.88
1560,中砂,13.94,6.5,1.7
1582,信錦,11.06,6.49,1.57
1583,程泰,8.24,5.38,1.74
1589,永冠-KY,13.25,3.74,0.79
1590,亞德客-KY,18.20,3.49,4.05
1603,華電,12.73,0.0,0.61
1604,聲寶,-,3.3,0.71
1605,華新,-,0.0,0.53
1608,華榮,65.58,0.0,0.68
1609,大亞,18.65,3.35,0.6
1611,中電,13.88,6.45,1.15
1612,宏泰,12.84,3.16,0.6
1613,台一,-,0.0,0.56
1614,三洋電,24.40,4.52,1.5
1615,大山,16.80,4.65,0.84
1616,億泰,-,0.0,0.45
1617,榮星,-,0.0,0.83
1618,合機,21.72,5.01,0.5
1701,中化,16.95,2.68,1.15
1702,南僑,28.72,1.76,2.39
1704,榮化,18.96,6.32,1.44
1707,葡萄王,16.34,4.87,3.39
1708,東鹼,10.80,4.12,1.58
1709,和益,10.32,8.67,1.35
1710,東聯,13.06,8.67,1.82
1711,永光,18.14,5.68,1.18
1712,興農,13.15,5.63,0.94
1713,國化,31.62,2.88,0.73
1714,和桐,12.01,6.7,1.33
1715,萬洲,13.63,8.51,0.91
1717,長興,19.75,4.29,1.25
1718,中纖,24.05,0.0,0.81
1720,生達,15.30,3.94,1.42
1721,三晃,-,0.0,0.69
1722,台肥,26.01,3.18,1.35
1723,中碳,14.20,6.13,4.54
1724,台硝,7.04,8.51,1.52
1725,元禎,29.22,0.0,1.38
1726,永記,10.33,4.72,1.28
1727,中華化,13.13,6.74,1.39
1729,必翔,-,0.0,2.24
1730,花仙子,9.95,5.43,1.25
1731,美吾華,93.93,2.66,1.03
1732,毛寶,144.00,2.78,1.23
1733,五鼎,13.12,6.32,3.98
1734,杏輝,54.38,1.34,1.54
1735,日勝化,38.70,2.68,0.8
1736,喬山,22.79,2.5,2.84
1737,臺鹽,74.00,3.06,0.93
1762,中化生,22.57,3.16,2.22
1773,勝一,10.35,6.94,1.5
1789,神隆,38.62,2.21,4.2
1802,台玻,54.23,3.19,1.44
1805,寶徠,6.46,0.0,1.26
1806,冠軍,6.69,4.67,0.6
1808,潤隆,5.26,13.55,1.66
1809,中釉,11.61,3.65,0.79
1810,和成,59.31,5.84,0.52
1902,台紙,101.78,5.46,0.6
1903,士紙,-,0.0,2.62
1904,正隆,14.28,2.76,0.65
1905,華紙,-,0.0,0.7
1906,寶隆,18.57,0.0,0.47
