105年07月12日 個股日本益比、殖利率及股價淨值比,105年07月12日 個股日本益比、殖利率及股價淨值比,105年07月12日 個股日本益比、殖利率及股價淨值比,105年07月12日 個股日本益比、殖利率及股價淨值比,105年07月12日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,24.68,3.82,1.19
1102,亞泥,25.98,3.96,0.73
1103,嘉泥,25.59,1.15,0.45
1104,環泥,9.30,5.03,0.85
1108,幸福,9.95,8.29,0.85
1109,信大,-,1.99,0.7
1110,東泥,38.50,1.3,1.0
1201,味全,-,0.0,1.83
1203,味王,21.80,4.59,1.2
1210,大成,21.99,2.34,1.45
1213,大飲,92.50,5.41,1.39
1215,卜蜂,13.12,5.31,1.78
1216,統一,26.35,3.05,3.72
1217,愛之味,50.88,0.0,0.75
1218,泰山,24.09,0.0,1.3
1219,福壽,42.92,1.62,1.28
1220,台榮,12.30,4.67,0.87
1225,福懋油,17.41,2.02,3.37
1227,佳格,23.39,3.38,4.47
1229,聯華,12.89,6.78,0.92
1231,聯華食,12.32,5.17,1.62
1232,大統益,14.85,6.38,3.27
1233,天仁,17.52,5.19,2.37
1234,黑松,22.57,4.55,0.76
1235,興泰,10.81,0.0,0.8
1236,宏亞,35.09,3.5,1.12
1256,鮮活果汁-KY,14.34,3.74,3.2
1262,綠悅-KY,14.17,3.27,2.2
1301,台塑,15.56,4.47,1.74
1303,南亞,14.90,5.3,1.5
1304,台聚,13.62,3.91,0.76
1305,華夏,9.19,7.82,1.08
1307,三芳,12.41,5.18,1.71
1308,亞聚,16.75,4.64,0.96
1309,台達化,65.36,0.0,0.69
1310,台苯,7.65,6.41,1.25
1312,國喬,8.23,5.06,0.85
1313,聯成,-,2.21,0.58
1314,中石化,-,0.0,0.33
1315,達新,17.38,4.31,0.68
1316,上曜,-,0.0,1.54
1319,東陽,15.70,2.78,1.6
1321,大洋,148.82,0.0,1.13
1323,永裕,11.90,4.77,1.65
1324,地球,12.64,3.48,0.86
1325,恆大,17.54,3.44,1.08
1326,台化,14.63,4.26,1.64
1337,再生-KY,10.92,2.72,0.46
1338,廣華-KY,12.35,4.0,1.44
1339,昭輝,10.20,4.51,1.1
1340,勝悅-KY,7.94,1.64,1.21
1402,遠東新,20.95,4.12,0.67
1409,新纖,19.07,2.98,0.55
1410,南染,14.08,5.31,1.45
1413,宏洲,25.80,0.0,1.02
1414,東和,66.56,3.34,0.43
1416,廣豐,26.64,6.68,0.95
1417,嘉裕,-,0.0,0.41
1418,東華,-,0.0,1.18
1419,新紡,102.33,0.8,1.85
1423,利華,-,0.0,0.42
1432,大魯閣,66.03,0.0,1.59
1434,福懋,17.90,3.81,0.91
1435,中福,-,0.0,0.58
1436,華友聯,-,2.47,1.26
1437,勤益控,37.13,0.0,0.63
1438,三地開發,-,0.0,0.75
1439,雋揚,-,3.76,0.62
1440,南紡,19.14,3.67,0.79
1441,大東,-,0.0,0.96
1442,名軒,9.68,9.48,1.04
1443,立益物流,-,0.0,0.59
1444,力麗,24.88,6.09,0.69
1445,大宇,16.37,4.93,0.72
1446,宏和,-,1.66,1.4
1447,力鵬,-,0.0,0.59
1449,佳和,-,0.0,0.6
1451,年興,10.95,6.37,0.92
1452,宏益,8.54,8.67,1.1
1453,大將,9.43,2.44,0.72
1454,台富,13.86,5.46,0.71
1455,集盛,23.49,2.43,0.67
1456,怡華,8.09,0.0,0.85
1457,宜進,7.04,6.0,0.65
1459,聯發,22.16,2.44,0.76
1460,宏遠,14.48,5.26,1.35
1463,強盛新,31.58,3.89,1.48
1464,得力,22.60,6.61,2.09
1465,偉全,14.89,6.43,0.79
