105年10月07日 個股日本益比、殖利率及股價淨值比,105年10月07日 個股日本益比、殖利率及股價淨值比,105年10月07日 個股日本益比、殖利率及股價淨值比,105年10月07日 個股日本益比、殖利率及股價淨值比,105年10月07日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,27.35,3.63,1.32
1102,亞泥,48.68,3.96,0.76
1103,嘉泥,128.57,1.11,0.50
1104,環泥,9.96,4.25,1.01
1108,幸福,10.71,9.23,0.80
1109,信大,50.75,1.97,0.72
1110,東泥,40.00,1.32,1.01
1201,味全,-,0.0,1.73
1203,味王,20.94,4.5,1.26
1210,大成,13.77,2.55,1.34
1213,大飲,45.00,6.54,1.14
1215,卜蜂,10.56,5.32,1.78
1216,統一,24.04,3.26,3.80
1217,愛之味,46.18,0.0,0.73
1218,泰山,21.67,0.0,1.69
1219,福壽,29.41,1.67,1.26
1220,台榮,10.80,4.63,0.89
1225,福懋油,16.09,1.93,3.69
1227,佳格,23.49,3.31,4.91
1229,聯華,13.85,6.89,0.92
1231,聯華食,10.17,5.61,1.56
1232,大統益,14.91,5.72,4.23
1233,天仁,16.26,5.35,2.54
1234,黑松,11.67,4.66,0.74
1235,興泰,8.23,0.0,0.81
1236,宏亞,45.36,3.67,1.10
1256,鮮活果汁-KY,21.00,2.68,4.78
1262,綠悅-KY,14.58,3.07,2.47
1301,台塑,15.65,4.53,1.83
1303,南亞,17.26,5.24,1.62
1304,台聚,13.96,3.38,0.89
1305,華夏,11.56,5.22,1.64
1307,三芳,11.39,5.49,1.69
1308,亞聚,17.20,4.35,1.04
1309,台達化,-,0.0,0.78
1310,台苯,10.93,6.1,1.40
1312,國喬,12.42,4.88,0.91
1313,聯成,-,1.86,0.70
1314,中石化,-,0.0,0.37
1315,達新,17.77,4.45,0.70
1316,上曜,-,0.0,1.51
1319,東陽,18.65,1.94,2.34
1321,大洋,199.62,0.0,1.15
1323,永裕,10.74,4.76,1.77
1324,地球,12.85,3.11,0.98
1325,恆大,15.08,3.57,1.07
1326,台化,14.73,4.09,1.79
1337,再生-KY,9.14,2.6,0.49
1338,廣華-KY,13.93,3.78,1.63
1339,昭輝,9.61,4.73,1.09
1340,勝悅-KY,7.29,1.69,1.17
1402,遠東新,29.50,4.24,0.66
1409,新纖,17.28,2.89,0.56
1410,南染,14.38,5.38,1.50
1413,宏洲,-,0.0,0.97
1414,東和,60.70,3.29,0.44
1417,嘉裕,-,0.0,0.51
1418,東華,-,0.0,1.18
1419,新紡,87.44,0.89,1.67
1423,利華,-,0.0,0.45
1432,大魯閣,-,0.0,1.28
1434,福懋,18.63,4.0,0.92
1435,中福,-,0.0,0.59
1436,華友聯,370.45,2.45,1.25
1437,勤益控,9.15,0.0,0.62
1438,三地開發,-,0.0,0.76
1439,雋揚,-,2.83,0.84
1440,南紡,25.00,3.6,0.83
1441,大東,-,0.0,0.96
1442,名軒,13.59,10.36,0.97
1443,立益物流,-,0.0,0.57
1444,力麗,31.19,5.94,0.74
1445,大宇,14.47,5.4,0.68
1446,宏和,-,1.7,1.38
1447,力鵬,-,0.0,0.65
1449,佳和,-,0.0,0.75
1451,年興,9.34,6.28,0.98
1452,宏益,12.84,9.05,1.15
1453,大將,-,2.44,0.72
1454,台富,14.95,5.77,0.69
1455,集盛,-,2.39,0.69
1456,怡華,6.52,0.0,0.80
1457,宜進,24.63,5.94,0.69
1459,聯發,-,2.43,0.82
1460,宏遠,14.17,5.18,1.46
1463,強盛新,24.46,3.87,1.55
1464,得力,20.76,8.01,1.82
1465,偉全,13.72,6.98,0.73
1466,聚隆,-,0.0,0.84
1467,南緯,263.00,0.0,1.27
1468,昶和,-,0.0,1.45
1469,理隆,-,0.0,0.93
1470,大統新創,25.07,3.23,1.70
1471,首利,-,0.0,0.54
1472,三洋實業,34.40,0.0,2.72
1473,台南,17.99,3.95,1.11
1474,弘裕,13.93,4.27,0.84
1475,業旺,4.47,0.0,1.18
1476,儒鴻,25.44,2.82,7.77
1477,聚陽,14.72,6.38,3.70
1503,士電,16.00,3.76,0.98
1504,東元,16.46,2.96,1.10
1506,正道,49.66,0.0,1.39
1507,永大,11.26,5.58,1.73
1512,瑞利,-,0.0,0.70
1513,中興電,12.50,5.41,1.06
1514,亞力,12.47,4.53,0.79
1515,力山,19.75,3.21,1.24
1516,川飛,60.94,13.18,1.33
1517,利奇,22.56,4.93,0.68
1519,華城,19.84,3.18,1.57
1521,大億,13.71,6.09,3.76
1522,堤維西,11.04,4.17,1.91
1524,耿鼎,10.74,0.0,1.12
1525,江申,16.84,1.59,2.53
1526,日馳,7.66,2.65,1.20
1527,鑽全,8.80,3.59,3.61
1528,恩德,1010.00,0.99,0.78
1529,樂事綠能,-,0.0,4.12
1530,亞崴,10.07,3.44,1.02
1531,高林股,24.49,3.6,0.78
1532,勤美,11.30,6.91,1.01
1533,車王電,25.80,1.2,1.79
1535,中宇,14.40,6.59,1.76
1536,和大,29.57,2.11,9.77
1537,廣隆,14.38,4.82,4.07
1538,正峰,5.48,0.0,0.78
1539,巨庭,7.90,4.08,1.90
1540,喬福,42.50,6.92,0.88
1541,錩泰,10.78,6.08,3.74
1558,伸興,11.09,5.79,2.44
1560,中砂,15.81,6.63,2.25
1568,倉佑,23.51,2.53,2.76
1582,信錦,9.72,8.51,1.56
1583,程泰,11.77,2.5,1.60
