103年11月03日 個股日本益比、殖利率及股價淨值比,103年11月03日 個股日本益比、殖利率及股價淨值比,103年11月03日 個股日本益比、殖利率及股價淨值比,103年11月03日 個股日本益比、殖利率及股價淨值比,103年11月03日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.65,4.91,1.6
1102,亞泥,15.56,5.12,0.98
1103,嘉泥,7.57,6.99,0.55
1104,環泥,12.51,4.13,1.1
1108,幸福,14.23,4.46,0.92
1109,信大,15.23,9.06,0.96
1110,東泥,51.50,1.29,1.0
1201,味全,17.55,2.29,1.58
1203,味王,20.84,4.48,1.29
1210,大成,6.68,14.39,1.11
1213,大飲,59.06,0.0,1.49
1215,卜蜂,7.86,5.12,1.25
1216,統一,19.69,4.07,3.15
1217,愛之味,-,0.0,0.73
1218,泰山,-,0.0,1.16
1219,福壽,38.75,0.97,1.3
1220,台榮,25.90,3.47,0.85
1225,福懋油,79.62,1.16,1.74
1227,佳格,27.08,3.59,4.35
1229,聯華,8.87,5.03,0.79
1231,聯華食,18.76,6.9,1.74
1232,大統益,15.41,5.27,3.87
1233,天仁,17.22,4.95,3.16
1234,黑松,17.35,5.46,0.86
1235,興泰,19.52,0.0,1.11
1236,宏亞,13.06,5.3,1.37
1262,綠悅-KY,16.05,2.6,2.35
1301,台塑,19.42,2.7,1.61
1303,南亞,14.85,3.0,1.65
1304,台聚,22.54,4.1,0.9
1305,華夏,12.56,10.62,0.87
1307,三芳,11.42,5.79,1.54
1308,亞聚,18.86,4.82,1.1
1309,台達化,-,0.0,0.74
1310,台苯,5.76,7.52,1.12
1312,國喬,9.44,6.92,0.88
1313,聯成,36.61,3.8,0.65
1314,中石化,-,0.0,0.73
1315,達新,46.03,3.45,0.83
1316,上曜,-,0.0,1.59
1319,東陽,15.00,3.38,1.17
1321,大洋,-,0.0,1.63
1323,永裕,11.40,4.84,1.76
1324,地球,24.20,9.59,1.08
1325,恆大,42.45,3.13,1.19
1326,台化,18.85,3.56,1.47
1337,再生-KY,5.69,8.8,0.83
1338,廣華-KY,12.44,2.56,1.59
1339,昭輝,24.50,1.6,3.57
1340,勝悅-KY,9.47,5.13,1.83
1402,遠東新,16.95,4.1,0.86
1409,新纖,13.02,3.13,0.73
1410,南染,25.45,3.54,1.79
1413,宏洲,-,0.0,0.65
1414,東和,22.44,6.19,0.56
1416,廣豐,25.77,13.73,1.0
1417,嘉裕,19.20,2.54,0.68
1418,東華,-,0.0,1.05
1419,新紡,103.95,1.14,1.61
1423,利華,-,0.0,0.51
1432,大魯閣,-,0.0,1.6
1434,福懋,22.63,3.32,1.02
1435,中福,-,0.0,0.76
1436,華友聯,13.57,0.0,1.31
1437,勤益控,-,0.0,0.95
1438,三地開發,52.91,0.0,1.12
1439,雋揚,-,3.7,0.61
1440,南紡,36.74,3.55,1.08
1441,大東,-,0.0,0.82
1442,名軒,9.42,17.13,1.25
1443,立益物流,-,0.0,0.62
1444,力麗,20.27,2.24,0.71
1445,大宇,27.94,5.59,0.66
1446,宏和,-,1.04,2.13
1447,力鵬,12.82,9.17,0.77
1449,佳和,-,0.0,0.48
1451,年興,13.85,7.94,1.02
1452,宏益,8.74,6.58,0.76
1453,大將,-,5.76,0.73
1454,台富,27.64,3.23,0.63
1455,集盛,34.20,2.34,0.71
1456,怡華,-,0.0,1.53
1457,宜進,8.46,6.16,0.56
1459,聯發,12.93,3.66,0.78
1460,宏遠,25.61,1.37,1.41
1463,強盛新,31.46,1.99,1.31
1464,得力,-,0.0,1.04
1465,偉全,11.53,16.18,0.76
1466,聚隆,22.36,2.36,1.21
1467,南緯,27.50,1.52,1.17
1468,昶和,-,0.0,1.41
1469,理隆,610.00,0.0,0.89
1470,大統新創,28.21,1.59,1.77
1471,首利,-,0.0,0.66
1472,三洋實業,-,0.0,6.88
1473,台南,40.00,9.73,0.95
1474,弘裕,15.19,3.66,0.62
1475,業旺,-,0.0,2.58
1476,儒鴻,26.22,2.6,9.45
1477,聚陽,18.05,4.83,5.52
1503,士電,16.01,3.53,1.03
1504,東元,16.12,3.19,1.51
1506,正道,-,0.0,2.26
1507,永大,14.30,3.67,2.77
1512,瑞利,-,0.0,0.62
1513,中興電,15.32,4.15,1.21
1514,亞力,49.12,3.59,0.64
1515,力山,22.12,4.35,0.96
1516,川飛,48.71,0.0,2.14
1517,利奇,9.85,3.73,0.91
1519,華城,28.11,2.15,1.32
1521,大億,14.16,5.17,3.61
1522,堤維西,56.67,0.0,1.04
1524,耿鼎,-,0.0,0.61
1525,江申,11.35,2.94,1.36
1526,日馳,14.76,0.0,1.22
1527,鑽全,12.89,12.0,2.43
