100年11月17日 個股日本益比、殖利率及股價淨值比,100年11月17日 個股日本益比、殖利率及股價淨值比,100年11月17日 個股日本益比、殖利率及股價淨值比,100年11月17日 個股日本益比、殖利率及股價淨值比,100年11月17日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,13.43,5.93,1.33
1102,亞泥,9.53,6.46,1.28
1103,嘉泥,33.66,4.35,0.65
1104,環泥,18.65,6.87,0.71
1108,幸福,-,0.0,0.59
1109,信大,-,2.6,0.77
1110,東泥,530.00,0.94,0.74
1201,味全,10.06,1.84,2.34
1203,味王,34.44,2.34,1.26
1210,大成,13.05,5.85,1.41
1213,大飲,146.43,0.0,1.79
1215,卜蜂,20.42,6.9,0.82
1216,統一,20.23,5.12,2.47
1217,愛之味,99.50,0.0,0.91
1218,泰山,17.98,4.3,1.33
1219,福壽,6.81,4.48,1.2
1220,台榮,12.71,0.0,0.94
1225,福懋油,18.04,5.99,1.07
1227,佳格,20.57,4.48,6.2
1229,聯華,8.15,8.11,0.76
1231,聯華食,12.01,3.66,2.14
1232,大統益,12.97,7.18,2.75
1233,天仁,17.45,4.29,3.03
1234,黑松,40.66,1.81,1.51
1235,興泰,125.26,1.26,1.48
1236,宏亞,17.93,6.1,1.68
1301,台塑,11.04,7.98,2.1
1303,南亞,15.10,7.22,1.91
1304,台聚,7.71,8.21,1.89
1305,華夏,36.50,0.0,0.81
1307,三芳,11.22,9.38,1.47
1308,亞聚,7.81,10.32,1.66
1309,台達化,6.73,13.65,0.89
1310,台苯,-,0.0,0.86
1312,國喬,7.30,6.92,0.98
1313,聯成,9.15,13.11,0.89
1314,中石化,4.81,6.49,1.59
1315,達新,20.43,3.5,1.04
1316,上曜,-,0.0,1.62
1319,東陽,18.19,3.36,1.23
1321,大洋,-,0.0,1.91
1323,永裕,10.20,7.46,1.33
1324,地球,12.77,3.1,0.93
1325,恆大,12.81,5.42,1.12
1326,台化,10.06,8.8,1.91
1337,再生-KY,11.04,0.0,2.11
1402,遠東新,11.55,6.79,1.65
1409,新纖,10.12,9.37,0.76
1410,南染,14.22,0.97,1.17
1413,宏洲,19.88,0.0,0.57
1414,東和,2.12,0.0,0.96
1416,廣豐,10.61,5.24,0.69
1417,嘉裕,14.46,0.0,0.76
1418,東華,50.67,0.0,0.83
1419,新紡,55.54,1.94,1.98
1423,利華,19.33,0.0,0.56
1432,大魯閣,2.06,0.0,0.5
1434,福懋,20.41,7.26,0.91
1435,中福,-,0.0,0.57
1436,華友聯,-,1.55,1.16
1437,勤益控,-,1.0,0.84
1438,三地開發,0.37,0.0,0.44
1439,雋揚,-,49.75,0.85
1440,南紡,18.28,9.4,0.8
1441,大東,3.02,0.0,0.98
1442,名軒,8.25,8.51,1.8
1443,立益物流,15.26,0.0,0.42
1444,力麗,6.14,16.67,0.87
1445,大宇,13.79,6.25,0.58
1446,宏和,6.77,0.0,0.9
1447,力鵬,7.48,5.57,0.71
1449,佳和,-,0.0,2.0
