101年11月06日 個股日本益比、殖利率及股價淨值比,101年11月06日 個股日本益比、殖利率及股價淨值比,101年11月06日 個股日本益比、殖利率及股價淨值比,101年11月06日 個股日本益比、殖利率及股價淨值比,101年11月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.67,4.95,1.47
1102,亞泥,17.52,7.13,1.43
1103,嘉泥,-,3.7,0.78
1104,環泥,11.88,4.21,0.66
1108,幸福,14.14,0.0,0.59
1109,信大,50.00,3.33,0.77
1110,東泥,59.76,0.8,0.86
1201,味全,21.15,1.82,2.09
1203,味王,488.75,2.56,1.19
1210,大成,14.68,6.65,1.24
1213,大飲,54.85,0.0,1.45
1215,卜蜂,12.55,2.17,0.69
1216,統一,22.06,3.24,3.26
1217,愛之味,90.00,0.0,0.85
1218,泰山,64.79,3.22,1.42
1219,福壽,-,6.47,1.22
1220,台榮,12.74,0.0,0.87
1225,福懋油,32.95,2.33,1.04
1227,佳格,20.65,6.27,4.75
1229,聯華,10.81,5.38,0.74
1231,聯華食,11.85,4.26,1.85
1232,大統益,14.93,5.93,2.8
1233,天仁,18.61,5.19,2.55
1234,黑松,47.19,1.74,1.43
1235,興泰,77.42,0.0,1.38
1236,宏亞,20.78,7.08,1.65
1301,台塑,37.38,5.19,2.11
1303,南亞,580.00,4.02,1.66
1304,台聚,12.04,11.16,1.46
1305,華夏,10.64,0.0,0.97
1307,三芳,11.37,6.44,1.28
1308,亞聚,13.24,12.88,1.11
1309,台達化,-,7.84,0.72
1310,台苯,-,0.0,0.88
1312,國喬,8.46,4.81,0.94
1313,聯成,16.22,6.56,0.95
1314,中石化,14.36,17.41,1.11
1315,達新,11.12,6.14,1.02
1316,上曜,-,0.0,0.82
1319,東陽,14.30,3.1,0.86
1321,大洋,-,0.0,1.06
1323,永裕,9.38,5.69,1.35
1324,地球,30.00,5.88,0.76
1325,恆大,20.18,3.93,0.95
1326,台化,272.00,5.88,1.72
1337,再生-KY,9.92,5.79,2.52
1339,昭輝,10.66,5.45,1.21
1402,遠東新,18.95,6.51,1.43
1409,新纖,19.91,3.46,0.69
1410,南染,17.92,4.02,1.55
1413,宏洲,-,0.0,0.62
1414,東和,42.74,3.69,0.56
1416,廣豐,6.81,0.0,0.99
1417,嘉裕,14.79,0.0,0.76
1418,東華,-,0.0,0.7
1419,新紡,56.29,1.72,1.82
1423,利華,-,0.0,0.5
1432,大魯閣,-,0.0,0.56
1434,福懋,16.51,4.49,0.86
1435,中福,-,0.0,0.95
1436,華友聯,2.74,0.0,1.56
1437,勤益控,-,0.0,0.79
1438,三地開發,18.53,0.0,0.56
1439,雋揚,-,3.53,0.61
1440,南紡,27.98,1.52,0.87
1441,大東,-,8.1,0.72
1442,名軒,10.13,10.68,1.44
1443,立益物流,-,0.0,0.43
1444,力麗,26.97,7.8,0.86
1445,大宇,25.22,7.34,0.49
1446,宏和,-,1.76,1.19
1447,力鵬,-,0.0,0.74
1449,佳和,-,0.0,1.83
1451,年興,18.53,4.95,0.86
1452,宏益,14.37,5.52,0.59
1453,大將,12.90,4.37,0.81
1454,台富,-,7.41,0.59
1455,集盛,-,2.45,0.69
1456,怡華,-,0.0,7.22
1457,宜進,-,0.0,0.66
1459,聯發,-,6.1,0.76
1460,宏遠,5.31,0.0,0.84
1463,強盛新,202.00,0.0,1.03
1464,得力,33.65,2.29,0.8
1465,偉全,21.47,8.84,0.66
1466,聚隆,40.92,6.43,0.95
1467,南緯,10.36,4.34,0.81
1468,昶和,18.13,0.0,1.21
1469,理隆,35.96,0.0,0.72
1470,大統新創,87.69,1.75,1.11
1471,首利,-,0.0,0.65
1472,三洋實業,-,0.0,2.42
1473,台南,23.94,8.14,1.06
1474,弘裕,-,4.37,0.53
1475,業旺,-,0.0,0.79
1476,儒鴻,15.02,3.93,3.89
1477,聚陽,11.92,6.72,3.33
1503,士電,20.64,3.38,0.94
1504,東元,13.42,4.41,1.0
1506,正道,-,0.0,2.5
1507,永大,16.33,3.74,2.18
1512,瑞利,14.69,6.68,0.67
1513,中興電,14.01,6.43,1.01
1514,亞力,11.71,4.27,0.69
1515,力山,-,0.0,0.59
1516,川飛,-,0.0,1.43
1517,利奇,12.19,6.45,0.81
1519,華城,-,4.03,1.14
1521,大億,11.50,8.71,2.22
1522,堤維西,-,1.96,0.64
1524,耿鼎,-,0.0,0.51
1525,江申,9.38,3.66,1.31
1526,日馳,-,0.0,0.77
1527,鑽全,42.82,10.9,1.08
1528,恩德,30.30,10.3,0.7
1529,樂事綠能,-,0.0,0.68
1530,亞崴,9.05,4.98,1.26
1531,高林股,17.09,11.94,0.77
1532,勤美,20.15,2.96,1.07
1533,車王電,8.15,2.52,0.81
1535,中宇,11.41,5.47,2.77
1536,和大,10.40,0.0,1.25
1537,廣隆,9.48,4.29,2.07
1538,正峰,-,0.0,0.87
1539,巨庭,-,0.0,0.6
1540,喬福,9.52,8.0,1.2
1541,錩泰,-,0.0,0.82
1560,中砂,14.06,6.69,1.6
1582,信錦,10.00,5.68,1.81
1583,程泰,8.21,6.25,1.51
1589,永冠-KY,10.54,4.82,0.56
1590,亞德客-KY,18.93,3.73,3.92
1603,華電,10.05,0.0,0.73
1604,聲寶,66.53,3.01,0.74
1605,華新,-,0.0,0.5
1608,華榮,16.21,0.0,0.92
1609,大亞,56.67,3.68,0.55
1611,中電,39.30,7.1,1.14
1612,宏泰,13.14,3.17,0.6
1613,台一,-,0.0,0.55
1614,三洋電,37.06,4.01,1.76
1615,大山,32.42,4.67,0.84
1616,億泰,-,0.0,0.58
1617,榮星,-,0.0,0.91
1618,合機,11.29,4.76,0.52
1701,中化,18.20,2.67,1.15
1702,南僑,19.40,2.01,2.05
1704,榮化,46.16,8.16,1.3
1707,葡萄王,15.40,4.33,3.97
1708,東鹼,11.12,4.72,1.42
1709,和益,11.56,11.04,1.17
1710,東聯,22.82,9.39,1.83
1711,永光,17.84,5.49,1.25
1712,興農,11.94,6.2,0.87
1713,國化,25.74,2.56,0.82
1714,和桐,15.11,8.45,1.17
1715,萬洲,14.13,10.08,0.8
1717,長興,18.37,4.22,1.29
1718,中纖,52.05,0.0,0.79
1720,生達,15.42,3.91,1.46
1721,三晃,-,0.0,0.71
1722,台肥,29.29,3.27,1.34
1723,中碳,14.99,6.25,5.13
1724,台硝,8.57,9.57,1.42
1725,元禎,-,0.0,1.34
1726,永記,9.88,4.42,1.37
1727,中華化,14.55,7.39,1.35
1729,必翔,-,0.0,2.21
1730,花仙子,9.56,5.78,1.21
1731,美吾華,64.79,2.25,1.23
1732,毛寶,-,2.86,1.24
1733,五鼎,13.42,6.76,3.86
1734,杏輝,35.86,1.12,1.8
1735,日勝化,11.69,2.69,0.78
1736,喬山,21.32,2.75,2.75
1737,臺鹽,86.74,3.41,0.85
1762,中化生,18.11,3.05,2.29
1773,勝一,10.26,6.67,1.6
1789,神隆,35.30,2.25,4.34
1802,台玻,-,3.33,1.46
1805,寶徠,13.56,0.0,1.31
1806,冠軍,-,4.98,0.58
1808,潤隆,5.59,13.4,1.83
1809,中釉,14.94,3.89,0.75
1810,和成,59.80,5.02,0.61
1902,台紙,-,5.95,0.57
1903,士紙,-,0.0,2.96
1904,正隆,12.55,2.54,0.7
1905,華紙,-,0.0,0.68
1906,寶隆,-,0.0,0.54
1907,永豐餘,21.23,6.61,0.74
1909,榮成,13.82,0.0,0.52
2002,中鋼,120.95,4.57,1.4
2006,東和鋼鐵,16.48,5.75,1.25
2007,燁興,-,0.0,0.56
2008,高興昌,-,0.0,4.32
2009,第一銅,-,0.0,0.89
2010,春源,20.00,7.27,0.69
2012,春雨,-,0.0,0.84
2013,中鋼構,8.24,6.87,1.09
2014,中鴻,-,0.0,1.16
2015,豐興,16.93,6.33,1.77
2017,官田鋼,-,4.0,0.56
2020,美亞,-,0.0,0.87
2022,聚亨,-,0.0,0.44
2023,燁輝,-,6.05,0.55
2024,志聯,-,3.05,0.5
2025,千興,-,0.0,0.5
2027,大成鋼,-,8.48,1.02
2028,威致,-,0.0,0.52
2029,盛餘,43.41,6.18,0.75
2030,彰源,-,0.0,0.86
2031,新光鋼,-,5.95,0.88
2032,新鋼,251.25,1.99,0.8
2033,佳大,17.86,7.0,0.82
2034,允強,17.91,7.79,0.89
2038,海光,-,11.85,0.8
2049,上銀,15.86,3.45,4.47
2059,川湖,15.71,2.66,3.63
2062,橋椿,11.67,8.19,1.06
2101,南港,54.19,7.62,2.73
2102,泰豐,16.78,3.63,0.92
2103,台橡,14.78,10.91,2.83
2104,國際中橡,10.98,5.01,1.05
2105,正新,15.97,3.84,3.54
2106,建大,12.13,5.75,1.88
2107,厚生,7.92,8.02,1.06
2108,南帝,17.55,11.17,1.27
2109,華豐,-,0.0,0.71
2114,鑫永銓,12.42,4.78,3.04
2201,裕隆,24.39,2.0,1.21
2204,中華,12.84,4.49,0.85
2206,三陽工業,42.11,0.0,1.14
2207,和泰車,14.75,4.19,3.61
2208,台船,16.23,7.56,0.92
2227,裕日車,12.35,4.95,3.12
2231,為升,17.80,3.31,3.21
2301,光寶科,12.87,6.15,1.29
2302,麗正,-,0.0,0.36
2303,聯電,17.58,4.74,0.66
2305,全友,-,0.0,0.54
2308,台達電,17.37,3.28,3.19
2311,日月光,14.93,9.21,1.6
2312,金寶,-,1.66,0.49
2313,華通,15.62,4.39,0.9
2314,台揚,-,0.0,1.26
2315,神達,17.27,1.58,0.49
2316,楠梓電,8.93,0.0,0.68
2317,鴻海,11.45,2.78,1.76
2321,東訊,-,0.0,2.87
2323,中環,54.13,0.0,0.35
2324,仁寶,11.53,7.45,0.79
2325,矽品,17.26,4.9,1.53
2327,國巨*,16.25,0.0,0.54
2328,廣宇,40.95,0.0,1.3
2329,華泰,-,0.0,0.7
2330,台積電,15.02,3.32,3.47
2331,精英,18.21,31.55,0.48
2332,友訊,14.96,6.51,0.8
2337,旺宏,-,9.86,0.73
2338,光罩,28.64,10.58,0.7
2340,台亞,17.70,5.38,0.83
2342,茂矽,-,0.0,0.25
2344,華邦電,-,0.0,0.43
2345,智邦,7.83,10.03,1.1
2347,聯強,15.33,6.88,2.27
2348,海悅,-,0.0,10.47
2349,錸德,-,0.0,0.3
2351,順德,15.16,1.6,0.85
2352,佳世達,-,0.0,0.63
2353,宏碁,125.79,0.0,0.86
2354,鴻準,17.47,1.49,2.21
2355,敬鵬,7.75,5.0,1.08
2356,英業達,10.31,6.44,0.74
2357,華碩,11.00,4.63,1.98
2358,廷鑫,-,0.0,0.85
2359,所羅門,13.83,0.0,0.55
2360,致茂,25.40,3.97,3.11
2361,鴻友,-,0.0,0.54
2362,藍天,20.31,4.17,2.8
2363,矽統,-,0.0,0.8
2364,倫飛,-,0.0,0.37
2365,昆盈,25.24,0.0,0.6
2367,燿華,-,7.91,0.53
2368,金像電,-,0.0,0.4
2369,菱生,15.38,4.59,0.85
2371,大同,17.28,0.0,0.53
2373,震旦行,14.05,6.51,2.4
2374,佳能,8.61,6.77,1.19
2375,凱美,-,0.0,0.46
2376,技嘉,10.11,8.42,0.73
2377,微星,11.11,8.0,0.51
2379,瑞昱,13.98,4.17,1.62
2380,虹光,-,3.4,0.42
2382,廣達,11.55,5.53,2.36
2383,台光電,8.52,6.14,1.49
2384,勝華,-,0.0,0.59
2385,群光,13.44,6.71,2.69
2387,精元,-,2.34,0.72
2388,威盛,-,0.0,1.34
2390,云辰,-,0.0,1.04
2392,正崴,35.33,3.77,1.59
2393,億光,22.10,7.2,1.04
2395,研華,17.85,4.57,3.65
2397,友通,12.49,6.79,0.92
2399,映泰,51.58,15.31,0.68
2401,凌陽,-,0.0,0.52
2402,毅嘉,11.55,0.0,0.63
2404,漢唐,10.28,11.72,1.35
2405,輔信,8.76,0.0,0.5
2406,國碩,15.73,3.09,0.9
2408,南亞科,-,0.0,2.3
2409,友達,-,0.0,0.64
2412,中華電,17.67,5.85,2.02
2413,環科,-,0.0,0.47
2414,精技,10.86,9.71,0.94
2415,錩新,6.27,8.62,0.83
2417,圓剛,-,14.13,0.76
2419,仲琦,10.07,8.86,1.16
2420,新巨,10.88,9.78,1.37
2421,建準,16.60,8.75,1.25
2423,固緯,15.44,8.52,1.19
2424,隴華,-,0.0,2.08
2425,承啟,465.00,0.0,4.27
2426,鼎元,-,0.0,0.67
2427,三商電,-,4.42,0.75
2428,興勤,8.11,5.73,1.09
2429,銘旺科,0.90,0.0,0.34
2430,燦坤,10.72,7.76,2.13
2431,聯昌,-,0.0,0.47
2433,互盛電,8.83,15.85,1.17
2434,統懋,-,0.0,0.38
2436,偉詮電,104.00,0.0,0.94
2437,旺詮,13.79,5.36,0.72
2438,翔耀,5.85,0.0,0.54
2439,美律,13.42,5.82,1.32
2440,太空梭,-,0.0,0.5
2441,超豐,11.06,5.37,1.11
2442,新美齊,12.00,0.0,0.55
2443,昶虹,-,0.0,0.26
2444,兆勁,6.16,0.0,0.69
2448,晶電,-,2.24,0.97
2449,京元電子,15.19,4.22,0.89
2450,神腦,16.87,4.64,4.82
2451,創見,10.75,7.38,1.7
2453,凌群,12.47,4.83,0.63
2454,聯發科,30.51,2.9,2.42
2455,全新,15.34,6.33,2.16
2456,奇力新,8.87,2.55,0.87
2457,飛宏,12.94,18.13,0.94
2458,義隆,19.47,2.37,2.92
2459,敦吉,9.30,7.56,0.79
2460,建通,25.89,6.87,0.72
2461,光群雷,42.31,0.0,0.62
2462,良得電,7.63,8.38,1.6
2464,盟立,21.52,7.37,1.06
2465,麗臺,-,0.0,0.49
2466,冠西電,-,0.0,2.4
2467,志聖,11.21,9.45,1.17
2468,華經,49.33,5.63,0.59
2471,資通,7.71,7.74,0.97
2472,立隆電,24.66,11.06,0.67
2473,思源,27.18,3.17,2.38
2474,可成,10.73,3.89,1.7
2475,華映,-,0.0,0.25
2476,鉅祥,10.89,4.26,0.87
2477,美隆電,-,0.0,0.86
2478,大毅,41.71,4.09,0.92
2480,敦陽科,10.71,7.85,1.19
2481,強茂,-,0.0,0.51
2482,連宇,-,0.0,0.74
2483,百容,-,2.93,0.53
2484,希華,-,0.0,0.5
2485,兆赫,11.82,8.42,1.14
2486,一詮,165.00,0.0,0.96
2488,漢平,-,6.51,0.55
2489,瑞軒,11.09,8.39,1.36
2491,吉祥全,-,0.0,0.29
2492,華新科,-,0.0,0.32
2493,揚博,7.76,11.33,1.39
2495,普安,28.24,6.56,1.06
2496,卓越,-,0.0,6.37
2497,怡利電,13.30,0.0,1.76
2498,宏達電,6.40,19.95,2.16
2499,東貝,-,0.0,1.4
2501,國建,5.69,7.17,1.08
2504,國產,177.50,1.88,0.72
2505,國揚,10.78,2.16,1.0
2506,太設,129.17,4.52,0.56
2509,全坤建,8.79,11.27,0.8
2511,太子,13.82,7.54,1.48
2514,龍邦,33.95,0.0,1.55
2515,中工,61.25,1.63,0.57
2516,新建,10.70,9.84,0.7
2520,冠德,11.35,5.17,0.94
2524,京城,12.97,3.44,1.46
2527,宏璟,39.68,6.5,0.65
2528,皇普,28.54,0.0,1.03
2530,華建,88.00,5.68,0.73
2534,宏盛,8.05,7.57,0.88
2535,達欣工,10.54,8.21,1.24
2536,宏普,6.22,5.43,0.85
2537,聯上發,10.52,0.0,1.46
2538,基泰,13.68,6.6,1.31
2539,櫻花建,14.92,7.33,1.55
2540,愛山林,-,0.0,1.44
2543,皇昌,107.00,0.0,0.62
2545,皇翔,5.34,4.1,2.17
2546,根基,32.97,4.1,0.68
2547,日勝生,52.14,8.22,0.79
2548,華固,19.93,9.33,1.56
2597,潤弘,13.09,3.89,1.36
2601,益航,19.41,2.16,0.81
2603,長榮,-,0.0,0.95
2605,新興,8.29,6.2,1.0
2606,裕民,15.94,6.65,1.58
2607,榮運,35.69,1.65,0.97
2608,嘉里大榮,29.16,2.0,3.08
2609,陽明,-,0.0,1.07
2610,華航,-,0.0,1.13
2611,志信,2.81,0.0,0.92
2612,中航,17.27,5.71,0.93
2613,中櫃,20.41,0.0,0.64
2614,東森,-,0.0,0.58
2615,萬海,36.10,0.0,1.09
2616,山隆,8.81,4.58,1.03
2617,台航,12.97,6.42,1.07
2618,長榮航,-,0.0,1.52
2637,慧洋-KY,6.91,3.95,1.73
2701,萬企,26.55,3.08,0.9
2702,華園,20.84,4.55,1.65
2704,國賓,32.26,1.67,1.29
2705,六福,-,0.0,1.02
2706,第一店,26.30,3.18,1.07
2707,晶華,29.49,3.44,10.46
2722,夏都,22.57,3.18,2.37
2723,美食-KY,25.18,1.95,4.79
2727,王品,32.59,2.5,7.06
2801,彰銀,12.30,6.0,1.05
2809,京城銀,6.73,0.0,1.18
2812,台中銀,8.40,4.61,0.79
2816,旺旺保,11.81,0.0,1.3
2820,華票,3.27,14.15,0.69
2823,中壽,13.44,0.0,1.49
2832,台產,11.04,5.62,1.25
2833,台壽保,14.96,0.0,1.27
2834,臺企銀,11.74,4.87,0.74
2836,高雄銀,20.56,0.0,0.55
2837,萬泰銀,4.50,0.0,0.77
2838,聯邦銀,7.39,3.92,0.74
2841,台開,-,5.33,1.11
2845,遠東銀,10.05,7.19,0.92
2847,大眾銀,9.99,3.26,0.75
2849,安泰銀,8.41,4.27,0.92
2850,新產,9.74,7.74,1.0
2851,中再保,12.50,0.0,0.92
2852,第一保,6.89,1.34,0.97
2855,統一證,16.79,1.13,0.98
2856,元富證,19.00,3.51,0.68
2880,華南金,14.35,6.45,1.04
2881,富邦金,11.34,4.78,1.24
2882,國泰金,33.26,3.38,1.46
2883,凱基金,51.31,0.0,0.6
2884,玉山金,17.33,4.59,1.11
2885,元大金,27.96,1.46,0.9
2886,兆豐金,11.64,4.69,1.18
2887,台新新光金,7.87,10.52,0.39
2888,新光金,5.83,0.0,0.79
2889,國票金,26.97,6.29,0.71
2890,永豐金,19.02,3.88,0.93
2891,中信金,11.00,8.03,1.04
2892,第一金,14.13,5.6,1.05
2901,欣欣,69.33,0.94,3.6
2903,遠百,23.36,5.04,1.41
2904,匯僑,9.73,14.57,1.92
2905,三商,12.71,1.46,1.84
2906,高林,24.33,11.42,0.81
2908,特力,17.05,5.05,1.74
2910,統領,49.26,3.76,2.5
2911,麗嬰房,21.96,6.93,1.24
2912,統一超,23.92,3.21,7.3
2913,農林,24.06,1.62,0.85
2915,潤泰全,17.50,1.44,2.98
3002,歐格,19.25,2.94,0.82
3003,健和興,8.39,2.39,1.01
3004,豐達科,5.87,0.5,1.44
3005,神基,21.90,5.07,0.69
3006,晶豪科,-,2.53,0.97
3008,大立光,22.36,2.64,4.28
3010,華立,11.18,6.08,1.13
3011,今皓,-,1.36,0.53
3013,晟銘電,-,0.0,2.57
3014,聯陽,-,0.0,1.13
3015,全漢,9.32,7.63,1.08
3016,嘉晶,-,1.83,0.95
3017,奇鋐,39.55,7.66,0.67
3018,隆銘綠能,29.13,5.97,1.22
3019,亞光,-,0.0,0.64
3021,鴻名,4.05,0.0,0.44
3022,威強電,9.74,16.22,1.81
3023,信邦,8.31,6.5,1.23
3024,憶聲,-,0.0,0.63
3025,星通,43.06,0.0,0.69
3026,禾伸堂,12.09,8.44,0.85
3027,盛達,16.64,2.82,0.7
3028,增你強,10.66,11.8,0.9
3029,零壹,13.74,5.6,0.88
3030,德律,8.49,6.23,2.14
3031,佰鴻,-,8.26,0.89
3032,偉訓,60.15,0.0,0.52
3033,威健,9.23,12.25,1.33
3034,聯詠,17.67,4.0,3.06
3035,智原,15.28,4.27,2.13
3036,文曄,10.77,8.76,1.12
3037,欣興,13.00,5.02,1.02
3038,全台,-,0.0,0.6
3040,遠見,41.32,2.85,0.96
3041,揚智,12.23,5.49,1.79
3042,晶技,14.02,4.38,2.11
3043,科風,-,0.0,1.21
3044,健鼎,8.96,6.65,1.23
3045,台灣大,24.06,5.06,7.55
3046,建碁,484.00,0.0,0.55
3047,訊舟,27.38,0.0,0.92
3048,益登,15.54,6.73,0.8
3049,精金,-,0.0,1.47
3050,鈺德,-,0.0,0.43
3051,力特,23.82,0.0,1.14
3052,夆典,8.51,8.71,0.81
3054,立萬利,-,0.0,0.82
3055,蔚華科,25.22,3.08,0.54
3056,富華新,5.19,13.07,1.39
3057,喬鼎,58.95,0.0,1.05
3058,立德,7.16,3.17,0.94
3059,華晶科,-,10.71,0.54
3060,銘異,18.88,4.35,2.99
3061,璨圓,-,0.0,0.65
3062,建漢,43.51,6.36,1.33
3080,威力盟,-,0.0,0.39
3090,日電貿,11.24,12.71,1.33
3094,聯傑,23.83,3.93,1.04
3130,一零四,14.78,8.51,2.07
3149,正達,35.50,2.3,2.75
3164,景岳,60.72,2.39,2.49
3189,景碩,14.16,3.48,1.72
3209,全科,14.69,10.0,1.35
3229,晟鈦,-,4.4,0.64
3231,緯創,8.97,9.12,1.07
3257,虹冠電,8.85,5.99,1.36
3296,勝德,15.87,0.0,1.14
3305,昇貿,10.50,8.96,1.05
3308,聯德,-,0.0,0.52
3311,閎暉,8.00,11.85,1.32
3312,弘憶股,10.33,10.08,0.71
3315,宣昶,12.19,14.04,0.79
3356,奇偶,13.70,6.49,4.07
3376,新日興,21.55,1.5,1.74
3380,明泰,11.11,7.17,0.95
3383,新世紀,-,3.01,1.04
3406,玉晶光,25.83,1.19,2.78
3419,譁裕,-,0.0,1.01
3432,台端,-,0.0,0.41
3443,創意,21.04,3.21,3.69
3450,聯鈞,18.80,7.63,1.94
3454,晶睿,11.56,5.61,3.53
3474,華亞科,-,0.0,0.54
3481,群創,-,0.0,0.5
3494,誠研,-,8.4,0.92
3501,維熹,9.57,7.46,1.02
3504,揚明光,21.56,5.55,2.12
3514,昱晶,-,0.0,0.55
3515,華擎,10.57,10.95,1.97
3518,柏騰,-,2.83,0.85
3519,綠能,-,0.0,0.42
3532,台勝科,-,0.0,1.24
3533,嘉澤,8.60,3.9,1.39
3535,晶彩科,-,0.0,0.64
3536,誠創,-,0.0,0.79
3545,敦泰,70.20,2.23,1.98
3550,聯穎,-,3.95,0.51
3557,嘉威,-,0.0,0.59
3559,全智科,12.20,7.87,1.03
3561,昇陽光電,-,0.0,0.58
3573,穎台,-,4.85,0.93
3576,聯合再生,-,0.0,0.55
3579,尚志,-,0.0,0.4
3584,介面,-,0.0,0.84
3588,通嘉,16.75,5.55,1.79
3591,艾笛森,44.08,8.99,1.06
3593,力銘,-,0.0,0.7
3596,智易,11.09,6.15,0.7
3598,奕力,8.72,4.73,2.21
3599,旺能,-,0.0,0.26
3605,宏致,14.57,9.38,1.32
3607,谷崧,37.50,5.26,1.22
3617,碩天,10.57,6.97,1.35
3622,洋華,-,0.92,0.84
3638,F-IML,11.05,1.01,2.03
3645,達邁,17.17,3.88,1.96
3653,健策,21.78,5.84,1.48
3665,貿聯-KY,9.52,6.92,0.96
3669,圓展,46.22,8.77,0.64
3673,TPK-KY,12.16,5.68,4.3
3679,新至陞,7.75,7.74,0.97
3686,達能,-,0.0,0.55
3694,海華,-,0.0,1.06
3697,F-晨星,24.54,3.76,4.14
3698,隆達,235.00,0.0,0.98
3701,大眾控,-,0.0,0.46
3702,大聯大,12.87,7.54,1.52
3703,欣陸,11.47,4.74,0.54
3704,合勤控,408.33,8.98,0.66
3705,永信,20.51,5.0,1.89
4104,佳醫,20.81,3.7,1.1
4106,雃博,11.83,5.52,1.78
4108,懷特,-,0.0,4.83
4119,旭富,29.86,2.43,2.68
4133,亞諾法,28.53,4.67,2.1
4141,龍燈-KY,17.03,1.43,1.92
4142,國光生,-,0.0,1.5
4144,康聯-KY,16.99,4.96,3.47
4164,承業醫,25.10,3.28,5.39
4306,炎洲,6.36,15.57,1.06
4414,如興,8.26,0.0,0.83
4426,利勤,12.25,2.32,1.65
4526,東台,20.87,6.51,1.03
4532,瑞智,10.28,6.76,1.49
4722,國精化,12.20,4.45,1.33
4725,信昌化,-,19.54,1.36
4733,上緯,10.90,5.58,1.86
4737,華廣,27.72,6.73,2.38
4746,台耀,38.58,7.56,1.86
4904,遠傳,20.86,4.42,3.13
4906,正文,10.77,1.02,1.03
4915,致伸,10.24,1.92,2.01
4919,新唐,9.32,5.94,1.98
4930,燦星網,-,1.91,0.46
4934,太極,-,0.0,0.48
4935,茂林-KY,14.20,6.85,1.02
4938,和碩,19.08,0.0,0.9
4942,嘉彰,10.25,7.32,0.67
4952,凌通,17.14,8.33,1.03
4956,光鋐,20.74,2.86,1.07
4958,臻鼎-KY,16.17,1.87,3.08
4960,誠美材,8.33,6.23,1.61
4984,科納-KY,32.86,9.32,0.96
5007,三星,15.75,7.49,2.58
5203,訊連,15.41,6.73,2.13
5215,科嘉-KY,9.24,6.78,1.26
5225,東科-KY,87.18,0.0,2.69
5234,達興材料,16.24,4.55,2.41
5305,敦南,159.38,3.14,0.79
5388,中磊,9.78,6.1,2.07
5434,崇越,7.83,9.71,1.42
5469,瀚宇博,9.14,3.62,0.58
5471,松翰,12.08,8.8,1.92
5484,慧友,-,0.0,0.9
5515,建國,5.39,3.85,0.87
5522,遠雄,7.02,9.56,1.21
5525,順天,17.15,2.51,1.11
5531,鄉林,29.50,9.69,1.57
5533,皇鼎,5.67,6.61,0.83
5534,長虹,4.94,8.08,1.62
5607,遠雄港,45.24,0.0,1.17
5608,四維航,13.48,7.18,1.05
5706,鳳凰,17.67,4.95,3.09
5871,中租-KY,15.19,4.34,2.75
5880,合庫金,510.00,3.27,0.98
5906,台南-KY,-,1.88,0.53
5907,大洋-KY,18.68,0.59,1.5
6005,群益證,21.07,2.58,0.79
6108,競國,7.66,6.32,0.94
