106年02月20日 個股日本益比、殖利率及股價淨值比,106年02月20日 個股日本益比、殖利率及股價淨值比,106年02月20日 個股日本益比、殖利率及股價淨值比,106年02月20日 個股日本益比、殖利率及股價淨值比,106年02月20日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,21.40,3.63,1.28
1102,亞泥,35.66,3.72,0.82
1103,嘉泥,13.72,0.93,0.49
1104,環泥,9.81,4.21,1.03
1108,幸福,11.93,8.59,0.84
1109,信大,28.89,1.92,0.74
1110,東泥,60.38,1.27,1.04
1201,味全,-,0.0,1.86
1203,味王,22.86,4.17,1.34
1210,大成,12.28,2.46,1.35
1213,大飲,161.82,5.62,1.44
1215,卜蜂,11.76,4.27,2.05
1216,統一,20.96,3.67,3.3
1217,愛之味,-,0.0,0.72
1218,泰山,16.54,0.0,1.44
1219,福壽,29.82,1.52,1.36
1220,台榮,12.25,4.48,0.9
1225,福懋油,14.79,2.01,3.48
1227,佳格,27.03,3.49,4.96
1229,聯華,12.30,6.17,0.97
1231,聯華食,11.49,5.16,1.69
1232,大統益,16.27,5.77,3.96
1233,天仁,17.66,5.24,2.57
1234,黑松,12.60,4.55,0.75
1235,興泰,6.05,0.0,0.6
1236,宏亞,38.85,3.75,1.08
1256,鮮活果汁-KY,17.08,2.93,4.05
1262,綠悅-KY,14.42,3.03,2.47
1301,台塑,17.95,3.85,2.08
1303,南亞,21.83,4.38,1.91
1304,台聚,14.08,2.99,0.99
1305,華夏,10.69,4.72,1.78
1307,三芳,11.95,5.54,1.7
1308,亞聚,17.02,4.12,1.08
1309,台達化,-,0.0,1.1
1310,台苯,11.09,4.27,1.87
1312,國喬,12.65,3.53,1.21
1313,聯成,155.00,1.43,0.88
1314,中石化,-,0.0,0.55
1315,達新,19.66,4.21,0.72
1316,上曜,-,0.0,3.12
1319,東陽,15.43,2.28,1.96
1321,大洋,344.38,0.0,1.22
1323,永裕,10.83,4.56,1.74
1324,地球,15.29,3.04,1.0
1325,恆大,21.44,3.14,1.21
1326,台化,13.91,3.58,1.95
1337,再生-KY,7.91,2.9,0.45
1338,廣華-KY,11.95,4.62,1.35
1339,昭輝,13.30,4.87,1.06
1340,勝悅-KY,6.98,1.79,1.1
1402,遠東新,30.28,3.67,0.77
1409,新纖,31.25,2.5,0.64
1410,南染,17.78,4.78,1.66
1413,宏洲,-,0.0,0.94
1414,東和,170.00,2.94,0.49
1416,廣豐,4.60,4.8,1.09
1417,嘉裕,-,0.0,0.54
1418,東華,-,0.0,2.05
1419,新紡,99.27,0.86,1.68
1423,利華,-,0.0,0.5
1432,大魯閣,-,0.0,1.25
1434,福懋,14.12,3.85,0.89
1435,中福,-,0.0,0.95
1436,華友聯,75.28,2.51,1.33
1437,勤益控,10.32,0.0,0.77
1438,三地開發,-,0.0,0.93
1439,雋揚,-,1.98,1.2
1440,南紡,34.38,3.27,0.91
1441,大東,-,0.0,1.09
1442,名軒,7.55,10.72,0.95
1443,立益物流,-,0.0,0.8
1444,力麗,-,5.82,0.77
1445,大宇,18.13,5.3,0.68
1446,宏和,182.00,1.65,1.41
1447,力鵬,-,0.0,0.79
1449,佳和,-,0.0,1.0
1451,年興,11.34,6.12,1.01
1452,宏益,15.67,8.57,1.18
1453,大將,-,2.5,0.72
1454,台富,18.08,5.76,0.69
1455,集盛,59.74,1.76,0.93
1456,怡華,7.47,0.0,1.0
1457,宜進,35.32,5.48,0.74
1459,聯發,-,2.3,0.86
1460,宏遠,15.49,4.61,1.62
1463,強盛新,26.46,3.23,1.83
1464,得力,19.73,8.63,1.68
