100年01月14日 個股日本益比、殖利率及股價淨值比,100年01月14日 個股日本益比、殖利率及股價淨值比,100年01月14日 個股日本益比、殖利率及股價淨值比,100年01月14日 個股日本益比、殖利率及股價淨值比,100年01月14日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.23,5.5,1.48
1102,亞泥,15.28,6.48,1.32
1103,嘉泥,70.21,2.37,0.78
1104,環泥,7.91,2.61,0.90
1108,幸福,-,2.15,0.77
1109,信大,-,3.38,0.73
1110,東泥,-,1.51,0.92
1201,味全,25.80,1.63,3.29
1203,味王,344.29,6.22,1.38
1210,大成,18.91,5.32,1.61
1213,大飲,-,0.0,2.34
1215,卜蜂,12.64,4.98,1.12
1216,統一,16.89,4.33,2.49
1217,愛之味,88.13,0.0,1.33
1218,泰山,32.19,3.27,1.62
1219,福壽,22.77,4.53,1.14
1220,台榮,31.59,0.0,1.54
1225,福懋油,18.39,2.06,1.26
1227,佳格,14.03,4.88,3.93
1229,聯華,10.37,3.33,1.01
1231,聯華食,14.62,2.41,1.80
1232,大統益,12.14,5.88,2.88
1233,天仁,21.01,3.8,3.39
1234,黑松,44.44,1.63,1.53
1235,興泰,44.39,0.82,2.21
1236,宏亞,13.24,7.27,1.79
1301,台塑,14.07,4.26,2.37
1303,南亞,14.35,2.61,2.12
1304,台聚,14.77,5.57,2.26
1305,華夏,-,2.33,1.15
1307,三芳,12.32,5.45,2.17
1308,亞聚,12.92,5.5,1.96
1309,台達化,10.34,0.0,1.04
1310,台苯,-,4.01,1.40
1312,國喬,12.10,0.91,1.67
1313,聯成,10.00,4.04,1.40
1314,中石化,12.20,0.0,2.06
1315,達新,40.86,3.5,1.04
1316,上曜,-,0.0,1.80
1319,東陽,13.67,3.48,1.55
1321,大洋,-,0.0,1.97
1323,永裕,11.12,5.62,1.71
1324,地球,17.73,3.08,1.48
1325,恆大,12.36,3.19,1.49
1326,台化,13.07,4.63,2.25
1402,遠東新,21.70,3.01,2.49
1409,新纖,15.56,1.36,1.15
1410,南染,40.83,0.0,1.67
1413,宏洲,114.44,0.0,1.26
1414,東和,12.76,0.0,1.85
1416,廣豐,24.58,0.0,1.09
1417,嘉裕,49.35,0.0,1.01
1418,東華,11.40,0.0,1.08
1419,新紡,48.20,0.52,2.35
1423,利華,-,0.0,0.66
1432,大魯閣,1.83,0.0,1.29
1434,福懋,12.20,2.74,0.96
1435,中福,3.12,0.0,1.13
1436,華友聯,-,0.0,0.97
1437,勤益控,27.93,0.0,1.47
1438,三地開發,24.62,0.0,17.78
1439,雋揚,1.79,0.0,1.13
1440,南紡,14.24,2.93,1.35
1441,大東,-,0.0,1.05
1442,名軒,8.75,5.24,2.04
1443,立益物流,-,0.0,0.69
1444,力麗,8.81,6.01,1.41
1445,大宇,11.22,2.05,0.70
1446,宏和,-,0.0,1.28
1447,力鵬,12.11,0.0,1.19
1449,佳和,-,0.0,1.02
1451,年興,8.33,3.98,1.16
1452,宏益,10.39,2.88,1.12
1453,大將,18.61,0.0,1.52
1454,台富,229.25,0.0,0.80
1455,集盛,10.40,1.49,1.28
1456,怡華,-,0.0,0.99
1457,宜進,20.69,0.0,1.33
1459,聯發,14.65,0.0,1.57
1460,宏遠,-,0.0,1.00
1463,強盛新,17.07,0.0,1.24
1464,得力,85.94,1.45,1.20
1465,偉全,5.46,2.88,0.86
1466,聚隆,17.84,0.0,4.51
1467,南緯,8.93,0.0,1.08
1468,昶和,-,0.0,1.76
1469,理隆,25.00,0.0,1.00
1470,大統新創,19.91,0.0,1.12
1471,首利,54.86,1.32,1.29
1472,三洋實業,-,0.0,0.97
1473,台南,12.73,3.48,1.56
1474,弘裕,17.24,1.73,0.89
1475,業旺,-,0.0,1.95
1476,儒鴻,11.00,3.49,2.09
1477,聚陽,9.79,7.77,2.78
1503,士電,35.83,3.1,1.20
1504,東元,12.50,2.97,0.94
1506,正道,-,0.0,1.85
1507,永大,13.56,3.42,1.80
1512,瑞利,18.10,0.0,0.90
1513,中興電,15.48,5.62,1.17
1514,亞力,83.57,1.28,1.01
1515,力山,12.16,0.0,0.98
1516,川飛,-,0.0,1.83
1517,利奇,9.33,3.74,1.24
1519,華城,50.45,6.76,1.90
1521,大億,12.39,4.75,3.28
1522,堤維西,19.49,7.77,1.13
1524,耿鼎,118.89,0.0,0.82
1525,江申,10.78,2.81,1.76
1526,日馳,27.78,0.0,0.93
1527,鑽全,16.79,5.11,1.70
1528,恩德,11.68,1.32,1.15
1529,樂事綠能,-,0.0,0.82
1530,亞崴,21.61,1.29,1.76
1531,高林股,9.25,2.59,1.22
1532,勤美,32.30,13.63,1.27
1533,車王電,192.50,2.16,1.23
1535,中宇,11.18,5.38,2.67
1536,和大,26.29,0.0,1.42
1537,廣隆,8.76,5.97,2.34
1538,正峰,-,0.0,3.38
1539,巨庭,-,0.0,0.80
1540,喬福,12.68,10.37,1.58
1541,錩泰,14.16,11.02,1.38
1560,中砂,34.41,0.85,2.45
1582,信錦,10.63,9.35,1.79
1583,程泰,22.18,1.16,1.95
1590,亞德客-KY,40.46,2.34,-
1603,華電,14.08,0.0,0.96
1604,聲寶,84.18,0.0,0.71
1605,華新,19.36,0.0,1.14
1608,華榮,14.51,4.2,0.99
1609,大亞,20.36,1.45,0.73
1611,中電,15.09,5.0,1.62
1612,宏泰,13.47,3.44,0.92
1613,台一,16.31,0.0,0.89
1614,三洋電,38.98,3.17,2.13
1615,大山,8.42,13.42,1.13
1616,億泰,-,0.0,0.76
1617,榮星,10.36,0.0,1.11
1618,合機,6.99,0.0,0.62
1701,中化,20.74,2.5,1.90
1702,南僑,22.76,0.0,3.23
1704,榮化,18.95,4.16,3.14
1707,葡萄王,13.87,4.41,3.03
1708,東鹼,14.47,4.03,1.78
1709,和益,10.89,5.85,1.21
1710,東聯,15.55,4.46,2.19
1711,永光,17.16,2.03,2.30
1712,興農,13.86,5.5,1.09
1713,國化,45.47,0.89,1.00
1714,和桐,11.39,7.16,1.39
1715,萬洲,9.95,1.53,1.09
1717,長興,12.13,7.89,1.77
1718,中纖,7.21,0.0,1.30
1720,生達,16.77,5.05,1.85
1721,三晃,-,0.0,1.05
1722,台肥,40.03,1.22,2.29
1723,中碳,15.71,4.75,5.29
1724,台硝,109.23,1.34,1.24
1725,元禎,21.17,8.21,1.85
1726,永記,10.44,5.58,1.21
1727,中華化,18.93,2.84,2.08
1729,必翔,125.41,0.0,2.64
1730,花仙子,12.06,5.03,1.51
1731,美吾華,28.79,1.5,1.32
1732,毛寶,33.21,3.41,1.54
1733,五鼎,13.63,4.61,4.17
1734,杏輝,37.72,2.56,2.18
1735,日勝化,22.65,7.36,1.12
1736,喬山,80.10,0.72,1.76
1737,臺鹽,37.18,2.6,0.98
1762,中化生,30.66,3.86,4.45
1773,勝一,10.42,5.26,2.07
1802,台玻,16.01,1.26,1.85
1805,寶徠,-,0.0,2.30
1806,冠軍,11.83,4.19,1.56
1808,潤隆,13.74,7.03,2.36
1809,中釉,23.07,2.04,1.70
1810,和成,-,0.0,0.77
1902,台紙,7.23,0.0,1.05
1903,士紙,-,0.0,4.24
1904,正隆,10.11,4.95,0.86
1905,華紙,9.27,0.0,1.09
1906,寶隆,17.86,0.0,0.74
1907,永豐餘,10.44,5.67,0.95
1909,榮成,23.80,3.97,0.91
2002,中鋼,9.30,4.01,1.73
2006,東和鋼鐵,34.01,2.97,1.67
2007,燁興,7.95,0.0,0.79
2008,高興昌,-,0.0,1.78
2009,第一銅,8.53,4.21,1.14
2010,春源,8.93,3.56,0.91
2012,春雨,-,0.0,0.94
2013,中鋼構,12.78,3.82,1.04
2014,中鴻,5.75,0.0,1.40
2015,豐興,15.42,3.51,2.20
2017,官田鋼,13.21,0.0,0.97
2020,美亞,18.07,1.84,1.61
2022,聚亨,-,0.0,0.94
2023,燁輝,15.80,6.75,0.68
2024,志聯,8.83,0.0,0.88
2025,千興,6.16,0.0,0.89
2027,大成鋼,22.47,1.47,1.40
2028,威致,7.36,0.0,1.11
2029,盛餘,12.19,1.14,0.92
2030,彰源,11.40,0.0,1.30
2031,新光鋼,26.85,1.76,1.55
2032,新鋼,23.86,1.01,1.52
2033,佳大,16.80,0.0,1.43
2034,允強,13.64,2.08,1.35
2038,海光,46.97,0.0,1.05
2049,上銀,26.88,0.33,6.11
2059,川湖,19.19,3.53,4.16
2062,橋椿,9.06,6.14,1.41
2101,南港,42.79,0.0,3.35
2102,泰豐,24.83,4.47,1.06
2103,台橡,17.35,4.22,4.03
2104,國際中橡,13.58,4.58,1.06
2105,正新,11.74,6.8,3.00
2106,建大,10.61,7.47,1.78
2107,厚生,10.89,3.93,1.72
2108,南帝,18.71,6.11,1.82
2109,華豐,-,0.0,0.82
2114,鑫永銓,11.31,7.62,1.55
2201,裕隆,32.73,0.56,1.56
2204,中華,17.98,1.02,0.99
2206,三陽工業,16.46,0.0,1.06
2207,和泰車,10.02,4.55,2.08
2208,台船,11.53,6.67,1.56
2227,裕日車,19.60,0.0,2.22
2231,為升,15.12,2.89,4.35
2301,光寶科,10.00,5.59,1.40
2302,麗正,34.17,0.0,0.67
2303,聯電,9.94,2.99,1.00
2305,全友,-,0.0,0.95
2308,台達電,21.79,3.01,4.33
2311,日月光,12.46,3.41,2.38
2312,金寶,27.75,0.0,0.74
2313,華通,-,0.0,1.57
2314,台揚,114.69,0.0,1.58
2315,神達,23.59,0.99,0.73
2316,楠梓電,20.95,0.0,1.31
2317,鴻海,13.34,2.74,2.36
2321,東訊,-,0.0,1.81
2323,中環,-,0.0,0.59
2324,仁寶,6.27,6.2,1.52
2325,矽品,12.76,7.15,1.86
2327,國巨*,8.10,0.98,0.96
2328,廣宇,53.27,1.34,1.74
2329,華泰,-,0.0,1.38
2330,台積電,12.61,4.0,3.61
2331,精英,49.78,4.37,0.65
2332,友訊,16.62,3.25,1.34
2337,旺宏,8.75,6.68,1.69
2338,光罩,13.11,2.18,0.90
2340,台亞,16.79,1.09,1.66
2342,茂矽,17.20,0.0,1.36
2344,華邦電,9.17,0.0,0.95
2345,智邦,8.28,5.2,1.47
2347,聯強,21.17,4.35,3.36
2348,海悅,-,0.0,1.82
2349,錸德,-,0.0,0.78
2351,順德,10.64,2.83,1.96
2352,佳世達,13.53,0.0,1.60
2353,宏碁,15.50,3.67,2.45
2354,鴻準,17.22,1.93,2.50
2355,敬鵬,8.69,5.85,0.98
2356,英業達,11.38,9.09,1.21
2357,華碩,9.24,0.79,1.64
2358,廷鑫,6.67,0.0,1.04
2359,所羅門,12.18,0.0,0.70
2360,致茂,17.28,2.57,4.36
2362,藍天,71.37,2.21,5.50
2363,矽統,40.00,3.8,1.19
2364,倫飛,-,0.0,1.03
2365,昆盈,12.46,11.73,1.66
2367,燿華,-,0.0,1.13
2368,金像電,80.94,0.0,0.80
2369,菱生,11.99,2.65,1.53
2371,大同,-,0.0,1.37
2373,震旦行,23.53,3.85,2.92
2374,佳能,8.15,7.22,2.20
2375,凱美,-,0.0,0.73
2376,技嘉,8.97,7.6,1.02
2377,微星,16.81,2.78,0.74
2379,瑞昱,16.08,5.7,1.97
2380,虹光,35.29,1.09,0.97
2382,廣達,10.02,6.07,2.14
2383,台光電,8.20,3.79,1.86
2384,勝華,1703.33,0.0,2.33
2385,群光,11.15,6.35,2.83
2387,精元,7.05,4.08,1.72
2388,威盛,-,0.0,2.43
2390,云辰,-,0.0,0.86
2392,正崴,17.43,3.81,1.58
2393,億光,13.49,4.61,2.39
2395,研華,15.18,4.84,3.26
2397,友通,14.40,9.01,1.22
2399,映泰,9.18,9.74,1.15
2401,凌陽,11.28,0.0,1.04
2402,毅嘉,41.63,4.3,1.03
2404,漢唐,12.39,3.5,2.33
2405,輔信,-,0.0,0.97
2406,國碩,20.69,2.16,3.29
2408,南亞科,-,0.0,2.02
2409,友達,22.95,0.0,0.92
2413,環科,16.31,0.0,0.98
2414,精技,14.23,7.54,1.22
2415,錩新,29.41,0.0,1.09
2417,圓剛,8.29,6.83,1.94
2419,仲琦,22.26,3.39,1.78
2420,新巨,9.94,3.91,1.77
2421,建準,9.84,3.46,1.80
2423,固緯,12.31,4.17,1.62
2424,隴華,-,0.0,1.87
2425,承啟,-,0.0,1.09
2426,鼎元,21.09,1.28,1.87
2427,三商電,-,0.0,1.56
2428,興勤,11.56,4.35,1.98
2429,銘旺科,-,0.0,0.23
2430,燦坤,14.26,7.46,3.48
2431,聯昌,9.81,5.63,1.10
2433,互盛電,13.76,4.55,1.15
2434,統懋,-,0.0,1.20
2436,偉詮電,28.09,3.2,2.00
2437,旺詮,8.41,7.86,1.51
2438,翔耀,-,0.0,1.27
2439,美律,10.89,6.17,1.89
2440,太空梭,30.13,7.41,0.87
2441,超豐,8.39,6.78,1.51
2442,新美齊,4.70,0.0,0.79
2443,昶虹,-,0.0,0.52
2444,兆勁,-,0.0,1.27
2448,晶電,15.60,1.75,1.90
2449,京元電子,12.72,0.0,0.99
2450,神腦,13.48,5.76,3.45
2451,創見,13.87,7.11,2.13
2453,凌群,18.95,2.43,0.92
2454,聯發科,12.43,6.41,4.02
2455,全新,24.62,3.43,3.37
2456,奇力新,11.94,1.69,1.82
2457,飛宏,7.84,5.51,2.29
2458,義隆,21.63,2.06,2.96
2459,敦吉,9.88,4.69,1.21
2460,建通,9.22,7.01,1.28
