99年05月24日 個股日本益比、殖利率及股價淨值比,99年05月24日 個股日本益比、殖利率及股價淨值比,99年05月24日 個股日本益比、殖利率及股價淨值比,99年05月24日 個股日本益比、殖利率及股價淨值比,99年05月24日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,10.73,6.77,1.09
1102,亞泥,10.23,7.75,1.09
1103,嘉泥,26.73,3.05,0.59
1104,環泥,13.11,3.6,0.69
1108,幸福,50.86,2.39,0.67
1109,信大,51.26,3.59,0.67
1110,東泥,84.23,1.83,0.75
1201,味全,23.81,1.81,2.95
1203,味王,24.01,6.51,1.19
1210,大成,13.38,6.42,1.28
1213,大飲,47.83,0.0,0.94
1215,卜蜂,15.10,6.83,0.98
1216,統一,14.28,5.53,1.89
1217,愛之味,48.86,0.0,1.04
1218,泰山,14.81,5.19,1.00
1219,福壽,13.83,5.98,0.84
1220,台榮,-,0.0,1.07
1225,福懋油,13.11,2.72,1.02
1227,佳格,18.00,4.86,4.00
1229,聯華,8.56,5.16,0.77
1231,聯華食,10.33,4.49,1.00
1232,大統益,11.08,7.48,2.19
1233,天仁,19.96,4.18,2.93
1234,黑松,34.67,2.13,1.18
1235,興泰,70.43,0.91,2.02
1236,宏亞,10.23,7.3,1.56
1301,台塑,12.16,6.13,1.67
1303,南亞,15.38,3.36,1.70
1304,台聚,7.34,9.59,1.22
1305,華夏,13.22,2.99,0.85
1307,三芳,11.45,5.75,1.94
1308,亞聚,6.89,9.52,1.06
1309,台達化,5.89,0.0,0.89
1310,台苯,21.98,4.71,0.98
1312,國喬,5.12,1.6,0.98
1313,聯成,7.31,0.0,0.86
1314,中石化,8.56,0.0,1.17
1315,達新,53.10,4.48,0.82
1316,上曜,-,0.0,0.94
1319,東陽,13.23,3.01,2.10
1321,大洋,47.67,0.0,1.74
1323,永裕,10.43,7.14,1.32
1324,地球,15.00,3.51,1.29
1325,恆大,12.19,3.51,1.38
1326,台化,9.53,6.2,1.68
1402,遠東新,16.74,4.87,1.53
1409,新纖,21.56,2.13,0.78
1410,南染,373.75,0.0,1.18
1413,宏洲,-,0.0,0.71
1414,東和,-,0.0,0.74
1416,廣豐,129.50,0.0,0.85
1417,嘉裕,29.86,0.0,0.95
1418,東華,3.98,0.0,1.16
1419,新紡,80.12,0.74,1.69
1423,利華,26.67,0.0,0.59
1432,大魯閣,-,0.0,1.15
1434,福懋,77.07,3.58,0.72
1435,中福,-,0.0,1.59
1436,華友聯,-,0.0,0.84
1437,勤益控,32.42,0.0,1.15
1438,三地開發,-,0.0,210.00
1439,雋揚,205.00,0.0,2.37
1440,南紡,14.88,4.74,0.84
1441,大東,-,0.0,0.79
1442,名軒,6.31,8.11,1.29
1443,立益物流,-,0.0,0.51
1444,力麗,9.91,0.0,1.02
1445,大宇,33.33,2.5,0.62
1446,宏和,66.09,0.0,1.09
1447,力鵬,8.24,0.0,1.30
1449,佳和,-,0.0,0.68
1451,年興,8.38,5.76,0.84
1452,宏益,11.38,4.67,0.74
1453,大將,17.81,0.0,0.76
1454,台富,-,0.0,0.64
1455,集盛,6.91,1.68,1.18
1456,怡華,-,0.0,0.46
1457,宜進,29.34,0.0,0.72
1459,聯發,32.00,0.0,0.93
1460,宏遠,-,0.0,0.76
1463,強盛新,13.09,0.0,1.03
1464,得力,147.50,1.36,1.32
1465,偉全,19.36,4.69,0.58
1466,聚隆,7.83,0.0,1.45
1467,南緯,16.57,0.0,0.93
1468,昶和,-,0.0,2.04
1469,理隆,24.71,0.0,1.08
1470,大統新創,16.08,0.0,1.07
1471,首利,22.35,1.03,1.67
1472,三洋實業,-,0.0,0.70
1473,台南,13.24,4.8,1.12
1474,弘裕,39.81,2.39,0.65
1475,業旺,-,0.0,2.43
1476,儒鴻,10.35,6.68,1.20
