99年12月13日 個股日本益比、殖利率及股價淨值比,99年12月13日 個股日本益比、殖利率及股價淨值比,99年12月13日 個股日本益比、殖利率及股價淨值比,99年12月13日 個股日本益比、殖利率及股價淨值比,99年12月13日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.35,5.45,1.49
1102,亞泥,15.07,6.57,1.30
1103,嘉泥,67.29,2.48,0.75
1104,環泥,7.50,2.75,0.86
1108,幸福,-,2.22,0.75
1109,信大,-,3.48,0.71
1110,東泥,-,1.6,0.87
1201,味全,25.31,1.66,3.22
1203,味王,349.29,6.13,1.40
1210,大成,18.70,5.38,1.60
1213,大飲,-,0.0,2.42
1215,卜蜂,12.08,5.21,1.07
1216,統一,17.40,4.21,2.56
1217,愛之味,90.00,0.0,1.36
1218,泰山,30.61,3.44,1.54
1219,福壽,21.92,4.7,1.10
1220,台榮,30.11,0.0,1.47
1225,福懋油,17.41,2.18,1.20
1227,佳格,16.29,4.46,4.60
1229,聯華,10.43,3.31,1.02
1231,聯華食,13.82,2.55,1.70
1232,大統益,12.02,5.94,2.86
1233,天仁,21.26,3.75,3.43
1234,黑松,42.58,1.7,1.47
1235,興泰,48.29,0.76,2.40
1236,宏亞,12.75,7.55,1.72
1301,台塑,14.01,4.27,2.36
1303,南亞,13.82,2.71,2.04
1304,台聚,11.52,7.14,1.76
1305,華夏,-,2.48,1.08
1307,三芳,11.76,5.71,2.08
1308,亞聚,10.66,6.67,1.62
1309,台達化,9.51,0.0,0.95
1310,台苯,-,4.4,1.28
1312,國喬,10.14,1.09,1.40
1313,聯成,9.35,4.32,1.31
1314,中石化,12.08,0.0,2.04
1315,達新,36.21,3.94,0.92
1316,上曜,-,0.0,1.19
1319,東陽,15.41,3.09,1.75
1321,大洋,-,0.0,2.03
1323,永裕,12.12,5.16,1.87
1324,地球,18.32,2.98,1.53
1325,恆大,12.14,3.25,1.47
1326,台化,12.61,4.8,2.17
1402,遠東新,20.35,3.21,2.33
1409,新纖,15.60,1.35,1.17
1410,南染,39.44,0.0,1.61
1413,宏洲,110.33,0.0,1.21
1414,東和,11.42,0.0,1.66
1416,廣豐,24.58,0.0,1.09
1417,嘉裕,49.13,0.0,1.00
1418,東華,11.74,0.0,1.11
1419,新紡,49.80,0.5,2.43
1423,利華,-,0.0,0.64
1432,大魯閣,1.35,0.0,0.96
1434,福懋,11.76,2.85,0.93
1435,中福,3.07,0.0,1.11
1436,華友聯,-,0.0,0.89
1437,勤益控,26.90,0.0,1.42
1438,三地開發,23.92,0.0,17.28
1439,雋揚,1.87,0.0,1.18
1440,南紡,14.93,2.79,1.41
1441,大東,-,0.0,1.04
1442,名軒,6.80,6.74,1.59
1443,立益物流,-,0.0,0.67
1444,力麗,8.65,6.12,1.38
1445,大宇,10.82,2.13,0.68
1446,宏和,-,0.0,1.40
1447,力鵬,11.80,0.0,1.15
1449,佳和,-,0.0,1.02
1451,年興,7.80,4.25,1.09
1452,宏益,10.42,2.87,1.13
1453,大將,18.20,0.0,1.48
1454,台富,217.75,0.0,0.76
1455,集盛,9.57,1.62,1.18
1456,怡華,-,0.0,0.98
1457,宜進,18.54,0.0,1.19
1459,聯發,14.65,0.0,1.57
1460,宏遠,-,0.0,0.97
1463,強盛新,17.29,0.0,1.25
1464,得力,79.38,1.57,1.11
1465,偉全,5.46,2.88,0.86
1466,聚隆,13.15,0.0,3.32
1467,南緯,9.00,0.0,1.09
1468,昶和,-,0.0,1.83
1469,理隆,24.49,0.0,0.98
1470,大統新創,19.39,0.0,1.09
1471,首利,59.31,1.22,1.39
1472,三洋實業,-,0.0,0.96
1473,台南,13.86,3.19,1.69
1474,弘裕,16.42,1.82,0.85
1475,業旺,-,0.0,2.06
1476,儒鴻,12.06,3.18,2.29
1477,聚陽,10.19,7.39,2.89
1503,士電,35.46,3.13,1.19
1504,東元,12.87,2.89,0.97
1506,正道,-,0.0,1.79
1507,永大,13.56,3.42,1.80
1512,瑞利,15.52,0.0,0.77
1513,中興電,15.39,5.65,1.16
1514,亞力,85.00,1.26,1.02
1515,力山,12.07,0.0,0.98
1516,川飛,-,0.0,1.95
1517,利奇,8.90,3.92,1.18
1519,華城,49.89,6.83,1.88
1521,大億,13.24,4.44,3.51
1522,堤維西,19.29,7.85,1.12
1524,耿鼎,117.22,0.0,0.81
1525,江申,11.29,2.68,1.85
1526,日馳,27.52,0.0,0.92
