104年11月27日 個股日本益比、殖利率及股價淨值比,104年11月27日 個股日本益比、殖利率及股價淨值比,104年11月27日 個股日本益比、殖利率及股價淨值比,104年11月27日 個股日本益比、殖利率及股價淨值比,104年11月27日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.42,8.03,1.05
1102,亞泥,14.57,7.71,0.68
1103,嘉泥,-,3.02,0.52
1104,環泥,11.52,5.18,0.92
1108,幸福,8.49,5.94,0.86
1109,信大,250.00,2.0,0.7
1110,東泥,88.24,1.33,1.0
1201,味全,-,0.0,1.42
1203,味王,14.11,4.35,1.27
1210,大成,22.47,5.12,0.97
1213,大飲,35.34,0.0,1.16
1215,卜蜂,9.24,8.26,1.3
1216,統一,21.33,3.31,3.19
1217,愛之味,79.89,0.0,0.64
1218,泰山,53.33,0.0,1.12
1219,福壽,37.69,2.45,1.24
1220,台榮,22.55,2.83,0.89
1225,福懋油,33.20,1.0,2.04
1227,佳格,23.63,3.27,4.85
1229,聯華,11.50,9.38,0.86
1231,聯華食,11.53,3.1,1.59
1232,大統益,10.92,6.68,3.49
1233,天仁,18.43,5.59,2.47
1234,黑松,19.57,3.81,0.73
1235,興泰,-,4.4,0.76
1236,宏亞,23.60,6.19,1.38
1262,綠悅-KY,11.16,1.99,1.88
1301,台塑,19.45,2.27,1.75
1303,南亞,14.10,3.85,1.51
1304,台聚,18.21,3.14,0.78
1305,華夏,15.11,1.41,1.07
1307,三芳,14.18,4.77,1.87
1308,亞聚,17.68,4.57,1.0
1309,台達化,-,0.0,0.69
1310,台苯,20.69,0.0,1.21
1312,國喬,10.56,2.12,0.78
1313,聯成,449.00,2.23,0.56
1314,中石化,12.69,0.0,0.34
1315,達新,15.73,4.66,0.67
1316,上曜,-,0.0,1.3
1319,東陽,21.99,1.89,1.31
1321,大洋,340.63,0.0,1.2
1323,永裕,10.29,6.81,1.41
1324,地球,17.50,2.6,0.88
1325,恆大,20.59,2.16,1.14
1326,台化,27.12,1.68,1.57
1337,再生-KY,12.05,2.15,0.49
1338,廣華-KY,15.05,2.77,1.75
1339,昭輝,13.41,3.41,1.53
1340,勝悅-KY,9.09,6.93,1.47
1402,遠東新,15.87,4.53,0.7
1409,新纖,15.86,4.84,0.58
1410,南染,14.07,5.14,1.44
1413,宏洲,-,0.0,1.23
1414,東和,81.88,4.58,0.47
1416,廣豐,16.89,1.6,0.95
1417,嘉裕,-,0.0,0.43
1418,東華,-,0.0,1.04
1419,新紡,100.31,0.97,1.37
1423,利華,-,0.0,0.47
1432,大魯閣,-,0.0,1.5
1434,福懋,18.01,4.55,1.0
1435,中福,-,0.0,0.6
1436,華友聯,-,7.28,1.27
1437,勤益控,29.63,0.0,0.51
1438,三地開發,22.27,0.0,0.91
1439,雋揚,411.67,4.05,0.57
1440,南紡,21.59,1.89,0.93
1441,大東,-,0.0,0.8
1442,名軒,7.46,10.34,0.91
1443,立益物流,25.53,0.0,0.53
1444,力麗,21.21,5.48,0.77
1445,大宇,16.59,3.23,0.66
1446,宏和,-,1.43,1.59
1447,力鵬,140.50,5.93,0.7
1449,佳和,-,0.0,0.88
1451,年興,14.93,8.67,0.86
1452,宏益,8.84,3.93,1.39
1453,大將,14.91,0.0,0.72
1454,台富,11.23,4.4,0.71
1455,集盛,35.00,2.48,0.66
1456,怡華,-,0.0,0.97
1457,宜進,6.61,2.61,0.75
1459,聯發,11.59,5.39,0.97
1460,宏遠,15.98,4.52,1.44
