104年12月17日 個股日本益比、殖利率及股價淨值比,104年12月17日 個股日本益比、殖利率及股價淨值比,104年12月17日 個股日本益比、殖利率及股價淨值比,104年12月17日 個股日本益比、殖利率及股價淨值比,104年12月17日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.59,8.97,0.94
1102,亞泥,14.29,7.86,0.67
1103,嘉泥,-,3.11,0.50
1104,環泥,11.42,5.23,0.91
1108,幸福,8.45,5.97,0.86
1109,信大,251.25,1.99,0.70
1110,東泥,81.76,1.44,0.92
1201,味全,-,0.0,1.38
1203,味王,13.99,4.39,1.26
1210,大成,22.36,5.14,0.97
1213,大飲,33.86,0.0,1.11
1215,卜蜂,8.74,8.73,1.23
1216,統一,21.65,3.26,3.23
1217,愛之味,80.22,0.0,0.64
1218,泰山,54.76,0.0,1.15
1219,福壽,37.31,2.47,1.23
1220,台榮,22.45,2.84,0.88
1225,福懋油,33.40,1.0,2.05
1227,佳格,23.48,3.3,4.82
1229,聯華,11.35,9.5,0.85
1231,聯華食,11.17,3.2,1.54
1232,大統益,10.93,6.68,3.49
1233,天仁,17.70,5.82,2.37
1234,黑松,19.44,3.83,0.72
1235,興泰,-,4.34,0.77
1236,宏亞,22.58,6.47,1.32
1262,綠悅-KY,10.67,2.08,1.80
1301,台塑,18.91,2.34,1.70
1303,南亞,13.77,3.94,1.47
1304,台聚,18.50,3.09,0.79
1305,華夏,15.21,1.4,1.08
1307,三芳,13.81,4.9,1.82
1308,亞聚,17.32,4.66,0.98
1309,台達化,-,0.0,0.70
1310,台苯,24.00,0.0,1.40
1312,國喬,10.71,2.09,0.79
1313,聯成,457.50,2.19,0.57
1314,中石化,12.45,0.0,0.34
1315,達新,15.13,4.85,0.64
1316,上曜,-,0.0,1.30
1319,東陽,21.83,1.9,1.30
1321,大洋,318.75,0.0,1.12
1323,永裕,9.49,7.38,1.30
1324,地球,16.89,2.69,0.85
1325,恆大,20.74,2.15,1.15
1326,台化,26.25,1.73,1.52
1337,再生-KY,10.99,2.36,0.45
1338,廣華-KY,14.09,2.96,1.64
1339,昭輝,12.81,3.57,1.46
1340,勝悅-KY,8.40,7.5,1.36
1402,遠東新,15.39,4.67,0.68
1409,新纖,15.54,4.94,0.56
1410,南染,14.25,5.07,1.46
1413,宏洲,-,0.0,1.25
1414,東和,79.50,4.72,0.46
1416,廣豐,16.44,1.64,0.93
1417,嘉裕,-,0.0,0.42
1418,東華,-,0.0,1.07
1419,新紡,103.28,0.94,1.41
1423,利華,-,0.0,0.46
1432,大魯閣,-,0.0,1.51
1434,福懋,17.13,4.78,0.95
1435,中福,-,0.0,0.61
1436,華友聯,-,7.38,1.26
1437,勤益控,29.39,0.0,0.51
1438,三地開發,20.95,0.0,0.85
1439,雋揚,463.33,3.6,0.64
1440,南紡,21.06,1.94,0.91
1441,大東,-,0.0,0.75
1442,名軒,7.10,10.85,0.87
1443,立益物流,27.58,0.0,0.57
1444,力麗,21.12,5.51,0.77
1445,大宇,16.34,3.28,0.65
1446,宏和,-,1.34,1.69
1447,力鵬,134.83,6.18,0.67
1449,佳和,-,0.0,0.86
1451,年興,14.96,8.65,0.86
1452,宏益,8.23,4.22,1.30
1453,大將,15.02,0.0,0.73
1454,台富,11.01,4.48,0.70
1455,集盛,34.57,2.52,0.65
1456,怡華,-,0.0,0.87
1457,宜進,6.44,2.68,0.73
1459,聯發,10.69,5.84,0.89
1460,宏遠,15.46,4.67,1.40
1463,強盛新,23.14,3.27,1.36
1464,得力,7.06,4.48,2.17
1465,偉全,13.39,6.51,0.83
1466,聚隆,53.44,2.92,1.02
1467,南緯,57.31,3.36,1.33
1468,昶和,-,0.0,1.32
1469,理隆,-,0.0,0.89
1470,大統新創,26.22,3.09,1.77
1471,首利,-,0.0,0.36
1472,三洋實業,-,0.0,2.75
1473,台南,23.06,6.25,0.93
1474,弘裕,10.38,3.29,0.65
1475,業旺,-,0.0,1.98
1476,儒鴻,28.68,1.87,10.68
1477,聚陽,22.39,3.24,5.49
1503,士電,17.14,3.79,0.97
1504,東元,15.36,4.29,1.10
1506,正道,52.76,0.0,1.48
1507,永大,10.44,6.14,1.67
1512,瑞利,-,0.0,0.62
1513,中興電,8.45,7.0,0.95
1514,亞力,9.86,5.43,0.61
1515,力山,8.75,0.0,0.76
