99年12月24日 個股日本益比、殖利率及股價淨值比,99年12月24日 個股日本益比、殖利率及股價淨值比,99年12月24日 個股日本益比、殖利率及股價淨值比,99年12月24日 個股日本益比、殖利率及股價淨值比,99年12月24日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.23,5.5,1.48
1102,亞泥,15.35,6.45,1.32
1103,嘉泥,69.79,2.39,0.78
1104,環泥,7.77,2.66,0.89
1108,幸福,-,2.17,0.77
1109,信大,-,3.41,0.72
1110,東泥,-,1.56,0.89
1201,味全,25.07,1.67,3.19
1203,味王,352.86,6.07,1.41
1210,大成,18.67,5.39,1.59
1213,大飲,-,0.0,2.34
1215,卜蜂,12.26,5.13,1.09
1216,統一,17.38,4.21,2.56
1217,愛之味,88.13,0.0,1.33
1218,泰山,30.96,3.4,1.55
1219,福壽,22.00,4.69,1.11
1220,台榮,31.59,0.0,1.54
1225,福懋油,17.47,2.17,1.20
1227,佳格,15.81,4.59,4.46
1229,聯華,10.13,3.4,0.99
1231,聯華食,13.89,2.53,1.71
1232,大統益,12.07,5.92,2.87
1233,天仁,21.51,3.71,3.47
1234,黑松,43.87,1.65,1.51
1235,興泰,46.34,0.79,2.31
1236,宏亞,12.73,7.56,1.72
1301,台塑,14.42,4.15,2.43
1303,南亞,14.06,2.66,2.07
1304,台聚,12.16,6.77,1.86
1305,華夏,-,2.3,1.16
1307,三芳,11.76,5.71,2.08
1308,亞聚,12.79,5.56,1.94
1309,台達化,10.08,0.0,1.01
1310,台苯,-,4.2,1.34
1312,國喬,10.88,1.02,1.50
1313,聯成,9.96,4.06,1.40
1314,中石化,11.87,0.0,2.01
1315,達新,39.00,3.66,0.99
1316,上曜,-,0.0,1.60
1319,東陽,15.13,3.14,1.72
1321,大洋,-,0.0,2.06
1323,永裕,12.37,5.05,1.91
1324,地球,18.64,2.93,1.55
1325,恆大,12.19,3.23,1.47
1326,台化,13.03,4.65,2.24
1402,遠東新,20.93,3.12,2.40
1409,新纖,16.50,1.27,1.23
1410,南染,42.59,0.0,1.74
1413,宏洲,111.11,0.0,1.22
1414,東和,12.11,0.0,1.76
1416,廣豐,24.41,0.0,1.08
1417,嘉裕,50.65,0.0,1.04
1418,東華,11.86,0.0,1.12
1419,新紡,50.00,0.5,2.44
1423,利華,-,0.0,0.65
1432,大魯閣,1.34,0.0,0.95
1434,福懋,11.97,2.8,0.94
1435,中福,3.25,0.0,1.17
1436,華友聯,-,0.0,0.90
1437,勤益控,27.45,0.0,1.44
1438,三地開發,25.00,0.0,18.06
1439,雋揚,1.88,0.0,1.18
1440,南紡,15.21,2.74,1.44
1441,大東,-,0.0,1.06
1442,名軒,7.68,5.98,1.79
1443,立益物流,-,0.0,0.65
1444,力麗,8.78,6.02,1.41
1445,大宇,10.90,2.11,0.68
1446,宏和,-,0.0,1.38
1447,力鵬,12.34,0.0,1.21
1449,佳和,-,0.0,1.00
1451,年興,8.15,4.07,1.14
1452,宏益,10.69,2.8,1.16
1453,大將,18.36,0.0,1.50
1454,台富,226.75,0.0,0.79
1455,集盛,9.81,1.58,1.21
1456,怡華,-,0.0,1.06
1457,宜進,19.69,0.0,1.27
1459,聯發,14.52,0.0,1.55
1460,宏遠,-,0.0,0.98
1463,強盛新,16.21,0.0,1.17
1464,得力,78.44,1.59,1.10
1465,偉全,5.47,2.87,0.86
1466,聚隆,15.82,0.0,4.00
1467,南緯,8.89,0.0,1.07
1468,昶和,-,0.0,1.84
1469,理隆,24.18,0.0,0.97
1470,大統新創,19.47,0.0,1.10
1471,首利,59.72,1.21,1.40
1472,三洋實業,-,0.0,0.96
1473,台南,13.42,3.3,1.64
1474,弘裕,16.79,1.78,0.87
1475,業旺,-,0.0,2.15
1476,儒鴻,11.93,3.21,2.26
1477,聚陽,9.94,7.57,2.82
1503,士電,36.06,3.08,1.21
1504,東元,13.04,2.85,0.98
1506,正道,-,0.0,1.75
1507,永大,14.43,3.22,1.92
1512,瑞利,15.66,0.0,0.78
1513,中興電,15.48,5.62,1.17
1514,亞力,84.29,1.27,1.02
1515,力山,12.20,0.0,0.99
1516,川飛,-,0.0,2.07
1517,利奇,8.63,4.04,1.15
1519,華城,51.59,6.61,1.94
1521,大億,12.82,4.59,3.40
1522,堤維西,18.84,8.04,1.09
1524,耿鼎,113.89,0.0,0.79
1525,江申,11.80,2.57,1.93
1526,日馳,27.37,0.0,0.91
1527,鑽全,16.92,5.07,1.72
1528,恩德,11.68,1.32,1.15
1529,樂事綠能,-,0.0,0.88
1530,亞崴,19.25,1.44,1.57
1531,高林股,9.49,2.53,1.25
1532,勤美,32.60,13.5,1.29
1533,車王電,192.50,2.16,1.23
1535,中宇,11.22,5.36,2.69
1536,和大,24.68,0.0,1.33
1537,廣隆,8.66,5.93,2.31
1538,正峰,-,0.0,3.63
1539,巨庭,-,0.0,0.76
1540,喬福,12.24,10.75,1.52
1541,錩泰,14.36,10.86,1.40
1560,中砂,36.59,0.8,2.61
1582,信錦,11.32,8.77,1.90
1583,程泰,19.38,1.32,1.71
1590,亞德客-KY,44.28,0.0,-
1603,華電,13.91,0.0,0.95
1604,聲寶,78.36,0.0,0.66
1605,華新,20.00,0.0,1.18
1608,華榮,14.76,4.13,1.01
1609,大亞,20.23,1.46,0.73
1611,中電,15.63,4.83,1.67
1612,宏泰,13.98,3.31,0.96
1613,台一,15.51,0.0,0.85
1614,三洋電,39.46,3.13,2.15
1615,大山,8.45,13.38,1.13
1616,億泰,-,0.0,0.71
1617,榮星,10.25,0.0,1.10
1618,合機,7.47,0.0,0.66
1701,中化,21.52,2.41,1.97
1702,南僑,24.52,0.0,3.48
1704,榮化,16.27,4.84,2.70
1707,葡萄王,14.33,4.27,3.13
1708,東鹼,14.20,4.11,1.75
1709,和益,10.89,5.85,1.21
1710,東聯,15.55,4.46,2.19
1711,永光,16.32,2.13,2.19
1712,興農,13.62,5.59,1.08
1713,國化,46.09,0.88,1.01
1714,和桐,11.53,7.08,1.41
1715,萬洲,10.25,1.48,1.12
1717,長興,12.13,7.89,1.77
1718,中纖,7.26,0.0,1.31
1720,生達,17.30,4.89,1.91
1721,三晃,-,0.0,1.06
1722,台肥,38.29,1.28,2.19
1723,中碳,16.25,4.59,5.47
1724,台硝,105.00,1.39,1.19
1725,元禎,20.39,8.53,1.79
1726,永記,10.31,5.65,1.20
1727,中華化,18.86,2.85,2.07
1729,必翔,129.19,0.0,2.72
1730,花仙子,12.09,5.01,1.51
1731,美吾華,29.14,1.48,1.33
1732,毛寶,31.13,3.64,1.44
1733,五鼎,14.32,4.39,4.38
1734,杏輝,39.19,2.44,2.28
1735,日勝化,23.86,6.98,1.19
1736,喬山,84.62,0.68,1.86
1737,臺鹽,38.31,2.53,1.01
1762,中化生,28.48,0.0,4.13
1773,勝一,10.52,5.21,2.09
1802,台玻,14.94,1.35,1.72
1805,寶徠,-,0.0,1.51
1806,冠軍,12.38,4.0,1.64
1808,潤隆,12.85,7.51,2.21
1809,中釉,25.61,1.84,1.89
1810,和成,-,0.0,0.80
1902,台紙,7.33,0.0,1.06
1903,士紙,-,0.0,4.34
1904,正隆,9.93,5.04,0.84
1905,華紙,9.36,0.0,1.10
1906,寶隆,17.50,0.0,0.73
1907,永豐餘,11.15,5.32,1.01
1909,榮成,23.89,3.95,0.91
2002,中鋼,9.14,4.09,1.70
2006,東和鋼鐵,32.77,3.08,1.61
2007,燁興,7.56,0.0,0.75
2008,高興昌,-,0.0,1.78
2009,第一銅,8.56,4.2,1.15
2010,春源,8.67,3.67,0.88
2012,春雨,-,0.0,0.89
2013,中鋼構,11.80,4.13,0.96
2014,中鴻,5.62,0.0,1.36
2015,豐興,15.37,3.53,2.20
2017,官田鋼,12.34,0.0,0.91
2020,美亞,18.56,1.8,1.65
2022,聚亨,-,0.0,0.87
2023,燁輝,15.07,7.08,0.65
2024,志聯,6.68,0.0,0.67
2025,千興,5.26,0.0,0.76
2027,大成鋼,22.31,1.48,1.39
2028,威致,7.07,0.0,1.07
2029,盛餘,12.25,1.13,0.92
2030,彰源,10.91,0.0,1.25
2031,新光鋼,24.65,1.92,1.42
2032,新鋼,21.99,1.1,1.40
2033,佳大,16.70,0.0,1.43
2034,允強,13.35,2.13,1.32
2038,海光,44.61,0.0,0.99
2049,上銀,27.41,0.33,6.23
2059,川湖,18.45,3.67,4.00
2062,橋椿,9.11,6.11,1.41
2101,南港,43.69,0.0,3.43
2102,泰豐,22.17,5.01,0.95
2103,台橡,15.40,4.75,3.58
2104,國際中橡,13.73,4.53,1.07
2105,正新,11.70,6.82,2.99
2106,建大,10.36,7.65,1.74
2107,厚生,11.00,3.9,1.74
2108,南帝,15.04,7.6,1.46
2109,華豐,-,0.0,0.84
2201,裕隆,32.35,0.56,1.54
2204,中華,18.34,1.0,1.01
2206,三陽工業,16.79,0.0,1.08
2207,和泰車,10.11,4.5,2.10
2208,台船,11.32,6.79,1.53
2227,裕日車,21.35,0.0,2.42
2231,為升,17.46,2.5,5.02
2301,光寶科,9.77,5.72,1.36
2302,麗正,33.57,0.0,0.66
2303,聯電,9.67,3.08,0.98
2305,全友,-,0.0,0.92
2308,台達電,21.71,3.03,4.31
2311,日月光,11.73,3.62,2.24
2312,金寶,28.00,0.0,0.74
2313,華通,-,0.0,1.59
2314,台揚,121.25,0.0,1.67
2315,神達,22.73,1.03,0.70
2316,楠梓電,20.39,0.0,1.27
2317,鴻海,13.34,2.74,2.36
2321,東訊,-,0.0,1.75
2323,中環,-,0.0,0.60
2324,仁寶,6.46,6.02,1.57
2325,矽品,12.10,7.53,1.76
2327,國巨*,8.18,0.97,0.97
2328,廣宇,56.55,1.26,1.85
2329,華泰,-,0.0,1.23
2330,台積電,11.94,4.22,3.42
2331,精英,51.09,4.26,0.67
2332,友訊,16.43,3.29,1.32
2337,旺宏,7.87,7.44,1.52
2338,光罩,13.16,2.17,0.91
2340,台亞,16.41,1.12,1.63
2342,茂矽,17.38,0.0,1.38
2344,華邦電,8.44,0.0,0.87
2345,智邦,8.64,4.99,1.54
2347,聯強,21.33,4.32,3.39
2348,海悅,-,0.0,1.83
2349,錸德,-,0.0,0.78
2351,順德,10.20,2.96,1.88
2352,佳世達,13.11,0.0,1.55
2353,宏碁,16.95,3.35,2.67
2354,鴻準,18.13,1.83,2.64
2355,敬鵬,8.93,5.69,1.01
2356,英業達,11.38,9.09,1.21
2357,華碩,9.58,0.76,1.71
2358,廷鑫,7.26,0.0,1.13
2359,所羅門,12.23,0.0,0.70
2360,致茂,17.48,2.54,4.41
2362,藍天,72.63,2.17,5.60
2363,矽統,39.50,3.85,1.18
2364,倫飛,-,0.0,1.13
2365,昆盈,13.08,11.18,1.74
2367,燿華,-,0.0,1.31
2368,金像電,90.63,0.0,0.89
2369,菱生,11.99,2.65,1.53
2371,大同,-,0.0,1.33
2373,震旦行,24.89,3.64,3.09
2374,佳能,8.46,6.95,2.28
2375,凱美,-,0.0,0.76
2376,技嘉,8.53,7.99,0.97
2377,微星,16.67,2.8,0.73
2379,瑞昱,16.73,5.48,2.05
2380,虹光,36.25,1.06,1.00
2382,廣達,10.21,5.95,2.18
2383,台光電,8.20,3.79,1.86
2384,勝華,1740.00,0.0,2.38
2385,群光,11.63,6.09,2.95
2387,精元,7.46,3.86,1.82
2388,威盛,-,0.0,2.50
2390,云辰,-,0.0,0.87
2392,正崴,17.88,3.71,1.62
2393,億光,13.30,4.67,2.36
2395,研華,15.75,4.8,3.38
2397,友通,14.44,9.07,1.22
2399,映泰,9.55,9.37,1.20
2401,凌陽,10.76,0.0,0.99
2402,毅嘉,40.70,4.4,1.00
2404,漢唐,12.59,3.45,2.37
2405,輔信,-,0.0,1.06
2406,國碩,20.98,2.13,3.34
2408,南亞科,-,0.0,2.03
2409,友達,24.06,0.0,0.96
2412,中華電,15.27,5.43,1.95
2413,環科,15.99,0.0,0.96
2414,精技,13.37,8.02,1.14
2415,錩新,30.78,0.0,1.15
2417,圓剛,8.65,6.55,2.02
2419,仲琦,23.16,3.26,1.86
2420,新巨,10.29,3.78,1.83
2421,建準,9.96,3.42,1.82
2423,固緯,12.18,4.21,1.60
2424,隴華,-,0.0,2.18
2425,承啟,-,0.0,1.19
2426,鼎元,20.83,1.29,1.85
2427,三商電,-,0.0,1.65
2428,興勤,11.95,4.21,2.05
2429,銘旺科,-,0.0,0.29
2430,燦坤,14.23,7.48,3.48
2431,聯昌,10.19,5.42,1.14
2433,互盛電,14.61,4.29,1.22
2434,統懋,-,0.0,1.29
2436,偉詮電,28.76,3.13,2.05
2437,旺詮,8.82,7.5,1.58
2438,翔耀,-,0.0,1.19
2439,美律,10.72,6.27,1.86
2440,太空梭,31.00,7.2,0.89
2441,超豐,8.27,6.87,1.49
2442,新美齊,4.77,0.0,0.80
2443,昶虹,-,0.0,0.55
2444,兆勁,-,0.0,1.28
2448,晶電,15.60,1.75,1.90
2449,京元電子,11.27,0.0,0.88
2450,神腦,13.49,5.74,3.46
2451,創見,12.88,7.66,1.98
2453,凌群,19.54,2.36,0.95
2454,聯發科,12.98,6.14,4.20
2455,全新,26.06,3.24,3.56
2456,奇力新,11.69,1.72,1.78
2457,飛宏,8.26,5.22,2.42
2458,義隆,21.93,2.03,3.00
2459,敦吉,10.59,4.38,1.30
2460,建通,9.68,6.68,1.34
