102年10月16日 個股日本益比、殖利率及股價淨值比,102年10月16日 個股日本益比、殖利率及股價淨值比,102年10月16日 個股日本益比、殖利率及股價淨值比,102年10月16日 個股日本益比、殖利率及股價淨值比,102年10月16日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,20.78,4.33,1.59
1102,亞泥,21.82,4.81,1.53
1103,嘉泥,-,0.0,0.74
1104,環泥,20.33,2.73,1.24
1108,幸福,21.68,0.0,0.75
1109,信大,27.25,3.49,0.77
1110,東泥,184.44,0.6,1.12
1201,味全,33.39,1.03,3.65
1203,味王,25.43,1.26,1.44
1210,大成,21.18,4.46,1.25
1213,大飲,83.96,0.0,1.63
1215,卜蜂,10.30,5.18,0.87
1216,統一,21.34,3.59,3.38
1217,愛之味,121.00,0.0,0.91
1218,泰山,-,0.0,1.36
1219,福壽,-,1.99,1.26
1220,台榮,15.65,4.06,0.85
1225,福懋油,32.82,2.97,1.08
1227,佳格,22.86,3.85,5.27
1229,聯華,12.57,5.18,0.88
1231,聯華食,13.84,5.0,2.10
1232,大統益,17.05,4.8,3.25
1233,天仁,18.43,5.16,3.02
1234,黑松,2.41,7.39,0.98
1235,興泰,657.50,0.0,1.55
1236,宏亞,12.94,2.5,2.10
1301,台塑,24.31,2.06,1.90
1303,南亞,30.19,0.61,1.97
1304,台聚,29.40,4.54,1.38
1305,華夏,9.69,5.29,1.38
1307,三芳,13.68,5.94,1.54
1308,亞聚,25.54,3.84,1.37
1309,台達化,22.76,0.0,1.04
1310,台苯,58.46,0.0,2.44
1312,國喬,20.04,4.06,1.55
1313,聯成,18.02,6.85,0.92
1314,中石化,-,3.34,1.08
1315,達新,30.74,3.42,0.86
1316,上曜,-,0.0,1.36
1319,東陽,24.92,1.25,1.76
1321,大洋,-,0.0,1.59
1323,永裕,16.54,2.8,2.54
1324,地球,20.26,2.53,1.19
1325,恆大,24.82,2.21,1.16
1326,台化,21.03,1.16,1.83
1337,再生-KY,10.68,6.02,1.80
1338,廣華-KY,24.59,2.99,1.34
1339,昭輝,11.47,4.01,1.57
1402,遠東新,27.40,4.38,1.59
1409,新纖,16.61,3.11,0.73
1410,南染,19.70,5.25,1.62
1413,宏洲,-,0.0,0.71
1414,東和,16.27,3.71,0.71
1416,廣豐,72.29,5.76,1.04
1417,嘉裕,-,5.58,0.78
1418,東華,-,0.0,0.81
1419,新紡,45.33,1.23,1.73
1423,利華,-,0.0,0.54
1432,大魯閣,3.94,15.81,1.50
1434,福懋,22.95,2.92,1.19
1435,中福,-,0.0,0.86
1436,華友聯,80.45,0.0,1.56
1437,勤益控,-,0.0,0.67
1438,三地開發,25.41,0.0,1.10
1439,雋揚,-,3.26,0.68
1440,南紡,29.22,1.33,1.43
1441,大東,50.00,2.0,0.81
1442,名軒,6.76,3.4,1.73
1443,立益物流,-,0.0,0.74
1444,力麗,8.26,5.38,0.92
1445,大宇,26.03,3.6,0.61
1446,宏和,-,0.95,2.25
1447,力鵬,9.39,0.0,1.12
1449,佳和,-,0.0,4.56
1451,年興,23.16,4.13,1.40
1452,宏益,13.77,4.98,0.67
1453,大將,6.49,7.52,0.89
1454,台富,132.00,2.53,0.67
1455,集盛,21.30,0.0,0.88
