105年11月10日 個股日本益比、殖利率及股價淨值比,105年11月10日 個股日本益比、殖利率及股價淨值比,105年11月10日 個股日本益比、殖利率及股價淨值比,105年11月10日 個股日本益比、殖利率及股價淨值比,105年11月10日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,28.47,3.49,1.38
1102,亞泥,47.89,4.03,0.75
1103,嘉泥,125.57,1.14,0.48
1104,環泥,9.15,4.62,0.93
1108,幸福,10.51,9.4,0.78
1109,信大,50.00,2.0,0.71
1110,東泥,39.61,1.33,1.0
1201,味全,-,0.0,1.7
1203,味王,20.75,4.55,1.25
1210,大成,14.07,2.5,1.37
1213,大飲,149.09,6.1,1.33
1215,卜蜂,11.13,4.51,1.94
1216,統一,21.85,3.52,3.44
1217,愛之味,-,0.0,0.69
1218,泰山,19.63,0.0,1.53
1219,福壽,28.18,1.61,1.29
1220,台榮,10.30,4.85,0.85
1225,福懋油,15.22,1.95,3.58
1227,佳格,22.16,3.51,4.63
1229,聯華,13.98,6.82,0.93
1231,聯華食,10.54,5.63,1.55
1232,大統益,15.85,5.92,3.86
1233,天仁,16.85,5.49,2.45
1234,黑松,12.25,4.67,0.73
1235,興泰,8.06,0.0,0.79
1236,宏亞,38.13,3.83,1.06
1256,鮮活果汁-KY,15.77,3.17,3.74
1262,綠悅-KY,14.27,3.13,2.41
1301,台塑,16.58,4.17,1.92
1303,南亞,19.13,5.0,1.67
1304,台聚,14.62,3.23,0.93
1305,華夏,10.67,4.72,1.77
1307,三芳,11.32,5.85,1.61
1308,亞聚,16.36,4.29,1.03
1309,台達化,-,0.0,0.81
1310,台苯,11.30,5.9,1.45
1312,國喬,10.08,4.43,0.96
1313,聯成,127.78,1.74,0.73
1314,中石化,-,0.0,0.4
1315,達新,17.91,4.42,0.7
1316,上曜,-,0.0,1.53
1319,東陽,17.15,2.11,2.15
1321,大洋,316.88,0.0,1.12
1323,永裕,11.38,4.14,1.98
1324,地球,15.29,3.04,1.0
1325,恆大,14.88,3.62,1.05
1326,台化,13.68,3.64,1.92
1337,再生-KY,7.89,2.91,0.45
1338,廣華-KY,11.32,4.65,1.32
1339,昭輝,8.52,5.33,0.97
1340,勝悅-KY,6.64,1.86,1.07
1402,遠東新,29.94,4.18,0.67
1409,新纖,16.86,2.97,0.55
1410,南染,14.55,5.32,1.52
1413,宏洲,-,0.0,0.91
1414,東和,148.50,3.37,0.43
1416,廣豐,6.82,5.03,1.2
1417,嘉裕,-,0.0,0.48
1418,東華,-,0.0,1.76
1419,新紡,86.33,0.9,1.65
1423,利華,-,0.0,0.43
1432,大魯閣,-,0.0,1.19
1434,福懋,12.92,4.2,0.82
1435,中福,-,0.0,0.57
1436,華友聯,75.75,2.49,1.34
1437,勤益控,8.71,0.0,0.59
1438,三地開發,-,0.0,0.74
1439,雋揚,-,3.13,0.76
1440,南紡,29.88,3.77,0.8
1441,大東,-,0.0,0.88
1442,名軒,7.35,11.02,0.93
1443,立益物流,-,0.0,0.6
1444,力麗,28.81,6.43,0.69
1445,大宇,16.75,5.74,0.63
1446,宏和,161.50,1.86,1.25
1447,力鵬,-,0.0,0.59
