102年12月27日 個股日本益比、殖利率及股價淨值比,102年12月27日 個股日本益比、殖利率及股價淨值比,102年12月27日 個股日本益比、殖利率及股價淨值比,102年12月27日 個股日本益比、殖利率及股價淨值比,102年12月27日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.06,4.16,1.58
1102,亞泥,20.87,4.95,1.5
1103,嘉泥,52.50,0.0,0.67
1104,環泥,20.00,2.59,1.29
1108,幸福,18.15,0.0,0.77
1109,信大,24.79,3.19,0.84
1110,東泥,108.75,0.57,1.15
1201,味全,28.14,1.17,3.14
1203,味王,20.53,1.2,1.48
1210,大成,21.93,4.6,1.18
1213,大飲,67.74,0.0,1.64
1215,卜蜂,10.75,5.1,0.88
1216,統一,20.49,3.71,3.34
1217,愛之味,-,0.0,0.87
1218,泰山,-,0.0,1.3
1219,福壽,-,2.03,1.26
1220,台榮,20.73,4.02,0.84
1225,福懋油,-,3.62,0.89
1227,佳格,28.40,3.88,5.78
1229,聯華,11.60,5.14,0.83
1231,聯華食,16.98,5.24,2.11
1232,大統益,19.07,4.55,3.32
1233,天仁,19.72,4.96,2.99
1234,黑松,1.86,7.12,0.81
1235,興泰,-,0.0,1.45
1236,宏亞,15.41,2.66,1.93
1301,台塑,28.09,2.02,2.01
1303,南亞,27.36,0.58,2.05
1304,台聚,36.88,4.84,1.28
1305,華夏,10.24,5.92,1.28
1307,三芳,15.37,5.4,1.71
1308,亞聚,31.19,3.82,1.36
1309,台達化,39.69,0.0,1.0
1310,台苯,14.93,0.0,1.89
1312,國喬,14.24,4.28,1.41
1313,聯成,30.10,6.92,0.91
1314,中石化,-,3.66,0.99
1315,達新,47.30,3.36,0.86
1316,上曜,-,0.0,1.35
1319,東陽,21.91,1.34,1.64
1321,大洋,-,0.0,1.48
1323,永裕,14.81,3.05,2.36
1324,地球,24.63,2.39,1.26
1325,恆大,27.53,2.24,1.14
1326,台化,19.35,1.13,1.9
1337,再生-KY,14.26,5.01,2.37
1338,廣華-KY,30.63,2.33,1.86
1339,昭輝,16.71,2.9,2.13
1402,遠東新,25.60,4.41,1.59
1409,新纖,15.52,3.08,0.71
1410,南染,20.91,5.22,1.59
1413,宏洲,-,0.0,0.86
1414,東和,16.11,3.74,0.69
1416,廣豐,78.00,5.13,1.06
1417,嘉裕,-,5.76,0.77
1418,東華,-,0.0,0.87
1419,新紡,65.57,1.25,1.68
1423,利華,-,0.0,0.56
1432,大魯閣,4.87,18.02,1.87
1434,福懋,32.87,2.82,1.22
