105年09月05日 個股日本益比、殖利率及股價淨值比,105年09月05日 個股日本益比、殖利率及股價淨值比,105年09月05日 個股日本益比、殖利率及股價淨值比,105年09月05日 個股日本益比、殖利率及股價淨值比,105年09月05日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,27.16,3.65,1.31
1102,亞泥,48.86,3.95,0.76
1103,嘉泥,128.86,1.11,0.50
1104,環泥,9.12,4.64,0.93
1108,幸福,10.76,9.19,0.80
1109,信大,52.00,1.92,0.74
1110,東泥,40.66,1.29,1.02
1201,味全,-,0.0,1.81
1203,味王,20.19,4.67,1.22
1210,大成,13.39,2.63,1.30
1213,大飲,46.91,6.27,1.19
1215,卜蜂,10.91,5.15,1.84
1216,統一,23.06,3.4,3.64
1217,愛之味,46.76,0.0,0.74
1218,泰山,18.83,0.0,1.47
1219,福壽,29.71,1.65,1.27
1220,台榮,11.15,4.48,0.92
1225,福懋油,15.59,1.99,3.58
1227,佳格,22.62,3.44,4.73
1229,聯華,13.88,6.87,0.93
1231,聯華食,10.33,5.53,1.58
1232,大統益,13.69,6.23,3.88
1233,天仁,16.15,5.38,2.52
1234,黑松,11.78,4.62,0.74
1235,興泰,6.33,0.0,0.62
1236,宏亞,45.71,3.65,1.11
1256,鮮活果汁-KY,22.33,2.52,5.09
1262,綠悅-KY,12.16,3.68,2.06
1301,台塑,15.49,4.57,1.82
1303,南亞,16.77,5.39,1.58
1304,台聚,13.44,3.51,0.85
1305,華夏,9.80,6.15,1.39
1307,三芳,11.39,5.49,1.69
1308,亞聚,16.64,4.49,1.00
1309,台達化,-,0.0,0.74
1310,台苯,10.83,6.15,1.39
1312,國喬,12.16,4.98,0.89
1313,聯成,-,2.06,0.63
1314,中石化,-,0.0,0.33
1315,達新,17.48,4.53,0.69
1316,上曜,-,0.0,1.54
1319,東陽,16.17,2.24,2.03
1321,大洋,197.31,0.0,1.14
1323,永裕,10.81,4.73,1.78
1324,地球,12.20,3.28,0.93
1325,恆大,15.12,3.56,1.07
1326,台化,14.20,4.24,1.73
1337,再生-KY,8.81,2.7,0.47
1338,廣華-KY,13.29,3.96,1.55
1339,昭輝,9.86,4.61,1.12
1340,勝悅-KY,7.66,1.61,1.23
1402,遠東新,30.06,4.16,0.68
1409,新纖,16.78,2.98,0.54
1410,南染,14.55,5.32,1.52
1413,宏洲,-,0.0,1.03
1414,東和,59.70,3.35,0.43
1416,廣豐,5.78,5.94,1.02
1417,嘉裕,-,0.0,0.47
1418,東華,-,0.0,1.24
1419,新紡,87.44,0.89,1.67
1423,利華,-,0.0,0.44
1432,大魯閣,-,0.0,1.36
1434,福懋,18.60,4.01,0.92
1435,中福,-,0.0,0.59
1436,華友聯,358.64,2.53,1.21
1437,勤益控,8.79,0.0,0.59
1438,三地開發,-,0.0,0.79
1439,雋揚,-,3.24,0.74
1440,南紡,25.00,3.6,0.83
1441,大東,-,0.0,0.97
1442,名軒,14.19,9.93,1.01
1443,立益物流,-,0.0,0.58
1444,力麗,31.85,5.81,0.76
1445,大宇,15.05,5.19,0.70
1446,宏和,-,1.67,1.41
1447,力鵬,-,0.0,0.65
1449,佳和,-,0.0,0.72
1451,年興,9.36,6.26,0.98
1452,宏益,14.65,7.93,1.31
1453,大將,-,2.46,0.72
1454,台富,15.19,5.68,0.70
1455,集盛,-,2.37,0.69
1456,怡華,6.59,0.0,0.81
1457,宜進,24.51,5.97,0.68
1459,聯發,-,2.4,0.83
1460,宏遠,13.85,5.3,1.43
1463,強盛新,23.72,3.99,1.51
1464,得力,21.22,7.84,1.86
1465,偉全,15.00,6.38,0.80
1466,聚隆,-,0.0,0.81
1467,南緯,258.00,0.0,1.24
1468,昶和,-,0.0,1.42
1469,理隆,-,0.0,0.89
1470,大統新創,24.66,3.29,1.68
1471,首利,-,0.0,0.52
1472,三洋實業,34.64,0.0,2.74
1473,台南,16.92,4.2,1.04
1474,弘裕,12.26,4.85,0.74
1475,業旺,5.21,0.0,1.37
1476,儒鴻,26.50,2.71,8.09
1477,聚陽,14.53,6.47,3.65
1503,士電,15.58,3.87,0.96
1504,東元,16.46,2.96,1.10
1506,正道,52.76,0.0,1.48
1507,永大,10.58,5.93,1.63
1512,瑞利,-,0.0,0.67
1513,中興電,12.03,5.62,1.02
1514,亞力,11.72,4.82,0.74
1515,力山,21.08,3.0,1.33
1516,川飛,74.06,10.84,1.62
1517,利奇,24.00,4.63,0.72
1519,華城,17.21,3.67,1.36
1521,大億,13.62,6.13,3.74
1522,堤維西,10.77,4.27,1.86
1524,耿鼎,9.22,0.0,0.96
1525,江申,17.98,1.49,2.70
1526,日馳,7.46,2.72,1.17
1527,鑽全,10.33,3.06,4.24
1528,恩德,1000.00,1.0,0.77
1529,樂事綠能,-,0.0,4.02
1530,亞崴,9.64,3.59,0.98
1531,高林股,24.56,3.59,0.78
1532,勤美,11.49,6.8,1.02
1533,車王電,27.65,1.12,1.92
1535,中宇,14.26,6.66,1.74
1536,和大,31.71,1.96,10.48
1537,廣隆,13.88,5.0,3.93
1538,正峰,4.61,0.0,0.66
1539,巨庭,8.28,3.9,1.99
1540,喬福,43.53,6.76,0.90
1541,錩泰,12.14,5.39,4.21
1558,伸興,10.62,6.05,2.33
1560,中砂,15.50,6.76,2.20
1568,倉佑,20.54,2.9,2.41
1582,信錦,9.69,8.54,1.55
1583,程泰,10.65,2.77,1.45
1589,永冠-KY,14.16,4.94,2.07
1590,亞德客-KY,27.59,1.61,4.33
1592,英瑞-KY,17.63,1.6,2.02
1603,華電,6.85,3.8,0.57
1604,聲寶,10.96,5.86,1.19
1605,華新,11.65,1.95,0.57
1608,華榮,-,0.0,0.43
1609,大亞,-,0.0,0.42
1611,中電,20.49,0.0,0.62
1612,宏泰,208.75,3.11,0.60
1613,台一,-,0.0,0.62
1614,三洋電,18.12,3.36,1.23
1615,大山,32.90,2.94,0.79
1616,億泰,-,0.0,0.52
1617,榮星,14.27,4.67,0.59
1618,合機,9.25,4.3,0.49
1626,艾美特-KY,98.15,0.0,1.12
1701,中化,14.84,3.31,0.99
1702,南僑,15.12,3.71,3.24
1704,榮化,3.07,3.82,1.36
1707,葡萄王,27.64,2.3,9.52
1708,東鹼,19.04,3.89,0.94
1709,和益,8.93,7.26,1.08
1710,東聯,-,2.49,1.25
1711,永光,17.54,5.0,1.35
1712,興農,9.97,3.99,0.97
1713,國化,27.78,2.73,1.02
1714,和桐,17.71,4.13,0.61
1715,萬洲,22.55,4.81,0.67
1717,長興,11.36,6.64,1.69
1718,中纖,-,7.96,0.41
1720,生達,17.65,4.69,1.64
1721,三晃,23.38,0.0,1.44
1722,台肥,15.97,4.98,0.81
1723,中碳,24.58,4.37,4.03
1724,台硝,7.69,6.19,1.07
1725,元禎,11.13,6.09,0.95
1726,永記,12.27,4.99,1.58
1727,中華化,14.88,3.95,1.00
1729,必翔,-,0.0,4.61
1730,花仙子,12.71,5.41,2.02
1731,美吾華,26.43,3.86,1.03
1732,毛寶,-,0.0,1.36
1733,五鼎,13.97,5.06,2.38
1734,杏輝,135.53,2.33,1.33
1735,日勝化,11.20,8.26,0.86
1736,喬山,18.82,2.09,1.74
1737,臺鹽,17.43,3.8,1.01
1762,中化生,20.14,5.14,1.31
1773,勝一,10.37,6.25,1.84
1776,展宇,12.69,6.74,1.39
1783,和康生,-,0.0,2.27
1786,科妍,83.43,0.86,3.27
1789,神隆,41.29,1.68,3.06
1802,台玻,-,0.0,0.80
1805,寶徠,4.69,8.46,0.60
1806,冠軍,56.83,0.0,0.40
1808,潤隆,7.89,14.84,1.81
1809,中釉,17.71,1.61,0.66
1810,和成,72.27,2.52,0.55
1817,凱撒衛,11.01,5.41,1.86
1902,台紙,34.17,0.0,0.69
1903,士紙,-,0.0,2.72
1904,正隆,13.10,5.26,0.65
1905,華紙,15.08,6.74,0.62
1906,寶隆,14.81,1.28,0.53
1907,永豐餘,101.22,3.29,0.45
1909,榮成,10.54,6.45,0.87
2002,中鋼,69.84,2.24,1.18
