102年10月07日 個股日本益比、殖利率及股價淨值比,102年10月07日 個股日本益比、殖利率及股價淨值比,102年10月07日 個股日本益比、殖利率及股價淨值比,102年10月07日 個股日本益比、殖利率及股價淨值比,102年10月07日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,20.26,4.44,1.55
1102,亞泥,21.60,4.86,1.52
1103,嘉泥,-,0.0,0.73
1104,環泥,20.89,2.66,1.27
1108,幸福,22.32,0.0,0.77
1109,信大,27.13,3.5,0.76
1110,東泥,175.00,0.63,1.06
1201,味全,33.74,1.02,3.69
1203,味王,25.21,1.27,1.43
1210,大成,21.22,4.45,1.25
1213,大飲,83.33,0.0,1.61
1215,卜蜂,10.20,5.23,0.86
1216,統一,21.88,3.5,3.46
1217,愛之味,122.88,0.0,0.93
1218,泰山,-,0.0,1.37
1219,福壽,-,2.02,1.24
1220,台榮,15.95,3.98,0.87
1225,福懋油,33.08,2.95,1.09
1227,佳格,23.29,3.78,5.36
1229,聯華,12.80,5.09,0.90
1231,聯華食,14.38,4.81,2.18
1232,大統益,17.19,4.76,3.28
1233,天仁,18.80,5.05,3.08
1234,黑松,2.44,7.28,1.00
1235,興泰,623.75,0.0,1.47
1236,宏亞,12.50,2.59,2.03
1301,台塑,24.25,2.06,1.89
1303,南亞,30.09,0.62,1.96
1304,台聚,29.20,4.57,1.37
1305,華夏,9.87,5.19,1.41
1307,三芳,13.92,5.84,1.56
1308,亞聚,25.88,3.79,1.39
1309,台達化,24.48,0.0,1.12
1310,台苯,59.49,0.0,2.48
1312,國喬,18.66,4.36,1.44
1313,聯成,18.33,6.73,0.93
1314,中石化,-,3.36,1.07
1315,達新,30.53,3.45,0.85
1316,上曜,-,0.0,1.36
1319,東陽,22.64,1.37,1.60
1321,大洋,-,0.0,1.61
1323,永裕,17.66,2.62,2.71
1324,地球,20.13,2.55,1.18
1325,恆大,23.54,2.33,1.10
1326,台化,21.08,1.16,1.84
1337,再生-KY,10.67,6.02,1.80
1338,廣華-KY,25.24,2.91,1.37
1339,昭輝,11.66,3.95,1.59
1402,遠東新,27.68,4.34,1.60
1409,新纖,17.26,2.99,0.76
1410,南染,19.83,5.22,1.63
1413,宏洲,-,0.0,0.76
1414,東和,16.51,3.65,0.72
1416,廣豐,71.46,5.83,1.02
1417,嘉裕,-,5.42,0.80
1418,東華,-,0.0,0.87
1419,新紡,47.00,1.18,1.80
1423,利華,-,0.0,0.58
1432,大魯閣,3.95,15.78,1.50
1434,福懋,22.55,2.98,1.17
1435,中福,-,0.0,0.89
1436,華友聯,80.45,0.0,1.56
1437,勤益控,-,0.0,0.68
1438,三地開發,24.77,0.0,1.07
1439,雋揚,-,3.04,0.73
1440,南紡,29.87,1.3,1.46
1441,大東,52.00,1.92,0.84
1442,名軒,6.71,3.43,1.72
1443,立益物流,-,0.0,0.81
1444,力麗,8.37,5.31,0.93
1445,大宇,27.84,3.37,0.65
1446,宏和,-,0.83,2.56
1447,力鵬,9.73,0.0,1.16
1449,佳和,-,0.0,4.63
1451,年興,23.79,4.02,1.43
1452,宏益,14.04,4.88,0.68
1453,大將,6.55,7.46,0.90
1454,台富,134.50,2.48,0.68
1455,集盛,22.10,0.0,0.91
1456,怡華,-,0.0,11.80
1457,宜進,-,0.0,0.63
1459,聯發,-,1.01,0.86
1460,宏遠,33.81,0.0,0.91
1463,強盛新,-,0.0,1.33
1464,得力,40.74,1.82,0.99
1465,偉全,15.41,6.62,0.79
1466,聚隆,25.27,4.26,1.48
1467,南緯,15.96,2.53,1.44
1468,昶和,-,0.0,1.38
1469,理隆,90.36,0.0,0.80
1470,大統新創,106.79,0.0,1.44
1471,首利,-,0.0,0.86
1472,三洋實業,-,0.0,4.88
1473,台南,14.69,2.78,1.26
1474,弘裕,-,1.05,0.73
1475,業旺,-,0.0,0.86
1476,儒鴻,31.16,1.79,10.84
1477,聚陽,24.00,3.53,6.40
1503,士電,23.32,2.61,1.04
1504,東元,17.58,3.03,1.61
1506,正道,-,0.0,2.04
1507,永大,21.15,2.84,3.62
1512,瑞利,-,0.0,0.75
1513,中興電,17.46,4.94,1.31
1514,亞力,16.52,5.41,0.71
1515,力山,13.19,0.0,0.94
1516,川飛,244.00,0.0,1.81
1517,利奇,11.36,4.78,1.06
1519,華城,20.89,1.64,1.39
1521,大億,18.32,6.18,3.01
1522,堤維西,605.00,0.0,1.13
1524,耿鼎,-,0.0,0.70
1525,江申,12.63,3.58,1.19
1526,日馳,17.63,0.0,1.08
1527,鑽全,16.06,1.46,2.06
1528,恩德,16.95,3.73,1.05
1529,樂事綠能,-,0.0,1.67
1530,亞崴,11.34,4.99,1.20
1531,高林股,11.36,4.63,1.18
1532,勤美,19.26,3.08,1.54
1533,車王電,63.39,0.76,1.97
1535,中宇,15.01,5.09,3.25
1536,和大,34.24,1.39,4.56
1537,廣隆,10.20,5.23,2.87
1538,正峰,-,0.0,1.58
1539,巨庭,18.78,0.0,1.66
1540,喬福,20.52,5.67,1.11
1541,錩泰,-,0.0,1.20
1560,中砂,18.57,4.15,2.70
1582,信錦,11.27,7.93,1.63
1583,程泰,11.66,5.02,1.40
1589,永冠-KY,17.88,3.47,1.28
1590,亞德客-KY,26.23,2.05,5.88
1603,華電,10.86,0.0,0.81
1604,聲寶,11.82,5.97,0.73
1605,華新,-,0.0,0.51
1608,華榮,31.25,6.22,0.68
1609,大亞,175.75,2.84,0.57
1611,中電,-,1.33,0.99
1612,宏泰,-,2.23,0.66
1613,台一,-,0.0,0.52
1615,大山,40.20,3.98,0.80
1616,億泰,55.00,0.0,0.59
1617,榮星,-,0.0,0.87
1618,合機,14.44,4.88,0.55
1626,艾美特-KY,16.64,3.18,2.94
1701,中化,28.90,2.01,1.55
1702,南僑,18.84,2.06,2.96
1704,榮化,62.54,1.9,1.46
1707,葡萄王,26.43,2.59,8.09
1708,東鹼,10.45,3.11,1.34
1709,和益,19.20,2.08,1.02
1710,東聯,27.16,3.81,1.72
1711,永光,23.39,3.72,1.87
1712,興農,12.39,4.82,1.21
1713,國化,32.60,2.88,1.08
1714,和桐,30.85,4.83,1.14
1715,萬洲,15.58,5.44,1.04
1717,長興,17.94,4.29,1.39
1718,中纖,15.00,0.0,0.79
1720,生達,24.93,2.32,2.85
1721,三晃,-,0.0,1.00
1722,台肥,15.99,3.7,1.41
1723,中碳,19.75,4.2,7.17
1724,台硝,10.18,5.92,1.17
1725,元禎,-,0.0,1.21
1726,永記,13.40,4.93,1.69
1727,中華化,16.67,6.23,1.31
1729,必翔,-,0.0,2.43
1730,花仙子,12.38,5.23,1.43
1731,美吾華,38.75,2.26,1.26
1732,毛寶,106.82,0.0,1.07
1733,五鼎,15.03,5.66,4.27
1734,杏輝,33.70,1.1,2.88
1735,日勝化,12.55,4.78,0.94
1736,喬山,27.71,1.66,3.25
1737,臺鹽,85.81,0.98,1.14
1762,中化生,30.68,2.78,2.58
1773,勝一,11.65,6.47,1.91
1789,神隆,40.04,1.73,6.60
1802,台玻,-,0.33,1.58
1805,寶徠,81.11,0.0,2.15
1806,冠軍,-,0.0,0.73
1808,潤隆,33.25,9.3,2.08
1809,中釉,26.34,2.03,0.85
1810,和成,45.91,0.0,0.70
1902,台紙,-,0.0,0.92
1903,士紙,-,0.0,3.32
1904,正隆,11.21,4.32,0.84
1905,華紙,-,0.0,0.70
1906,寶隆,-,0.0,0.67
1907,永豐餘,36.70,2.48,0.84
1909,榮成,9.08,3.39,0.72
2002,中鋼,30.83,1.93,1.39
2006,東和鋼鐵,15.67,4.81,1.22
2007,燁興,-,0.0,0.89
2008,高興昌,0.92,0.0,0.81
2009,第一銅,-,0.0,0.77
2010,春源,22.60,4.42,0.71
2012,春雨,-,0.0,0.83
2013,中鋼構,12.04,5.83,1.63
2014,中鴻,-,0.0,1.48
2015,豐興,24.72,4.73,2.04
2017,官田鋼,-,0.0,0.67
2020,美亞,22.58,1.43,1.03
2022,聚亨,-,0.0,0.63
2023,燁輝,-,0.0,0.61
2024,志聯,-,0.0,0.65
2025,千興,-,0.0,0.63
2027,大成鋼,-,1.42,0.98
2028,威致,-,0.0,0.63
2029,盛餘,21.41,1.59,0.90
2030,彰源,-,0.0,0.83
2031,新光鋼,-,2.54,1.06
2032,新鋼,98.64,0.0,0.87
2033,佳大,77.14,6.48,0.95
2034,允強,14.04,3.41,1.16
2038,海光,-,2.86,0.58
2049,上銀,34.78,1.47,5.14
2059,川湖,20.64,2.11,5.28
2062,橋椿,24.72,2.27,3.25
2101,南港,215.56,0.0,2.93
2102,泰豐,16.42,2.54,1.03
2103,台橡,17.58,4.71,2.87
2104,國際中橡,14.85,7.56,0.98
2105,正新,12.89,3.64,3.35
2106,建大,14.25,3.31,3.04
2107,厚生,7.23,6.81,1.35
2108,南帝,20.81,4.33,1.56
2109,華豐,702.50,0.0,1.73
2114,鑫永銓,10.21,6.41,2.79
2201,裕隆,27.54,1.55,1.20
2204,中華,19.16,3.28,0.84
2206,三陽工業,249.00,0.9,3.17
2207,和泰車,25.28,2.7,6.25
2208,台船,20.94,4.24,1.04
2227,裕日車,19.97,3.87,4.98
2231,為升,19.96,4.0,5.31
2301,光寶科,14.33,4.69,1.71
2302,麗正,-,0.0,0.47
2303,聯電,13.28,3.14,0.77
2305,全友,-,0.0,0.66
2308,台達電,21.17,3.57,4.43
2311,日月光,15.32,3.65,1.95
2312,金寶,23.53,0.83,0.94
2313,華通,13.56,3.55,1.07
2314,台揚,-,0.0,1.90
2316,楠梓電,13.47,1.48,0.70
2317,鴻海,8.85,3.32,1.29
2321,東訊,-,0.0,6.71
2323,中環,-,0.0,0.43
2324,仁寶,17.26,4.36,0.94
2325,矽品,23.97,4.53,1.93
2327,國巨*,22.02,0.0,0.66
2328,廣宇,29.76,1.64,1.22
2329,華泰,-,0.0,0.94
2330,台積電,14.65,2.9,3.58
2331,精英,12.82,3.86,0.63
2332,友訊,17.99,6.04,0.79
2337,旺宏,-,0.0,0.80
2338,光罩,46.76,3.77,0.61
2340,台亞,18.58,3.61,0.97
2342,茂矽,-,0.0,0.66
2344,華邦電,-,0.0,0.89
2345,智邦,10.61,9.06,1.26
2347,聯強,13.97,4.26,1.83
2348,海悅,61.16,0.0,9.21
2349,錸德,-,0.0,0.58
2351,順德,17.95,2.93,1.59
2352,佳世達,-,0.0,0.69
2353,宏碁,-,0.0,0.70
2354,鴻準,8.65,1.97,1.43
2355,敬鵬,12.61,4.18,1.69
2356,英業達,21.23,2.81,2.00
2357,華碩,7.41,8.32,1.36
2358,廷鑫,-,0.0,1.00
2359,所羅門,1295.00,0.0,0.59
2360,致茂,21.80,3.01,3.17
2361,鴻友,-,0.0,0.80
2362,藍天,13.42,3.33,3.21
2363,矽統,-,0.0,0.72
2364,倫飛,-,0.0,0.57
2365,昆盈,41.50,1.53,0.83
2367,燿華,-,0.0,0.79
2368,金像電,-,0.0,0.60
2369,菱生,15.55,4.57,0.94
2371,大同,-,0.0,0.56
2373,震旦行,15.69,4.9,3.18
2374,佳能,11.88,9.95,1.04
2376,技嘉,9.46,6.75,0.91
2377,微星,12.03,5.71,0.75
2379,瑞昱,13.57,4.92,1.96
2380,虹光,-,0.0,0.49
2382,廣達,12.18,6.17,2.19
2383,台光電,8.11,7.15,1.22
2384,勝華,-,0.0,0.61
2385,群光,11.08,5.75,2.56
2387,精元,34.43,1.24,0.61
2388,威盛,-,0.0,3.54
2390,云辰,32.81,0.0,1.58
2392,正崴,11.20,4.17,1.31
2393,億光,27.75,2.16,1.62
2395,研華,26.71,2.77,5.90
2397,友通,15.83,4.35,1.45
2399,映泰,20.58,4.67,0.75
2401,凌陽,-,0.0,0.77
2402,毅嘉,19.43,3.26,0.80
2404,漢唐,9.34,5.81,1.55
2405,輔信,10.56,3.76,1.15
2406,國碩,-,0.0,1.28
2408,南亞科,-,0.0,29.44
2409,友達,-,0.0,0.62
2412,中華電,18.63,5.71,2.13
2413,環科,-,0.0,0.66
2414,精技,12.32,8.33,0.97
2415,錩新,6.72,9.24,0.88
2417,圓剛,-,3.14,0.71
2419,仲琦,11.64,7.69,1.19
2420,新巨,11.05,6.78,1.99
2421,建準,23.40,5.93,1.22
2423,固緯,17.43,5.68,1.19
2424,隴華,51.53,0.0,3.35
2425,承啟,18.45,1.37,3.42
2426,鼎元,-,0.0,0.92
2427,三商電,421.50,0.0,0.76
2428,興勤,10.01,5.56,1.29
2429,銘旺科,-,0.0,1.40
2430,燦坤,11.71,4.98,1.56
2431,聯昌,-,0.0,0.69
2433,互盛電,7.47,5.8,1.67
2434,統懋,-,0.0,0.94
2436,偉詮電,108.70,1.2,2.26
