104年04月24日 個股日本益比、殖利率及股價淨值比,104年04月24日 個股日本益比、殖利率及股價淨值比,104年04月24日 個股日本益比、殖利率及股價淨值比,104年04月24日 個股日本益比、殖利率及股價淨值比,104年04月24日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.34,5.54,1.41
1102,亞泥,14.24,5.56,0.94
1103,嘉泥,473.33,7.04,0.53
1104,環泥,13.65,3.89,1.22
1108,幸福,11.65,5.48,0.97
1109,信大,20.75,8.63,0.98
1110,東泥,68.00,1.18,1.1
1201,味全,-,2.48,1.56
1203,味王,21.38,4.18,1.33
1210,大成,14.76,3.98,1.24
1213,大飲,100.68,0.0,1.72
1215,卜蜂,8.82,4.59,1.31
1216,統一,24.90,3.54,3.02
1217,愛之味,-,0.0,0.74
1218,泰山,63.75,0.0,1.29
1219,福壽,35.00,1.0,1.24
1220,台榮,36.17,2.76,0.92
1225,福懋油,95.71,1.24,1.67
1227,佳格,26.55,3.25,4.61
1229,聯華,10.37,4.75,0.82
1231,聯華食,23.93,2.51,2.05
1232,大統益,12.56,6.45,3.51
1233,天仁,18.44,4.48,2.95
1234,黑松,38.27,3.2,0.87
1235,興泰,24.48,0.0,1.01
1236,宏亞,16.48,5.09,1.5
1262,綠悅-KY,12.89,2.62,2.17
1301,台塑,28.45,2.11,1.79
1303,南亞,19.70,2.91,1.96
1304,台聚,26.05,2.48,0.96
1305,華夏,56.20,1.42,1.13
1307,三芳,18.05,4.06,2.25
1308,亞聚,20.66,3.65,1.14
1309,台達化,-,0.0,0.86
1310,台苯,-,6.54,1.51
1312,國喬,63.13,4.95,1.19
1313,聯成,-,1.71,0.72
1314,中石化,90.77,0.0,0.51
1315,達新,22.76,3.93,0.75
1316,上曜,-,0.0,1.45
1319,東陽,23.93,2.01,1.29
1321,大洋,-,0.0,1.65
1323,永裕,11.84,5.0,1.89
1324,地球,23.42,2.25,1.05
1325,恆大,34.75,2.2,1.14
1326,台化,44.11,1.51,1.67
1337,再生-KY,6.63,1.43,0.74
1338,廣華-KY,14.50,3.38,1.51
1339,昭輝,19.52,2.24,3.13
1340,勝悅-KY,9.84,4.81,1.81
1402,遠東新,15.71,3.64,0.87
1409,新纖,12.89,3.27,0.68
1410,南染,17.69,4.68,1.58
1413,宏洲,-,0.0,1.0
1414,東和,205.00,6.1,0.57
1416,廣豐,10.54,12.99,0.95
1417,嘉裕,103.13,2.42,0.65
1418,東華,-,0.0,1.22
1419,新紡,112.14,0.79,1.6
1423,利華,-,0.0,0.53
1432,大魯閣,-,0.0,1.44
1434,福懋,16.75,4.0,1.2
1435,中福,-,0.0,0.83
1436,華友聯,8.73,6.42,1.18
1437,勤益控,15.99,0.0,0.73
1438,三地開發,155.75,0.0,1.18
1439,雋揚,1620.00,3.09,0.73
1440,南紡,57.07,1.63,1.08
1441,大東,-,0.0,0.96
1442,名軒,12.63,16.33,1.25
1443,立益物流,-,0.0,0.68
1444,力麗,43.70,1.99,0.83
1445,大宇,48.57,2.94,0.75
1446,宏和,281.00,1.07,2.06
1447,力鵬,25.11,9.05,0.87
1449,佳和,13.86,0.0,0.64
1451,年興,15.63,6.58,1.08
1452,宏益,22.14,3.45,1.76
1453,大將,-,5.7,0.8
1454,台富,25.48,3.02,1.07
1455,集盛,115.56,1.92,0.85
1456,怡華,-,0.0,1.56
1457,宜進,29.21,3.02,0.71
1459,聯發,23.13,4.25,1.02
1460,宏遠,19.71,4.13,1.55
1463,強盛新,28.02,3.0,1.48
