101年01月03日 個股日本益比、殖利率及股價淨值比,101年01月03日 個股日本益比、殖利率及股價淨值比,101年01月03日 個股日本益比、殖利率及股價淨值比,101年01月03日 個股日本益比、殖利率及股價淨值比,101年01月03日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.10,5.65,1.39
1102,亞泥,9.94,6.19,1.33
1103,嘉泥,29.15,5.02,0.56
1104,環泥,17.05,7.52,0.65
1108,幸福,-,0.0,0.53
1109,信大,-,2.67,0.75
1110,東泥,500.00,1.0,0.69
1201,味全,10.03,1.85,2.33
1203,味王,31.77,2.54,1.16
1210,大成,12.66,6.03,1.36
1213,大飲,130.00,0.0,1.59
1215,卜蜂,19.86,7.09,0.80
1216,統一,22.62,4.58,2.76
1217,愛之味,99.70,0.0,0.91
1218,泰山,16.79,4.61,1.24
1219,福壽,6.54,4.66,1.16
1220,台榮,11.40,0.0,0.85
1225,福懋油,16.82,6.43,1.00
1227,佳格,16.66,5.54,5.02
1229,聯華,7.69,8.6,0.72
1231,聯華食,11.19,3.92,2.00
1232,大統益,12.67,7.35,2.69
1233,天仁,16.72,4.48,2.90
1234,黑松,36.76,2.0,1.36
1235,興泰,119.47,1.32,1.41
1236,宏亞,17.58,6.22,1.65
1301,台塑,10.28,8.56,1.96
1303,南亞,14.25,7.65,1.80
1304,台聚,5.97,10.59,1.47
1305,華夏,34.92,0.0,0.78
1307,三芳,10.50,10.02,1.38
1308,亞聚,6.15,13.11,1.31
1309,台達化,5.95,15.45,0.79
1310,台苯,-,0.0,0.83
1312,國喬,6.46,7.81,0.87
1313,聯成,9.39,12.77,0.92
1314,中石化,4.20,7.45,1.38
1315,達新,19.82,3.6,1.01
1316,上曜,-,0.0,1.47
1319,東陽,18.06,3.38,1.22
1321,大洋,-,0.0,1.82
1323,永裕,8.88,8.57,1.16
1324,地球,11.09,3.57,0.81
1325,恆大,13.06,5.32,1.14
1326,台化,9.36,9.46,1.78
1337,再生-KY,8.38,0.0,1.60
1402,遠東新,11.95,6.57,1.71
1409,新纖,8.87,10.68,0.66
1410,南染,13.45,1.03,1.11
1413,宏洲,20.71,0.0,0.59
1414,東和,1.91,0.0,0.87
1416,廣豐,11.83,4.69,0.77
1417,嘉裕,13.79,0.0,0.73
1418,東華,47.33,0.0,0.77
1419,新紡,49.15,2.19,1.75
1423,利華,18.05,0.0,0.52
