100年10月14日 個股日本益比、殖利率及股價淨值比,100年10月14日 個股日本益比、殖利率及股價淨值比,100年10月14日 個股日本益比、殖利率及股價淨值比,100年10月14日 個股日本益比、殖利率及股價淨值比,100年10月14日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,13.86,5.77,1.32
1102,亞泥,10.89,6.12,1.33
1103,嘉泥,9.65,3.93,0.59
1104,環泥,10.21,6.71,0.72
1108,幸福,-,0.0,0.62
1109,信大,-,2.69,0.76
1110,東泥,80.00,0.96,0.71
1201,味全,9.09,2.04,2.24
1203,味王,34.58,2.45,1.22
1210,大成,11.47,5.83,1.5
1213,大飲,-,0.0,1.65
1215,卜蜂,11.59,7.02,0.8
1216,統一,18.60,5.19,2.57
1217,愛之味,32.93,0.0,0.94
1218,泰山,16.89,4.28,1.37
1219,福壽,6.16,4.55,1.18
1220,台榮,9.36,0.0,0.93
1225,福懋油,13.91,5.99,1.09
1227,佳格,17.91,5.45,5.59
1229,聯華,7.07,8.52,0.73
1231,聯華食,11.52,3.54,2.3
1232,大統益,11.99,7.26,2.89
1233,天仁,19.34,4.24,3.26
1234,黑松,40.00,1.79,1.56
1235,興泰,124.00,1.21,1.49
1236,宏亞,15.46,6.42,1.65
1301,台塑,9.88,8.14,2.05
1303,南亞,13.08,6.96,1.98
1304,台聚,7.43,8.47,1.89
1305,華夏,14.40,0.0,0.68
1307,三芳,11.09,8.82,1.68
1308,亞聚,7.45,10.64,1.68
1309,台達化,5.23,13.6,0.94
1310,台苯,-,0.0,0.78
1312,國喬,5.52,7.87,0.89
1313,聯成,6.95,14.45,0.84
1314,中石化,5.86,6.35,1.67
1315,達新,31.32,3.36,1.08
1316,上曜,773.33,0.0,2.12
1319,東陽,16.78,3.7,1.17
1321,大洋,-,0.0,1.75
1323,永裕,9.56,7.61,1.41
1324,地球,13.28,3.24,0.94
1325,恆大,11.16,5.6,1.1
1326,台化,9.25,8.71,1.88
1337,再生-KY,10.29,0.0,3.24
1402,遠東新,9.88,7.26,1.6
1409,新纖,7.51,9.74,0.7
1410,南染,12.69,1.04,1.1
1413,宏洲,5.80,0.0,0.58
1414,東和,2.52,0.0,1.04
1416,廣豐,8.72,5.03,0.72
1417,嘉裕,12.98,0.0,0.73
1418,東華,194.50,0.0,0.83
1419,新紡,59.08,1.97,1.85
1423,利華,21.14,0.0,0.57
1432,大魯閣,2.14,0.0,0.57
1434,福懋,10.37,7.07,0.86
1435,中福,-,0.0,0.55
1436,華友聯,22.55,1.57,1.1
1437,勤益控,38.95,1.01,0.82
1438,三地開發,0.40,0.0,0.49
1439,雋揚,-,42.92,0.99
1440,南紡,7.76,8.15,0.91
1441,大東,3.24,0.0,1.28
1442,名軒,10.26,8.37,1.93
1443,立益物流,7.82,0.0,0.41
1444,力麗,5.42,16.36,0.9
1445,大宇,6.64,6.33,0.57
1446,宏和,7.34,0.0,1.03
1447,力鵬,8.54,5.09,0.77
1449,佳和,-,0.0,1.13
1451,年興,7.54,5.88,0.86
1452,宏益,5.79,12.12,0.65
1453,大將,17.06,5.86,0.74
1454,台富,6.41,0.0,0.68
1455,集盛,6.26,8.76,1.0
1456,怡華,-,0.0,1.09
1457,宜進,80.80,5.32,0.87
1459,聯發,5.80,13.33,1.03
1460,宏遠,-,0.0,0.8
1463,強盛新,-,0.0,0.97
1464,得力,85.45,1.6,1.22
1465,偉全,4.91,16.18,0.73
1466,聚隆,5.28,3.36,1.32
1467,南緯,6.29,0.0,0.83
1468,昶和,-,0.0,1.26
1469,理隆,27.82,0.0,0.75
1470,大統新創,14.27,1.71,1.11
1471,首利,-,0.0,0.73
1472,三洋實業,16.67,0.0,1.13
1473,台南,9.79,6.96,1.29
1474,弘裕,9.45,5.93,0.65
1475,業旺,-,0.0,1.04
1476,儒鴻,10.28,6.4,2.35
1477,聚陽,11.77,7.0,2.89
1503,士電,15.40,3.9,0.98
1504,東元,11.72,4.71,0.89
1506,正道,-,0.0,1.52
1507,永大,13.87,4.17,2.0
1512,瑞利,8.74,6.58,0.7
1513,中興電,13.19,6.71,1.03
1514,亞力,14.60,3.61,0.71
1515,力山,-,0.0,0.51
1516,川飛,17.81,0.0,2.19
1517,利奇,9.25,6.7,0.82
1519,華城,14.76,6.58,1.29
1521,大億,14.81,6.15,3.52
1522,堤維西,258.00,2.33,0.8
1524,耿鼎,-,0.0,0.56
