101年01月06日 個股日本益比、殖利率及股價淨值比,101年01月06日 個股日本益比、殖利率及股價淨值比,101年01月06日 個股日本益比、殖利率及股價淨值比,101年01月06日 個股日本益比、殖利率及股價淨值比,101年01月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,13.92,5.72,1.38
1102,亞泥,9.94,6.19,1.33
1103,嘉泥,28.54,5.13,0.55
1104,環泥,16.99,7.55,0.65
1108,幸福,-,0.0,0.53
1109,信大,-,2.73,0.74
1110,東泥,486.50,1.03,0.68
1201,味全,9.97,1.86,2.32
1203,味王,31.21,2.58,1.14
1210,大成,12.55,6.09,1.35
1213,大飲,131.43,0.0,1.61
1215,卜蜂,19.86,7.09,0.80
1216,統一,23.01,4.5,2.81
1217,愛之味,99.80,0.0,0.91
1218,泰山,16.67,4.64,1.23
1219,福壽,6.44,4.73,1.14
1220,台榮,11.45,0.0,0.85
1225,福懋油,16.82,6.43,1.00
1227,佳格,17.08,5.4,5.15
1229,聯華,7.84,8.43,0.73
1231,聯華食,11.07,3.97,1.97
1232,大統益,12.53,7.43,2.66
1233,天仁,16.65,4.5,2.89
1234,黑松,37.13,1.98,1.37
1235,興泰,118.42,1.33,1.40
1236,宏亞,17.46,6.26,1.64
1301,台塑,10.61,8.3,2.02
1303,南亞,14.29,7.63,1.81
1304,台聚,6.22,10.18,1.53
1305,華夏,36.81,0.0,0.82
1307,三芳,10.48,10.05,1.37
1308,亞聚,6.54,12.33,1.39
1309,台達化,6.38,14.41,0.85
1310,台苯,-,0.0,0.87
1312,國喬,7.07,7.14,0.95
1313,聯成,10.36,11.58,1.02
1314,中石化,4.59,6.8,1.51
1315,達新,19.29,3.7,0.98
1316,上曜,-,0.0,1.50
1319,東陽,18.06,3.38,1.22
1321,大洋,-,0.0,1.80
1323,永裕,8.78,8.67,1.14
1324,地球,11.44,3.46,0.83
1325,恆大,13.09,5.31,1.14
1326,台化,9.72,9.11,1.84
1337,再生-KY,9.03,0.0,1.73
1402,遠東新,11.89,6.6,1.70
1409,新纖,9.16,10.34,0.69
1410,南染,13.45,1.03,1.11
