103年06月06日 個股日本益比、殖利率及股價淨值比,103年06月06日 個股日本益比、殖利率及股價淨值比,103年06月06日 個股日本益比、殖利率及股價淨值比,103年06月06日 個股日本益比、殖利率及股價淨值比,103年06月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,16.25,5.0,1.45
1102,亞泥,18.50,5.08,0.96
1103,嘉泥,8.96,3.13,0.53
1104,環泥,14.66,3.87,1.17
1108,幸福,20.31,4.92,0.83
1109,信大,18.70,8.33,0.97
1110,東泥,57.59,1.29,1.0
1201,味全,27.21,1.34,2.66
1203,味王,19.60,4.56,1.23
1210,大成,9.67,5.68,1.41
1213,大飲,99.32,0.0,1.72
1215,卜蜂,10.04,5.14,1.22
1216,統一,20.27,4.02,2.99
1217,愛之味,-,0.0,0.91
1218,泰山,-,0.0,1.33
1219,福壽,46.06,0.99,1.26
1220,台榮,31.72,3.45,0.84
1225,福懋油,39.03,1.78,1.16
1227,佳格,31.78,3.04,4.78
1229,聯華,10.39,4.65,0.84
1231,聯華食,20.82,5.45,2.11
1232,大統益,16.25,4.76,3.71
1233,天仁,18.28,4.64,2.96
1234,黑松,47.43,4.65,0.73
1235,興泰,114.19,0.0,1.89
1236,宏亞,28.54,5.12,1.44
1262,綠悅-KY,26.07,1.6,3.74
1301,台塑,21.90,2.46,1.85
1303,南亞,19.28,2.83,1.83
1304,台聚,29.54,3.13,1.15
1305,華夏,12.36,7.52,1.16
1307,三芳,12.97,5.65,1.49
1308,亞聚,21.93,4.18,1.22
1309,台達化,-,0.0,0.85
1310,台苯,8.15,5.73,1.5
1312,國喬,9.33,5.13,1.11
1313,聯成,55.00,3.16,0.77
1314,中石化,-,4.33,0.85
1315,達新,36.73,3.49,0.82
1316,上曜,-,0.0,1.61
1319,東陽,17.48,2.62,1.46
1321,大洋,731.67,0.0,1.9
1323,永裕,13.17,4.04,2.04
1324,地球,27.97,7.88,1.2
1325,恆大,27.31,3.55,1.01
