102年07月24日 個股日本益比、殖利率及股價淨值比,102年07月24日 個股日本益比、殖利率及股價淨值比,102年07月24日 個股日本益比、殖利率及股價淨值比,102年07月24日 個股日本益比、殖利率及股價淨值比,102年07月24日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.51,4.94,1.32
1102,亞泥,20.98,5.06,1.39
1103,嘉泥,-,0.0,0.65
1104,環泥,13.95,4.34,0.77
1108,幸福,25.71,0.0,0.75
1109,信大,40.00,3.65,0.72
1110,東泥,217.14,0.66,1.01
1201,味全,37.17,1.02,3.72
1203,味王,27.98,1.28,1.41
1210,大成,19.64,4.4,1.22
1213,大飲,90.80,0.0,1.82
1215,卜蜂,9.66,5.18,0.74
1216,統一,23.81,3.13,3.68
1217,愛之味,72.50,0.0,0.95
1218,泰山,-,0.0,1.49
1219,福壽,-,1.99,1.25
1220,台榮,14.47,3.64,0.92
1225,福懋油,32.75,3.05,1.08
1227,佳格,22.49,3.83,4.9
1229,聯華,10.70,4.95,0.84
1231,聯華食,16.09,3.8,2.65
1232,大統益,16.89,4.96,2.88
1233,天仁,18.29,4.87,2.82
1234,黑松,2.55,6.44,1.02
1235,興泰,-,0.0,1.44
1236,宏亞,15.34,2.4,2.06
1301,台塑,31.00,2.06,2.02
1303,南亞,51.23,0.6,2.09
1304,台聚,17.91,4.33,1.36
1305,華夏,10.84,4.83,1.51
1307,三芳,13.05,6.12,1.43
1308,亞聚,23.04,4.06,1.23
1309,台達化,-,0.0,1.07
1310,台苯,-,0.0,2.17
1312,國喬,10.31,5.08,1.22
1313,聯成,18.69,6.37,0.95
1314,中石化,-,3.22,1.06
1315,達新,39.26,3.44,0.87
1316,上曜,-,0.0,1.3
1319,東陽,27.48,1.47,1.52
1321,大洋,-,0.0,1.71
1323,永裕,15.21,3.37,2.14
1324,地球,29.68,2.14,1.39
1325,恆大,23.57,2.48,1.02
1326,台化,36.84,1.23,1.83
1337,再生-KY,9.45,6.55,1.63
1338,廣華-KY,15.51,3.64,1.11
1339,昭輝,12.66,3.89,1.57
1402,遠東新,22.22,4.47,1.5
1409,新纖,19.98,3.27,0.7
1410,南染,16.32,5.53,1.45
1413,宏洲,-,0.0,0.62
1414,東和,20.14,4.29,0.6
1416,廣豐,5.42,6.02,0.92
1417,嘉裕,69.69,5.52,0.76
1418,東華,-,0.0,0.75
1419,新紡,76.76,1.28,1.69
1423,利華,-,0.0,0.48
1432,大魯閣,5.48,11.4,2.08
1434,福懋,20.14,3.4,1.0
1435,中福,616.00,0.0,0.9
1436,華友聯,-,0.0,1.57
1437,勤益控,-,0.0,0.64
1438,三地開發,28.53,0.0,0.98
1439,雋揚,-,3.3,0.66
1440,南紡,21.91,2.01,0.95
1441,大東,27.26,2.1,0.76
1442,名軒,15.54,3.23,2.06
1443,立益物流,-,0.0,0.51
1444,力麗,19.72,5.63,0.85
