102年04月19日 個股日本益比、殖利率及股價淨值比,102年04月19日 個股日本益比、殖利率及股價淨值比,102年04月19日 個股日本益比、殖利率及股價淨值比,102年04月19日 個股日本益比、殖利率及股價淨值比,102年04月19日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.37,4.95,1.42
1102,亞泥,18.96,5.19,1.4
1103,嘉泥,-,0.0,0.71
1104,環泥,14.83,4.29,0.8
1108,幸福,16.37,0.0,0.68
1109,信大,49.52,3.37,0.75
1110,東泥,117.92,0.71,0.97
1201,味全,30.64,1.31,2.87
1203,味王,48.33,1.48,1.23
1210,大成,19.23,4.8,1.25
1213,大飲,107.50,0.0,1.92
1215,卜蜂,11.35,1.99,0.74
1216,統一,22.90,3.42,3.44
1217,愛之味,103.00,0.0,0.98
1218,泰山,-,0.0,1.48
1219,福壽,-,6.64,1.22
1220,台榮,13.15,3.29,0.88
1225,福懋油,63.81,2.99,1.12
1227,佳格,24.81,4.97,5.59
1229,聯華,10.89,4.96,0.86
1231,聯華食,12.97,5.14,2.01
1232,大統益,19.06,5.3,2.84
1233,天仁,19.02,4.72,2.81
1234,黑松,2.64,6.25,1.06
1235,興泰,96.35,0.0,1.46
1236,宏亞,17.97,3.04,1.69
1301,台塑,28.50,1.75,1.85
1303,南亞,99.26,0.56,1.71
1304,台聚,14.21,4.85,1.36
1305,華夏,7.63,6.97,1.09
1307,三芳,13.10,6.49,1.4
1308,亞聚,16.59,4.57,1.09
1309,台達化,-,0.0,0.74
1310,台苯,-,0.0,1.19
1312,國喬,7.95,4.68,0.96
1313,聯成,14.49,6.45,0.97
1314,中石化,25.41,22.58,1.02
1315,達新,39.80,3.4,0.9
1316,上曜,-,0.0,1.21
1319,東陽,21.96,1.95,1.16
1321,大洋,-,0.0,1.32
1323,永裕,10.16,5.25,1.42
1324,地球,27.00,2.96,1.0
1325,恆大,29.73,2.05,1.25
1326,台化,53.92,0.96,1.68
1337,再生-KY,9.28,6.3,1.8
1338,廣華-KY,17.31,3.26,1.29
1339,昭輝,13.40,4.37,1.45
1402,遠東新,18.32,4.73,1.45
1409,新纖,16.58,3.4,0.7
1410,南染,18.75,5.0,1.63
1413,宏洲,-,0.0,0.53
1414,東和,20.86,3.42,0.6
1416,廣豐,6.28,5.52,1.08
1417,嘉裕,20.47,5.43,0.78
1418,東華,-,0.0,0.69
1419,新紡,64.92,1.31,2.0
1423,利華,-,0.0,0.52
1432,大魯閣,2.13,17.51,0.84
1434,福懋,19.30,3.62,0.9
1435,中福,571.00,0.0,0.83
1436,華友聯,-,0.0,1.54
1437,勤益控,263.33,0.0,0.91
1438,三地開發,30.42,0.0,0.74
1439,雋揚,-,3.56,0.61
1440,南紡,32.91,2.12,0.92
1441,大東,96.44,8.06,0.73
1442,名軒,19.32,8.4,1.8
1443,立益物流,-,0.0,0.42
1444,力麗,11.69,7.96,0.82
1445,大宇,41.59,4.24,0.51
1446,宏和,-,1.21,1.75
1447,力鵬,255.00,0.0,0.88
1449,佳和,-,0.0,2.2
1451,年興,12.63,5.88,0.94
1452,宏益,14.83,5.11,0.64
1453,大將,6.68,5.69,0.85
1454,台富,-,2.82,0.63
1455,集盛,-,2.35,0.72
1456,怡華,-,0.0,2.52
1457,宜進,722.00,0.0,0.68
1459,聯發,-,1.23,0.8
1460,宏遠,5.72,0.0,0.78
1463,強盛新,-,0.0,1.28
1464,得力,31.59,2.18,0.83
1465,偉全,14.01,7.43,0.71
1466,聚隆,18.27,5.42,1.12
1467,南緯,10.94,3.45,1.01
1468,昶和,-,0.0,1.25
1469,理隆,48.42,0.0,0.74
1470,大統新創,77.35,0.0,1.27
1471,首利,-,0.0,0.72
1472,三洋實業,-,0.0,2.05
1473,台南,30.17,2.79,1.32
1474,弘裕,-,0.0,0.55
1475,業旺,-,0.0,1.15
1476,儒鴻,21.70,3.29,5.85
1477,聚陽,17.61,4.96,4.44
1503,士電,19.27,2.82,0.94
1504,東元,17.00,3.68,1.32
1506,正道,-,0.0,1.6
1507,永大,17.90,3.41,2.42
1512,瑞利,39.15,0.0,0.71
1513,中興電,14.91,5.88,1.1
1514,亞力,16.76,5.42,0.77
1515,力山,23.37,0.0,0.75
1516,川飛,-,0.0,1.97
1517,利奇,12.39,4.83,1.05
1519,華城,48.15,1.92,1.15
1521,大億,14.07,6.8,2.39
1522,堤維西,-,0.0,0.76
1524,耿鼎,-,0.0,0.63
1525,江申,10.01,3.6,1.22
1526,日馳,28.04,0.0,0.89
1527,鑽全,60.79,7.88,1.5
1528,恩德,20.08,4.42,0.87
1529,樂事綠能,-,0.0,0.65
1530,亞崴,11.43,4.69,1.32
1531,高林股,12.78,5.56,0.99
1532,勤美,20.73,3.25,1.43
1533,車王電,21.54,1.79,0.88
1535,中宇,14.94,4.94,3.38
1536,和大,11.47,3.63,1.49
1537,廣隆,8.51,6.98,2.15
1538,正峰,-,0.0,1.8
1539,巨庭,-,0.0,0.87
1540,喬福,16.00,5.68,1.15
1541,錩泰,-,0.0,0.88
1560,中砂,17.90,4.79,2.18
1582,信錦,10.96,7.14,1.86
1583,程泰,9.92,4.9,1.52
1589,永冠-KY,10.86,6.52,0.71
1590,亞德客-KY,20.45,2.99,3.97
1603,華電,10.14,0.0,0.79
1604,聲寶,11.04,5.97,0.76
1605,華新,-,0.0,0.54
1608,華榮,13.53,6.09,1.02
1609,大亞,33.48,2.84,0.57
1611,中電,67.20,1.19,1.13
1612,宏泰,43.59,3.13,0.63
1613,台一,-,0.0,0.61
1614,三洋電,35.58,2.51,1.97
1615,大山,14.14,4.65,0.84
1616,億泰,92.67,0.0,0.62
1617,榮星,-,0.0,0.88
1618,合機,9.71,4.33,0.58
1626,艾美特-KY,17.26,3.58,3.86
1701,中化,20.28,2.28,1.34
1702,南僑,18.62,2.47,2.11
1704,榮化,46.39,7.78,1.26
1707,葡萄王,21.47,3.63,5.46
1708,東鹼,11.25,3.09,1.4
1709,和益,15.32,2.06,1.05
1710,東聯,24.19,3.82,1.77
1711,永光,18.33,4.91,1.42
1712,興農,11.93,5.5,0.97
1713,國化,27.40,3.16,0.96
1714,和桐,19.58,5.04,1.14
1715,萬洲,16.38,7.02,0.9
1717,長興,19.29,4.49,1.33
1718,中纖,37.00,0.0,0.88
1720,生達,17.39,4.29,1.57
1721,三晃,-,0.0,0.73
1722,台肥,20.70,3.82,1.32
1723,中碳,17.71,5.02,5.48
1724,台硝,10.60,5.39,1.26
1725,元禎,-,0.0,1.26
1726,永記,14.34,3.23,1.84
1727,中華化,14.79,6.09,1.34
1729,必翔,-,0.0,2.24
1730,花仙子,11.91,5.25,1.27
1731,美吾華,34.33,2.27,1.23
1732,毛寶,-,2.55,1.39
1733,五鼎,15.24,5.56,3.96
1734,杏輝,47.28,0.91,2.21
1735,日勝化,14.14,4.88,1.02
1736,喬山,18.41,2.54,2.69
1737,臺鹽,100.36,0.93,1.2
1762,中化生,22.57,2.94,2.36
1773,勝一,11.05,6.69,1.77
1789,神隆,38.33,2.32,4.93
1802,台玻,-,0.36,1.51
1805,寶徠,17.35,0.0,1.89
1806,冠軍,-,4.98,0.59
1808,潤隆,8.00,8.58,1.81
1809,中釉,20.70,2.26,0.77
1810,和成,72.92,0.0,0.6
1902,台紙,-,0.0,0.62
1903,士紙,-,0.0,2.87
1904,正隆,12.62,2.26,0.78
1905,華紙,-,0.0,0.81
1906,寶隆,-,0.0,0.69
1907,永豐餘,21.59,2.81,0.83
1909,榮成,13.38,4.4,0.6
2002,中鋼,66.71,1.97,1.39
2006,東和鋼鐵,16.45,4.49,1.27
2007,燁興,-,0.0,0.75
2008,高興昌,-,0.0,15.66
2009,第一銅,180.60,0.0,0.75
2010,春源,18.58,4.48,0.69
2012,春雨,-,0.0,0.97
2013,中鋼構,9.70,5.88,1.29
2014,中鴻,-,0.0,1.31
2015,豐興,18.81,4.78,1.91
2017,官田鋼,-,0.0,0.64
2020,美亞,28.10,0.0,0.88
2022,聚亨,-,0.0,0.54
2023,燁輝,-,0.0,0.54
2024,志聯,-,0.0,0.66
2025,千興,-,0.0,0.63
2027,大成鋼,26.18,0.0,1.03
2028,威致,-,0.0,0.61
2029,盛餘,36.04,2.02,0.72
2030,彰源,-,0.0,0.83
2031,新光鋼,-,2.71,0.98
2032,新鋼,128.75,0.0,0.81
2033,佳大,22.60,6.19,0.91
2034,允強,18.33,4.39,0.91
2038,海光,25.77,2.79,0.59
2049,上銀,27.31,1.35,5.53
2059,川湖,22.12,1.78,5.04
2062,橋椿,20.03,4.99,1.57
2101,南港,137.80,0.0,2.84
2102,泰豐,19.23,3.0,0.94
2103,台橡,17.52,4.54,2.85
2104,國際中橡,11.58,6.91,1.03
2105,正新,17.70,2.81,4.47
2106,建大,17.22,3.23,3.16
2107,厚生,8.51,7.81,1.18
2108,南帝,21.38,4.98,1.37
2109,華豐,-,0.0,1.0
2114,鑫永銓,11.81,5.68,2.98
2201,裕隆,27.07,1.57,1.22
2204,中華,18.08,3.19,0.9
2206,三陽工業,67.00,0.0,1.66
2207,和泰車,18.60,3.52,4.61
2208,台船,20.11,4.19,1.01
2227,裕日車,18.35,3.38,4.38
2231,為升,19.85,4.9,4.12
2301,光寶科,15.37,4.76,1.66
2302,麗正,-,0.0,0.43
2303,聯電,18.92,3.52,0.73
2305,全友,-,0.0,0.56
2308,台達電,20.30,3.93,3.91
2311,日月光,15.09,4.05,1.8
2312,金寶,86.13,1.45,0.59
2313,華通,14.73,4.65,0.83
2314,台揚,-,0.0,1.33
2315,神達,25.77,1.49,0.52
2316,楠梓電,10.25,0.0,0.68
2317,鴻海,9.69,3.22,1.42
2321,東訊,-,0.0,1.12
2323,中環,-,0.0,0.44
2324,仁寶,12.83,7.53,0.77
2325,矽品,18.33,5.06,1.72
2327,國巨*,19.52,0.0,0.61
2328,廣宇,29.81,0.0,1.19
2329,華泰,418.00,0.0,0.75
2330,台積電,16.61,2.82,3.82
2331,精英,38.23,4.22,0.73
2332,友訊,14.38,5.8,0.82
2337,旺宏,-,0.0,0.79
2338,光罩,23.84,3.61,0.74
2340,台亞,18.28,5.13,0.86
2342,茂矽,-,0.0,0.7
2344,華邦電,-,0.0,0.92
2345,智邦,10.54,8.47,1.29
2347,聯強,13.83,7.86,1.96
2348,海悅,-,0.0,40.0
2349,錸德,-,0.0,0.41
2351,順德,17.80,3.53,1.29
2352,佳世達,-,0.0,0.78
2353,宏碁,-,0.0,0.9
2354,鴻準,11.61,1.91,1.59
2355,敬鵬,10.08,5.6,1.29
2356,英業達,12.22,5.91,0.79
2357,華碩,11.03,5.78,1.96
2358,廷鑫,-,0.0,0.87
2359,所羅門,136.67,0.0,0.59
2360,致茂,25.70,3.1,3.12
2361,鴻友,163.00,0.0,0.56
2362,藍天,25.40,4.21,3.13
2363,矽統,-,0.0,0.81
2364,倫飛,-,0.0,0.5
2365,昆盈,40.30,2.05,0.67
2367,燿華,-,0.0,0.57
2368,金像電,-,0.0,0.47
2369,菱生,17.19,4.21,1.0
2371,大同,-,0.0,0.56
2373,震旦行,16.72,5.66,2.86
2374,佳能,8.77,6.79,1.16
2375,凱美,-,0.0,0.83
2376,技嘉,11.11,7.26,0.84
2377,微星,13.63,7.48,0.54
2379,瑞昱,16.53,3.21,2.06
2380,虹光,-,0.0,0.48
2382,廣達,9.53,7.01,1.77
2383,台光電,8.29,5.95,1.48
2384,勝華,-,0.0,0.79
2385,群光,14.32,5.15,3.27
2387,精元,-,1.26,0.66
2388,威盛,-,0.0,2.34
2390,云辰,560.00,0.0,1.96
2392,正崴,14.87,4.24,1.29
2393,億光,36.04,2.56,1.41
