100年02月22日 個股日本益比、殖利率及股價淨值比,100年02月22日 個股日本益比、殖利率及股價淨值比,100年02月22日 個股日本益比、殖利率及股價淨值比,100年02月22日 個股日本益比、殖利率及股價淨值比,100年02月22日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,13.95,6.0,1.36
1102,亞泥,14.08,7.04,1.21
1103,嘉泥,66.25,2.52,0.74
1104,環泥,7.40,2.79,0.85
1108,幸福,-,2.28,0.73
1109,信大,-,3.56,0.70
1110,東泥,-,1.72,0.81
1201,味全,23.71,1.77,3.02
1203,味王,341.43,6.28,1.37
1210,大成,17.84,5.64,1.52
1213,大飲,-,0.0,2.16
1215,卜蜂,11.38,5.52,1.01
1216,統一,15.61,4.69,2.30
1217,愛之味,87.50,0.0,1.32
1218,泰山,29.21,3.6,1.47
1219,福壽,22.46,4.59,1.13
1220,台榮,29.66,0.0,1.45
1225,福懋油,17.36,2.19,1.19
1227,佳格,13.93,4.92,3.91
1229,聯華,9.09,3.79,0.89
1231,聯華食,12.61,2.79,1.56
1232,大統益,12.29,5.81,2.92
1233,天仁,22.18,3.6,3.58
1234,黑松,40.56,1.79,1.40
1235,興泰,40.00,0.91,1.99
1236,宏亞,12.54,7.68,1.69
1301,台塑,15.42,3.88,2.60
1303,南亞,17.17,2.18,2.53
1304,台聚,18.05,4.56,2.75
1305,華夏,-,2.23,1.20
1307,三芳,11.58,5.8,2.04
1308,亞聚,13.72,5.18,2.08
1309,台達化,10.45,0.0,1.05
1310,台苯,-,4.11,1.37
1312,國喬,11.38,0.97,1.57
1313,聯成,9.35,4.32,1.31
1314,中石化,15.35,0.0,2.60
1315,達新,38.71,3.69,0.98
1316,上曜,-,0.0,1.75
1319,東陽,12.13,3.92,1.38
1321,大洋,-,0.0,1.80
1323,永裕,10.65,5.87,1.64
1324,地球,16.91,3.23,1.41
1325,恆大,12.61,3.13,1.52
1326,台化,14.27,4.25,2.45
