102年01月16日 個股日本益比、殖利率及股價淨值比,102年01月16日 個股日本益比、殖利率及股價淨值比,102年01月16日 個股日本益比、殖利率及股價淨值比,102年01月16日 個股日本益比、殖利率及股價淨值比,102年01月16日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.95,4.88,1.5
1102,亞泥,17.74,7.05,1.44
1103,嘉泥,-,3.57,0.81
1104,環泥,14.25,3.51,0.79
1108,幸福,15.80,0.0,0.66
1109,信大,50.00,3.33,0.77
1110,東泥,64.52,0.74,0.92
1201,味全,26.83,1.43,2.65
1203,味王,517.50,2.42,1.26
1210,大成,15.70,6.22,1.33
1213,大飲,63.03,0.0,1.66
1215,卜蜂,13.82,1.97,0.76
1216,統一,22.18,3.22,3.28
1217,愛之味,104.50,0.0,0.98
1218,泰山,66.88,3.12,1.46
1219,福壽,-,6.58,1.2
1220,台榮,12.93,0.0,0.88
1225,福懋油,32.95,2.33,1.04
1227,佳格,21.89,5.91,5.04
1229,聯華,11.16,5.21,0.76
1231,聯華食,12.21,4.14,1.91
1232,大統益,15.25,5.8,2.86
1233,天仁,19.03,5.08,2.6
1234,黑松,54.11,1.52,1.64
1235,興泰,81.45,0.0,1.45
1236,宏亞,20.74,7.09,1.65
1301,台塑,38.50,5.04,2.17
1303,南亞,650.00,3.59,1.86
1304,台聚,12.90,10.42,1.56
1305,華夏,13.01,0.0,1.19
1307,三芳,11.49,6.37,1.3
1308,亞聚,15.43,11.05,1.3
1309,台達化,-,7.0,0.81
1310,台苯,-,0.0,0.87
1312,國喬,9.07,4.49,1.01
1313,聯成,17.82,5.97,1.04
1314,中石化,15.97,18.42,1.23
1315,達新,12.17,5.61,1.12
1316,上曜,-,0.0,1.16
1319,東陽,16.52,2.68,0.99
1321,大洋,-,0.0,1.14
1323,永裕,9.82,5.43,1.42
1324,地球,33.53,5.26,0.85
1325,恆大,23.35,3.39,1.1
1326,台化,311.20,5.14,1.97
1337,再生-KY,9.59,5.99,2.43
1338,廣華-KY,10.24,1.96,1.51
1339,昭輝,11.26,5.16,1.27
1402,遠東新,20.99,5.88,1.58
1409,新纖,21.60,3.19,0.75
1410,南染,19.88,3.62,1.71
1413,宏洲,-,0.0,0.66
1414,東和,50.79,3.11,0.66
1416,廣豐,7.38,0.0,1.08
1417,嘉裕,15.87,0.0,0.82
1418,東華,-,0.0,0.73
1419,新紡,62.82,1.54,2.04
1423,利華,-,0.0,0.54
1432,大魯閣,-,0.0,0.71
1434,福懋,17.04,4.35,0.89
1435,中福,-,0.0,0.98
1436,華友聯,2.77,0.0,1.58
1437,勤益控,-,0.0,0.95
1438,三地開發,22.80,0.0,0.69
1439,雋揚,-,3.42,0.63
1440,南紡,30.32,1.4,0.94
1441,大東,-,7.03,0.83
1442,名軒,11.95,9.06,1.69
1443,立益物流,-,0.0,0.47
