104年03月06日 個股日本益比、殖利率及股價淨值比,104年03月06日 個股日本益比、殖利率及股價淨值比,104年03月06日 個股日本益比、殖利率及股價淨值比,104年03月06日 個股日本益比、殖利率及股價淨值比,104年03月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.00,5.31,1.44
1102,亞泥,13.93,5.22,0.96
1103,嘉泥,7.45,7.3,0.51
1104,環泥,11.84,4.07,1.11
1108,幸福,13.27,4.35,0.93
1109,信大,15.39,8.66,0.99
1110,東泥,75.91,1.2,1.07
1201,味全,31.46,2.33,1.55
1203,味王,28.10,4.24,1.33
1210,大成,7.98,14.57,1.38
1213,大飲,108.75,0.0,1.67
1215,卜蜂,8.94,4.69,1.32
1216,統一,25.92,4.03,3.24
1217,愛之味,-,0.0,0.73
1218,泰山,-,0.0,1.21
1219,福壽,39.47,1.0,1.26
1220,台榮,35.17,3.32,0.89
1225,福懋油,2055.00,1.17,1.77
1227,佳格,27.88,3.23,4.92
1229,聯華,9.35,4.73,0.86
1231,聯華食,20.82,7.19,1.83
1232,大統益,15.04,5.09,3.81
1233,天仁,18.50,4.89,3.09
1234,黑松,18.90,5.29,0.88
1235,興泰,10.71,0.0,0.87
1236,宏亞,12.76,5.2,1.44
1262,綠悅-KY,14.43,2.65,2.39
1301,台塑,20.11,2.49,1.77
1303,南亞,15.60,2.75,1.79
1304,台聚,25.07,3.42,1.07
1305,華夏,22.94,7.69,1.25
1307,三芳,15.29,4.31,2.03
1308,亞聚,19.22,4.52,1.2
1309,台達化,-,0.0,0.87
1310,台苯,15.00,6.67,1.41
1312,國喬,18.33,5.35,1.11
1313,聯成,69.12,3.32,0.74
1314,中石化,-,0.0,0.9
1315,達新,29.63,3.55,0.75
1316,上曜,-,0.0,1.55
1319,東陽,19.33,2.85,1.37
1321,大洋,-,0.0,1.54
1323,永裕,12.22,4.04,1.95
1324,地球,23.83,9.09,1.12
1325,恆大,40.70,3.19,1.15
1326,台化,20.94,3.52,1.52
1337,再生-KY,8.27,8.7,0.99
1338,廣華-KY,12.77,2.62,1.39
1339,昭輝,19.07,1.83,3.02
1340,勝悅-KY,10.59,4.81,1.98
1402,遠東新,15.75,3.97,0.88
1409,新纖,13.15,3.17,0.71
1410,南染,18.50,3.55,1.6
1413,宏洲,-,0.0,0.89
1414,東和,44.37,5.93,0.59
1416,廣豐,12.53,12.74,1.03
1417,嘉裕,27.52,2.34,0.68
1418,東華,-,0.0,1.11
1419,新紡,89.55,1.14,1.59
1423,利華,-,0.0,0.52
1432,大魯閣,-,0.0,1.4
1434,福懋,16.23,3.1,1.09
1435,中福,-,0.0,0.83
1436,華友聯,9.60,0.0,1.2
1437,勤益控,-,0.0,0.84
1438,三地開發,162.50,0.0,1.25
1439,雋揚,-,3.37,0.67
1440,南紡,51.47,3.43,1.15
1441,大東,-,0.0,0.93
1442,名軒,16.51,16.6,1.27
1443,立益物流,-,0.0,0.72
1444,力麗,44.81,2.13,0.78
1445,大宇,43.24,5.51,0.67
1446,宏和,2710.00,1.11,1.99
1447,力鵬,16.39,8.47,0.92
1449,佳和,-,0.0,0.52
1451,年興,14.31,7.68,1.06
1452,宏益,13.82,4.42,1.1
1453,大將,-,5.46,0.82
1454,台富,23.00,2.72,0.74
1455,集盛,43.10,2.21,0.74
1456,怡華,-,0.0,1.85
1457,宜進,12.70,5.51,0.64
1459,聯發,12.31,3.13,0.95
1460,宏遠,24.43,1.17,1.62
1463,強盛新,29.91,1.76,1.45
1464,得力,161.00,0.0,1.44
1465,偉全,15.94,14.79,0.98
1466,聚隆,40.00,2.26,1.24
1467,南緯,25.92,1.57,1.1
1468,昶和,-,0.0,1.35
1469,理隆,308.75,0.0,0.88
1470,大統新創,29.10,1.54,1.81
1471,首利,-,0.0,0.67
1472,三洋實業,-,0.0,4.07
1473,台南,37.08,9.33,0.98
1474,弘裕,17.44,3.31,0.68
1475,業旺,-,0.0,2.12
1476,儒鴻,35.00,1.92,11.85
