103年11月10日 個股日本益比、殖利率及股價淨值比,103年11月10日 個股日本益比、殖利率及股價淨值比,103年11月10日 個股日本益比、殖利率及股價淨值比,103年11月10日 個股日本益比、殖利率及股價淨值比,103年11月10日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.45,4.98,1.58
1102,亞泥,15.64,5.1,0.99
1103,嘉泥,7.62,6.94,0.55
1104,環泥,12.65,4.08,1.12
1108,幸福,14.44,4.39,0.94
1109,信大,15.69,8.79,0.99
1110,東泥,51.50,1.29,1.0
1201,味全,17.11,2.35,1.54
1203,味王,21.03,4.44,1.3
1210,大成,6.60,14.57,1.1
1213,大飲,62.19,0.0,1.53
1215,卜蜂,7.86,5.12,1.25
1216,統一,19.77,4.05,3.16
1217,愛之味,-,0.0,0.73
1218,泰山,-,0.0,1.2
1219,福壽,38.25,0.98,1.29
1220,台榮,26.15,3.43,0.86
1225,福懋油,91.35,1.01,2.0
1227,佳格,26.85,3.62,4.31
1229,聯華,8.92,5.0,0.79
1231,聯華食,18.53,6.98,1.72
1232,大統益,15.38,5.28,3.86
1233,天仁,17.41,4.89,3.19
1234,黑松,18.36,5.16,0.91
1235,興泰,20.08,0.0,1.14
1236,宏亞,12.93,5.35,1.35
1262,綠悅-KY,15.27,2.73,2.24
1301,台塑,19.28,2.71,1.59
1303,南亞,14.94,2.98,1.66
1304,台聚,22.00,4.2,0.88
1305,華夏,12.00,11.11,0.84
1307,三芳,11.54,5.73,1.55
1308,亞聚,19.09,4.76,1.11
1309,台達化,-,0.0,0.74
1310,台苯,5.45,7.94,1.06
1312,國喬,9.28,7.04,0.86
1313,聯成,36.61,3.8,0.65
1314,中石化,-,0.0,0.71
1315,達新,46.19,3.44,0.83
1316,上曜,-,0.0,1.63
1319,東陽,14.93,3.4,1.17
1321,大洋,-,0.0,1.61
1323,永裕,11.54,4.66,1.81
1324,地球,23.75,9.77,1.06
1325,恆大,42.65,3.11,1.2
1326,台化,20.80,3.55,1.51
1337,再生-KY,5.21,9.61,0.76
1338,廣華-KY,12.55,2.54,1.6
1339,昭輝,24.58,1.6,3.59
1340,勝悅-KY,9.71,5.0,1.88
1402,遠東新,16.87,4.12,0.85
1409,新纖,12.85,3.17,0.72
1410,南染,25.50,3.53,1.79
1413,宏洲,-,0.0,0.7
1414,東和,22.39,6.2,0.56
1416,廣豐,25.31,13.98,0.98
1417,嘉裕,19.22,2.54,0.68
1418,東華,-,0.0,1.03
1419,新紡,104.74,1.13,1.62
1423,利華,-,0.0,0.52
1432,大魯閣,-,0.0,1.68
1434,福懋,23.35,3.22,1.05
1435,中福,-,0.0,0.77
1436,華友聯,13.58,0.0,1.31
1437,勤益控,-,0.0,0.93
1438,三地開發,51.09,0.0,1.08
1439,雋揚,-,3.66,0.62
1440,南紡,38.80,3.36,1.14
1441,大東,-,0.0,0.82
1442,名軒,9.48,17.02,1.26
1443,立益物流,-,0.0,0.65
1444,力麗,19.84,2.29,0.69
1445,大宇,27.94,5.59,0.66
1446,宏和,-,1.05,2.11
1447,力鵬,12.47,9.43,0.75
1451,年興,13.68,8.03,1.01
1452,宏益,8.67,6.64,0.76
1453,大將,-,5.68,0.74
1454,台富,27.75,3.22,0.63
1455,集盛,33.52,2.39,0.69
1456,怡華,-,0.0,1.55
1457,宜進,8.39,6.21,0.55
1459,聯發,12.97,3.65,0.79
1460,宏遠,25.70,1.37,1.41
1463,強盛新,30.94,2.02,1.29
1464,得力,-,0.0,1.02
1465,偉全,11.57,16.13,0.77
1466,聚隆,21.57,2.45,1.17
1467,南緯,27.08,1.54,1.15
1468,昶和,-,0.0,1.39
1469,理隆,612.50,0.0,0.89
1470,大統新創,26.87,1.67,1.69
1471,首利,-,0.0,0.65
1472,三洋實業,-,0.0,6.91
1473,台南,39.84,9.76,0.95
1474,弘裕,14.44,3.85,0.58
1475,業旺,-,0.0,2.56
1476,儒鴻,25.21,2.7,9.09
1477,聚陽,17.76,4.91,5.43
1503,士電,16.11,3.5,1.03
1504,東元,15.65,3.28,1.46
1506,正道,-,0.0,2.23
