102年11月20日 個股日本益比、殖利率及股價淨值比,102年11月20日 個股日本益比、殖利率及股價淨值比,102年11月20日 個股日本益比、殖利率及股價淨值比,102年11月20日 個股日本益比、殖利率及股價淨值比,102年11月20日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,16.82,4.47,1.47
1102,亞泥,20.65,5.0,1.48
1103,嘉泥,49.50,0.0,0.63
1104,環泥,17.90,2.89,1.15
1108,幸福,17.46,0.0,0.74
1109,信大,22.92,3.45,0.77
1110,東泥,103.44,0.6,1.09
1201,味全,25.77,1.27,2.88
1203,味王,20.25,1.21,1.46
1210,大成,21.64,4.66,1.16
1213,大飲,60.65,0.0,1.47
1215,卜蜂,10.48,5.23,0.85
1216,統一,19.85,3.83,3.24
1217,愛之味,-,0.0,0.85
1218,泰山,-,0.0,1.31
1219,福壽,-,2.01,1.28
1220,台榮,20.69,4.03,0.83
1225,福懋油,-,3.55,0.91
1227,佳格,27.61,3.99,5.62
1229,聯華,11.39,5.24,0.82
1231,聯華食,15.96,5.57,1.99
1232,大統益,19.04,4.55,3.31
1233,天仁,19.43,5.04,2.94
1234,黑松,1.88,7.05,0.82
1235,興泰,-,0.0,1.45
1236,宏亞,15.79,2.59,1.97
1301,台塑,26.63,2.13,1.9
1303,南亞,25.47,0.62,1.91
1304,台聚,35.89,4.98,1.25
1305,華夏,10.45,5.8,1.31
1307,三芳,13.37,6.2,1.49
1308,亞聚,28.75,4.14,1.25
1309,台達化,37.19,0.0,0.94
1310,台苯,15.86,0.0,2.01
1312,國喬,13.35,4.57,1.32
1313,聯成,28.96,7.19,0.87
1314,中石化,-,3.69,0.98
1315,達新,46.03,3.45,0.84
1316,上曜,-,0.0,1.39
1319,東陽,22.21,1.32,1.66
1321,大洋,-,0.0,1.48
1323,永裕,17.20,2.62,2.74
1324,地球,21.91,2.68,1.12
1325,恆大,27.12,2.27,1.12
1326,台化,18.85,1.16,1.85
1337,再生-KY,12.20,5.85,2.03
1338,廣華-KY,26.50,2.69,1.61
1339,昭輝,13.35,3.62,1.7
1402,遠東新,25.11,4.49,1.56
1409,新纖,15.30,3.12,0.7
1410,南染,20.14,5.42,1.53
1413,宏洲,-,0.0,0.7
1414,東和,15.24,3.96,0.65
1416,廣豐,77.60,5.15,1.06
1417,嘉裕,-,5.75,0.77
1418,東華,-,0.0,0.84
1419,新紡,64.67,1.27,1.66
1423,利華,-,0.0,0.53
1432,大魯閣,4.56,19.23,1.75
1434,福懋,34.44,2.69,1.28
1435,中福,-,0.0,0.81
1436,華友聯,-,0.0,1.58
1437,勤益控,-,0.0,0.66
1438,三地開發,27.89,0.0,1.03
1439,雋揚,-,3.26,0.68
1440,南紡,26.79,1.33,1.42
1441,大東,41.46,2.01,0.84
1442,名軒,5.90,3.2,1.74
1443,立益物流,-,0.0,0.79
1444,力麗,12.53,5.5,0.87
1445,大宇,19.90,3.59,0.61
1446,宏和,-,0.88,2.43
1447,力鵬,9.61,0.0,1.09
1449,佳和,-,0.0,3.46
1451,年興,18.95,4.13,1.31
1452,宏益,17.08,4.88,0.67
1453,大將,10.10,8.5,0.8
1454,台富,44.94,2.62,0.63
1455,集盛,20.29,0.0,0.87
1456,怡華,-,0.0,15.86
1457,宜進,31.50,0.0,0.6
1459,聯發,78.33,1.06,0.8
1460,宏遠,25.97,0.0,0.83
1463,強盛新,1955.00,0.0,1.71
1464,得力,73.44,1.7,1.07
1465,偉全,14.05,6.41,0.79
1466,聚隆,20.42,4.58,1.35
1467,南緯,14.58,2.56,1.41
1468,昶和,-,0.0,1.42
1469,理隆,-,0.0,0.83
1470,大統新創,57.93,0.0,1.61
1471,首利,-,0.0,0.78
1472,三洋實業,-,0.0,5.98
1473,台南,15.75,3.29,1.07
1474,弘裕,-,1.1,0.69
1475,業旺,-,0.0,1.14
1476,儒鴻,36.71,1.4,12.77
1477,聚陽,24.80,3.34,6.28
1503,士電,20.27,2.64,1.01
1504,東元,16.68,3.21,1.49
1506,正道,-,0.0,1.67
1507,永大,23.24,2.63,3.73
1512,瑞利,-,0.0,0.75
1513,中興電,20.26,5.19,1.23
1514,亞力,26.69,5.35,0.71
1515,力山,13.72,0.0,0.98
1516,川飛,-,0.0,1.68
1517,利奇,10.47,4.88,1.01
1519,華城,20.12,1.46,1.52
1521,大億,16.80,6.06,2.93
1522,堤維西,65.60,0.0,1.03
1524,耿鼎,-,0.0,0.63
1525,江申,13.47,2.96,1.4
1526,日馳,14.90,0.0,0.96
1527,鑽全,11.73,1.68,1.79
1528,恩德,19.79,3.91,1.01
1529,樂事綠能,-,0.0,1.59
1530,亞崴,15.86,4.64,1.28
1531,高林股,11.31,5.67,0.96
1532,勤美,19.53,2.76,1.69
1533,車王電,35.14,0.8,1.83
1535,中宇,15.64,5.29,2.91
1536,和大,26.69,1.64,3.63
1537,廣隆,9.65,6.07,2.37
1538,正峰,-,0.0,1.53
1539,巨庭,15.13,0.0,1.72
1540,喬福,28.38,5.42,1.14
1541,錩泰,-,0.0,1.17
1560,中砂,21.01,3.51,3.07
1582,信錦,11.31,7.99,1.56
1583,程泰,12.57,4.83,1.43
1589,永冠-KY,17.91,2.92,1.48
1590,亞德客-KY,23.44,2.0,5.64
1603,華電,14.52,0.0,0.77
1604,聲寶,11.08,5.58,0.76
1605,華新,27.00,0.0,0.48
1608,華榮,86.15,6.25,0.62
1609,大亞,-,2.96,0.54
1611,中電,89.29,1.6,0.82
1612,宏泰,-,2.27,0.64
1613,台一,-,0.0,0.48
1614,三洋電,40.22,2.32,1.93
1615,大山,44.86,4.05,0.78
1616,億泰,-,0.0,0.59
1617,榮星,102.78,0.0,0.85
1618,合機,158.83,5.25,0.53
1626,艾美特-KY,15.82,3.17,2.94
1701,中化,25.60,2.12,1.45
1702,南僑,15.72,2.08,2.79
1704,榮化,53.18,2.14,1.3
1707,葡萄王,24.78,2.6,7.4
1708,東鹼,11.15,3.22,1.33
1709,和益,23.88,2.17,0.98
1710,東聯,21.74,3.83,1.64
1711,永光,22.24,3.94,1.76
1712,興農,12.15,4.8,1.16
1713,國化,32.74,2.59,1.19
1714,和桐,30.54,4.98,1.17
1715,萬洲,13.87,5.76,0.99
1717,長興,16.48,4.2,1.38
1718,中纖,11.53,0.0,0.74
1720,生達,25.89,2.36,2.65
1721,三晃,105.25,0.0,0.92
1722,台肥,17.08,3.94,1.33
1723,中碳,18.17,4.37,6.09
1724,台硝,-,6.85,1.14
1725,元禎,-,0.0,1.2
1726,永記,12.64,4.98,1.62
1727,中華化,15.37,6.51,1.3
1729,必翔,-,0.0,2.18
1730,花仙子,14.01,4.31,1.67
1731,美吾華,39.49,2.27,1.25
1732,毛寶,-,0.0,1.13
1733,五鼎,14.95,6.36,3.7
1734,杏輝,26.60,1.23,2.47
1735,日勝化,17.83,4.88,0.92
1736,喬山,30.00,1.88,2.85
1737,臺鹽,66.53,1.09,1.03
1762,中化生,40.00,2.86,2.46
1773,勝一,12.05,6.15,1.93
1786,科妍,228.68,0.67,8.13
1789,神隆,42.59,1.77,6.53
1802,台玻,-,0.34,1.59
1805,寶徠,-,0.0,2.38
1806,冠軍,44.83,0.0,0.73
1808,潤隆,-,9.72,1.76
1809,中釉,22.26,2.17,0.78
1810,和成,43.00,0.0,0.74
1817,凱撒衛,12.88,3.8,1.98
1902,台紙,-,0.0,0.85
1903,士紙,-,0.0,3.1
1904,正隆,12.61,4.21,0.85
1905,華紙,-,0.0,0.68
1906,寶隆,414.00,0.0,0.64
1907,永豐餘,45.45,2.67,0.78
1909,榮成,9.02,3.33,0.72
2002,中鋼,26.37,2.0,1.33
2006,東和鋼鐵,13.20,5.04,1.14
2007,燁興,-,0.0,0.79
2008,高興昌,0.93,0.0,0.83
2009,第一銅,33.33,0.0,0.85
2010,春源,18.50,4.5,0.69
2012,春雨,-,0.0,0.81
2013,中鋼構,12.81,5.98,1.54
2014,中鴻,-,0.0,1.36
2015,豐興,22.36,4.72,2.0
2017,官田鋼,-,0.0,0.61
2020,美亞,18.77,1.46,0.99
2022,聚亨,-,0.0,0.57
2023,燁輝,36.79,0.0,0.57
2024,志聯,114.67,0.0,0.69
2025,千興,-,0.0,0.61
2027,大成鋼,44.50,1.5,1.03
2028,威致,-,0.0,0.57
2029,盛餘,13.91,1.65,0.85
2030,彰源,-,0.0,0.78
2031,新光鋼,57.19,2.68,0.97
2032,新鋼,41.40,0.0,0.82
2033,佳大,251.25,6.97,0.88
2034,允強,12.79,3.55,1.09
2038,海光,-,3.09,0.54
2049,上銀,38.41,1.24,5.88
2059,川湖,18.65,2.26,4.59
2062,橋椿,17.63,2.47,2.85
2101,南港,201.67,0.0,2.71
2102,泰豐,14.97,2.67,1.01
2103,台橡,19.06,5.68,2.37
2104,國際中橡,17.26,8.12,0.85
2105,正新,12.91,4.05,3.27
2106,建大,13.80,3.48,2.89
2107,厚生,7.51,6.27,1.4
2108,南帝,21.10,5.21,1.37
2109,華豐,46.09,0.0,1.78
2114,鑫永銓,10.95,6.27,2.68
2201,裕隆,25.78,1.62,1.14
2204,中華,20.11,3.29,0.83
2206,三陽工業,-,0.93,2.97
2207,和泰車,24.35,2.76,5.72
2208,台船,26.74,4.34,1.01
2227,裕日車,19.26,3.41,5.22
2231,為升,18.96,4.08,4.85
2301,光寶科,12.63,5.09,1.56
2302,麗正,-,0.0,0.45
2303,聯電,11.54,3.33,0.72
2305,全友,-,0.0,0.61
2308,台達電,21.06,3.64,4.13
2311,日月光,15.21,3.51,1.94
2312,金寶,-,0.89,1.12
2313,華通,12.81,3.0,1.23
2314,台揚,-,0.0,2.13
2316,楠梓電,13.75,1.44,0.7
2317,鴻海,9.84,3.3,1.39
2321,東訊,-,0.0,5.94
2323,中環,-,0.0,0.41
2324,仁寶,70.47,4.43,0.95
2325,矽品,20.63,4.76,1.78
2327,國巨*,14.50,0.0,0.55
2328,廣宇,33.54,1.83,1.12
2329,華泰,-,0.0,0.91
2330,台積電,14.45,2.9,3.32
2332,友訊,16.85,5.93,0.79
2337,旺宏,-,0.0,0.78
2338,光罩,153.50,4.02,0.57
2340,台亞,16.07,4.0,0.86
2342,茂矽,-,0.0,0.8
2344,華邦電,-,0.0,0.76
2345,智邦,13.25,9.87,1.16
2347,聯強,13.03,4.58,1.68
2348,海悅,24.42,0.0,7.17
2349,錸德,-,0.0,0.56
2351,順德,17.75,2.65,1.7
2352,佳世達,-,0.0,0.65
2353,宏碁,-,0.0,0.66
2354,鴻準,11.42,2.25,1.32
2355,敬鵬,12.00,4.49,1.53
2356,英業達,13.52,3.59,1.52
2357,華碩,8.15,8.07,1.39
2358,廷鑫,-,0.0,0.98
2359,所羅門,-,0.0,0.58
2360,致茂,19.93,3.4,2.7
2361,鴻友,-,0.0,0.83
2362,藍天,13.87,3.15,3.38
2363,矽統,-,0.0,0.64
2364,倫飛,-,0.0,0.57
2365,昆盈,57.25,1.66,0.76
2367,燿華,-,0.0,0.66
2368,金像電,-,0.0,0.58
2369,菱生,16.54,4.72,0.9
2371,大同,-,0.0,0.55
2373,震旦行,14.95,5.09,2.84
2374,佳能,14.49,11.0,0.94
2375,凱美,12.28,0.0,0.98
2376,技嘉,10.06,5.73,1.02
2377,微星,11.85,5.37,0.78
2379,瑞昱,12.67,4.95,1.91
2380,虹光,-,0.0,0.66
2382,廣達,13.16,6.26,2.08
2383,台光電,8.67,7.25,1.17
2384,勝華,-,0.0,0.52
2385,群光,11.84,5.72,2.51
2387,精元,41.30,1.35,0.57
2388,威盛,-,0.0,4.21
2390,云辰,35.30,0.0,1.53
2392,正崴,10.46,4.41,1.19
2393,億光,20.80,2.21,1.57
2395,研華,26.30,2.69,5.77
2397,友通,14.86,4.57,1.35
2399,映泰,21.47,4.57,0.76
2401,凌陽,-,0.0,0.71
2402,毅嘉,15.43,3.45,0.75
2404,漢唐,7.56,5.35,1.57
2405,輔信,9.43,4.61,0.93
2406,國碩,-,0.0,1.49
2408,南亞科,-,0.0,17.08
2409,友達,-,0.0,0.51
2412,中華電,18.07,5.83,2.03
2413,環科,66.31,0.0,0.62
2414,精技,12.95,8.46,0.94
2415,錩新,6.91,9.18,0.94
2417,圓剛,-,3.36,0.67
2419,仲琦,15.66,7.82,1.19
2420,新巨,11.30,6.76,1.9
2421,建準,20.24,5.81,1.21
2423,固緯,20.23,5.68,1.19
2424,隴華,47.70,0.0,3.59
2425,承啟,13.78,1.34,3.3
2426,鼎元,-,0.0,0.8
2427,三商電,-,0.0,0.77
2428,興勤,10.19,5.31,1.3
2429,銘旺科,-,0.0,1.26
2430,燦坤,11.93,5.02,1.5
2431,聯昌,175.63,0.0,1.05
