99年09月06日 個股日本益比、殖利率及股價淨值比,99年09月06日 個股日本益比、殖利率及股價淨值比,99年09月06日 個股日本益比、殖利率及股價淨值比,99年09月06日 個股日本益比、殖利率及股價淨值比,99年09月06日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,12.87,5.66,1.39
1102,亞泥,13.39,6.82,1.35
1103,嘉泥,258.33,2.58,0.81
1104,環泥,11.99,3.02,0.80
1108,幸福,-,2.21,0.74
1109,信大,109.00,3.57,0.69
1110,東泥,310.00,1.61,0.87
1201,味全,24.64,1.74,3.13
1203,味王,68.42,5.77,1.38
1210,大成,20.24,5.71,1.55
1213,大飲,134.21,0.0,2.27
1215,卜蜂,17.26,5.46,1.15
1216,統一,17.89,4.81,2.41
1217,愛之味,652.50,0.0,1.26
1218,泰山,33.98,3.6,1.53
1219,福壽,23.30,5.13,1.03
1220,台榮,215.00,0.0,1.49
1225,福懋油,23.05,2.24,1.15
1227,佳格,18.63,4.43,4.56
1229,聯華,9.95,4.02,0.87
1231,聯華食,14.86,2.72,1.68
1232,大統益,12.16,7.41,2.49
1233,天仁,21.48,3.64,3.72
1234,黑松,38.11,1.94,1.32
1235,興泰,164.21,0.48,4.01
1236,宏亞,12.34,7.41,1.80
1301,台塑,11.91,5.57,2.03
1303,南亞,14.24,3.01,1.93
1304,台聚,9.39,9.03,1.50
1305,華夏,69.12,2.55,1.04
1307,三芳,11.93,5.63,2.15
1308,亞聚,8.76,9.0,1.35
1309,台達化,10.74,0.0,0.95
1310,台苯,-,4.4,1.28
1312,國喬,8.44,1.32,1.17
1313,聯成,8.52,5.05,1.21
1314,中石化,8.96,0.0,1.46
1315,達新,47.98,4.43,0.92
1316,上曜,-,0.0,0.91
1319,東陽,15.46,2.88,2.60
1321,大洋,-,0.0,1.90
1323,永裕,10.82,6.44,1.56
1324,地球,20.59,2.47,1.88
1325,恆大,12.63,3.2,1.54
1326,台化,9.60,6.19,1.85
1402,遠東新,19.92,3.98,1.98
1409,新纖,18.96,1.73,1.01
1410,南染,38.54,0.0,1.23
1413,宏洲,-,0.0,1.00
1414,東和,-,0.0,0.80
1416,廣豐,23.29,0.0,0.94
1417,嘉裕,68.75,0.0,0.99
