103年05月20日 個股日本益比、殖利率及股價淨值比,103年05月20日 個股日本益比、殖利率及股價淨值比,103年05月20日 個股日本益比、殖利率及股價淨值比,103年05月20日 個股日本益比、殖利率及股價淨值比,103年05月20日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.69,5.18,1.4
1102,亞泥,18.50,5.08,0.96
1103,嘉泥,8.79,3.19,0.52
1104,環泥,14.69,3.86,1.17
1108,幸福,20.00,5.0,0.81
1109,信大,18.57,8.39,0.97
1110,東泥,58.52,1.27,1.02
1201,味全,25.58,1.42,2.5
1203,味王,20.63,4.33,1.29
1210,大成,8.17,6.72,1.19
1213,大飲,95.91,0.0,1.66
1215,卜蜂,9.92,5.2,1.2
1216,統一,19.88,4.09,2.93
1217,愛之味,-,0.0,0.94
1218,泰山,-,0.0,1.3
1219,福壽,46.52,0.98,1.27
1220,台榮,31.56,3.47,0.83
1225,福懋油,37.36,1.86,1.11
1227,佳格,32.05,3.01,4.82
1229,聯華,9.98,4.84,0.81
1231,聯華食,20.15,5.63,2.04
1232,大統益,15.80,4.9,3.61
1233,天仁,17.80,4.77,2.88
1234,黑松,46.54,4.74,0.71
1235,興泰,109.03,0.0,1.8
1236,宏亞,28.09,5.2,1.42
1262,綠悅-KY,26.79,1.56,3.84
1301,台塑,21.68,2.49,1.83
1303,南亞,18.65,2.93,1.77
1304,台聚,30.15,3.06,1.18
1305,華夏,11.98,7.77,1.12
1307,三芳,13.00,5.64,1.49
1308,亞聚,21.61,4.25,1.21
1309,台達化,-,0.0,0.85
1310,台苯,8.04,5.81,1.48
1312,國喬,9.14,5.24,1.09
1313,聯成,54.57,3.19,0.77
1314,中石化,-,4.57,0.81
1315,達新,36.22,3.54,0.81
1316,上曜,-,0.0,1.59
1319,東陽,17.29,2.65,1.45
1321,大洋,704.17,0.0,1.83
1323,永裕,13.07,4.07,2.03
1324,地球,27.46,8.02,1.18
1325,恆大,27.76,3.49,1.02
1326,台化,18.57,3.51,1.55
1337,再生-KY,9.82,7.46,1.47
1338,廣華-KY,15.94,2.29,1.73
1339,昭輝,18.44,2.31,2.44
1340,勝悅-KY,15.29,3.75,2.41
1402,遠東新,22.18,4.19,0.82
1409,新纖,10.77,3.53,0.64
1410,南染,22.45,3.85,1.57
1413,宏洲,-,0.0,0.79
1414,東和,16.70,5.04,0.64
1416,廣豐,152.69,10.08,1.05
1417,嘉裕,27.90,2.39,0.71
1418,東華,-,0.0,0.91
1419,新紡,69.45,1.18,1.57
1423,利華,-,0.0,0.49
1432,大魯閣,-,16.81,1.81
1434,福懋,24.07,3.22,1.04
1435,中福,-,0.0,0.81
1436,華友聯,-,0.0,1.39
1437,勤益控,-,0.0,0.9
1438,三地開發,25.72,0.0,1.23
1439,雋揚,-,3.51,0.63
1440,南紡,29.76,3.2,1.16
1441,大東,-,2.11,0.8
1442,名軒,6.73,11.3,1.59
1443,立益物流,-,0.0,0.66
1444,力麗,17.10,1.89,0.83
1445,大宇,23.93,4.98,0.72
1446,宏和,-,1.0,2.13
1447,力鵬,11.30,7.19,0.97
1449,佳和,-,0.0,4.75
1451,年興,12.92,6.85,1.11
1452,宏益,10.95,6.58,0.75
1453,大將,46.57,5.11,0.82
1454,台富,25.71,3.14,0.64
1455,集盛,20.36,2.09,0.77
1456,怡華,-,0.0,1.71
1457,宜進,10.94,5.94,0.6
1459,聯發,14.95,3.72,0.78
1460,宏遠,22.83,1.65,1.16
1463,強盛新,39.05,2.08,1.22
1464,得力,-,1.63,1.11
1465,偉全,14.23,12.29,1.0
1466,聚隆,19.95,2.53,1.18
1467,南緯,16.27,1.56,1.13
1468,昶和,-,0.0,1.3
1469,理隆,-,0.0,0.97
1470,大統新創,35.31,1.73,1.61
1471,首利,-,0.0,0.78
1472,三洋實業,-,0.0,7.58
1473,台南,27.15,8.08,1.04
1474,弘裕,16.35,2.27,0.65
1475,業旺,-,0.0,2.66
1476,儒鴻,27.22,2.43,8.65
1477,聚陽,17.74,5.1,4.36
1503,士電,15.49,3.81,0.92
1504,東元,17.50,3.27,1.48
1506,正道,-,0.0,2.09
1507,永大,17.70,3.18,2.98
1512,瑞利,-,0.0,0.82
1513,中興電,16.76,3.91,1.22
1514,亞力,29.75,3.15,0.71
1515,力山,9.60,4.61,0.85
1516,川飛,55.50,0.0,1.6
1517,利奇,10.79,3.07,1.08
1519,華城,29.09,2.0,1.39
1521,大億,17.05,4.67,3.55
1522,堤維西,46.98,0.0,1.22
1524,耿鼎,-,0.0,0.72
1525,江申,14.40,2.4,1.62
1526,日馳,14.61,0.0,1.14
1527,鑽全,10.13,6.38,1.98
1528,恩德,19.74,4.0,1.04
1529,樂事綠能,-,0.0,1.68
1530,亞崴,20.48,3.88,1.91
1531,高林股,19.67,3.71,1.21
1532,勤美,4.22,8.27,1.04
1533,車王電,17.51,3.23,2.06
1535,中宇,16.24,4.62,2.72
1536,和大,22.13,2.78,3.52
1537,廣隆,14.18,5.88,2.63
1538,正峰,-,0.0,1.86
1539,巨庭,16.13,0.0,1.94
1540,喬福,13.59,5.63,1.33
1541,錩泰,66.21,0.0,1.65
1560,中砂,20.60,4.02,3.03
1568,倉佑,31.18,1.93,2.36
1582,信錦,12.72,6.34,1.61
1583,程泰,21.44,3.41,2.77
1589,永冠-KY,21.40,2.48,2.16
1590,亞德客-KY,28.89,2.03,5.71
1603,華電,12.71,0.0,0.66
1604,聲寶,13.67,5.69,0.84
1605,華新,-,0.0,0.6
1608,華榮,26.22,5.93,0.62
1609,大亞,65.00,2.8,0.55
1611,中電,-,1.61,0.88
1612,宏泰,30.14,6.73,0.73
1613,台一,-,0.0,0.63
1614,三洋電,38.92,2.63,1.77
1615,大山,20.58,2.8,0.82
1616,億泰,-,0.0,0.66
1617,榮星,62.86,0.0,0.79
1618,合機,-,5.3,0.54
1626,艾美特-KY,66.85,4.15,2.39
1701,中化,25.44,2.18,1.33
1702,南僑,15.37,3.53,2.99
1704,榮化,-,2.76,1.05
1707,葡萄王,20.14,3.77,5.82
1708,東鹼,13.18,2.77,1.43
1709,和益,21.97,4.14,0.98
1710,東聯,23.71,4.08,1.49
1711,永光,20.14,3.38,1.9
1712,興農,11.58,4.46,1.16
1713,國化,31.11,2.86,1.13
1714,和桐,25.19,3.75,1.07
1715,萬洲,17.97,5.76,1.2
1717,長興,15.52,5.4,1.55
1718,中纖,22.08,0.0,0.62
1720,生達,27.94,3.46,2.27
1721,三晃,98.00,0.0,1.08
1722,台肥,157.69,3.25,1.18
1723,中碳,17.64,4.68,5.4
1724,台硝,-,1.2,1.19
1725,元禎,19.14,2.41,1.14
1726,永記,14.14,4.56,1.78
1727,中華化,16.30,5.68,1.31
1729,必翔,-,0.0,2.62
1730,花仙子,7.56,9.68,1.53
1731,美吾華,33.78,2.63,1.19
1732,毛寶,-,0.0,1.08
1733,五鼎,19.46,5.44,3.02
1734,杏輝,31.98,3.09,2.5
1735,日勝化,22.23,4.02,0.91
1736,喬山,16.40,8.13,2.46
1737,臺鹽,32.63,1.92,0.9
1762,中化生,50.87,2.29,2.04
1773,勝一,13.53,6.06,1.95
1783,和康生,1285.00,0.0,4.04
1786,科妍,119.42,1.47,3.8
1789,神隆,44.97,2.21,4.99
1802,台玻,-,0.38,1.37
1805,寶徠,3.75,0.0,1.24
1806,冠軍,15.98,0.95,0.59
1808,潤隆,91.72,1.02,1.63
1809,中釉,16.78,2.32,0.83
1810,和成,22.17,3.24,0.67
1817,凱撒衛,15.15,4.63,1.87
1902,台紙,-,0.0,0.84
1903,士紙,-,0.0,3.04
