102年12月20日 個股日本益比、殖利率及股價淨值比,102年12月20日 個股日本益比、殖利率及股價淨值比,102年12月20日 個股日本益比、殖利率及股價淨值比,102年12月20日 個股日本益比、殖利率及股價淨值比,102年12月20日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.04,4.16,1.58
1102,亞泥,20.71,4.99,1.49
1103,嘉泥,52.50,0.0,0.67
1104,環泥,20.14,2.57,1.3
1108,幸福,18.20,0.0,0.77
1109,信大,24.69,3.21,0.83
1110,東泥,107.50,0.58,1.14
1201,味全,27.49,1.19,3.07
1203,味王,20.57,1.2,1.48
1210,大成,21.93,4.6,1.18
1213,大飲,65.16,0.0,1.58
1215,卜蜂,10.75,5.1,0.88
1216,統一,20.08,3.79,3.28
1217,愛之味,-,0.0,0.86
1218,泰山,-,0.0,1.31
1219,福壽,-,2.03,1.26
1220,台榮,20.48,4.07,0.83
1225,福懋油,-,3.62,0.89
1227,佳格,28.74,3.83,5.86
1229,聯華,11.51,5.18,0.83
1231,聯華食,16.49,5.39,2.05
1232,大統益,19.16,4.52,3.34
1233,天仁,19.89,4.92,3.01
1234,黑松,1.87,7.1,0.81
1235,興泰,-,0.0,1.44
1236,宏亞,15.32,2.67,1.92
1301,台塑,27.52,2.06,1.97
1303,南亞,26.77,0.59,2.01
1304,台聚,36.16,4.94,1.26
1305,華夏,10.15,5.97,1.27
1307,三芳,14.46,5.73,1.61
1308,亞聚,30.71,3.88,1.34
1309,台達化,38.28,0.0,0.96
1310,台苯,15.36,0.0,1.94
1312,國喬,14.42,4.23,1.42
1313,聯成,30.42,6.85,0.92
1314,中石化,-,3.69,0.98
1315,達新,47.46,3.34,0.87
1316,上曜,-,0.0,1.39
1319,東陽,22.70,1.3,1.7
1321,大洋,-,0.0,1.47
1323,永裕,14.66,3.08,2.34
1324,地球,24.71,2.38,1.26
1325,恆大,27.53,2.24,1.14
1326,台化,19.26,1.14,1.89
1337,再生-KY,13.39,5.34,2.23
1338,廣華-KY,26.21,2.72,1.59
1339,昭輝,15.44,3.13,1.97
1402,遠東新,25.38,4.44,1.57
1409,新纖,15.22,3.14,0.7
1410,南染,21.05,5.18,1.6
1413,宏洲,-,0.0,0.77
1414,東和,15.75,3.83,0.68
1416,廣豐,76.40,5.24,1.04
1417,嘉裕,-,5.75,0.77
1418,東華,-,0.0,0.86
1419,新紡,64.26,1.28,1.65
1423,利華,-,0.0,0.54
1432,大魯閣,5.04,17.39,1.94
1434,福懋,32.96,2.81,1.22
1435,中福,-,0.0,0.85
1436,華友聯,-,0.0,1.57
1437,勤益控,-,0.0,0.83
1438,三地開發,26.84,0.0,0.99
1439,雋揚,-,3.29,0.67
1440,南紡,24.94,1.43,1.32
1441,大東,41.29,2.02,0.83
1442,名軒,5.89,3.2,1.73
1443,立益物流,-,0.0,0.68
1444,力麗,12.30,5.61,0.85
1445,大宇,21.52,3.32,0.66
1446,宏和,-,0.93,2.32
1447,力鵬,9.71,0.0,1.11
1449,佳和,-,0.0,3.33
1451,年興,18.67,4.19,1.29
1452,宏益,17.58,4.74,0.69
1453,大將,9.84,8.73,0.78
1454,台富,45.29,2.6,0.63
1455,集盛,19.90,0.0,0.85
1456,怡華,-,0.0,15.32
1457,宜進,30.88,0.0,0.59
1459,聯發,77.83,1.07,0.8
1460,宏遠,27.94,0.0,0.89
1463,強盛新,1850.00,0.0,1.62
1464,得力,84.38,1.48,1.23
1465,偉全,14.23,6.33,0.8
1466,聚隆,18.18,5.14,1.2
1467,南緯,13.79,2.71,1.33
1468,昶和,-,0.0,1.42
1469,理隆,-,0.0,0.84
1470,大統新創,57.93,0.0,1.61
1471,首利,-,0.0,0.82
1472,三洋實業,-,0.0,6.44
1473,台南,15.08,3.44,1.02
1474,弘裕,-,1.09,0.7
1475,業旺,-,0.0,1.98
1476,儒鴻,34.78,1.48,12.1
1477,聚陽,21.02,3.94,5.32
1503,士電,20.19,2.65,1.01
1504,東元,18.07,2.96,1.61
1506,正道,-,0.0,1.76
1507,永大,23.62,2.59,3.79
1512,瑞利,-,0.0,0.82
1513,中興電,23.68,4.44,1.44
1514,亞力,28.71,4.98,0.76
1515,力山,14.30,0.0,1.02
1516,川飛,-,0.0,1.65
1517,利奇,10.99,4.65,1.06
1519,華城,20.88,1.41,1.58
1521,大億,18.17,5.6,3.16
1522,堤維西,64.00,0.0,1.0
1524,耿鼎,-,0.0,0.66
1525,江申,19.05,2.09,1.98
1526,日馳,14.51,0.0,0.94
1527,鑽全,11.89,1.66,1.81
1528,恩德,20.85,3.72,1.06
1529,樂事綠能,-,0.0,1.36
1530,亞崴,16.32,4.5,1.31
1531,高林股,12.73,5.04,1.07
1532,勤美,18.39,2.93,1.59
1533,車王電,40.75,0.69,2.12
1535,中宇,16.53,5.01,3.08
1536,和大,26.75,1.64,3.64
1537,廣隆,10.07,5.82,2.47
1538,正峰,-,0.0,1.3
1539,巨庭,17.39,0.0,1.98
1540,喬福,30.15,5.1,1.21
1541,錩泰,-,0.0,1.16
1560,中砂,19.81,3.72,2.89
1582,信錦,11.26,8.02,1.55
1583,程泰,13.37,4.55,1.52
1589,永冠-KY,20.32,2.57,1.68
1590,亞德客-KY,25.00,1.88,6.02
1603,華電,14.57,0.0,0.77
1604,聲寶,12.27,5.04,0.84
1605,華新,29.56,0.0,0.52
1608,華榮,87.69,6.14,0.63
1609,大亞,-,2.74,0.59
1611,中電,100.36,1.42,0.92
1612,宏泰,-,2.26,0.64
1613,台一,-,0.0,0.49
1614,三洋電,41.65,2.24,2.0
1615,大山,45.00,4.04,0.79
1616,億泰,-,0.0,0.6
1617,榮星,108.89,0.0,0.9
1618,合機,161.17,5.17,0.54
1626,艾美特-KY,16.87,2.98,3.13
1701,中化,24.95,2.18,1.41
1702,南僑,14.90,2.19,2.65
1704,榮化,54.24,2.09,1.33
1707,葡萄王,25.04,2.57,7.48
1708,東鹼,11.20,3.2,1.34
1709,和益,24.05,2.15,0.98
1710,東聯,21.77,3.83,1.65
1711,永光,21.14,4.15,1.68
1712,興農,12.08,4.83,1.15
1713,國化,36.04,2.36,1.31
1714,和桐,30.87,4.93,1.18
1715,萬洲,14.16,5.64,1.01
1717,長興,17.48,3.96,1.46
1718,中纖,11.99,0.0,0.77
1720,生達,22.87,2.67,2.34
1721,三晃,103.75,0.0,0.91
1722,台肥,16.61,4.05,1.29
1723,中碳,17.52,4.53,5.87
1724,台硝,-,6.76,1.16
1725,元禎,-,0.0,1.21
1726,永記,13.78,4.57,1.77
1727,中華化,15.46,6.47,1.31
1729,必翔,-,0.0,2.2
1730,花仙子,14.89,4.06,1.78
1731,美吾華,38.33,2.34,1.21
1732,毛寶,-,0.0,1.19
1733,五鼎,14.04,6.78,3.47
1734,杏輝,26.36,1.24,2.45
1735,日勝化,18.04,4.82,0.93
1736,喬山,28.00,2.01,2.66
1762,中化生,38.40,2.98,2.36
1773,勝一,12.02,6.16,1.93
1783,和康生,-,0.0,4.8
1786,科妍,219.47,0.7,7.8
1789,神隆,41.79,1.81,6.41
1802,台玻,-,0.32,1.69
1805,寶徠,-,0.0,2.25
1806,冠軍,45.52,0.0,0.74
1808,潤隆,-,9.71,1.76
1809,中釉,26.13,1.85,0.92
1810,和成,42.00,0.0,0.72
1817,凱撒衛,17.22,2.84,2.65
1902,台紙,-,0.0,0.88
1903,士紙,-,0.0,3.06
1904,正隆,12.52,4.24,0.84
1905,華紙,-,0.0,0.68
1906,寶隆,510.00,0.0,0.79
1907,永豐餘,43.64,2.78,0.75
1909,榮成,11.17,2.69,0.89
2002,中鋼,27.47,1.92,1.39
2006,東和鋼鐵,13.87,4.8,1.2
2007,燁興,-,0.0,0.85
2009,第一銅,36.33,0.0,0.93
2010,春源,18.83,4.42,0.7
2012,春雨,-,0.0,0.82
2013,中鋼構,12.41,6.18,1.49
2014,中鴻,-,0.0,1.4
2015,豐興,22.49,4.69,2.01
2017,官田鋼,-,0.0,0.64
2020,美亞,19.11,1.43,1.01
2022,聚亨,-,0.0,0.57
2023,燁輝,38.42,0.0,0.59
2024,志聯,122.33,0.0,0.73
2025,千興,-,0.0,0.66
2027,大成鋼,46.50,1.43,1.08
2028,威致,-,0.0,0.64
2029,盛餘,14.14,1.63,0.87
2030,彰源,-,0.0,0.82
2031,新光鋼,60.31,2.54,1.02
2032,新鋼,44.00,0.0,0.87
2033,佳大,256.25,6.83,0.9
2034,允強,14.32,3.17,1.22
