103年02月20日 個股日本益比、殖利率及股價淨值比,103年02月20日 個股日本益比、殖利率及股價淨值比,103年02月20日 個股日本益比、殖利率及股價淨值比,103年02月20日 個股日本益比、殖利率及股價淨值比,103年02月20日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.12,4.14,1.59
1102,亞泥,20.52,5.03,1.47
1103,嘉泥,52.00,0.0,0.66
1104,環泥,20.55,2.52,1.32
1108,幸福,18.98,0.0,0.81
1109,信大,25.21,3.14,0.85
1110,東泥,106.25,0.59,1.12
1201,味全,27.30,1.2,3.05
1203,味王,20.08,1.22,1.44
1210,大成,21.76,4.63,1.17
1213,大飲,72.74,0.0,1.76
1215,卜蜂,10.89,5.03,0.89
1216,統一,18.63,4.08,3.04
1217,愛之味,-,0.0,0.86
1218,泰山,-,0.0,1.25
1219,福壽,-,2.09,1.22
1220,台榮,21.04,3.96,0.85
1225,福懋油,-,3.36,0.96
1227,佳格,27.45,4.01,5.59
1229,聯華,11.54,5.17,0.83
1231,聯華食,16.58,5.36,2.06
1232,大統益,18.95,4.58,3.3
1233,天仁,20.62,4.75,3.12
1234,黑松,1.77,7.51,0.77
1235,興泰,-,0.0,1.45
1236,宏亞,15.82,2.59,1.98
1262,綠悅-KY,21.13,0.0,3.9
1301,台塑,27.09,2.09,1.94
1303,南亞,25.20,0.63,1.89
1304,台聚,36.43,4.9,1.27
1305,華夏,8.91,6.8,1.12
1307,三芳,14.29,5.8,1.59
1308,亞聚,28.93,4.12,1.26
1309,台達化,35.78,0.0,0.9
1310,台苯,13.75,0.0,1.74
1312,國喬,12.44,4.9,1.23
1313,聯成,29.06,7.17,0.88
1314,中石化,-,3.77,0.96
1315,達新,46.03,3.45,0.84
1316,上曜,-,0.0,1.55
1319,東陽,21.57,1.36,1.61
1321,大洋,-,0.0,1.63
1323,永裕,15.51,2.91,2.47
1324,地球,23.09,2.55,1.18
1325,恆大,27.33,2.26,1.13
1326,台化,17.78,1.23,1.75
1337,再生-KY,13.11,5.45,2.18
1338,廣華-KY,33.19,2.15,2.01
1339,昭輝,15.90,3.04,2.03
1340,勝悅-KY,19.21,0.0,3.43
1402,遠東新,23.61,4.78,1.46
1409,新纖,15.07,3.17,0.69
1410,南染,20.95,5.21,1.59
1413,宏洲,-,0.0,0.8
1414,東和,15.30,3.94,0.66
1416,廣豐,77.00,5.19,1.05
1417,嘉裕,-,5.91,0.75
1418,東華,-,0.0,0.82
1419,新紡,63.85,1.28,1.64
1423,利華,-,0.0,0.55
1432,大魯閣,5.86,14.98,2.25
1434,福懋,29.72,3.12,1.1
1435,中福,-,0.0,0.92
1436,華友聯,-,0.0,1.56
1437,勤益控,-,0.0,0.92
1438,三地開發,26.42,0.0,0.97
1439,雋揚,-,3.29,0.67
1440,南紡,24.11,1.48,1.28
1441,大東,41.58,2.0,0.84
1442,名軒,5.71,3.3,1.68
1443,立益物流,-,0.0,0.64
1444,力麗,12.70,5.43,0.88
1445,大宇,24.64,2.9,0.75
1446,宏和,-,0.94,2.29
1447,力鵬,9.58,0.0,1.09
1449,佳和,-,0.0,3.13
1451,年興,18.49,4.23,1.28
1452,宏益,17.67,4.72,0.7
1453,大將,10.20,8.42,0.8
1454,台富,48.59,2.42,0.68
1455,集盛,19.62,0.0,0.84
1456,怡華,-,0.0,40.95
1457,宜進,30.38,0.0,0.58
1459,聯發,75.58,1.1,0.78
1460,宏遠,33.75,0.0,1.08
1463,強盛新,1740.00,0.0,1.52
1464,得力,81.88,1.53,1.2
1465,偉全,14.55,6.19,0.82
1466,聚隆,17.38,5.38,1.15
1467,南緯,12.90,2.9,1.24
1468,昶和,-,0.0,1.32
1469,理隆,-,0.0,0.97
1470,大統新創,56.38,0.0,1.56
1471,首利,-,0.0,0.97
1472,三洋實業,-,0.0,6.66
1473,台南,17.77,2.92,1.21
1474,弘裕,-,1.14,0.67
1475,業旺,-,0.0,2.18
1476,儒鴻,35.13,1.46,12.22
1477,聚陽,22.37,3.7,5.66
1503,士電,19.97,2.68,0.99
1504,東元,17.91,2.99,1.6
1506,正道,-,0.0,1.87
1507,永大,23.54,2.6,3.77
1512,瑞利,-,0.0,1.07
1513,中興電,22.37,4.71,1.36
1514,亞力,29.29,4.88,0.78
1515,力山,13.60,0.0,0.97
1516,川飛,-,0.0,1.76
1517,利奇,12.45,4.11,1.2
1519,華城,19.53,1.51,1.48
1521,大億,19.83,5.13,3.45
1522,堤維西,75.40,0.0,1.18
1524,耿鼎,-,0.0,0.68
1525,江申,21.85,1.83,2.27
1526,日馳,18.20,0.0,1.18
1527,鑽全,12.89,1.53,1.97
1528,恩德,21.34,3.63,1.08
1529,樂事綠能,-,0.0,1.62
1530,亞崴,22.94,3.21,1.84
