103年03月03日 個股日本益比、殖利率及股價淨值比,103年03月03日 個股日本益比、殖利率及股價淨值比,103年03月03日 個股日本益比、殖利率及股價淨值比,103年03月03日 個股日本益比、殖利率及股價淨值比,103年03月03日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,18.83,3.99,1.65
1102,亞泥,20.68,4.99,1.49
1103,嘉泥,51.83,0.0,0.66
1104,環泥,20.59,2.51,1.33
1108,幸福,19.67,0.0,0.84
1109,信大,25.00,3.17,0.84
1110,東泥,106.56,0.59,1.13
1201,味全,26.80,1.22,2.99
1203,味王,19.96,1.23,1.44
1210,大成,22.48,4.49,1.21
1213,大飲,73.55,0.0,1.78
1215,卜蜂,11.88,4.61,0.97
1216,統一,18.99,4.0,3.1
1217,愛之味,-,0.0,0.88
1218,泰山,-,0.0,1.3
1219,福壽,-,2.05,1.25
1220,台榮,21.15,3.94,0.85
1225,福懋油,-,3.33,0.97
1227,佳格,27.61,3.99,5.62
1229,聯華,11.69,5.1,0.84
1231,聯華食,16.53,5.38,2.06
1232,大統益,18.92,4.58,3.29
1233,天仁,20.43,4.79,3.09
1234,黑松,1.74,7.62,0.76
1235,興泰,-,0.0,1.47
1236,宏亞,15.53,2.64,1.94
1262,綠悅-KY,26.23,0.0,4.84
1301,台塑,26.95,2.11,1.93
1303,南亞,25.28,0.62,1.89
1304,台聚,36.34,4.91,1.26
1305,華夏,8.85,6.85,1.11
1307,三芳,14.24,5.82,1.59
1308,亞聚,28.45,4.18,1.24
1309,台達化,34.69,0.0,0.87
1310,台苯,13.71,0.0,1.74
1312,國喬,12.26,4.98,1.21
1313,聯成,28.85,7.22,0.87
1314,中石化,-,3.8,0.95
1315,達新,46.11,3.44,0.84
1316,上曜,-,0.0,1.7
1319,東陽,20.74,1.42,1.55
1321,大洋,-,0.0,1.63
1323,永裕,15.90,2.84,2.53
1324,地球,22.50,2.61,1.15
1325,恆大,27.47,2.24,1.14
1326,台化,17.55,1.25,1.72
1337,再生-KY,13.17,5.42,2.19
1338,廣華-KY,33.62,2.12,2.04
1339,昭輝,15.68,3.09,2.0
1340,勝悅-KY,21.56,0.0,3.85
1402,遠東新,23.95,4.71,1.48
1409,新纖,15.00,3.18,0.69
1410,南染,21.00,5.19,1.6
1413,宏洲,-,0.0,0.79
1414,東和,15.30,3.94,0.66
1416,廣豐,75.80,5.28,1.03
1417,嘉裕,-,5.92,0.75
1418,東華,-,0.0,0.84
1419,新紡,64.02,1.28,1.64
