102年11月15日 個股日本益比、殖利率及股價淨值比,102年11月15日 個股日本益比、殖利率及股價淨值比,102年11月15日 個股日本益比、殖利率及股價淨值比,102年11月15日 個股日本益比、殖利率及股價淨值比,102年11月15日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,20.12,4.48,1.47
1102,亞泥,21.10,4.97,1.49
1103,嘉泥,48.67,0.0,0.62
1104,環泥,17.93,2.88,1.16
1108,幸福,17.46,0.0,0.74
1109,信大,27.38,3.47,0.77
1110,東泥,104.06,0.6,1.1
1201,味全,27.90,1.24,2.96
1203,味王,20.57,1.2,1.48
1210,大成,21.39,4.72,1.15
1213,大飲,61.13,0.0,1.48
1215,卜蜂,10.41,5.26,0.85
1216,統一,20.53,3.7,3.35
1217,愛之味,-,0.0,0.85
1218,泰山,-,0.0,1.29
1219,福壽,-,2.0,1.28
1220,台榮,20.71,4.02,0.84
1225,福懋油,27.44,3.55,0.91
1227,佳格,21.98,4.0,5.61
1229,聯華,11.33,5.27,0.81
1231,聯華食,16.22,5.48,2.02
1232,大統益,18.89,4.59,3.29
1233,天仁,19.21,5.09,2.91
1234,黑松,1.87,7.09,0.81
1235,興泰,-,0.0,1.46
1236,宏亞,15.53,2.64,1.94
1301,台塑,26.88,2.11,1.92
1303,南亞,25.31,0.62,1.9
1304,台聚,26.93,4.95,1.25
1305,華夏,8.92,5.75,1.32
1307,三芳,13.27,6.25,1.48
1308,亞聚,24.12,4.07,1.28
1309,台達化,20.26,0.0,0.92
1310,台苯,15.86,0.0,2.01
1312,國喬,13.35,4.57,1.32
1313,聯成,28.96,7.19,0.87
1314,中石化,-,3.7,0.98
1315,達新,45.79,3.47,0.84
1316,上曜,-,0.0,1.42
1319,東陽,21.30,1.38,1.59
1321,大洋,-,0.0,1.46
1323,永裕,16.62,2.71,2.65
1324,地球,21.91,2.68,1.12
1325,恆大,24.21,2.27,1.12
1326,台化,19.03,1.15,1.87
1337,再生-KY,12.09,5.91,2.01
1338,廣華-KY,24.59,2.9,1.49
1339,昭輝,12.81,3.78,1.63
1402,遠東新,26.04,4.61,1.52
1409,新纖,15.00,3.18,0.69
1410,南染,19.91,5.48,1.51
1413,宏洲,-,0.0,0.7
1414,東和,14.68,4.11,0.63
1416,廣豐,79.58,5.24,1.04
1417,嘉裕,-,5.92,0.75
1418,東華,-,0.0,0.82
1419,新紡,64.92,1.26,1.66
1423,利華,-,0.0,0.52
1432,大魯閣,4.46,19.66,1.71
1434,福懋,33.61,2.75,1.25
1435,中福,-,0.0,0.8
1436,華友聯,-,0.0,1.58
1437,勤益控,-,0.0,0.65
1438,三地開發,32.42,0.0,1.2
1439,雋揚,-,3.28,0.68
1440,南紡,24.88,1.44,1.32
1441,大東,40.42,2.06,0.81
1442,名軒,5.77,3.27,1.7
1443,立益物流,-,0.0,0.79
1444,力麗,12.07,5.71,0.84
1445,大宇,19.29,3.7,0.59
1446,宏和,-,0.92,2.34
1447,力鵬,9.12,0.0,1.04
1449,佳和,-,0.0,3.46
1451,年興,18.13,4.32,1.26
1452,宏益,16.57,5.03,0.65
1453,大將,10.25,8.37,0.81
1454,台富,44.59,2.64,0.62
1455,集盛,19.10,0.0,0.82
1456,怡華,-,0.0,14.55
1457,宜進,30.38,0.0,0.58
1459,聯發,77.33,1.08,0.79
1460,宏遠,25.13,0.0,0.8
1463,強盛新,1800.00,0.0,1.58
1464,得力,70.00,1.79,1.02
1465,偉全,13.83,6.51,0.78
1466,聚隆,19.16,4.88,1.26
1467,南緯,13.79,2.71,1.33
1468,昶和,-,0.0,1.37
1469,理隆,-,0.0,0.83
1470,大統新創,56.55,0.0,1.57
1471,首利,-,0.0,0.77
1472,三洋實業,-,0.0,5.93
1473,台南,15.70,3.3,1.07
1474,弘裕,-,1.11,0.69
1475,業旺,-,0.0,1.08
1476,儒鴻,33.89,1.52,11.79
1477,聚陽,23.05,3.59,5.83
1503,士電,20.24,2.64,1.01
1504,東元,16.91,3.14,1.52
1506,正道,-,0.0,1.59
1507,永大,22.79,2.63,3.72
1512,瑞利,-,0.0,0.75
1513,中興電,20.11,5.24,1.23
1514,亞力,26.31,5.43,0.7
1515,力山,13.60,0.0,0.97
1516,川飛,-,0.0,1.76
