100年03月24日 個股日本益比、殖利率及股價淨值比,100年03月24日 個股日本益比、殖利率及股價淨值比,100年03月24日 個股日本益比、殖利率及股價淨值比,100年03月24日 個股日本益比、殖利率及股價淨值比,100年03月24日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.51,5.4,1.51
1102,亞泥,15.35,6.45,1.32
1103,嘉泥,67.71,2.46,0.75
1104,環泥,7.64,2.7,0.87
1108,幸福,-,2.34,0.71
1109,信大,-,3.5,0.71
1110,東泥,-,1.55,0.90
1201,味全,23.04,1.82,2.93
1203,味王,325.00,6.59,1.30
1210,大成,17.99,5.59,1.53
1213,大飲,-,0.0,2.19
1215,卜蜂,11.70,5.38,1.04
1216,統一,15.89,4.6,2.34
1217,愛之味,79.06,0.0,1.19
1218,泰山,29.91,3.52,1.50
1219,福壽,22.62,4.56,1.14
1220,台榮,30.23,0.0,1.48
1225,福懋油,16.67,2.28,1.15
1227,佳格,15.85,4.32,4.44
1229,聯華,8.64,3.99,0.84
1231,聯華食,12.81,5.49,1.58
1232,大統益,12.26,6.8,2.91
1233,天仁,22.16,3.89,3.43
1234,黑松,37.26,1.95,1.28
1235,興泰,32.99,1.11,1.64
1236,宏亞,14.72,6.02,1.63
1301,台塑,13.51,6.77,2.36
1303,南亞,16.54,2.26,2.44
1304,台聚,16.75,6.14,2.56
1305,華夏,-,0.0,1.19
1307,三芳,11.66,5.76,2.06
1308,亞聚,14.26,7.66,2.16
1309,台達化,12.52,10.21,1.26
1310,台苯,-,4.33,1.30
1312,國喬,10.03,1.1,1.38
1313,聯成,9.04,4.47,1.27
1314,中石化,14.79,0.0,2.50
1315,達新,37.43,3.82,0.95
1316,上曜,-,0.0,1.80
1319,東陽,13.61,3.49,1.54
1321,大洋,-,0.0,1.73
1323,永裕,10.76,5.81,1.66
1324,地球,15.86,3.44,1.32
1325,恆大,12.12,3.25,1.46
1326,台化,14.47,6.98,2.49
1402,遠東新,19.59,3.33,2.24
1409,新纖,14.73,1.55,1.10
1410,南染,32.22,0.92,1.32
1413,宏洲,99.89,0.0,1.10
1414,東和,14.57,0.0,2.11
1416,廣豐,20.59,0.0,0.91
1417,嘉裕,24.63,0.0,0.88
1418,東華,14.83,0.0,1.40
1419,新紡,41.40,0.6,2.02
1423,利華,-,0.0,0.60
1432,大魯閣,1.48,0.0,1.05
1434,福懋,11.84,2.83,0.93
1435,中福,2.41,0.0,0.87
1436,華友聯,-,1.94,0.90
1437,勤益控,22.07,0.0,1.16
1438,三地開發,18.85,0.0,13.61
1439,雋揚,1.64,0.0,1.04
1440,南紡,13.37,5.71,1.26
