104年03月17日 個股日本益比、殖利率及股價淨值比,104年03月17日 個股日本益比、殖利率及股價淨值比,104年03月17日 個股日本益比、殖利率及股價淨值比,104年03月17日 個股日本益比、殖利率及股價淨值比,104年03月17日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.48,5.5,1.39
1102,亞泥,13.87,5.24,0.96
1103,嘉泥,7.45,7.3,0.51
1104,環泥,12.81,3.77,1.2
1108,幸福,13.27,4.35,0.93
1109,信大,15.44,8.63,1.0
1110,東泥,75.00,1.21,1.06
1201,味全,30.73,2.38,1.52
1203,味王,27.98,4.26,1.33
1210,大成,7.94,14.65,1.38
1213,大飲,109.00,0.0,1.67
1215,卜蜂,8.84,4.74,1.3
1216,統一,25.37,4.12,3.17
1217,愛之味,-,0.0,0.74
1218,泰山,-,0.0,1.2
1219,福壽,39.34,1.0,1.26
1220,台榮,35.83,3.26,0.91
1225,福懋油,2075.00,1.16,1.79
1227,佳格,27.73,3.24,4.9
1229,聯華,9.40,4.7,0.86
1231,聯華食,22.52,6.65,1.98
1232,大統益,15.10,5.07,3.83
1233,天仁,18.50,4.47,3.09
1234,黑松,18.83,5.31,0.88
1235,興泰,11.72,0.0,0.95
1236,宏亞,12.86,5.16,1.45
1262,綠悅-KY,13.90,2.43,2.34
1301,台塑,19.53,2.57,1.72
1303,南亞,15.24,2.81,1.75
1304,台聚,23.57,2.42,1.0
1305,華夏,21.03,1.4,1.14
1307,三芳,15.06,4.89,2.0
1308,亞聚,18.00,3.86,1.12
1309,台達化,-,0.0,0.84
1310,台苯,14.20,7.04,1.33
1312,國喬,17.11,5.73,1.04
1313,聯成,65.88,3.48,0.71
1314,中石化,-,0.0,0.87
1315,達新,29.16,3.61,0.74
1316,上曜,-,0.0,1.48
1319,東陽,18.88,2.91,1.33
1321,大洋,-,0.0,1.5
1323,永裕,12.30,4.01,1.97
1324,地球,23.25,9.32,1.09
1325,恆大,40.60,3.2,1.15
1326,台化,20.35,3.62,1.48
1337,再生-KY,7.94,9.05,0.95
1338,廣華-KY,12.48,2.68,1.36
1339,昭輝,19.84,1.76,3.14
1340,勝悅-KY,11.30,4.5,2.12
1402,遠東新,15.29,4.09,0.85
1409,新纖,12.98,3.21,0.7
1410,南染,18.76,3.5,1.63
1413,宏洲,-,0.0,0.89
1414,東和,42.95,6.13,0.57
1416,廣豐,12.74,12.53,1.04
1417,嘉裕,26.68,2.42,0.66
1418,東華,-,0.0,1.1
1419,新紡,88.30,1.16,1.57
1423,利華,-,0.0,0.52
1432,大魯閣,-,0.0,1.39
1434,福懋,16.08,3.13,1.08
1435,中福,-,0.0,0.82
1436,華友聯,9.55,6.44,1.2
1437,勤益控,-,0.0,0.8
1438,三地開發,156.25,0.0,1.2
1439,雋揚,-,3.29,0.69
1440,南紡,49.12,3.59,1.1
1441,大東,-,0.0,0.91
1442,名軒,16.47,16.63,1.27
1443,立益物流,-,0.0,0.76
1444,力麗,44.76,2.13,0.78
1445,大宇,43.14,5.52,0.67
1446,宏和,2735.00,1.1,2.01
1447,力鵬,15.83,8.77,0.89
1449,佳和,-,0.0,0.54
1451,年興,14.29,7.69,1.06
1452,宏益,16.07,4.75,1.28
1453,大將,-,5.41,0.83
1454,台富,22.25,2.81,0.72
1455,集盛,43.14,2.21,0.75
1456,怡華,-,0.0,1.76
1457,宜進,12.37,5.66,0.63
1459,聯發,12.58,3.06,0.97
1460,宏遠,23.71,1.2,1.57
1463,強盛新,28.95,1.82,1.41
1464,得力,169.50,0.0,1.52
1465,偉全,16.04,5.59,0.99
1466,聚隆,41.15,2.34,1.28
1467,南緯,26.02,1.57,1.1
1468,昶和,-,0.0,1.38
1469,理隆,307.50,0.0,0.87
1470,大統新創,28.73,1.56,1.79
1471,首利,-,0.0,0.66
1472,三洋實業,-,0.0,4.47
1473,台南,36.81,9.4,0.97
1474,弘裕,17.31,3.33,0.67
1475,業旺,-,0.0,1.71
1476,儒鴻,33.77,1.99,11.43
1477,聚陽,24.52,3.75,5.1
1503,士電,15.88,3.78,1.0
1504,東元,14.23,3.63,1.3
1506,正道,-,0.0,2.31
1507,永大,13.82,3.42,2.73
1512,瑞利,-,0.0,0.64
1513,中興電,13.06,3.95,1.17
1514,亞力,26.32,3.35,0.68
1515,力山,14.66,4.61,0.89
1516,川飛,14.84,0.0,2.35
1517,利奇,12.27,3.18,1.04
1519,華城,27.50,2.08,1.34
1521,大億,15.98,4.39,4.0
1522,堤維西,30.21,0.0,1.28
1524,耿鼎,-,0.0,0.64
1525,江申,13.54,2.57,1.47
1526,日馳,14.64,0.0,1.35
1527,鑽全,10.50,9.28,2.77
1528,恩德,54.76,5.22,0.84
1529,樂事綠能,-,0.0,2.2
1530,亞崴,15.42,4.8,1.67
1531,高林股,22.93,4.41,1.04
1532,勤美,4.43,10.51,1.04
1533,車王電,25.73,2.42,2.82
1535,中宇,14.34,4.9,2.64
1536,和大,22.53,2.13,4.64
1537,廣隆,13.82,5.39,3.01
1538,正峰,-,0.0,0.91
1539,巨庭,13.08,0.0,1.84
1540,喬福,12.30,5.39,1.43
1541,錩泰,17.84,0.0,1.37
1558,伸興,14.43,5.07,2.84
1560,中砂,14.30,6.19,2.44
1568,倉佑,17.77,2.51,1.49
1582,信錦,13.83,5.02,2.06
1583,程泰,16.90,3.96,2.84
1589,永冠-KY,19.79,3.83,2.38
1590,亞德客-KY,26.80,1.9,4.79
1592,英瑞-KY,7.93,5.67,1.29
1603,華電,15.60,0.0,0.63
1604,聲寶,13.50,5.26,0.9
1605,華新,15.05,0.0,0.54
1608,華榮,9.24,7.08,0.52
1609,大亞,21.70,3.07,0.52
1611,中電,-,0.0,0.78
1612,宏泰,15.00,7.25,0.69
1613,台一,-,0.0,0.53
1614,三洋電,29.55,3.05,1.55
1615,大山,14.31,2.62,0.87
1616,億泰,-,0.0,0.8
1617,榮星,37.95,0.0,0.7
1618,合機,-,0.0,0.53
1626,艾美特-KY,-,8.98,1.17
1701,中化,23.88,2.96,1.15
1702,南僑,15.76,3.31,3.18
1704,榮化,-,2.97,1.02
1707,葡萄王,18.53,3.88,6.06
1708,東鹼,11.25,2.55,1.54
1709,和益,23.40,4.84,0.86
1710,東聯,39.38,4.23,1.5
1711,永光,19.63,3.44,1.95
1712,興農,11.04,4.65,1.12
1713,國化,29.07,2.8,1.16
1714,和桐,71.43,5.0,0.84
1715,萬洲,10.14,6.32,1.07
1717,長興,15.05,5.14,1.68
1718,中纖,22.61,0.0,0.6
1720,生達,20.86,6.41,2.2
1721,三晃,-,0.0,1.26
1722,台肥,198.52,3.73,1.07
1723,中碳,14.47,5.68,4.79
1724,台硝,14.95,1.23,1.18
1725,元禎,15.48,4.33,1.06
1726,永記,13.00,5.0,1.84
1727,中華化,18.00,5.56,1.41
1729,必翔,-,2.11,4.38
1730,花仙子,14.07,5.65,1.71
1731,美吾華,24.75,3.97,1.17
1732,毛寶,-,0.0,1.37
1733,五鼎,23.72,6.24,2.92
1734,杏輝,45.57,3.99,2.16
1735,日勝化,27.21,4.27,0.87
1736,喬山,16.86,8.51,3.56
1737,臺鹽,24.29,1.96,0.88
1762,中化生,145.91,1.56,1.58
1773,勝一,12.79,5.84,1.82
1783,和康生,1685.00,0.0,2.65
1786,科妍,-,1.39,4.55
1789,神隆,46.51,3.25,3.72
1802,台玻,74.33,0.45,1.15
1805,寶徠,2.66,0.0,0.9
1806,冠軍,-,1.07,0.54
1808,潤隆,14.58,1.08,1.43
1809,中釉,17.59,2.4,0.8
1810,和成,15.22,3.19,0.67
1817,凱撒衛,13.80,4.66,1.89
1902,台紙,100.45,0.0,0.76
1903,士紙,-,0.0,2.61
1904,正隆,18.36,4.88,0.73
1905,華紙,-,0.0,0.63
1906,寶隆,8.33,0.0,0.54
1907,永豐餘,43.45,3.17,0.55
1909,榮成,9.46,6.56,0.69
2002,中鋼,20.82,3.54,1.33
2006,東和鋼鐵,13.39,6.82,1.03
2007,燁興,-,0.0,0.83
2008,高興昌,-,0.0,0.79
2009,第一銅,81.08,5.14,0.85
2010,春源,14.04,10.3,0.74
2012,春雨,28.65,3.36,1.11
2013,中鋼構,18.27,5.59,1.18
2014,中鴻,18.50,0.0,1.11
2015,豐興,14.06,7.7,1.48
2017,官田鋼,-,0.0,0.56
2020,美亞,13.37,3.6,0.98
2022,聚亨,-,0.0,0.62
2023,燁輝,15.48,4.31,0.59
2024,志聯,7.47,8.5,0.84
2025,千興,-,0.0,0.73
2027,大成鋼,8.78,2.88,1.38
2028,威致,-,0.0,0.76
2029,盛餘,18.24,5.68,0.81
2030,彰源,9.66,0.0,0.96
2031,新光鋼,15.59,5.83,0.89
2032,新鋼,19.27,7.08,0.85
2033,佳大,-,0.0,0.85
2034,允強,8.48,6.55,1.19
2038,海光,-,0.0,0.48
2049,上銀,27.34,1.21,5.35
2059,川湖,25.71,1.54,6.64
2062,橋椿,16.44,4.27,2.05
2101,南港,53.31,3.34,2.39
2102,泰豐,19.56,5.62,0.83
2103,台橡,24.53,4.49,1.72
2104,國際中橡,6.45,3.65,0.86
2105,正新,14.30,4.08,2.93
2106,建大,14.61,4.03,2.76
2107,厚生,4.85,6.37,1.25
2108,南帝,35.11,4.85,1.2
2109,華豐,21.19,1.36,1.75
2114,鑫永銓,18.29,4.71,4.31
2115,六暉-KY,19.41,1.78,2.37
2201,裕隆,30.56,1.59,0.99
2204,中華,12.64,4.07,0.79
2206,三陽工業,-,0.0,1.72
2207,和泰車,27.70,2.73,7.53
2208,台船,41.25,3.03,0.91
2227,裕日車,13.97,6.76,3.7
2228,劍麟,20.58,2.73,3.82
2231,為升,33.58,2.17,12.76
2301,光寶科,12.62,6.73,1.32
2302,麗正,49.00,1.28,0.78
2303,聯電,23.36,3.19,0.92
2305,全友,15.81,0.0,1.3
2308,台達電,22.91,3.08,4.61
2311,日月光,16.19,2.93,2.58
2312,金寶,10.49,0.0,1.3
2313,華通,11.85,3.23,1.25
2314,台揚,-,0.0,2.15
2316,楠梓電,16.22,5.25,0.79
2317,鴻海,11.09,3.44,1.5
2321,東訊,-,0.0,6.83
2323,中環,-,0.0,0.4
2324,仁寶,22.35,5.64,1.22
2325,矽品,15.34,3.33,2.47
2327,國巨*,11.35,0.17,1.63
2328,廣宇,24.93,1.92,0.94
2329,華泰,29.43,0.0,2.58
2330,台積電,14.64,3.02,3.7
2331,精英,3.86,11.63,0.92
2332,友訊,34.80,6.76,0.87
2337,旺宏,-,0.0,0.97
2338,光罩,32.23,6.01,0.71
2340,台亞,14.06,4.44,1.0
2342,茂矽,-,0.0,1.19
2344,華邦電,12.71,0.0,1.02
2345,智邦,15.09,5.69,1.2
2347,聯強,14.03,6.36,1.54
2348,海悅,5.97,0.0,3.2
2349,錸德,-,0.0,0.48
2351,順德,13.14,3.51,1.87
2352,佳世達,10.11,0.0,1.14
2353,宏碁,-,0.0,0.99
2354,鴻準,15.24,1.88,1.49
2355,敬鵬,14.30,4.3,1.79
2356,英業達,11.82,6.94,1.51
