101年09月12日 個股日本益比、殖利率及股價淨值比,101年09月12日 個股日本益比、殖利率及股價淨值比,101年09月12日 個股日本益比、殖利率及股價淨值比,101年09月12日 個股日本益比、殖利率及股價淨值比,101年09月12日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.28,5.41,1.4
1102,亞泥,14.23,7.22,1.44
1103,嘉泥,-,3.57,0.76
1104,環泥,11.86,4.29,0.65
1108,幸福,21.38,0.0,0.6
1109,信大,42.60,3.29,0.77
1110,東泥,141.50,0.71,0.97
1201,味全,23.61,1.73,2.25
1203,味王,371.67,2.24,1.37
1210,大成,18.83,6.15,1.43
1213,大飲,112.75,0.0,1.85
1215,卜蜂,37.63,2.1,0.7
1216,統一,21.68,3.47,3.17
1217,愛之味,340.00,0.0,0.97
1218,泰山,117.31,3.28,1.45
1219,福壽,-,6.54,1.22
1220,台榮,18.79,0.0,0.94
1225,福懋油,-,2.29,1.1
1227,佳格,21.03,6.17,5.12
1229,聯華,11.05,5.14,0.79
1231,聯華食,14.55,3.99,2.08
1232,大統益,14.33,5.74,3.03
1233,天仁,18.12,4.98,2.75
1234,黑松,65.28,1.28,1.99
1235,興泰,-,0.0,1.63
1236,宏亞,27.50,7.18,1.69
1301,台塑,38.15,4.85,2.35
1303,南亞,352.50,3.72,1.81
1304,台聚,11.45,9.88,1.7
1305,華夏,51.20,0.0,1.03
1307,三芳,12.47,6.26,1.34
1308,亞聚,13.36,10.85,1.4
1309,台達化,-,7.0,0.83
1310,台苯,-,0.0,1.16
1312,國喬,8.13,4.68,0.99
1313,聯成,24.24,6.25,1.04
1314,中石化,7.61,14.29,1.34
1315,達新,10.83,5.56,1.2
1316,上曜,-,0.0,1.32
1319,東陽,16.40,2.44,1.1
1321,大洋,-,0.0,1.26
1323,永裕,9.59,5.42,1.45
1324,地球,21.16,5.06,0.89
1325,恆大,20.38,3.99,0.95
1326,台化,214.72,5.17,2.03
1337,再生-KY,10.35,5.28,2.66
1339,昭輝,10.74,5.42,1.25
1402,遠東新,17.68,6.12,1.53
1409,新纖,23.81,3.1,0.81
1410,南染,16.98,4.57,1.4
1413,宏洲,-,0.0,0.58
1414,東和,3.06,3.16,0.66
1416,廣豐,7.49,0.0,1.02
1417,嘉裕,16.64,0.0,0.9
1418,東華,-,0.0,0.74
1419,新紡,54.01,1.46,2.25
1423,利華,-,0.0,0.53
1432,大魯閣,-,0.0,0.62
1434,福懋,32.92,4.34,0.96
1435,中福,87.00,0.0,0.63
1436,華友聯,3.26,0.0,1.59
1437,勤益控,-,0.0,0.9
1438,三地開發,47.60,0.0,0.49
1439,雋揚,407.50,3.07,0.71
1440,南紡,-,1.39,0.96
1441,大東,-,7.42,0.77
1442,名軒,9.81,8.76,1.77
1443,立益物流,-,0.0,0.4
1444,力麗,-,7.27,0.98
1445,大宇,17.75,7.04,0.51
1446,宏和,-,1.78,1.16
1447,力鵬,-,0.0,0.81
1449,佳和,-,0.0,1.61
1451,年興,13.74,4.82,0.84
1452,宏益,28.44,5.49,0.61
1453,大將,-,4.37,0.86
1454,台富,-,7.25,0.61
1455,集盛,-,1.96,0.87
1456,怡華,-,0.0,5.93
1457,宜進,-,0.0,0.64
1459,聯發,-,5.22,0.89
1460,宏遠,5.36,0.0,0.9
1463,強盛新,243.00,0.0,1.23
1464,得力,36.16,2.21,0.82
1465,偉全,15.00,8.84,0.67
1466,聚隆,37.39,5.81,1.07
1467,南緯,12.21,4.09,0.88
1468,昶和,10.76,0.0,1.11
1469,理隆,59.64,0.0,0.68
1470,大統新創,69.12,1.7,1.14
1471,首利,-,0.0,0.83
1472,三洋實業,-,0.0,2.23
1473,台南,18.22,8.3,1.05
1474,弘裕,93.13,4.03,0.57
1475,業旺,-,0.0,0.85
1476,儒鴻,13.24,4.65,4.32
1477,聚陽,10.91,7.2,3.36
1503,士電,17.62,3.37,0.97
1504,東元,14.32,4.49,1.01
1506,正道,106.25,0.0,1.77
1507,永大,16.02,4.05,2.08
1512,瑞利,15.71,6.12,0.73
1513,中興電,13.10,6.31,1.05
1514,亞力,18.35,3.89,0.77
1515,力山,-,0.0,0.63
1516,川飛,-,0.0,1.16
1517,利奇,11.68,5.6,0.95
1519,華城,-,3.88,1.19
1521,大億,11.72,7.74,2.58
1522,堤維西,239.00,1.67,0.74
1524,耿鼎,-,0.0,0.45
1525,江申,10.31,3.17,1.53
1526,日馳,37.00,0.0,0.86
1527,鑽全,5.24,9.33,1.24
1528,恩德,20.28,9.41,0.78
1529,樂事綠能,-,0.0,0.83
1530,亞崴,9.22,4.9,1.33
1531,高林股,17.94,10.93,0.86
1532,勤美,22.72,3.14,1.02
1533,車王電,8.95,2.23,0.92
1535,中宇,12.42,5.38,3.17
1536,和大,10.41,0.0,1.44
1537,廣隆,11.43,4.54,2.11
1538,正峰,-,0.0,1.39
1539,巨庭,-,0.0,0.61
1540,喬福,9.15,7.13,1.38
1541,錩泰,34.85,0.0,0.96
1560,中砂,15.23,6.31,1.75
1582,信錦,10.57,6.05,1.77
1583,程泰,7.82,5.57,1.75
1589,永冠-KY,13.43,3.33,0.72
1590,亞德客-KY,18.19,3.66,4.2
1603,華電,18.66,0.0,0.75
1604,聲寶,-,3.01,0.76
1605,華新,-,0.0,0.58
1608,華榮,123.13,0.0,0.86
1609,大亞,79.67,3.49,0.59
1611,中電,15.50,5.96,1.3
1612,宏泰,14.26,3.01,0.65
1613,台一,-,0.0,0.61
1614,三洋電,32.11,3.82,1.88
1615,大山,16.91,4.35,0.91
1616,億泰,-,0.0,0.54
1617,榮星,-,0.0,0.88
1618,合機,15.39,4.22,0.61
1701,中化,18.67,2.55,1.22
1702,南僑,25.46,1.82,2.36
1704,榮化,27.70,6.34,1.57
1707,葡萄王,16.79,4.74,3.89
1708,東鹼,11.77,4.5,1.51
