104年04月27日 個股日本益比、殖利率及股價淨值比,104年04月27日 個股日本益比、殖利率及股價淨值比,104年04月27日 個股日本益比、殖利率及股價淨值比,104年04月27日 個股日本益比、殖利率及股價淨值比,104年04月27日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.26,5.57,1.4
1102,亞泥,14.26,5.55,0.94
1103,嘉泥,475.00,7.02,0.53
1104,環泥,13.67,3.88,1.22
1108,幸福,11.60,5.5,0.96
1109,信大,20.67,1.44,0.98
1110,東泥,69.20,1.16,1.12
1201,味全,-,2.49,1.55
1203,味王,21.34,4.18,1.33
1210,大成,14.68,4.01,1.24
1213,大飲,100.23,0.0,1.71
1215,卜蜂,8.69,7.17,1.3
1216,統一,25.10,3.52,3.04
1217,愛之味,-,0.0,0.74
1218,泰山,64.50,0.0,1.3
1219,福壽,35.12,0.99,1.25
1220,台榮,36.17,2.76,0.92
1225,福懋油,95.48,1.25,1.67
1227,佳格,26.90,3.21,4.67
1229,聯華,10.42,4.73,0.83
1231,聯華食,24.07,2.49,2.06
1232,大統益,12.56,6.45,3.51
1233,天仁,18.54,4.46,2.97
1234,黑松,38.42,3.19,0.87
1235,興泰,25.00,3.33,1.03
1236,宏亞,16.52,5.08,1.5
1262,綠悅-KY,13.08,2.58,2.2
1301,台塑,28.55,2.1,1.8
1303,南亞,19.50,2.94,1.94
1304,台聚,27.42,2.35,1.01
1305,華夏,57.20,1.4,1.15
1307,三芳,19.31,3.8,2.4
1308,亞聚,21.27,3.55,1.17
1309,台達化,-,0.0,0.88
1310,台苯,-,6.6,1.49
1312,國喬,62.50,5.0,1.18
1313,聯成,-,1.69,0.73
1314,中石化,91.15,0.0,0.52
1315,達新,22.76,3.93,0.75
1316,上曜,-,0.0,1.45
1319,東陽,24.06,2.0,1.29
1321,大洋,-,0.0,1.68
1323,永裕,11.86,4.99,1.9
1324,地球,23.33,2.26,1.04
1325,恆大,34.66,2.2,1.13
1326,台化,44.22,1.51,1.67
1337,再生-KY,6.56,1.44,0.74
1338,廣華-KY,14.57,3.36,1.52
1339,昭輝,19.80,2.21,3.18
1340,勝悅-KY,9.79,4.83,1.81
1402,遠東新,15.81,3.61,0.87
1409,新纖,13.01,3.89,0.69
1410,南染,17.76,4.66,1.59
1413,宏洲,-,0.0,0.99
1414,東和,205.00,3.66,0.57
1416,廣豐,10.54,1.69,0.95
1417,嘉裕,103.13,2.42,0.65
1418,東華,-,0.0,1.22
1419,新紡,111.57,0.79,1.6
1423,利華,-,0.0,0.53
1432,大魯閣,-,0.0,1.44
1434,福懋,16.75,4.0,1.2
1435,中福,-,0.0,0.85
1436,華友聯,8.76,6.4,1.19
1437,勤益控,16.46,0.0,0.75
1438,三地開發,158.50,0.0,1.21
1439,雋揚,1605.00,3.12,0.73
1440,南紡,59.14,1.57,1.12
1441,大東,-,0.0,0.96
1442,名軒,12.81,16.1,1.27
1443,立益物流,-,0.0,0.67
1444,力麗,44.57,1.95,0.85
1445,大宇,47.86,2.99,0.74
1446,宏和,280.50,1.07,2.05
1447,力鵬,25.00,9.09,0.86
1449,佳和,14.82,0.0,0.68
1451,年興,15.60,6.59,1.08
1452,宏益,23.36,3.27,1.86
1453,大將,-,5.54,0.82
1454,台富,27.21,2.83,1.14
1455,集盛,116.67,1.9,0.86
1456,怡華,-,0.0,1.56
1457,宜進,29.29,3.01,0.72
1459,聯發,23.57,4.17,1.04
1460,宏遠,20.00,4.07,1.57
1463,強盛新,28.49,2.95,1.5
1464,得力,4.69,0.0,1.28
1465,偉全,17.00,5.32,1.01
1466,聚隆,40.51,2.52,1.16
1467,南緯,27.64,1.37,1.22
1468,昶和,-,0.0,1.52
1469,理隆,-,0.0,0.89
1470,大統新創,26.49,2.94,1.84
1471,首利,-,0.0,0.64
1472,三洋實業,-,0.0,4.08
1473,台南,31.65,5.21,1.09
1474,弘裕,21.57,3.16,0.69
1475,業旺,-,0.0,1.65
1476,儒鴻,36.23,1.92,11.48
1477,聚陽,27.55,3.13,5.72
1503,士電,16.56,3.73,0.99
1504,東元,14.63,3.67,1.21
1506,正道,189.09,0.0,2.05
1507,永大,14.08,4.3,2.44
1512,瑞利,-,0.0,0.63
1513,中興電,13.22,5.47,1.22
1514,亞力,17.93,4.56,0.73
1515,力山,12.93,4.72,0.82
1516,川飛,16.15,0.0,2.55
1517,利奇,14.95,3.31,0.96
1519,華城,17.00,3.53,1.41
1521,大億,18.27,4.8,4.04
1522,堤維西,13.87,4.4,1.27
1524,耿鼎,175.25,0.0,0.61
1525,江申,16.77,1.81,1.73
1526,日馳,16.33,0.0,1.65
1527,鑽全,7.92,9.0,2.4
1528,恩德,92.50,1.08,0.8
1529,樂事綠能,-,0.0,2.45
1530,亞崴,15.25,4.86,1.65
1531,高林股,19.68,3.76,0.94
1532,勤美,23.24,3.8,1.03
1533,車王電,21.87,0.95,2.21
1535,中宇,13.82,5.92,2.58
1536,和大,24.26,2.86,5.33
1537,廣隆,15.51,5.18,3.37
1538,正峰,-,0.0,0.81
1539,巨庭,10.12,4.37,1.61
1540,喬福,9.56,6.28,1.33
1541,錩泰,10.36,8.01,1.62
1558,伸興,13.47,4.88,2.76
1560,中砂,14.06,6.3,2.4
1568,倉佑,18.45,2.4,1.51
1582,信錦,11.77,6.7,1.81
1583,程泰,13.05,3.91,2.62
1589,永冠-KY,20.05,3.32,2.53
1590,亞德客-KY,23.48,2.17,4.2
1592,英瑞-KY,22.37,2.68,1.24
1603,華電,13.98,0.0,0.64
1604,聲寶,10.92,7.33,0.9
1605,華新,14.36,0.0,0.51
1608,華榮,-,7.1,0.54
1609,大亞,160.25,3.12,0.5
1611,中電,-,0.0,0.87
1612,宏泰,13.77,5.66,0.7
1613,台一,-,0.0,0.51
1614,三洋電,34.60,2.52,1.56
1615,大山,15.00,2.7,0.84
1616,億泰,-,0.0,0.9
1617,榮星,24.36,3.73,0.7
1618,合機,-,0.0,0.51
1626,艾美特-KY,-,8.59,1.23
1701,中化,17.39,2.95,1.11
1702,南僑,18.66,2.95,3.48
1704,榮化,-,2.56,1.17
1707,葡萄王,23.20,3.15,7.12
1708,東鹼,12.13,4.42,1.7
1709,和益,29.65,4.71,0.88
1710,東聯,210.00,3.66,1.43
1711,永光,24.18,3.57,1.88
1712,興農,11.53,5.2,1.11
1713,國化,27.70,3.25,1.13
1714,和桐,-,6.0,0.71
1715,萬洲,10.51,8.49,1.05
1717,長興,15.16,5.28,1.62
1718,中纖,11.35,0.0,0.61
1720,生達,18.13,6.6,2.05
1721,三晃,131.11,0.0,1.3
1722,台肥,18.21,3.86,1.07
1723,中碳,15.54,5.63,4.56
1724,台硝,53.59,1.17,1.22
1725,元禎,16.12,4.16,1.09
1726,永記,13.72,4.33,1.84
1727,中華化,17.90,5.32,1.43
1729,必翔,239.57,2.18,3.33
1730,花仙子,16.12,4.93,1.96
1731,美吾華,25.08,3.92,1.18
1732,毛寶,-,0.0,1.28
1733,五鼎,19.68,4.57,2.89
1734,杏輝,38.56,2.05,1.9
1735,日勝化,16.07,4.98,0.86
1736,喬山,9.32,8.61,2.7
1737,臺鹽,24.53,3.81,0.9
1762,中化生,193.42,1.36,1.81
1773,勝一,12.84,5.8,1.77
1783,和康生,-,0.0,3.03
1786,科妍,-,1.33,4.77
1789,神隆,75.07,1.16,3.88
1802,台玻,374.17,0.45,1.1
1805,寶徠,79.55,0.0,0.9
1806,冠軍,-,1.1,0.53
1808,潤隆,10.18,10.88,1.71
1809,中釉,16.61,2.42,0.76
1810,和成,21.12,3.19,0.66
1817,凱撒衛,13.39,5.36,1.74
1902,台紙,225.00,0.0,0.77
1903,士紙,-,0.0,2.7
1904,正隆,18.79,2.66,0.75
1905,華紙,530.00,0.94,0.75
1906,寶隆,8.80,0.0,0.58
1907,永豐餘,35.69,3.11,0.54
1909,榮成,12.95,6.62,0.76
2002,中鋼,18.32,3.82,1.33
2006,東和鋼鐵,22.74,5.39,1.05
2007,燁興,-,0.0,0.81
2008,高興昌,-,0.0,0.81
2009,第一銅,27.00,4.0,0.89
2010,春源,16.04,4.33,0.72
2012,春雨,30.47,3.1,1.17
2013,中鋼構,19.92,3.04,1.13
2014,中鴻,46.67,0.0,1.11
2015,豐興,14.25,6.11,1.51
2017,官田鋼,-,0.0,0.54
2020,美亞,15.54,3.46,1.02
2022,聚亨,-,0.0,0.61
2023,燁輝,13.07,4.14,0.6
2024,志聯,7.33,8.27,0.85
2025,千興,-,0.0,0.75
2027,大成鋼,8.42,2.93,1.28
2028,威致,-,0.0,0.59
2029,盛餘,15.81,5.35,0.85
2030,彰源,9.16,7.63,0.95
2031,新光鋼,21.08,5.71,0.9
2032,新鋼,25.23,2.25,0.89
2033,佳大,-,0.0,0.87
2034,允強,9.45,7.95,1.28
2038,海光,-,0.0,0.49
2049,上銀,25.87,1.47,4.81
2059,川湖,25.29,1.56,6.53
2062,橋椿,15.50,4.53,1.94
2101,南港,78.50,3.34,2.31
2102,泰豐,18.84,1.68,0.82
2103,台橡,26.38,4.18,1.85
2104,國際中橡,6.83,10.15,0.9
2105,正新,14.72,4.13,2.68
2106,建大,13.18,4.22,2.4
2107,厚生,4.94,8.62,1.25
2108,南帝,36.25,2.46,1.42
2109,華豐,8.05,5.94,1.46
2114,鑫永銓,16.28,5.02,3.78
2115,六暉-KY,17.48,3.87,2.25
