99年11月12日 個股日本益比、殖利率及股價淨值比,99年11月12日 個股日本益比、殖利率及股價淨值比,99年11月12日 個股日本益比、殖利率及股價淨值比,99年11月12日 個股日本益比、殖利率及股價淨值比,99年11月12日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,13.78,5.42,1.34
1102,亞泥,14.46,6.85,1.25
1103,嘉泥,66.46,2.51,0.74
1104,環泥,8.00,2.58,0.91
1108,幸福,-,2.18,0.76
1109,信大,-,3.45,0.72
1110,東泥,-,1.59,0.87
1201,味全,24.44,1.72,3.11
1203,味王,353.57,6.06,1.41
1210,大成,19.41,5.18,1.66
1213,大飲,-,0.0,2.51
1215,卜蜂,13.14,4.78,1.16
1216,統一,16.73,4.37,2.46
1217,愛之味,86.88,0.0,1.31
1218,泰山,32.19,3.27,1.62
1219,福壽,22.69,4.54,1.14
1220,台榮,31.14,0.0,1.52
1225,福懋油,18.62,2.04,1.28
1227,佳格,16.60,4.38,4.68
1229,聯華,10.43,3.28,1.02
1231,聯華食,14.95,2.35,1.84
1232,大統益,12.86,5.56,3.05
1233,天仁,21.13,3.78,3.41
1234,黑松,41.85,1.73,1.44
1235,興泰,57.44,0.64,2.86
1236,宏亞,13.96,6.9,1.89
1301,台塑,13.41,4.46,2.26
1303,南亞,14.06,2.66,2.07
1304,台聚,11.52,7.14,1.76
1305,華夏,-,2.58,1.04
1307,三芳,12.10,5.55,2.14
1308,亞聚,10.40,6.83,1.58
1309,台達化,9.81,0.0,0.98
1310,台苯,-,4.2,1.34
1312,國喬,10.06,1.1,1.39
1313,聯成,9.51,4.25,1.33
1314,中石化,12.02,0.0,2.03
1315,達新,35.57,4.02,0.90
1316,上曜,-,0.0,0.89
1319,東陽,15.52,3.06,1.76
1321,大洋,-,0.0,2.01
1323,永裕,11.63,5.37,1.79
1324,地球,17.86,3.05,1.49
1325,恆大,12.49,3.16,1.51
1326,台化,12.17,4.98,2.09
1402,遠東新,20.43,3.19,2.34
1409,新纖,16.50,1.27,1.23
1410,南染,43.80,0.0,1.79
1413,宏洲,120.56,0.0,1.33
1414,東和,10.99,0.0,1.59
1416,廣豐,24.75,0.0,1.09
1417,嘉裕,49.13,0.0,1.00
1418,東華,11.98,0.0,1.13
1419,新紡,45.30,0.55,2.21
1423,利華,-,0.0,0.66
1432,大魯閣,1.60,0.0,1.13
1434,福懋,11.84,2.83,0.93
1435,中福,3.02,0.0,1.09
1436,華友聯,-,0.0,0.91
1437,勤益控,25.65,0.0,1.35
1438,三地開發,25.77,0.0,18.61
1439,雋揚,1.91,0.0,1.20
1440,南紡,15.80,2.64,1.49
1441,大東,-,0.0,1.07
