99年04月19日 個股日本益比、殖利率及股價淨值比,99年04月19日 個股日本益比、殖利率及股價淨值比,99年04月19日 個股日本益比、殖利率及股價淨值比,99年04月19日 個股日本益比、殖利率及股價淨值比,99年04月19日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.82,4.58,1.23
1102,亞泥,13.08,6.77,1.29
1103,嘉泥,34.00,0.0,0.65
1104,環泥,63.40,0.0,0.79
1108,幸福,-,2.1,0.77
1109,信大,34.83,3.47,0.7
1110,東泥,135.00,1.65,0.82
1201,味全,27.19,1.63,3.38
1203,味王,4.90,3.98,1.29
1210,大成,14.84,5.35,1.58
1213,大飲,-,0.0,1.01
1215,卜蜂,18.23,4.86,1.16
1216,統一,23.91,2.44,2.2
1217,愛之味,29.51,0.0,1.14
1218,泰山,-,0.0,1.1
1219,福壽,71.18,0.0,0.93
1220,台榮,-,0.0,1.18
1225,福懋油,-,2.38,1.23
1227,佳格,19.93,2.52,3.41
1229,聯華,72.05,3.79,0.84
1231,聯華食,12.43,4.9,0.96
1232,大統益,14.07,7.45,2.4
1233,天仁,22.38,4.4,2.97
1234,黑松,42.00,1.19,1.41
1235,興泰,-,0.91,2.28
1236,宏亞,10.84,8.18,1.48
1301,台塑,15.42,5.76,1.89
1303,南亞,30.53,2.98,2.0
1304,台聚,30.07,9.11,1.39
1305,華夏,-,2.33,1.08
1307,三芳,12.61,5.45,2.25
1308,亞聚,15.32,9.12,1.24
1309,台達化,-,0.0,1.05
1310,台苯,46.25,3.6,1.54
1312,國喬,5.42,1.34,1.2
1313,聯成,-,1.17,0.99
1314,中石化,12.17,0.0,1.13
1315,達新,41.43,4.31,0.9
1316,上曜,140.00,0.0,0.91
1319,東陽,24.79,2.67,2.54
1321,大洋,65.71,0.0,1.95
1323,永裕,17.38,7.53,1.32
1324,地球,23.45,3.05,1.55
1325,恆大,18.35,3.14,1.68
1326,台化,14.87,5.85,1.9
1402,遠東新,33.67,4.24,1.86
1409,新纖,123.00,0.0,1.02
1410,南染,410.00,0.0,1.3
1413,宏洲,-,0.0,0.77
1414,東和,-,0.0,0.76
1416,廣豐,92.00,0.0,1.0
1417,嘉裕,33.12,0.0,0.79
1418,東華,5.28,0.0,1.41
1419,新紡,123.68,0.59,2.32
1423,利華,29.29,0.0,0.6
1432,大魯閣,-,0.0,1.09
1434,福懋,-,3.22,0.84
1435,中福,-,0.0,1.05
1436,華友聯,-,0.0,0.83
1437,勤益控,94.77,0.0,1.24
1438,三地開發,-,0.0,17.83
1439,雋揚,129.35,0.0,2.73
1440,南紡,20.78,4.51,0.88
1441,大東,-,0.0,1.0
1442,名軒,9.49,5.88,1.5
1443,立益物流,-,0.0,0.49
1444,力麗,-,0.0,1.06
1445,大宇,26.77,2.41,0.64
1446,宏和,63.26,0.0,1.05
1447,力鵬,-,0.0,1.59
1449,佳和,-,0.0,0.67
1451,年興,8.84,5.46,0.9
1452,宏益,18.36,0.0,0.94
1453,大將,-,0.0,0.88
1454,台富,-,0.0,0.67
1455,集盛,-,0.0,1.28
1456,怡華,-,0.0,0.42
1457,宜進,-,0.0,0.79
1459,聯發,18.19,0.0,1.03
1460,宏遠,-,0.0,0.6
1463,強盛新,-,0.0,0.97
1464,得力,-,2.47,0.72
1465,偉全,-,4.42,0.64
1466,聚隆,14.29,0.0,1.44
1467,南緯,-,0.0,1.06
1468,昶和,-,0.0,1.92
1469,理隆,-,0.0,1.05
1470,大統新創,16.13,0.0,1.05
