105年04月19日 個股日本益比、殖利率及股價淨值比,105年04月19日 個股日本益比、殖利率及股價淨值比,105年04月19日 個股日本益比、殖利率及股價淨值比,105年04月19日 個股日本益比、殖利率及股價淨值比,105年04月19日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,21.47,3.97,1.14
1102,亞泥,20.10,3.77,0.72
1103,嘉泥,27.44,3.22,0.49
1104,環泥,9.82,5.05,0.86
1108,幸福,8.84,8.29,0.86
1109,信大,200.00,2.0,0.7
1110,東泥,63.80,1.25,1.06
1201,味全,-,0.0,1.74
1203,味王,19.33,4.62,1.22
1210,大成,25.86,4.44,1.13
1213,大飲,57.50,5.43,1.39
1215,卜蜂,10.82,7.19,1.47
1216,統一,23.51,3.43,3.44
1217,愛之味,82.50,0.0,0.74
1218,泰山,34.86,0.0,1.25
1219,福壽,48.87,2.38,1.27
1220,台榮,15.82,4.72,0.87
1225,福懋油,12.55,3.13,2.23
1227,佳格,22.80,3.29,4.68
1229,聯華,12.96,7.04,0.91
1231,聯華食,12.22,5.6,1.56
1232,大統益,13.96,6.28,3.48
1233,天仁,16.75,5.17,2.42
1234,黑松,22.99,4.24,0.82
1235,興泰,29.25,3.42,0.96
1236,宏亞,22.13,3.37,1.16
1256,鮮活果汁-KY,15.72,3.28,3.79
1262,綠悅-KY,13.13,1.81,2.03
1301,台塑,16.82,4.41,1.81
1303,南亞,14.67,5.0,1.61
1304,台聚,15.18,3.88,0.78
1305,華夏,9.60,7.62,1.14
1307,三芳,13.72,5.12,1.78
1308,亞聚,17.04,4.35,1.04
1309,台達化,37.76,0.0,0.77
1310,台苯,13.63,5.6,1.52
1312,國喬,10.94,4.57,0.97
1313,聯成,-,2.22,0.57
1314,中石化,205.00,0.0,0.36
1315,達新,18.06,4.55,0.67
1316,上曜,-,0.0,1.48
1319,東陽,17.74,2.75,1.66
1321,大洋,158.24,0.0,1.2
1323,永裕,13.52,4.46,1.81
1324,地球,14.55,3.57,0.85
1325,恆大,19.65,3.56,1.06
1326,台化,18.22,4.07,1.78
1337,再生-KY,13.17,2.53,0.5
1338,廣華-KY,14.21,3.5,1.67
1339,昭輝,12.65,3.41,1.48
1340,勝悅-KY,9.27,7.18,1.42
1402,遠東新,16.80,3.97,0.68
1409,新纖,19.22,2.83,0.58
1410,南染,14.94,5.31,1.48
1413,宏洲,232.67,0.0,1.1
1414,東和,202.00,4.95,0.43
1416,廣豐,-,5.1,1.03
1417,嘉裕,-,0.0,0.45
1418,東華,-,0.0,1.31
1419,新紡,94.10,0.95,1.53
1423,利華,-,0.0,0.46
1432,大魯閣,-,0.0,1.6
1434,福懋,17.92,3.99,0.96
1435,中福,-,0.0,0.64
1436,華友聯,-,2.52,1.22
1437,勤益控,47.88,0.0,0.53
1438,三地開發,38.91,0.0,0.8
1439,雋揚,1395.00,3.58,0.65
1440,南紡,17.60,3.41,0.85
1441,大東,-,0.0,0.81
1442,名軒,8.85,9.05,1.0
1443,立益物流,-,0.0,0.57
1444,力麗,21.37,5.44,0.77
1445,大宇,14.49,5.31,0.67
1446,宏和,-,1.49,1.55
1447,力鵬,267.00,6.24,0.67
1449,佳和,-,0.0,0.66
1451,年興,14.05,6.32,0.95
1452,宏益,7.94,8.13,1.2
1453,大將,13.81,2.34,0.76
1454,台富,11.47,5.52,0.71
1455,集盛,40.77,2.23,0.73
1456,怡華,8.87,0.0,0.94
1457,宜進,7.11,4.94,0.8
1459,聯發,13.32,2.09,0.9
1460,宏遠,14.85,5.23,1.39
1463,強盛新,35.00,3.92,1.48
1464,得力,24.70,6.65,2.16
1465,偉全,14.40,6.25,0.82
1466,聚隆,198.57,3.6,0.83
1467,南緯,1380.00,3.62,1.31
1468,昶和,-,0.0,1.37
1469,理隆,-,0.0,0.87
1470,大統新創,26.41,3.2,1.68
1471,首利,-,0.0,0.52
1472,三洋實業,-,0.0,2.15
1473,台南,54.92,3.36,1.29
1474,弘裕,15.14,4.72,0.75
1475,業旺,5.14,0.0,1.21
1476,儒鴻,23.64,2.78,8.38
1477,聚陽,16.76,5.23,3.99
1503,士電,16.53,3.8,0.96
1504,東元,16.31,3.07,1.09
1506,正道,55.17,0.0,1.56
1507,永大,10.19,5.85,1.57
1512,瑞利,-,0.0,0.63
1513,中興電,14.07,5.31,1.05
1514,亞力,16.05,5.07,0.71
1515,力山,15.36,4.65,0.81
1516,川飛,8.42,10.71,1.74
1517,利奇,18.28,4.48,0.71
1519,華城,18.90,3.69,1.35
1521,大億,13.25,6.39,3.33
1522,堤維西,10.88,5.67,1.39
1524,耿鼎,-,0.0,0.77
1525,江申,20.76,1.07,2.68
1526,日馳,8.76,3.15,1.05
1527,鑽全,10.10,4.12,2.85
1528,恩德,-,0.94,0.83
1529,樂事綠能,-,0.0,2.49
1530,亞崴,10.37,3.24,1.08
1531,高林股,22.09,3.44,0.79
1532,勤美,12.43,5.95,1.11
1533,車王電,30.52,0.95,2.18
1535,中宇,13.36,5.46,1.94
1536,和大,34.74,1.99,9.88
1537,廣隆,14.89,5.36,3.42
1538,正峰,-,0.0,0.59
1539,巨庭,8.90,3.94,2.01
1540,喬福,22.19,6.17,0.94
1541,錩泰,17.60,5.08,4.18
1558,伸興,10.32,6.48,2.04
1560,中砂,12.80,6.98,1.97
1568,倉佑,19.89,3.75,1.82
1582,信錦,10.25,8.32,1.45
1583,程泰,10.71,2.26,1.78
1589,永冠-KY,18.47,4.02,2.37
1590,亞德客-KY,28.27,1.85,3.77
1592,英瑞-KY,23.52,2.2,1.48
1603,華電,6.76,3.77,0.57
1604,聲寶,13.20,7.35,0.91
1605,華新,18.52,2.35,0.48
1608,華榮,-,0.0,0.43
1609,大亞,-,0.0,0.41
1611,中電,300.33,0.0,0.69
1612,宏泰,65.62,3.05,0.6
