100年05月05日 個股日本益比、殖利率及股價淨值比,100年05月05日 個股日本益比、殖利率及股價淨值比,100年05月05日 個股日本益比、殖利率及股價淨值比,100年05月05日 個股日本益比、殖利率及股價淨值比,100年05月05日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,17.48,5.02,1.47
1102,亞泥,13.89,5.6,1.41
1103,嘉泥,17.43,2.14,0.74
1104,環泥,7.84,5.36,0.87
1108,幸福,-,0.0,0.75
1109,信大,-,2.62,0.77
1110,東泥,125.00,1.6,0.86
1201,味全,10.17,1.8,2.47
1203,味王,54.19,6.44,1.35
1210,大成,15.14,4.62,1.75
1213,大飲,-,0.0,2.29
1215,卜蜂,15.00,5.29,1.05
1216,統一,17.33,4.89,2.47
1217,愛之味,33.33,0.0,1.29
1218,泰山,30.78,3.36,1.55
1219,福壽,21.28,4.25,1.19
1220,台榮,16.09,0.0,1.29
1225,福懋油,14.38,5.3,1.15
1227,佳格,16.85,4.65,4.93
1229,聯華,8.99,6.73,0.85
1231,聯華食,10.74,4.49,1.75
1232,大統益,12.45,6.57,2.74
1233,天仁,25.02,3.55,3.55
1234,黑松,41.61,1.74,1.41
1235,興泰,114.44,0.97,1.88
1236,宏亞,22.00,5.79,1.64
1301,台塑,13.13,6.04,2.37
1303,南亞,14.71,5.53,2.21
1304,台聚,9.43,6.56,2.09
1305,華夏,-,0.0,1.24
1307,三芳,12.76,6.09,2.07
1308,亞聚,9.06,7.8,1.74
1309,台達化,7.90,9.83,1.12
1310,台苯,-,0.0,1.34
1312,國喬,7.51,5.31,1.26
1313,聯成,10.43,8.33,1.31
1314,中石化,7.44,5.71,2.0
1315,達新,29.57,3.68,0.91
1316,上曜,-,0.0,1.73
1319,東陽,19.71,2.71,1.48
1321,大洋,-,0.0,1.87
1323,永裕,10.99,5.86,1.68
1324,地球,22.09,2.29,1.3
1325,恆大,12.58,4.27,1.35
1326,台化,11.54,6.82,2.1
