100年10月11日 個股日本益比、殖利率及股價淨值比,100年10月11日 個股日本益比、殖利率及股價淨值比,100年10月11日 個股日本益比、殖利率及股價淨值比,100年10月11日 個股日本益比、殖利率及股價淨值比,100年10月11日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.68,5.45,1.4
1102,亞泥,11.40,5.85,1.4
1103,嘉泥,9.91,3.83,0.61
1104,環泥,10.27,6.67,0.73
1108,幸福,-,0.0,0.63
1109,信大,-,2.69,0.76
1110,東泥,80.77,0.95,0.72
1201,味全,9.27,2.0,2.29
1203,味王,34.75,2.44,1.23
1210,大成,11.49,5.82,1.51
1213,大飲,-,0.0,1.66
1215,卜蜂,11.67,6.97,0.8
1216,統一,19.06,5.07,2.64
1217,愛之味,33.07,0.0,0.94
1218,泰山,16.61,4.35,1.35
1219,福壽,6.01,4.66,1.16
1220,台榮,9.36,0.0,0.93
1225,福懋油,13.96,5.97,1.09
1227,佳格,17.97,5.43,5.61
1229,聯華,7.07,8.52,0.73
1231,聯華食,11.85,3.44,2.36
1232,大統益,12.05,7.22,2.91
1233,天仁,19.26,4.26,3.25
1234,黑松,40.43,1.77,1.57
1235,興泰,126.75,1.18,1.52
1236,宏亞,15.25,6.51,1.62
1301,台塑,10.41,7.73,2.16
1303,南亞,13.47,6.76,2.04
1304,台聚,7.72,8.16,1.97
1305,華夏,15.23,0.0,0.72
1307,三芳,10.73,9.11,1.62
1308,亞聚,7.72,10.26,1.74
1309,台達化,5.31,13.39,0.95
1310,台苯,-,0.0,0.79
1312,國喬,5.80,7.49,0.94
1313,聯成,7.26,13.85,0.87
1314,中石化,6.11,6.09,1.74
1315,達新,31.47,3.34,1.09
1316,上曜,768.33,0.0,2.11
1319,東陽,17.34,3.58,1.2
1321,大洋,-,0.0,1.76
1323,永裕,9.27,7.85,1.37
1324,地球,13.44,3.2,0.95
1325,恆大,11.16,5.6,1.1
1326,台化,9.26,8.7,1.88
1337,再生-KY,10.31,0.0,3.24
1402,遠東新,10.16,7.06,1.64
1409,新纖,7.66,9.55,0.71
1410,南染,12.98,1.02,1.13
1413,宏洲,5.66,0.0,0.57
1414,東和,2.58,0.0,1.07
1416,廣豐,8.75,5.01,0.72
1417,嘉裕,13.02,0.0,0.73
1418,東華,193.50,0.0,0.82
1419,新紡,58.67,1.99,1.84
1423,利華,21.16,0.0,0.57
1432,大魯閣,2.13,0.0,0.57
1434,福懋,10.48,6.99,0.87
1435,中福,-,0.0,0.55
1436,華友聯,22.35,1.58,1.09
