102年10月29日 個股日本益比、殖利率及股價淨值比,102年10月29日 個股日本益比、殖利率及股價淨值比,102年10月29日 個股日本益比、殖利率及股價淨值比,102年10月29日 個股日本益比、殖利率及股價淨值比,102年10月29日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,20.14,4.47,1.54
1102,亞泥,21.55,4.87,1.52
1103,嘉泥,-,0.0,0.72
1104,環泥,20.04,2.77,1.22
1108,幸福,22.00,0.0,0.76
1109,信大,27.75,3.42,0.78
1110,東泥,191.67,0.58,1.16
1201,味全,32.82,1.05,3.59
1203,味王,27.39,1.17,1.55
1210,大成,21.42,4.41,1.26
1213,大飲,82.50,0.0,1.60
1215,卜蜂,10.30,5.18,0.87
1216,統一,21.46,3.57,3.40
1217,愛之味,122.63,0.0,0.92
1218,泰山,-,0.0,1.54
1219,福壽,-,1.7,1.47
1220,台榮,15.83,4.01,0.86
1225,福懋油,38.21,2.55,1.26
1227,佳格,23.09,3.81,5.32
1229,聯華,12.47,5.22,0.88
1231,聯華食,13.67,5.06,2.07
1232,大統益,18.92,4.33,3.61
1233,天仁,18.47,5.15,3.03
1234,黑松,2.42,7.35,0.99
1235,興泰,662.50,0.0,1.56
1236,宏亞,13.17,2.46,2.14
1301,台塑,24.81,2.02,1.94
1303,南亞,30.93,0.6,2.02
1304,台聚,28.73,4.64,1.34
1305,華夏,9.28,5.52,1.33
1307,三芳,13.47,6.04,1.51
1308,亞聚,24.95,3.93,1.34
1309,台達化,21.72,0.0,0.99
1310,台苯,56.15,0.0,2.34
1312,國喬,18.41,4.42,1.42
1313,聯成,17.59,7.02,0.89
1314,中石化,-,3.44,1.05
1315,達新,30.42,3.46,0.85
1316,上曜,-,0.0,1.35
1319,東陽,24.12,1.29,1.70
1321,大洋,-,0.0,1.56
1323,永裕,17.57,2.64,2.69
1324,地球,19.55,2.62,1.15
1325,恆大,24.09,2.28,1.12
1326,台化,21.80,1.12,1.90
1337,再生-KY,11.25,5.71,1.89
1338,廣華-KY,23.88,3.08,1.30
1339,昭輝,11.37,4.05,1.55
1402,遠東新,26.84,4.47,1.56
1409,新纖,16.29,3.17,0.72
1410,南染,19.44,5.32,1.60
1413,宏洲,-,0.0,0.72
1414,東和,15.95,3.78,0.69
1417,嘉裕,-,5.61,0.77
1418,東華,-,0.0,0.82
1419,新紡,43.94,1.26,1.68
1423,利華,-,0.0,0.55
1432,大魯閣,3.24,19.23,1.23
1434,福懋,23.96,2.8,1.24
1435,中福,-,0.0,0.86
1436,華友聯,80.61,0.0,1.56
1437,勤益控,-,0.0,0.66
1438,三地開發,23.41,0.0,1.01
1439,雋揚,-,3.26,0.68
1440,南紡,29.22,1.33,1.43
1441,大東,51.00,1.96,0.82
1442,名軒,6.79,3.39,1.74
1443,立益物流,-,0.0,0.79
1444,力麗,8.07,5.5,0.90
1445,大宇,25.78,3.64,0.61
1446,宏和,-,0.9,2.36
1447,力鵬,9.09,0.0,1.09
1449,佳和,-,0.0,4.29
1451,年興,22.46,4.26,1.35
1452,宏益,13.47,5.09,0.66
1453,大將,5.78,8.46,0.79
1454,台富,129.33,2.58,0.65
1455,集盛,21.30,0.0,0.88
1456,怡華,-,0.0,11.07
1457,宜進,-,0.0,0.60
1459,聯發,-,1.05,0.82
1460,宏遠,32.44,0.0,0.88
1463,強盛新,-,0.0,1.37
1464,得力,42.41,1.75,1.03
1465,偉全,16.43,6.21,0.84
1466,聚隆,23.87,4.5,1.40
1467,南緯,15.61,2.59,1.41
1468,昶和,-,0.0,1.35
1469,理隆,90.55,0.0,0.80
1470,大統新創,112.50,0.0,1.52
1471,首利,-,0.0,0.82
1472,三洋實業,-,0.0,7.99
1473,台南,13.69,2.98,1.17
1474,弘裕,-,1.07,0.72
1475,業旺,-,0.0,0.94
1476,儒鴻,34.10,1.63,11.87
1477,聚陽,23.17,3.65,6.18
1503,士電,23.17,2.63,1.03
1504,東元,16.73,3.18,1.53
1506,正道,-,0.0,1.76
1507,永大,22.06,2.72,3.78
1512,瑞利,-,0.0,0.74
1513,中興電,19.61,4.4,1.47
1514,亞力,18.66,4.78,0.80
1515,力山,15.60,0.0,1.12
1516,川飛,249.00,0.0,1.84
1517,利奇,11.47,4.73,1.07
1519,華城,24.79,1.38,1.65
1521,大億,18.51,6.12,3.04
1522,堤維西,566.67,0.0,1.06
1524,耿鼎,-,0.0,0.69
1525,江申,15.54,2.91,1.46
1526,日馳,15.81,0.0,0.97
