103年08月26日 個股日本益比、殖利率及股價淨值比,103年08月26日 個股日本益比、殖利率及股價淨值比,103年08月26日 個股日本益比、殖利率及股價淨值比,103年08月26日 個股日本益比、殖利率及股價淨值比,103年08月26日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,16.19,4.75,1.66
1102,亞泥,17.29,4.61,1.09
1103,嘉泥,8.07,6.56,0.58
1104,環泥,13.83,3.74,1.22
1108,幸福,12.94,4.9,0.84
1109,信大,15.98,8.63,1.01
1110,東泥,54.17,1.23,1.05
1201,味全,29.56,1.36,2.66
1203,味王,23.13,4.04,1.43
1210,大成,8.79,10.94,1.46
1213,大飲,62.97,0.0,1.59
1215,卜蜂,8.27,4.87,1.31
1216,統一,20.73,3.87,3.31
1217,愛之味,-,0.0,0.81
1218,泰山,-,0.0,1.34
1219,福壽,40.75,0.92,1.37
1220,台榮,25.90,3.47,0.85
1225,福懋油,80.00,1.15,1.75
1227,佳格,29.57,3.29,4.75
1229,聯華,9.32,4.78,0.83
1231,聯華食,23.65,5.47,2.2
1232,大統益,15.51,5.23,3.9
1233,天仁,17.96,4.74,3.29
1234,黑松,15.83,5.99,0.79
1235,興泰,24.52,0.0,1.39
1236,宏亞,13.46,5.14,1.41
1262,綠悅-KY,16.15,1.97,3.1
1301,台塑,21.49,2.44,1.78
1303,南亞,16.86,2.64,1.87
1304,台聚,24.69,3.74,0.99
1305,華夏,14.11,9.45,0.98
1307,三芳,11.48,5.76,1.54
1308,亞聚,19.45,4.67,1.13
1309,台達化,-,0.0,0.81
1310,台苯,6.77,6.39,1.32
1312,國喬,9.87,6.62,0.92
1313,聯成,41.96,3.32,0.74
1314,中石化,-,0.0,0.8
1315,達新,44.68,3.55,0.81
1316,上曜,-,0.0,1.67
1319,東陽,17.42,2.91,1.36
1321,大洋,-,0.0,1.77
1323,永裕,12.08,4.57,1.87
1324,地球,27.68,8.39,1.24
1325,恆大,37.96,3.49,1.07
1326,台化,20.11,3.33,1.57
1337,再生-KY,6.93,7.67,1.0
1338,廣華-KY,13.90,2.29,1.78
1339,昭輝,25.16,1.56,3.67
1340,勝悅-KY,11.26,4.31,2.18
1402,遠東新,18.10,3.84,0.91
1409,新纖,13.20,3.08,0.74
1410,南染,24.90,3.61,1.75
1413,宏洲,-,0.0,0.83
1414,東和,24.53,5.66,0.61
1416,廣豐,29.54,11.46,1.14
1417,嘉裕,20.02,2.44,0.71
1418,東華,-,0.0,1.1
1419,新紡,108.42,1.09,1.67
1423,利華,-,0.0,0.52
1432,大魯閣,-,0.0,1.86
1434,福懋,23.76,3.16,1.07
1435,中福,-,0.0,0.82
1436,華友聯,13.36,0.0,1.29
1437,勤益控,-,0.0,0.94
1438,三地開發,62.18,0.0,1.32
1439,雋揚,-,3.56,0.64
1440,南紡,39.57,3.3,1.16
1441,大東,-,0.0,0.8
1442,名軒,11.31,14.26,1.5
1443,立益物流,-,0.0,0.67
1444,力麗,21.00,2.16,0.73
1445,大宇,29.22,5.35,0.69
1446,宏和,-,0.96,2.28
1447,力鵬,11.94,9.85,0.72
1449,佳和,-,0.0,0.52
1451,年興,13.13,7.62,1.06
1452,宏益,9.48,6.75,0.76
1453,大將,-,4.85,0.87
1454,台富,29.46,3.03,0.67
1455,集盛,34.92,2.29,0.72
1456,怡華,-,0.0,2.07
1457,宜進,8.93,5.84,0.59
1459,聯發,13.72,3.45,0.83
1460,宏遠,24.56,1.43,1.35
1463,強盛新,31.04,2.01,1.29
1464,得力,-,0.0,1.04
1465,偉全,16.98,10.99,1.13
1466,聚隆,25.56,2.2,1.39
1467,南緯,28.02,1.49,1.19
1468,昶和,-,0.0,1.44
1469,理隆,645.00,0.0,0.94
1470,大統新創,27.39,1.63,1.72
1471,首利,-,0.0,0.79
1472,三洋實業,-,0.0,7.92
1473,台南,44.45,8.75,1.06
1474,弘裕,16.94,3.28,0.69
1475,業旺,-,0.0,2.4
1476,儒鴻,21.62,3.15,7.79
1477,聚陽,16.40,5.31,5.01
1503,士電,16.57,3.41,1.06
1504,東元,17.66,2.91,1.65
1506,正道,-,0.0,2.16
1507,永大,15.20,3.45,2.94
1512,瑞利,-,0.0,0.74
