101年03月19日 個股日本益比、殖利率及股價淨值比,101年03月19日 個股日本益比、殖利率及股價淨值比,101年03月19日 個股日本益比、殖利率及股價淨值比,101年03月19日 個股日本益比、殖利率及股價淨值比,101年03月19日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,14.14,5.63,1.40
1102,亞泥,10.32,5.97,1.38
1103,嘉泥,33.90,4.32,0.66
1104,環泥,19.36,6.62,0.74
1108,幸福,-,0.0,0.61
1109,信大,-,2.58,0.78
1110,東泥,607.50,0.82,0.84
1201,味全,10.66,1.74,2.48
1203,味王,35.40,2.28,1.29
1210,大成,13.93,5.48,1.50
1213,大飲,183.93,0.0,2.25
1215,卜蜂,22.04,6.39,0.89
1216,統一,21.84,4.74,2.67
1217,愛之味,104.50,0.0,0.95
1218,泰山,20.42,3.79,1.51
1219,福壽,6.85,4.45,1.21
1220,台榮,13.37,0.0,0.99
1225,福懋油,18.11,5.97,1.07
1227,佳格,19.00,4.85,5.73
1229,聯華,8.83,7.48,0.82
1231,聯華食,12.41,3.54,2.21
1232,大統益,13.59,6.85,2.89
1233,天仁,19.61,3.94,3.04
1234,黑松,53.90,1.36,2.00
1235,興泰,146.84,1.08,1.73
1236,宏亞,19.57,5.59,1.84
1301,台塑,11.59,7.6,2.21
1303,南亞,15.73,6.93,1.99
1304,台聚,7.57,8.36,1.86
1305,華夏,41.54,0.0,0.92
1307,三芳,12.85,8.19,1.68
1308,亞聚,7.71,10.46,1.64
1309,台達化,7.19,12.78,0.96
1310,台苯,-,0.0,0.97
1312,國喬,7.25,6.97,0.97
1313,聯成,10.76,11.22,1.05
1314,中石化,5.36,5.83,1.77
1315,達新,22.96,3.11,1.17
1316,上曜,-,0.0,1.97
1319,東陽,18.67,3.27,1.26
1321,大洋,-,0.0,2.17
1323,永裕,10.08,7.56,1.31
1324,地球,13.47,2.94,0.98
1325,恆大,12.85,5.41,1.12
1326,台化,15.11,8.57,2.01
1337,再生-KY,12.27,0.0,2.35
1402,遠東新,11.59,6.77,1.66
1409,新纖,11.32,8.37,0.85
