101年02月22日 個股日本益比、殖利率及股價淨值比,101年02月22日 個股日本益比、殖利率及股價淨值比,101年02月22日 個股日本益比、殖利率及股價淨值比,101年02月22日 個股日本益比、殖利率及股價淨值比,101年02月22日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.04,5.3,1.49
1102,亞泥,10.91,5.65,1.46
1103,嘉泥,34.02,4.3,0.66
1104,環泥,19.42,6.6,0.74
1108,幸福,-,0.0,0.59
1109,信大,-,2.57,0.78
1110,東泥,565.00,0.88,0.78
1201,味全,10.57,1.75,2.46
1203,味王,33.71,2.39,1.23
1210,大成,13.77,5.54,1.48
1213,大飲,177.86,0.0,2.18
1215,卜蜂,22.18,6.35,0.89
1216,統一,22.85,4.54,2.79
1217,愛之味,108.00,0.0,0.98
1218,泰山,19.05,4.06,1.41
1219,福壽,6.59,4.63,1.16
1220,台榮,12.65,0.0,0.94
1225,福懋油,17.77,6.08,1.05
1227,佳格,18.73,4.93,5.64
1229,聯華,8.52,7.75,0.80
1231,聯華食,11.55,3.8,2.06
1232,大統益,13.16,7.07,2.80
1233,天仁,17.57,4.26,3.05
1234,黑松,44.04,1.67,1.63
1235,興泰,162.37,0.97,1.92
1236,宏亞,19.69,5.56,1.85
1301,台塑,11.79,7.47,2.25
1303,南亞,16.71,6.53,2.11
1304,台聚,7.80,8.12,1.92
1305,華夏,46.54,0.0,1.04
1307,三芳,12.15,8.66,1.59
1308,亞聚,7.88,10.23,1.68
1309,台達化,8.00,11.49,1.06
1310,台苯,-,0.0,1.07
1312,國喬,7.88,6.41,1.06
1313,聯成,11.27,10.65,1.10
1314,中石化,5.95,5.25,1.96
1315,達新,21.64,3.3,1.10
1316,上曜,-,0.0,1.98
1319,東陽,20.25,3.02,1.37
1321,大洋,-,0.0,2.10
1323,永裕,9.92,7.67,1.29
1324,地球,13.66,2.9,0.99
1325,恆大,13.13,5.29,1.14
1326,台化,10.84,8.17,2.06
1337,再生-KY,12.13,0.0,2.32
1402,遠東新,12.68,6.19,1.81
1409,新纖,10.74,8.82,0.80
1410,南染,15.39,0.9,1.27
1413,宏洲,23.42,0.0,0.67
1414,東和,2.11,0.0,0.96
1416,廣豐,13.89,4.0,0.91
1417,嘉裕,17.54,0.0,0.92
1418,東華,53.07,0.0,0.87
1419,新紡,62.08,1.73,2.21
1423,利華,20.20,0.0,0.59
1432,大魯閣,1.96,0.0,0.48
1434,福懋,21.63,6.85,0.96
1435,中福,-,0.0,0.63
1436,華友聯,-,1.4,1.28
1437,勤益控,-,0.96,0.88
1438,三地開發,0.35,0.0,0.42
1439,雋揚,-,44.35,0.96
1440,南紡,22.27,7.72,0.97
1441,大東,3.25,0.0,1.06
1442,名軒,8.98,7.81,1.96
1443,立益物流,16.28,0.0,0.45
1444,力麗,7.22,14.17,1.03
1445,大宇,13.53,6.37,0.57
1446,宏和,7.37,0.0,0.98
1447,力鵬,10.13,4.12,0.97
1449,佳和,-,0.0,1.82
1451,年興,9.70,5.58,0.93
1452,宏益,9.09,11.37,0.70
1453,大將,217.75,5.74,0.79
1454,台富,6.15,0.0,0.67
1455,集盛,7.25,8.11,1.07
1456,怡華,-,0.0,1.54
1457,宜進,-,5.26,0.73
1459,聯發,7.34,12.77,1.07
1460,宏遠,-,0.0,1.01
1463,強盛新,-,0.0,1.11
1464,得力,105.56,1.58,1.21
1465,偉全,11.87,14.72,0.76
1466,聚隆,6.32,3.01,1.37
1467,南緯,12.92,0.0,0.81
1468,昶和,-,0.0,1.76
1469,理隆,104.44,0.0,0.77
1470,大統新創,19.57,1.46,1.32
1471,首利,-,0.0,0.99
1472,三洋實業,13.95,0.0,0.95
1473,台南,10.84,6.06,1.38
1474,弘裕,9.62,5.96,0.64
1475,業旺,-,0.0,0.63
1476,儒鴻,11.96,4.68,2.84
1477,聚陽,13.67,5.91,3.03
1503,士電,14.33,3.63,1.08
1504,東元,13.56,3.96,1.04
1506,正道,-,0.0,1.87
1507,永大,13.04,4.28,1.78
1512,瑞利,63.46,6.06,0.72
1513,中興電,13.94,5.83,1.11
1514,亞力,19.78,3.3,0.78
1515,力山,-,0.0,0.64
1516,川飛,-,0.0,0.99
1517,利奇,11.11,5.17,1.02
1519,華城,19.38,5.38,1.61
1521,大億,14.48,6.44,3.14
1522,堤維西,62.83,2.08,0.86
1524,耿鼎,-,0.0,0.59
1525,江申,11.94,4.11,1.47
1526,日馳,13.09,0.0,1.01
1527,鑽全,23.97,0.0,1.30
1528,恩德,10.26,4.9,1.02
1529,樂事綠能,-,0.0,0.66
1530,亞崴,15.00,4.03,1.70
1531,高林股,8.44,7.56,1.03
1532,勤美,9.60,8.75,0.88
1533,車王電,130.94,0.0,1.12
1535,中宇,12.75,5.19,3.07
1536,和大,16.17,0.0,1.32
1537,廣隆,9.64,9.0,1.82
1538,正峰,-,0.0,2.24
1539,巨庭,-,0.0,0.79
1540,喬福,20.00,6.07,1.42
1541,錩泰,-,0.0,1.05
1560,中砂,15.59,3.16,1.89
1582,信錦,12.71,8.43,1.48
1583,程泰,14.16,2.58,2.43
1590,亞德客-KY,19.61,2.65,4.71
1603,華電,20.61,0.0,0.71
1604,聲寶,9.15,0.87,0.68
1605,華新,19.05,3.62,0.62
1608,華榮,62.00,4.03,0.75
1609,大亞,8.32,5.2,0.68
1611,中電,14.89,6.1,1.39
1612,宏泰,16.27,5.5,0.70
1613,台一,2.94,0.0,0.70
1614,三洋電,25.95,2.78,1.90
1615,大山,8.55,13.08,1.02
1616,億泰,-,0.0,0.55
1617,榮星,132.22,3.36,0.98
1618,合機,11.89,5.15,0.57
1701,中化,20.00,2.99,1.51
1702,南僑,24.59,4.67,2.43
1704,榮化,14.51,5.85,2.22
1707,葡萄王,12.13,5.48,2.83
1708,東鹼,12.46,4.33,1.61
1709,和益,12.58,5.36,1.54
1710,東聯,11.07,5.8,2.22
1711,永光,19.57,7.11,1.61
1712,興農,12.26,6.15,0.91
1713,國化,31.67,3.16,0.78
1714,和桐,11.39,6.35,1.48
1715,萬洲,19.93,10.91,0.82
1717,長興,20.88,7.66,1.45
1718,中纖,28.70,0.0,1.06
1720,生達,22.48,4.72,1.54
1721,三晃,-,0.0,0.87
1722,台肥,23.64,2.69,1.59
1723,中碳,14.67,5.12,5.73
1724,台硝,9.56,0.86,2.05
1725,元禎,11.40,8.55,1.54
1726,永記,12.06,5.41,1.18
1727,中華化,15.53,6.67,1.66
1729,必翔,2027.50,0.0,2.37
1730,花仙子,11.03,5.85,1.24
1731,美吾華,27.20,3.31,1.07
1732,毛寶,31.30,3.47,1.28
1733,五鼎,14.55,5.84,4.28
1734,杏輝,52.55,2.3,2.03
1735,日勝化,49.20,4.07,0.93
1736,喬山,20.28,0.96,2.92
1737,臺鹽,33.84,2.43,1.04
1762,中化生,24.71,3.34,3.05
1773,勝一,8.98,10.53,1.64
1789,神隆,34.67,0.17,4.36
1802,台玻,19.02,4.48,1.71
1805,寶徠,21.54,0.0,1.34
1806,冠軍,3.31,7.42,0.84
1808,潤隆,7.97,4.62,2.02
1809,中釉,14.84,2.76,1.05
1810,和成,46.42,0.0,0.60
1902,台紙,11.65,10.3,0.75
1903,士紙,-,0.0,3.10
1904,正隆,11.06,8.37,0.73
1905,華紙,37.81,10.74,0.90
1906,寶隆,21.32,0.0,0.68
1907,永豐餘,9.03,5.04,0.90
1909,榮成,12.58,7.24,0.66
2002,中鋼,18.59,8.22,1.61
2006,東和鋼鐵,10.64,3.89,1.40
2007,燁興,58.36,6.23,0.63
2008,高興昌,-,0.0,1.74
2009,第一銅,15.86,10.84,0.93
2010,春源,12.86,10.32,0.76
2012,春雨,14.86,0.0,0.82
2013,中鋼構,9.44,5.13,1.13
2014,中鴻,-,8.3,1.18
2015,豐興,10.06,5.43,1.81
2017,官田鋼,15.82,0.0,0.75
2020,美亞,29.52,10.42,1.13
2022,聚亨,16.98,0.0,0.59
2023,燁輝,49.17,6.78,0.72
2024,志聯,5.57,0.0,0.68
2025,千興,-,0.0,0.70
2027,大成鋼,14.87,0.0,1.10
2028,威致,24.21,0.0,0.80
2029,盛餘,19.71,1.69,0.84
2030,彰源,42.74,0.0,0.95
2031,新光鋼,16.64,7.91,1.19
2032,新鋼,32.86,4.35,1.08
2033,佳大,15.34,5.93,1.13
2034,允強,17.41,6.21,1.10
2038,海光,10.10,2.02,0.81
2049,上銀,22.47,1.02,9.15
2059,川湖,19.53,3.43,3.99
2062,橋椿,13.76,10.87,1.24
2101,南港,23.12,2.35,3.19
2102,泰豐,12.98,2.94,0.79
2103,台橡,9.34,5.88,3.42
2104,國際中橡,13.27,5.33,1.02
2105,正新,19.71,5.85,3.35
2106,建大,7.91,6.45,1.79
2107,厚生,6.67,12.26,1.20
2108,南帝,9.89,5.6,1.71
2109,華豐,-,0.0,0.64
2114,鑫永銓,8.55,5.01,2.40
2201,裕隆,24.72,1.62,1.51
2204,中華,13.45,2.99,1.09
2206,三陽工業,12.07,3.47,1.21
