104年05月21日 個股日本益比、殖利率及股價淨值比,104年05月21日 個股日本益比、殖利率及股價淨值比,104年05月21日 個股日本益比、殖利率及股價淨值比,104年05月21日 個股日本益比、殖利率及股價淨值比,104年05月21日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,15.68,5.97,1.3
1102,亞泥,13.76,5.73,0.88
1103,嘉泥,-,2.18,0.53
1104,環泥,12.59,4.15,1.12
1108,幸福,9.82,5.36,0.96
1109,信大,27.55,1.48,0.95
1110,東泥,87.37,1.2,1.06
1201,味全,-,2.7,1.49
1203,味王,19.17,4.14,1.3
1210,大成,17.16,4.13,1.17
1213,大飲,58.65,0.0,1.66
1215,卜蜂,8.92,7.23,1.32
1216,統一,26.26,3.33,3.09
1217,愛之味,-,0.0,0.72
1218,泰山,122.00,0.0,1.24
1219,福壽,41.39,2.42,1.23
1220,台榮,62.06,2.84,0.89
1225,福懋油,111.05,1.18,1.74
1227,佳格,23.54,3.23,4.5
1229,聯華,13.88,8.31,0.86
1231,聯華食,16.86,2.68,1.85
1232,大統益,13.35,6.37,3.32
1233,天仁,19.82,4.65,2.74
1234,黑松,32.65,3.25,0.85
1235,興泰,44.11,4.03,0.84
1236,宏亞,12.56,5.15,1.45
1262,綠悅-KY,13.77,1.75,2.27
1301,台塑,33.08,2.26,1.64
1303,南亞,18.96,3.17,1.78
1304,台聚,22.09,2.7,0.88
1305,華夏,45.19,1.64,0.96
1307,三芳,18.01,4.0,2.22
1308,亞聚,19.23,3.78,1.1
1309,台達化,-,0.0,0.93
1310,台苯,-,6.23,1.55
1312,國喬,42.86,1.43,1.21
1313,聯成,-,1.77,0.7
1314,中石化,35.33,0.0,0.46
1315,達新,21.65,4.0,0.72
1316,上曜,-,0.0,1.47
1319,東陽,21.08,2.24,1.13
1321,大洋,-,0.0,1.57
1323,永裕,10.98,5.63,1.65
1324,地球,26.41,2.47,0.95
1325,恆大,36.07,2.23,1.11
1326,台化,71.30,1.56,1.6
1337,再生-KY,5.92,2.03,0.53
1338,廣華-KY,14.37,3.14,1.6
1339,昭輝,23.45,2.21,2.38
1340,勝悅-KY,9.43,5.22,1.64
1402,遠東新,14.84,3.59,0.86
1409,新纖,18.36,3.94,0.67
1410,南染,16.82,4.63,1.57
1413,宏洲,-,0.0,1.23
1414,東和,203.25,3.69,0.57
1416,廣豐,7.21,1.77,0.89
1417,嘉裕,-,2.59,0.62
1418,東華,-,0.0,1.27
1419,新紡,128.00,0.81,1.57
1423,利華,-,0.0,0.53
1432,大魯閣,-,0.0,1.34
1434,福懋,16.15,4.17,1.14
1435,中福,-,0.0,0.8
1436,華友聯,8.96,6.44,1.18
1437,勤益控,21.18,0.0,0.69
1438,三地開發,35.76,0.0,1.13
1439,雋揚,375.00,3.33,0.68
1440,南紡,47.94,1.66,1.06
1441,大東,-,0.0,0.97
1442,名軒,17.01,8.0,1.26
1443,立益物流,-,0.0,0.67
1444,力麗,46.52,1.87,0.88
1445,大宇,43.40,2.76,0.79
1446,宏和,1342.50,1.12,1.97
1447,力鵬,1050.00,4.76,0.84
1449,佳和,9.57,0.0,0.73
1451,年興,21.42,6.83,1.06
1452,宏益,20.36,2.92,1.95
1453,大將,-,5.4,0.86
1454,台富,19.10,3.13,1.01
1455,集盛,-,1.65,1.0
1456,怡華,-,0.0,1.59
1457,宜進,17.00,2.52,0.83
1459,聯發,18.25,3.77,1.18
1460,宏遠,21.77,3.46,1.82
1463,強盛新,26.32,2.8,1.57
1464,得力,5.71,5.93,1.64
1465,偉全,17.58,5.69,0.94
1466,聚隆,63.17,2.64,1.11
1467,南緯,28.33,3.68,1.17
1468,昶和,-,0.0,1.4
1469,理隆,-,0.0,0.9
1470,大統新創,26.88,3.1,1.71
1471,首利,-,0.0,0.62
1472,三洋實業,-,0.0,3.06
1473,台南,35.06,5.19,1.08
1474,弘裕,18.27,2.99,0.72
1475,業旺,-,0.0,1.78
1476,儒鴻,36.71,1.87,11.01
1477,聚陽,26.19,3.03,5.53
1503,士電,16.24,3.71,0.98
1504,東元,14.17,3.9,1.15
1506,正道,91.14,0.0,1.94
1507,永大,13.13,4.5,2.26
1512,瑞利,-,0.0,0.61
1513,中興電,12.50,5.58,1.17
1514,亞力,17.46,4.77,0.7
1515,力山,10.78,5.46,0.7
1516,川飛,6.09,0.0,2.05
1517,利奇,17.86,3.64,0.88
1519,華城,19.39,3.77,1.32
1521,大億,16.10,4.61,3.84
1522,堤維西,12.44,5.15,1.08
1524,耿鼎,-,0.0,0.58
1525,江申,15.05,1.91,1.6
1526,日馳,15.00,0.0,1.27
1527,鑽全,8.60,7.13,1.97
1528,恩德,-,1.19,0.74
1529,樂事綠能,-,0.0,2.19
1530,亞崴,13.14,5.66,1.38
1531,高林股,26.90,3.76,0.94
1532,勤美,16.60,4.2,0.92
1533,車王電,25.96,1.12,1.91
1535,中宇,13.37,6.16,2.4
1536,和大,24.94,2.6,5.5
1537,廣隆,17.63,4.51,3.7
1538,正峰,-,0.0,0.8
1539,巨庭,11.82,3.23,2.06
1540,喬福,9.38,6.64,1.22
1541,錩泰,11.08,7.76,1.62
1558,伸興,12.84,5.33,2.46
1560,中砂,13.92,6.38,2.28
1568,倉佑,21.19,2.68,1.34
1582,信錦,10.35,7.33,1.63
1583,程泰,11.21,4.48,2.18
1589,永冠-KY,20.08,3.26,2.52
1590,亞德客-KY,24.74,2.23,4.03
1592,英瑞-KY,20.78,2.88,1.15
1603,華電,10.43,0.0,0.61
1604,聲寶,11.19,7.33,0.89
1605,華新,13.06,0.0,0.47
1608,華榮,-,7.56,0.53
1609,大亞,-,3.16,0.5
1611,中電,-,0.0,0.77
1612,宏泰,18.07,5.83,0.68
1613,台一,-,0.0,0.5
1614,三洋電,32.95,2.62,1.49
1615,大山,25.48,2.8,0.81
1616,億泰,4.67,0.0,0.67
1617,榮星,39.05,3.84,0.69
1618,合機,-,2.44,0.49
1626,艾美特-KY,-,7.0,1.52
1701,中化,15.12,3.08,1.06
1702,南僑,16.48,3.07,3.19
1704,榮化,-,2.62,1.13
1707,葡萄王,22.99,3.05,6.85
1708,東鹼,10.46,4.87,1.48
1709,和益,35.14,4.62,0.89
1710,東聯,198.46,3.88,1.36
1711,永光,23.69,3.94,1.67
1712,興農,17.55,5.57,1.04
1713,國化,27.26,3.25,1.12
1714,和桐,-,6.22,0.69
1715,萬洲,10.85,8.88,1.0
1717,長興,13.58,5.45,1.55
1718,中纖,10.51,0.0,0.62
1720,生達,15.07,3.12,1.68
1721,三晃,125.56,0.0,1.24
1722,台肥,17.00,4.21,0.98
1723,中碳,17.57,5.59,4.38
1724,台硝,45.14,1.2,1.19
1725,元禎,15.63,4.2,1.06
1726,永記,14.14,4.38,1.78
1727,中華化,17.24,5.52,1.36
