105年12月26日 個股日本益比、殖利率及股價淨值比,105年12月26日 個股日本益比、殖利率及股價淨值比,105年12月26日 個股日本益比、殖利率及股價淨值比,105年12月26日 個股日本益比、殖利率及股價淨值比,105年12月26日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,本益比,殖利率(%),股價淨值比
1101,台泥,20.03,3.88,1.2
1102,亞泥,31.63,4.19,0.73
1103,嘉泥,11.22,1.14,0.4
1104,環泥,9.23,4.48,0.97
1108,幸福,10.93,9.37,0.77
1109,信大,27.92,1.99,0.71
1110,東泥,59.81,1.29,1.03
1201,味全,-,0.0,1.72
1203,味王,21.67,4.4,1.27
1210,大成,12.07,2.5,1.33
1213,大飲,151.82,5.99,1.35
1215,卜蜂,11.13,4.51,1.94
1216,統一,20.27,3.8,3.19
1217,愛之味,-,0.0,0.7
1218,泰山,15.96,0.0,1.39
1219,福壽,28.09,1.62,1.28
1220,台榮,12.03,4.57,0.88
1225,福懋油,14.29,2.08,3.36
1227,佳格,26.36,3.58,4.84
1229,聯華,11.49,6.61,0.91
1231,聯華食,11.15,5.32,1.64
1232,大統益,15.70,5.97,3.83
1233,天仁,17.11,5.41,2.49
1234,黑松,12.39,4.62,0.73
1235,興泰,5.82,0.0,0.58
1236,宏亞,38.13,3.83,1.06
1256,鮮活果汁-KY,15.46,3.24,3.67
1262,綠悅-KY,12.54,3.48,2.15
1301,台塑,16.58,4.17,1.92
1303,南亞,20.46,4.67,1.79
1304,台聚,13.28,3.16,0.94
1305,華夏,9.98,5.05,1.66
1307,三芳,11.62,5.7,1.66
1308,亞聚,16.58,4.23,1.05
1309,台達化,-,0.0,0.99
1310,台苯,9.41,5.04,1.59
1312,國喬,11.62,3.85,1.11
1313,聯成,138.89,1.6,0.79
1314,中石化,-,0.0,0.45
1315,達新,18.72,4.42,0.68
1316,上曜,-,0.0,1.53
1319,東陽,15.13,2.33,1.92
1321,大洋,311.25,0.0,1.1
1323,永裕,10.24,4.6,1.78
1324,地球,15.41,3.02,1.0
1325,恆大,20.19,3.33,1.14
1326,台化,13.40,3.72,1.88
1337,再生-KY,8.00,2.87,0.45
1338,廣華-KY,11.24,4.91,1.27
1339,昭輝,12.15,5.33,0.97
1340,勝悅-KY,6.75,1.85,1.06
1402,遠東新,26.44,4.2,0.67
